Indicator,Total number of pregnant women Registered for ANC,Number of Pregnant women registered within first trimester,Number of pregnant women received 3 ANC check ups,TT2 or Booster given to Pregnant women (numbers),Number of Pregnant women given 100 IFA tablets,Number having Hb level<11 (tested cases),Number having severe anaemia (Hb<7) treated at institution,Number of Home deliveries,Number of home deliveries attended by SBA trained (Doctor/Nurse/ANM),Number of home deliveries attended by Non SBA trained (trained TB/Dai),Deliveries Conducted at Public Institutions,Number of Women Discharged under 48 hours of delivery in public facilities,Institutional deliveries (Public Insts.+Pvt. Insts.),Total reported deliveries,Number of C-section deliveries conducted at public facilities,Number of C-section deliveries conducted at private facilities,Total Number of reported live births,Total Number of reported Still Births,Number of Newborns having weight less than 2.5 kg,Number of New Borns Breast Fed within 1 hour,Sex Ratio at birth ( Female Live Bitrths/ Male Births *1000),Total Number of Abortions ( Spontaneous/ Induced) Reported,Total Number of MTPs ( Public) reported,Number of Vasectomies Conducted (Public + Pvt.),Number of Tubectomies Conducted (Public + Pvt.),Total Sterilisation Conducted,IUCD Insertions done (public facilities),IUCD insertions done (pvt. facilities),Oral Pills distributed,Condom pieces distributed,Number of Infants given OPV 0 (Birth Dose),Number of Infants given BCG,Number of Infants given DPT1,Number of Infants given DPT2,Number of Infants given DPT3,Number of Infants given Measles,Number of fully immunized children (9-11 months),Adverse Events Following Imunisation (Others),Number of Major Operations,Number of Minor Operations,Total Number of Infant Deaths reported
Banda,"46,848","16,888","25,782","41,431","23,656","37,250",737,"4,846",,"4,846","33,477","27,709","33,477","38,323",16,751,"37,553",747,"2,045","37,613",953,996,387,22,"3,350","3,372","15,254",,"20,005","1,343,752","29,727","40,273","43,914","40,374","39,765","38,815","38,815",2,"1,430","1,434",282
Barabanki,"84,281","33,543","61,913","74,495","19,151","20,001","5,696","13,680","4,252","9,428","46,048","27,623","46,048","59,728","1,882",,"59,116",622,"17,284","47,848",850,560,859,5,"3,595","3,600","40,992",,"7,000","862,614","40,720","80,054","74,907","69,433","68,859","65,292","71,292",,"4,662","4,969",23
Bareilly,"106,015","94,147","68,172","105,510","56,058","7,503",141,"57,028","25,045","31,983","27,973","11,747","28,001","85,029","1,229",,"100,904",451,"27,611","42,139",878,43,431,147,"4,154","4,301","27,154",917,"695,313","1,888,686","40,525","93,931","113,659","111,432","105,905","118,714","124,546",77,"8,069","3,278",
Basti,"62,048","24,846","54,787","55,357","13,575","3,942","2,344","16,757",0,"16,757","44,875","44,875","44,875","61,632",711,,"61,787",174,"15,848","60,839",927,3,0,12,"2,271","2,283","8,614",,"77,460","612,275","25,374","61,988","63,472","62,458","61,984","62,016","63,003",0,"4,822","4,114",14
Bijnor,"89,064",,"69,726","79,414","30,253","5,141",431,"36,575","21,581","14,994","30,598","11,236","36,322","72,897",555,,"69,502","1,076","20,929","48,464",891,517,644,8,"5,274","5,282","34,685",,"456,434","740,068","49,723","82,971","84,609","81,894","81,797","84,901","84,901",,"2,874","1,389",
Budaun,"91,247","91,247","91,629","80,298","54,647","14,638",457,"29,313","14,066","15,247","46,523","46,523","47,142","76,455",12,,"75,708",464,"6,923","46,567",921,"2,118","2,033",,"1,605","1,605","12,234",716,,"596,488","47,652","91,303","136,349","87,840","81,650","88,834","83,046",,372,,
Bulandshahar,"91,074","67,309","61,964","80,709","104,568","20,642",860,"24,642","18,229","6,413","29,488","27,546","29,488","54,130",215,,"60,359","1,174","9,242","53,302",870,"1,343",758,158,"3,408","3,566","44,947",,"31,637","1,687,077","47,308","87,569","103,945","100,087","94,900","90,054","90,292",4,"3,239","5,239",17
C S M Nagar,"49,717","2,303","39,885","46,184","1,376",249,75,"2,581","1,821",760,"8,633","8,633","9,472","12,053",2,,"35,290",533,268,"1,807",958,,,7,"3,051","3,058","24,795",,"10,228","667,880","21,244","49,879","49,610","46,381","45,502","49,713","49,713",2,"2,798",722,
Chandauli,"29,977","23,385","17,209","31,899","36,386",217,60,"7,460","5,043","2,417","4,294","19,663","4,294","11,754",493,,"37,393",509,"10,459","25,322",721,6,,299,"5,499","5,798","5,441",257,"112,552","420,595","12,411","41,121","40,440","37,456","35,242","36,023","47,466",,"4,722","3,297",
Chitrakoot,"27,851","13,171","24,377","24,018","27,941","11,531","2,253","2,187","1,435",752,"15,649","15,009","15,649","17,836",1,,"21,101",322,"10,286","22,142",872,31,12,3,"1,769","1,772","5,580",43,"49,313","509,795","16,805","26,516","28,696","27,491","27,115","24,188","24,308",0,"1,767","2,531",
Deoria,"73,672","29,648","54,930","79,904","19,491",638,11,"16,888","10,456","6,432","40,907","43,449","40,907","57,795",785,,"60,905",445,"18,624","58,061","1,027",342,410,4,"5,225","5,229","40,135",,"5,257","922,460","21,470","80,578","75,872","76,556","77,447","79,647","82,671",,"30,465","4,296",2
Etah,"44,298","38,289","33,994","43,046","23,844",,,"13,014","6,077","6,937","12,770","13,858","14,384","27,398",,,"43,289",126,"8,655","26,798",912,115,,10,"1,556","1,566","13,493",,"5,000","389,367","21,505","44,904","45,240","42,310","45,974","45,061","45,061",,140,202,
Etawah,"40,338","24,979","28,053","38,039","8,676","3,224",698,"2,942","1,968",974,"26,619","8,997","29,738","32,680","1,031","1,690","42,824","3,143","11,622","35,034",894,235,223,2,"2,080","2,082","14,975",,"38,728","951,230","28,839","42,117","35,552","33,762","33,918","37,218","36,497",,626,"1,832",
Faizabad,"51,564","23,021","40,649","49,538","17,195","4,608",562,"13,806","4,811","8,995","32,534","25,368","32,534","46,340","1,353",,"46,036",679,"8,981","34,094",888,132,40,15,"1,931","1,946","17,058",,"4,815","364,010","28,489","51,438","50,623","50,381","51,750","49,566","49,566",,"5,322","5,963",6
Farrukhabad,"49,488","20,945","29,598","50,389","22,448","1,864",389,"13,462","9,217","4,245","11,828","10,223","11,828","25,290",297,,"13,947",303,"5,956","7,056",876,95,795,148,"1,213","1,361","18,680",,"17,547","1,510,315","24,700","49,278","43,733","41,028","42,890","43,364","35,555",,"3,071","5,031",
Fatehpur,"70,235","13,098","55,062","58,013","63,964","9,118",587,"19,139","10,057","9,082","28,472","17,909","28,472","47,611",118,,"51,440",305,"15,416","41,117",899,697,495,42,"2,461","2,503","16,825",,564,"438,966","30,321","60,171","62,369","60,729","60,041","61,998","61,556",1,"2,928","6,077",35
Firozabad,"65,458","45,983","48,741","53,183","57,712","1,256",20,"13,719","7,892","5,827","25,179","23,938","25,543","39,262",225,,"46,136",307,"10,234","35,750",776,63,"1,631",1,"18,813","18,814","19,599",,"42,516","939,409","42,496","65,852","61,402","56,274","54,051","49,792","67,421",0,751,"3,586",7
Gautam Buddha Nagar,"39,247","31,236","29,226","42,492","32,271",,,"7,748","1,778","5,970","10,356","8,173","20,369","28,117",532,"4,630","39,695",110,"4,942","24,807",946,104,236,1,"2,389","2,390","13,967",443,"86,404","726,971","41,606","43,542","41,954","39,353","40,417","40,076","40,090",,"4,300","4,484",
Ghaziabad,"91,512","36,728","73,011","89,202","62,385",,671,"17,535","6,998","10,537","26,309",875,"38,499","56,034",575,,"59,710",61,"4,863","16,937",877,"1,754","1,736",941,"2,186","3,127","9,646",65,"3,809","224,704","54,554","94,328","92,037","86,794","90,184","85,307","90,024",,851,"1,077",
Ghazipur,"184,702","76,062","66,311","69,437","165,792",642,63,"21,783","18,609","3,174","25,558","26,158","25,558","47,341",600,,"123,021",303,"20,666","42,019",930,239,332,9,"2,018","2,027","10,596",,"278,831","179,716","21,368","77,841","78,788","79,306","69,629","72,358","73,131",,"2,684","2,462",
Gonda,"101,542","31,411","66,473","103,072","33,965","1,713",289,"35,094","26,523","8,571","39,304","39,567","40,696","75,790",954,867,"77,173","3,166","11,677","21,399",753,37,167,1,"6,748","6,749","23,092",,"11,598","691,030","33,452","92,797","89,716","84,627","73,590","70,321","100,311",,"209,359","2,829",1
Gorakhpur,"101,772","77,075","77,876","94,533","109,501","1,166",101,"28,162","10,310","17,852","37,384","41,646","37,384","65,546","2,724",183,"79,399","10,020","13,957","66,214",914,884,212,196,"9,723","9,919","25,213","2,422","47,297","1,351,164","44,300","105,264","97,356","93,908","91,251","90,357","86,818",73,"16,747","4,175",5
Hamirpur,"28,976","11,111","25,934","28,882","19,676","3,669",282,"3,436","1,853","1,583","15,716","15,132","15,716","19,152",187,,"22,002",185,"9,852","20,174",879,18,"2,439",9,"2,383","2,392","13,380",20,"13,829","810,024","21,747","26,413","26,759","26,620","25,970","25,658","18,736",,"1,770","2,062",
Hapur,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
Hardoi,"107,093","32,324","89,364","96,088","50,254","14,613","1,629","35,286","25,427","9,859","48,867","47,800","48,867","84,153","1,171",,"88,596","1,318","17,309","61,797",904,480,878,21,"3,286","3,307","44,441",,"34,624","1,527,759","66,843","108,512","96,813","89,693","95,666","107,489","107,289",,"6,597","3,689",140
Hathras,"39,842","32,080","35,496","39,016","38,882","1,360",264,"17,621","4,042","13,579","15,134","10,786","15,134","32,755","1,536",,"37,069",365,"5,597","27,881",873,"1,468","1,798",0,"1,403","1,403","18,911",,"94,570","1,571,833","28,039","40,007","38,189","36,195","39,855","38,498","38,331",2,"1,198","5,041",9
Jalaun,"43,579","26,225","30,911","37,861","70,466","12,832",459,"3,745","2,381","1,364","22,906","22,099","23,408","27,153",182,435,"32,742",580,"7,833","27,949",886,"1,655",894,7,"2,520","2,527","13,071",28,"25,367","1,021,936","24,096","40,126","40,643","38,119","38,176","37,312","35,272",0,"2,852","2,669",1
Jaunpur,"109,555","78,208","94,593","95,669","46,451","14,249",836,"40,791","25,196","15,595","53,348","48,209","53,348","94,139","1,048",,"91,282",764,"18,066","65,120",882,695,864,84,"7,718","7,802","14,354",,"10,880","900,761","48,689","109,239","111,903","102,603","104,682","108,839","108,637",41,"9,269","5,274",
Jhansi,"56,798","23,022","33,901","53,279","45,445",228,180,"6,499","4,314","2,185","24,513","24,513","24,513","31,012","1,396","1,160","38,784",454,"10,601","38,764",859,,"1,253",13,"10,648","10,661","19,509",,"31,982","1,012,926","31,808","54,387","52,920","50,418","49,640","49,745","49,305",,"6,685",988,83
Jyotiba Phule Nagar,"43,016","39,621","38,399","36,193","25,735",839,316,"16,105","7,468","8,637","12,805","12,798","12,805","28,910",0,,"29,011",225,"4,967","27,053",886,16,4,5,"3,090","3,095","8,647",,"6,950","214,887","26,215","35,887","38,367","35,455","34,233","36,982","36,294",0,"1,666",441,
Kannauj,"34,385","21,920","23,373","30,492","29,735",311,0,"4,363","1,659","2,704","7,037","10,346","7,037","11,400",999,,"15,475",138,"1,028","13,948",884,4,18,19,386,405,"12,722",,"6,654","447,390","10,278","36,368","37,364","33,992","34,184","31,817","32,498",0,242,843,
Kanpur Dehat,"40,963","18,918","29,776","33,768","22,840","1,693",504,"4,874","1,730","3,144","20,307","12,240","20,307","25,181",83,,"25,237",196,"3,851","21,044",885,366,37,35,"1,413","1,448","18,424",,"24,136","1,166,699","25,996","38,769","36,330","33,851","35,904","37,418","40,917",12,845,"7,568",60
Kanpur Nagar,"100,769","14,062","65,817","93,003","28,629","20,970",950,"5,732","1,195","4,537","31,214","33,847","31,214","36,946","3,510",,"78,392",865,"2,918","29,321",911,404,"2,867",464,"5,357","5,821","28,636",10,"167,742","1,358,044","46,882","98,861","90,694","84,962","84,420","89,793","98,617",18,"3,922","8,354",
Kashi Ram Nagar,"43,906","26,257","37,567","42,377","20,235","5,328",355,"2,971","2,686",285,"15,818","9,460","15,818","18,789",,56,"19,870",32,385,"17,938",964,18,18,,"1,210","1,210","18,634",,"5,000","970,030","12,821","36,283","38,352","37,309","36,602","36,155","36,155",,647,272,
Kaushambi,"42,863","16,511","34,409","32,929","22,687","1,393",124,"5,209",609,"4,600","27,785","20,068","27,785","32,994",23,,"32,945",159,"11,903","25,563",949,,,75,"3,322","3,397","13,734",30,"1,194","24,927","25,799","41,346","40,234","38,776","37,747","38,855","36,728",,309,"3,332",
Kushinagar,"83,148","49,941","61,741","66,532","23,472","1,799",55,"22,097","11,485","10,612","4,594","4,584","6,355","28,452",,,"75,200",256,"9,792","34,905",855,13,1,,"7,857","7,857","22,889",,"50,352","1,230,510","26,152","77,542","72,415","61,655","62,388","69,569","65,201",6,"4,886",771,
Lakhimpur Kheri,"113,748",,"69,797","93,486","80,567","6,655","3,298","20,143","9,793","10,350","44,369",,"44,369","64,512",490,,"74,850",28,"19,163","42,152",915,332,736,,"1,018","1,018","18,635",,118,"1,299","27,891","86,485","79,967","77,047","78,386","81,327","59,810",,107,226,1
Lalitpur,"36,482","22,122","23,401","28,924","42,970","4,660",394,"2,507","1,947",560,"26,158","27,763","26,158","28,665",231,,"33,694",442,"8,106","31,492",903,343,12,15,"7,831","7,846","9,526",,"20,347","650,470","16,111","28,405","28,387","26,950","27,632","27,586","27,873",9,"1,669","5,391",109
Lucknow,"118,742","111,960","90,664","111,473","48,647","7,828",630,"10,501","2,260","8,241","67,669","67,669","68,001","78,502",248,91,"107,950",439,"68,753","77,638",921,888,"3,721",384,"7,374","7,758","22,395",,"22,453","708,481","62,878","118,756","120,516","113,470","118,290","108,128","108,128",,"2,300","8,773",
Maharajganj,"46,376","18,741","44,838","50,622","25,111",196,32,"6,798","4,186","2,612","9,408","4,284","9,408","16,206",35,,"38,731",512,"1,432","14,871",927,,2,5,"1,922","1,927","48,632",,,"1,498,398","22,960","56,298","55,343","57,793","54,532","54,349","17,284",,806,"1,884",
Mahoba,"20,845","14,490","15,504","18,632","34,285","10,113","2,464","5,933","3,476","2,457","11,674","13,656","11,674","17,607",57,,"14,818",213,"6,159","13,595",825,56,100,8,"2,849","2,857","12,053",,"4,164","79,510","9,045","18,982","19,525","18,161","18,008","17,790","15,151",20,"1,999","4,176",
Mainpuri,"58,111","24,278","22,784","58,533","40,316",575,42,"11,353","9,312","2,041","14,278","14,278","14,278","25,631",2,,"28,383",98,"5,877","22,847",851,486,486,,"1,471","1,471","10,831",,"5,938","389,300","26,466","49,810","50,410","50,296","49,994","50,104","50,054",,"1,027","2,598",20
Mathura,"68,236","64,781","64,489","71,587","38,694","3,016",44,"17,215","9,990","7,225","18,730","18,730","18,730","35,945",224,,"42,273",37,"16,014","38,073",918,3,465,441,"10,958","11,399","20,078",,"23,165","1,175,225","29,578","70,067","70,798","67,529","65,515","63,489","63,956",,737,590,
Maunathbhanjan,"55,454","15,080","40,492","48,404","30,323","3,936",577,"10,812","7,975","2,837","22,774","22,603","22,774","33,586",63,9,"39,681",498,"6,680","32,797",950,190,48,0,"2,446","2,446","15,705",30,"7,535","310,438","19,186","54,967","53,348","52,132","51,850","54,628","60,622",36,"3,474","2,812",22
Meerut,"94,443","57,425","65,425","73,429","69,967","12,521",928,"13,324","2,934","10,390","16,426","7,335","16,426","29,750","1,817",724,"67,926","1,319","5,895","60,849",923,"1,097",963,181,"4,338","4,519","15,848",,"16,969","622,009","34,388","83,392","83,884","76,631","75,708","89,810","80,643",178,"4,530","6,180",
Mirzapur,"61,605","19,057","42,170","53,816","21,734","2,725","1,817","6,144","2,866","3,278","33,462","30,442","33,462","39,606","1,346",,"44,516",533,"2,555","43,740",966,684,605,23,"7,049","7,072","15,527",,"30,409","2,649,315","24,731","52,653","56,659","53,601","52,251","46,055","47,485",12,"1,354","3,285",
Moradabad,"80,458","75,113","71,860","80,165","70,081","4,305",375,"30,885","13,921","16,964","19,056","14,284","19,056","49,941","1,323",,"53,109",596,"10,320","30,735",953,179,544,121,"2,659","2,780","25,073",,"23,901","1,191,938","44,124","82,499","83,491","76,095","79,749","83,951","80,085",,"5,603","3,011",40
Muzaffarnagar,"77,734","40,783","75,010","77,157","49,683","13,164","1,571","28,749","27,371","1,378","24,042","17,842","24,042","52,791","2,553",,"72,975","1,494","13,212","49,454",863,"2,605","1,586",45,"3,598","3,643","26,356",300,"15,000","2,462,915","61,848","75,772","80,895","78,062","82,811","85,993","85,993",888,"8,984","5,986",
Pilibhit,"60,128","28,988","43,356","52,547","346,778","8,515",471,"25,258","11,378","13,880","12,112","8,381","12,112","37,370",207,,"44,707",573,"9,775","28,130",992,82,233,0,"1,315","1,315","9,326",,"25,745","785,318","24,861","61,238","59,425","57,062","58,923","55,903","53,418",20,"1,399","4,050",1
Pratapgarh,"74,466","74,466","81,774","73,854","43,038",,547,"19,757","12,485","7,272","42,769","24,386","42,769","62,526","1,061",,"60,127",523,"16,094","55,948",941,335,"1,214",253,"8,436","8,689","20,235",,"5,000","567,716","34,959","81,792","68,549","64,313","81,311","81,517","59,821",,"6,556","6,619",
Rae Bareli,"54,177","54,177","51,405","49,810","37,330",,,"21,248","17,377","3,871","30,277","18,158","30,277","51,525","1,039",,"44,197",531,"10,789","34,077",903,29,"1,155",13,"2,824","2,837","11,469",,"16,653","705,760","31,623","54,590","50,215","50,434","49,962","51,891","51,891",,,147,
Rampur,"56,024","31,931","40,087","41,033","37,676","8,079","1,217","18,612","5,504","13,108","16,387","9,167","16,387","34,999",691,445,"40,074",178,"4,478","19,603",909,260,7,2,"1,342","1,344","15,123",,"46,501","1,250,706","22,838","49,400","46,377","42,691","43,342","90,008","66,845",723,"2,296","2,042",11
Saharanpur,"76,092","30,589","62,385","81,699","51,722","7,365",577,"28,613","25,429","3,184","29,674","14,545","30,360","58,973","2,655",,"67,536","1,729","6,253","49,950",904,789,692,97,"3,573","3,670","20,458","4,686","6,624","1,256,505","43,946","65,362","91,444","88,991","89,133","87,360","86,107",,"6,376","2,497",
Sambhal,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
Sant Kabir Nagar,"45,524","18,307","18,272","38,587","18,861","2,560",373,"9,726","3,888","5,838","29,066","7,976","29,100","38,826",50,,"37,229",241,"8,099","27,328",826,25,18,7,590,597,"4,986",,857,"14,700","12,647","44,555","39,711","36,742","39,159","42,136","29,588",,290,824,44
Sant Ravidas Nagar,"51,163","17,658","33,827","43,310","41,790","2,456",603,"8,555","2,152","6,403","23,264","21,415","23,290","31,845",698,,"38,475","2,159","3,235","28,350",863,651,42,10,"5,307","5,317","16,511",215,"50,606","1,161,164","17,392","52,919","52,918","49,124","46,768","45,693","43,990",3,"4,586","4,308",
Shahjahanpur,"83,724","76,983","62,276","74,689","27,903","7,998",68,"28,885","9,067","19,818","23,051","1,613","23,051","51,936",177,"1,367","56,202",539,"7,674","26,819",908,628,182,23,"1,268","1,291","12,053",,"6,494","487,959","31,084","78,813","71,943","67,176","70,027","63,844","78,160",,"2,594","6,132",7
Shamli,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
Shrawasti,"40,417","22,547","15,036","36,727","40,582","10,335","1,502",87,46,41,"13,522","13,683","13,522","13,609",0,,"18,261","1,581","8,312","12,377",839,508,9,8,984,992,"10,393",,"46,142","373,507","24,348","30,388","34,074","33,197","36,123","32,712","115,712",214,"6,270",25,
Siddharth Nagar,"63,544","19,486","57,209","56,479","30,925","4,497","1,361","27,760",,"27,760","33,908","27,311","34,059","61,819",273,,"60,908",289,"1,561","36,961",932,,,2,"1,533","1,535","10,180",,,"186,000","25,030","67,900","63,054","57,213","53,336","63,049","65,146",,"3,027","1,418",27
Sitapur,"126,426","65,248","88,043","107,552","49,051",,,"42,763","13,609","29,154","68,202",,"68,202","110,965",312,"1,388","114,073",788,"41,221","109,551",901,20,"2,325",2,"7,799","7,801","22,474",,,,"62,104","121,709","109,480","103,277","100,798","112,730","117,788",,"8,984","8,624",
Sonbhadra,"43,409","29,818","22,736","41,268","21,190","1,826",139,"10,790",,"10,790","22,891","9,428","22,891","33,681",35,,"35,125",491,"8,866","21,405",919,172,5,67,"6,840","6,907","12,138",,"27,126","674,303","11,447","44,518","43,870","41,116","39,708","42,614","42,614",21,245,288,7
Sultanpur,"76,155","42,851","33,475","56,536","36,141","9,979",502,"5,133","3,302","1,831","26,097","29,251","26,250","31,383","1,286",,"38,655","2,675","8,792","30,661",907,185,168,0,"1,323","1,323","27,362",,"80,907","2,258,125","31,432","58,217","63,761","60,232","59,273","63,926","66,987",0,"2,514","3,124",4
Unnav,"80,313","61,458","53,542","66,729","65,143","6,621",411,"10,616","6,017","4,599","20,914","17,625","21,155","31,771",238,,"39,763","1,649","7,280","27,028",874,741,698,22,"1,323","1,345","20,341",609,"49,526","1,042,846","37,136","68,508","73,463","67,037","66,058","70,053","76,279",8,"10,391","4,750",
Varanasi,"76,280","13,118","69,125","61,834","61,985","2,327",70,"6,980","3,625","3,355","36,338","25,008","60,843","67,823","1,350",,"70,204","1,195","9,100","60,490",897,"1,286","1,260",455,"8,948","9,403","14,168",,919,"19,690","67,938","71,095","73,473","72,268","74,238","78,508","15,846",0,"6,831","4,101",
