Indicator,Total number of pregnant women Registered for ANC,Number of Pregnant women registered within first trimester,Number of pregnant women received 3 ANC check ups,TT2 or Booster given to Pregnant women (numbers),Number of Pregnant women given 100 IFA tablets,Number having Hb level<11 (tested cases),Number having severe anaemia (Hb<7) treated at institution,Number of Home deliveries,Number of home deliveries attended by SBA trained (Doctor/Nurse/ANM),Number of home deliveries attended by Non SBA trained (trained TB/Dai),Deliveries Conducted at Public Institutions,Number of Women Discharged under 48 hours of delivery in public facilities,Institutional deliveries (Public Insts.+Pvt. Insts.),Total reported deliveries,Number of C-section deliveries conducted at public facilities,Number of C-section deliveries conducted at private facilities,Total Number of reported live births,Total Number of reported Still Births,Number of Newborns having weight less than 2.5 kg,Number of New Borns Breast Fed within 1 hour,Sex Ratio at birth ( Female Live Bitrths/ Male Births *1000),Total Number of Abortions ( Spontaneous/ Induced) Reported,Total Number of MTPs ( Public) reported,Number of Vasectomies Conducted (Public + Pvt.),Number of Tubectomies Conducted (Public + Pvt.),Total Sterilisation Conducted,IUCD Insertions done (public facilities),IUCD insertions done (pvt. facilities),Oral Pills distributed,Condom pieces distributed,Number of Infants given OPV 0 (Birth Dose),Number of Infants given BCG,Number of Infants given DPT1,Number of Infants given DPT2,Number of Infants given DPT3,Number of Infants given Measles,Number of fully immunized children (9-11 months),Adverse Events Following Imunisation (Others),Number of Major Operations,Number of Minor Operations,Total Number of Infant Deaths reported
_Tripura,"73,984","40,806","45,265","49,988","43,620","9,448",397,"7,176",177,"6,999","42,685","28,260","45,028","52,204","7,378","2,208","51,502","1,078","5,022","48,183",936,"4,488","3,882",155,"6,661","6,816",876,0.0,"83,234","499,295","20,880","56,179","60,579","57,308","54,463","52,585","45,960",4,"18,527","22,800",280
Dhalai,"8,047","5,421","4,972","6,228","6,895","1,446",11,880,52,828,"4,797","3,999","4,797","5,677",84,,"5,615",134,519,"5,025",900,"1,012",882,2,663,665,204,,"10,232","49,442","1,105","6,112","7,626","6,896","6,257","5,799","5,061",2,84,108,32
Gomati,"8,243","4,721","5,054","5,937","6,038",554,202,985,31,954,"5,754","4,761","5,754","6,739",886,,"6,684",102,504,"6,287",920,85,59,16,714,730,53,,"8,597","43,205","1,691","5,645","6,890","6,419","6,125","5,502","5,270",0,"3,798","3,252",19
Khowai,"5,795","4,126","3,936","5,064","4,586",616,2,480,50,430,"2,874",753,"2,874","3,354",0,,"3,340",51,412,"2,989",994,193,143,7,502,509,8,,"7,880","32,739","1,827","4,601","5,624","5,599","5,500","5,537","5,348",1,0,0,13
North Tripura,"8,171","3,504","4,523","5,875","4,547","1,553",25,"1,536",20,"1,516","3,254","2,763","3,254","4,790",28,,"4,715",89,357,"4,517",967,475,372,0,99,99,105,,"9,703","43,870",196,"6,178","7,627","6,949","6,088","5,516","4,430",0,31,293,34
Sipahijala,"7,949","4,854","4,363","6,804","4,793",530,2,748,0,748,"3,347","2,849","3,347","4,095",71,,"4,056",52,331,"3,814",968,390,272,25,688,713,133,,"10,669","62,677","1,484","6,587","7,785","7,636","7,488","7,337","6,824",0,0,"6,311",7
South Tripura,"7,488","3,743","4,532","5,962","6,527",927,27,"1,063",2,"1,061","4,170","2,566","4,170","5,233",10,,"5,211",51,406,"5,082",948,706,679,13,327,340,133,,"16,202","65,953","1,843","5,625","6,902","6,669","6,413","6,106","5,286",0,0,0,17
Unakoti,"5,239","1,792","2,740","4,016","3,670",434,5,632,3,629,"3,319","2,168","3,319","3,951",358,,"3,846",115,456,"3,027",922,676,605,0,239,239,37,,"6,660","29,453",727,"3,982","5,177","4,656","4,236","3,161","2,953",1,437,585,39
West Tripura,"23,052","12,645","15,145","10,102","6,564","3,388",123,852,19,833,"15,170","8,401","17,513","18,365","5,941","2,208","18,035",484,"2,037","17,442",927,951,870,92,"3,429","3,521",203,0.0,"13,291","171,956","12,007","17,449","12,948","12,484","12,356","13,627","10,788",0,"14,177","12,251",119
