,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12
_Kerala,515226,529067,396933,390049,201648,178987,77,73.7,39.1,33.8,461253,446635,415089,445161,89.5,84.4,80.6,84.1,441235,332178,85.6,62.8,84132,81208,2740,2179,3.3,2.7,3,2.7,1029,946,108,131,921,815,10.5,13.8,66,74,6.4,7.8,136607,137963,17299,57503,12.7,41.7,492500,486306,95.6,91.9,493529,487252,99.8,99.8,99.8,99.8,0.2,0.2,53346,51896,141408,135510,39.5,38.5,39.1,37.6,39.7,38.9,27.7,28.4,96,53.8,57.5,117.1,72.3,71.6,469936,445681,490003,407439,95.2,91.5,99.3,83.6,492595,484086,99.8,99.4,2363,2338,99.5,99.5,492142,477477,99.9,98.6,53633,53653,10.9,11.2,437716,410015,88.9,84.7,1141,1619,110.9,171.1,955,950,17.6,11.4,3.8,6.7,20.9,26.1,5.9,7.4,0.3,0.2,16681,17006,3615,4520,21.7,26.6,90.7,91.3,9.3,8.7,32.7,38.7,67.3,61.3,0.7,0.9,31.8,25.2,2128,1916,99126,95841,101254,97757,2.1,2,97.9,98,220,519,3850,3682,48134,45434,,,63,51,0.2,0.5,3.8,3.8,47.5,46.5,0,0,48.4,49.2,19.7,18.7,3.4,3.2,76.9,78,69.5,67.7,42.2,48.2,46.1,45.6,,,47000,46829,8950,8716,55950,55545,,,0,0,0,0,35.6,36.2,103170,116138,6214041,5076246,7454,10421,456998,462535,502831,503650,92.8,95.5,102.1,104,24646,414044,22145,434393,25935,452058,,,,,,,502248,469647,102,97,483822,446020,0.1,6.8,277728,267801,56.4,55.3,61.7,80.1,2486,1071,99.5,99.3,87.8,79.4,0,0,0.1,0.1,0,0,0,0,0,0,2.6,2.3,95.8,95.8,1.4,1.8,57.4,57.3,23.3,27.6,40.5,39.4,0.8,0.8,3059443,2745276,74512826,61159951,4.1,4.5,282604,213357,284042,207393,49.9,50.7,,,0,0,3184,1024,0,0,342890,252434,0.5,0.4,17627,15835,1.2,0,0.3,0.5,0.2,0.2,0.2,0.3,0.2,0.2,0,0,1104,1477,3.6,4.1,14.9,13.7,33.1,34.4,2.9,2.5,0,0,0.5,0.1,0,0,45.1,45.3
Alappuzha,25941,25831,20871,20346,17040,14705,80.5,78.8,65.7,56.9,23679,21519,21435,25440,91.3,83.3,82.6,98.5,22230,9142,85.7,35.4,2488,1692,131,19,5.3,1.1,3.6,2.1,12,8,10,4,2,4,83.3,50,1,,8.3,0,10001,10198,960,130,9.6,1.3,20163,20562,77.7,79.6,20175,20570,99.9,100,100,100,0.1,0,4640,4513,5217,5314,48.9,47.8,46.4,44.3,51.3,51.3,49.6,49.6,59.5,46.7,127.7,19.8,50.4,50.4,20101,19426,21868,19099,99.6,94.4,108.4,92.8,20352,20658,100.9,100.4,15,34,99.9,99.8,20351,20538,100,99.4,1947,2234,9.6,10.9,20109,17828,98.8,86.3,109,50,908.3,625,944,979,18.3,3.3,1.1,7,4.4,8.8,4.9,17.3,0.1,0.1,1129,1187,517,965,45.8,81.3,92.8,93.5,7.2,6.5,49.1,63.9,50.9,36.1,2,3.7,1.9,1.7,333,115,5285,5069,5618,5184,5.9,2.2,94.1,97.8,5,,184,15,3249,2646,,,4,4,0.1,0,3.3,0.3,57.8,51,0,0,38.8,48.7,14,10.6,4.4,5,81.6,84.5,92.1,92,62.8,62.9,52.9,44.3,,,2906,2846,184,182,3090,3028,,,0,0,0,0,35.5,36.9,4815,4986,389239,268989,552,589,21297,19935,21440,20392,104.6,96.5,105.3,98.7,777,20052,501,21653,382,22134,,,,,,,25624,25046,125.9,121.2,24397,25299,-19.5,-22.8,16927,19280,83.2,93.3,74,82.1,1300,118,99.5,99.8,99.5,91.4,0,0,0.9,0.2,0,0,0,0,0,0,2.1,4.4,96.6,93.5,0.5,1.9,54.3,54.1,14.9,11.4,39.8,39.4,0.8,0.6,173849,202483,5432499,4592827,3.2,4.4,13070,7586,10408,7553,55.7,50.1,,,0,0,,152,0,0,25430,26791,0.5,0.6,326,115,1.3,1.2,0.5,0.2,0.1,0.1,0.3,0.1,0.9,0.5,0,0,58,55,31.1,25,31.1,36.1,6.7,8.3,0,0,0,0,0,0,0,0,31.1,30.6
Ernakulam,39733,42997,31445,33778,11629,10166,79.1,78.6,29.3,23.6,32895,35767,30014,30955,82.8,83.2,75.5,72,32636,14739,82.1,34.3,4173,3343,246,183,5.9,5.5,3.3,2.5,28,20,2,,26,20,7.1,0,10,1,35.7,5,6524,7570,435,3156,6.7,41.7,38868,39699,97.8,92.3,38896,39719,99.9,99.9,99.9,99.9,0.1,0.1,3838,4683,17218,17252,54.2,55.3,58.8,61.9,53.2,53.7,16.8,19.1,101.6,54.3,200.9,132.5,83.2,80.9,36588,34879,33739,33149,94.1,87.8,86.7,83.5,39033,39813,100.4,100.2,129,111,99.7,99.7,39024,39633,100,99.5,3651,3518,9.4,8.9,26448,30109,67.8,75.6,20,8,71.4,40,952,960,19.2,10.1,3.1,8.3,17.4,30.9,12.7,14.1,0.6,0.2,1336,1172,133,225,10,19.2,93.2,88,6.8,12,16.6,28.9,83.4,71.1,0.3,0.5,1.1,1.2,285,297,8603,8764,8888,9061,3.2,3.3,96.8,96.7,98,244,34,58,3341,3274,,,19,26,1.1,2.7,0.4,0.6,37.6,36.1,0,0,60.9,60.5,21.5,16.9,2.6,2.1,75.9,81,52.7,47.9,11.7,15.2,33.8,36.2,,,3000,3145,872,886,3872,4031,,,0,0,0,0,30.3,30.8,18303,23367,799137,704979,1567,989,39878,39662,40068,39952,102.2,99.6,102.7,100.3,3221,34675,2685,36166,2621,37821,,,,,,,42468,41095,108.8,103.2,40345,38141,-6,-2.9,19536,16957,50,42.6,67.1,103.7,110,110,99.7,99,85.9,70.8,0,0,0.1,0.1,0,0,0,0,0,0,1,1.9,97.7,95.8,1.3,2.2,53.4,54.1,21.2,22.7,38.2,40.3,0.9,1.3,374717,477296,8395887,7041413,4.5,6.8,29899,29186,26376,25716,53.1,53.2,,,0,0,2146,4,0,0,54654,44175,0.7,0.6,2567,7347,0.9,0.9,0.3,0.5,0.1,0.2,0.2,0.3,0.1,0.1,0.1,0,51,71,7,1.7,32.6,6.8,4.7,15.3,0,1.7,0,0,2.3,0,0,0,53.5,74.6
Idukki,15190,15389,13186,12916,8197,7425,86.8,83.9,54,48.2,16357,14315,13907,14104,107.7,93,91.6,91.6,15909,13986,104.7,90.9,4127,3861,76,72,1.8,1.9,6.3,5.2,79,60,5,3,74,57,6.3,5,21,15,26.6,25,3361,3201,616,1092,18.3,34.1,13649,12639,89.9,82.1,13728,12699,99.4,99.5,99.5,99.6,0.6,0.5,1449,1342,5194,4582,48.7,46.9,43.1,41.9,50.5,48.5,24.6,25.3,63.1,30.3,172.9,1666.7,75.4,74.7,12513,12870,15296,12008,91.1,101.3,111.4,94.6,13773,12712,100.3,100.1,70,57,99.5,99.6,13746,12709,99.8,100,1683,1619,12.2,12.7,10921,10481,79.3,82.4,122,68,154.4,113.3,986,979,3,2,6.6,17,2.8,5.3,7.8,15.4,0.1,0.2,823,695,423,377,51.4,54.2,94.6,98.1,5.4,1.9,74.3,71.7,25.7,28.3,2.8,2.4,12.2,8.2,138,181,3312,3170,3450,3351,4,5.4,96,94.6,59,73,491,406,1231,1171,,,,,1.7,2.2,14.2,12.1,35.7,34.9,0,0,48.4,50.8,18,16.2,2.2,3.1,79.9,80.8,90.3,86.7,41.7,43.3,40.7,38.4,,,2656,2502,156,116,2812,2618,,,0,0,0,0,44.9,43.9,5606,4553,314013,258855,388,887,13815,13558,13997,13531,100.3,106.7,101.6,106.4,561,15531,385,15830,470,16041,,,,,,,14792,13349,107.4,105,14700,12729,-5.7,1.3,12656,10240,91.9,80.6,89.4,92.6,20,15,99.2,99.1,75.2,68.8,0,0,0.1,0,0,0,0,0,0,0,0.6,0.4,97.9,95.7,1.4,3.9,55.9,57.2,29.7,18.6,40.3,39.3,1.2,0.8,150556,129419,3597115,3093278,4.2,4.2,16991,14366,18633,16538,47.7,46.5,,,0,0,171,5,0,0,35561,32416,1,1,549,338,0.8,0.7,0.2,0.2,0.1,0.1,0.1,0.1,0.8,0.2,0,0.1,29,6,4.3,16.7,30.4,33.3,30.4,0,4.3,0,0,0,0,0,0,0,30.4,50
KOZHIKKODE,51873,52761,39610,38768,18028,13724,76.4,73.5,34.8,26,47146,44596,46823,46611,90.9,84.5,90.3,88.3,49570,38731,95.6,73.4,11704,9149,239,122,2,1.3,2.2,1.9,20,21,5,6,15,15,25,28.6,1,,5,0,22639,24159,694,13627,3.1,56.4,54496,57727,105.1,109.4,54516,57748,100,100,100,100,0,0,7322,7042,11648,12015,34.8,33,32.3,29.1,36.6,35.8,41.5,41.9,206.6,18.9,1.7,2.7,58.5,58.1,52974,47302,51490,39356,97.2,81.9,94.4,68.2,54521,57013,100,98.7,536,577,99,99,54518,57624,100,101.1,6681,7729,12.3,13.4,53274,53466,97.7,93.8,18,17,90,81,955,912,27.3,10.7,0.5,6.5,6.5,39.8,0.5,0.5,0,0,1332,1622,248,170,18.6,10.5,81.5,77.1,18.5,22.9,52.7,38.3,47.3,61.7,0.5,0.3,1,1.2,113,40,9573,8794,9686,8834,1.2,0.5,98.8,99.5,33,21,1483,1228,4184,4321,,,32,,0.3,0.2,15.3,13.9,43.2,48.9,0,0,41.2,36.9,15.5,11.9,5.4,4.3,79.1,83.8,77.4,80.5,63,82.5,54.7,59.4,,,4712,4262,672,479,5384,4741,,,0,0,0,0,35.7,34.9,3905,6838,586948,563498,258,1062,51461,54066,55073,57851,94.4,94.8,101,101.5,2982,45142,2312,45335,2740,46866,,,,,,,52052,48029,95.5,84.2,50702,45065,5.5,17,25658,26242,47.1,46,27.4,38.3,133,93,99.2,100.1,74.4,69.5,0,0.1,0.3,0.1,0,0,0.1,0,0,0,1,1.5,97.6,97.3,1,1,56.5,63.2,26,16.2,45.6,44.4,0.5,0.4,190784,139606,5119533,4955027,3.7,2.8,27159,11413,9289,7233,74.5,61.2,,,0,0,64,,0,0,27199,20826,0.5,0.4,348,701,0.7,0.6,0.3,0.3,0.1,0.1,0.2,0.2,0.2,0.1,0.1,0,565,978,0.6,2.6,0.6,9.5,47.6,39,3.4,3.3,0,0,0,0,0,0,47.6,45.7
Kannur,43943,43791,37226,34636,13441,12697,84.7,79.1,30.6,29,41263,38755,41755,36346,93.9,88.5,95,83,36975,32031,84.1,73.1,3587,3125,116,121,3.2,3.9,2.1,2.3,24,33,3,11,21,22,12.5,33.3,1,15,4.2,45.5,11103,11424,1716,1171,15.5,10.3,46804,37583,106.5,85.8,46828,37616,99.9,99.9,100,99.9,0.1,0.1,5534,5172,14356,10824,42.5,42.6,49.8,45.3,40.2,41.4,23.7,30.4,60.3,55.4,17,28.1,76.3,69.6,44942,30031,39153,29492,96,79.8,83.6,78.4,46898,37671,100.1,100.1,206,258,99.6,99.3,46901,37552,100,99.7,5382,4255,11.5,11.3,37444,27601,79.8,73.3,36,759,150,2300,970,949,26,18,6.8,3.5,89.8,24.1,1.5,10.2,0.1,0,840,973,43,41,5.1,4.2,95.3,78,4.7,22,10.9,20.4,89.1,79.6,0.1,0.1,0.2,0.3,173,184,8864,8119,9037,8303,1.9,2.2,98.1,97.8,3,103,246,342,4288,3819,,,3,20,0,1.2,2.7,4.1,47.4,46,0,0,49.8,48.6,12.6,16.1,2.7,2,84.6,81.8,64,58.4,22.3,44.6,47.9,49.1,,,4533,4732,133,315,4666,5047,,,0,0,0,0,34.1,37.8,4113,3517,470550,208550,476,671,46836,42589,48517,44353,99.9,113.1,103.5,117.7,377,33843,718,35134,1156,38609,,,,,,,46196,41567,98.5,110.3,44566,38936,4.8,6.3,28876,24506,61.6,65.1,67.1,95.2,141,208,100.2,99.1,91.1,83.6,0,0,0,0,0,0,0,0,0,0,0.9,0.8,98.1,97.3,1,1.9,57.6,61.1,28.5,28.7,41.8,37.4,0.5,0.8,209080,123915,5024352,3509801,4.2,3.5,24473,11808,13386,9133,64.6,56.4,,,0,0,208,,0,0,40721,15786,0.8,0.4,2200,522,1.2,1.4,0.3,0.7,0.3,0.2,0.3,0.4,0.2,0.2,0,0,32,20,5.6,0,50,38.5,38.9,23.1,0,0,0,0,0,0,0,0,5.6,38.5
Kasaragod,24874,23687,18391,17393,7076,6725,73.9,73.4,28.4,28.4,22895,21553,23808,22838,92,91,95.7,96.4,20362,12251,81.9,51.7,3047,1878,60,48,2,2.6,0.8,0.6,50,28,10,12,40,16,20,42.9,1,3,2,10.7,3440,3324,33,26,1,0.8,21280,21855,85.6,92.3,21330,21883,99.8,99.9,99.8,99.9,0.2,0.1,778,777,4315,4077,23.9,22.2,22.6,23.4,24.2,22,16.2,15.2,70.1,69.2,21.7,32.5,83.8,84.8,21373,21619,21474,27714,100.2,98.8,100.7,126.6,21463,21937,100.6,100.2,39,43,99.8,99.8,21444,21921,99.9,99.9,1284,1432,6,6.5,21327,21670,99.4,98.8,71,26,142,92.9,956,942,18.3,19.1,3,0.9,57.1,25.2,2.1,1.2,0.3,0.1,724,802,66,55,9.1,6.9,100,100,0,0,12.7,9,87.3,91,0.3,0.2,2.6,0,106,132,2572,2806,2678,2938,4,4.5,96,95.5,,,24,140,1581,1600,,,,,0,0,0.9,4.8,59,54.5,0,0,40.1,40.8,45.6,40.3,0.9,1.8,53.5,57.9,80.7,79.5,13,8,39.9,43.3,,,2828,3057,385,334,3213,3391,,,0,0,0,0,54.5,53.6,7189,11752,266558,313722,122,527,19627,17949,22834,22802,91.4,81.8,106.4,103.9,1725,18147,1622,20365,1871,21976,,,,,,,24632,23847,114.8,108.7,24519,23641,-7.9,-4.6,12044,13026,56.1,59.4,62.3,85.5,57,48,100.3,99.4,88.6,74.4,0,0,0,0,0,0,0,0,0,0,1.2,2.1,96.3,95.8,2.6,2.1,55.4,68.5,21.2,70.9,33.1,33.9,0.8,0.2,49757,168916,1707821,1582154,2.9,10.7,1954,1937,1858,1664,51.3,53.8,,,0,0,,,0,0,7751,5965,0.5,0.4,24,363,0.8,0.8,0.4,0.9,0.5,0.4,0.4,0.6,0.3,0.4,0,0.1,16,13,9.1,8.3,45.5,16.7,9.1,33.3,0,0,0,0,0,0,0,0,36.4,41.7
Kollam,37634,38422,27168,27930,18813,19537,72.2,72.7,50,50.8,31208,31245,26753,30007,82.9,81.3,71.1,78.1,30256,25967,80.4,67.6,5183,7692,148,184,2.9,2.4,1.9,1.5,36,34,10,,26,34,27.8,0,10,4,27.8,11.8,9056,10312,9,6,0.1,0.1,31412,34876,83.5,90.8,31448,34910,99.9,99.9,99.9,99.9,0.1,0.1,4770,5515,12366,13123,54.6,53.4,52.7,53.5,55.3,53.4,28.8,29.6,181.9,181.6,177.1,588.7,71.2,70.4,31275,34690,32629,33398,99.4,99.4,103.8,95.7,31606,35013,100.5,100.3,34,47,99.9,99.9,31601,35013,100,100,2285,2545,7.2,7.3,31591,35010,100,100,36,33,100,97.1,963,974,3.1,2.7,4.8,2.2,6.7,3.4,21.8,14.5,0.2,0,1038,903,494,366,47.6,40.5,100,99.2,0,0.8,52.8,46.4,47.2,53.6,1.3,1,15.1,0.5,138,219,9575,9001,9713,9220,1.4,2.4,98.6,97.6,1,,56,133,3931,4345,,,,,0,0,0.6,1.4,40.5,47.1,0,0,58.9,51.4,4.2,5.4,3.3,3.5,92.5,91,39.8,62.1,44.5,45.9,40.1,46.5,,,2792,2915,413,444,3205,3359,,,0,0,0,0,24.8,26.7,4384,3579,288614,205274,393,702,31810,35329,31835,35365,100.6,100.9,100.7,101,3198,30058,2724,31302,2491,31969,,,,,,,36369,35969,115.1,102.7,36112,35643,-14.2,-1.7,20903,23202,66.1,66.3,95.6,123.5,48,13,99.7,99.8,93.8,90.8,0,0,0.2,0,0,0,0,0,0,0,2.9,2.6,96.6,86.3,0.4,11.1,59.1,61.1,18.7,21.1,38.3,33.5,0.5,0.5,88923,84487,2591252,2858877,3.4,3,11327,11913,5348,4507,67.9,72.6,,,0,0,17,23,0,0,6808,9345,0.3,0.3,282,28,0.4,0.5,0.3,1.8,0.1,0.1,0.2,0.5,0,0.1,0.1,0,66,56,1.9,0,15.4,20.9,5.8,0,3.8,0,0,0,0,0,0,0,73.1,79.1
Kottayam,22302,22208,17495,17772,10442,9817,78.4,80,46.8,44.2,21731,20523,18618,20636,97.4,92.4,83.5,92.9,21729,11008,97.4,49.6,1768,1929,81,40,4.6,2.1,3.6,5.3,4,7,4,2,,5,100,28.6,,1,0,14.3,8822,7693,5132,5149,58.2,66.9,25956,23862,116.4,107.4,25960,23869,100,100,100,100,0,0,3457,3228,7607,7541,42.6,45.1,39.2,42,44.4,46.6,34,32.2,60.2,42.3,3.8,6.7,66,67.8,25720,21070,28669,20586,99.1,88.3,110.4,86.2,23694,23855,91.3,99.9,115,167,99.5,99.3,23693,23754,100,99.6,2870,3015,12.1,12.7,22883,21453,96.6,89.9,14,7,350,100,961,964,16.9,8.8,0.7,11.5,3.8,20.8,3.4,5.4,1.5,0.1,762,1118,328,413,43,36.9,81.4,78.5,18.6,21.5,32.9,49,67.1,51,1.5,1.9,475.3,396.9,234,272,5096,4577,5330,4849,4.4,5.6,95.6,94.4,6,2,9,73,3456,2939,,,,,0.1,0,0.2,1.5,64.8,60.6,0,0,34.9,37.8,26.1,26.1,2.1,1.6,71.8,72.4,66.6,70,18.7,60.6,63.7,56.3,,,4419,4407,287,196,4706,4603,,,0,0,0,0,46.9,48.7,6358,7068,414140,331690,60,,26485,24412,27019,24573,111.8,102.3,114,103,2033,23269,1598,23033,1618,24227,,,,,,,25302,24143,106.8,101.2,23843,22818,6.4,1.7,19381,10256,81.8,43,64.6,76.9,33,25,99.1,99.3,73.6,67.6,0,0,0,0,0,0,0,0,0,0,1.1,1.3,97.2,98,1.6,0.7,55.7,54.8,21.9,26.3,42.2,38.9,0.8,1.1,270724,178844,5661143,4760020,4.8,3.8,21643,14945,31216,23099,40.9,39.3,,,0,0,,69,0,0,27482,19452,0.5,0.4,1660,1121,1.5,1.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0,0,56,77,10.8,4.3,70.3,19.6,10.8,67.4,0,0,0,0,0,0,0,0,8.1,8.7
Malappuram,95518,86970,72094,60263,26442,17542,75.5,69.3,27.7,20.2,78595,59829,73718,76989,82.3,68.8,77.2,88.5,76199,60249,79.8,69.3,21781,21771,656,480,3,2.2,4.5,5,224,187,21,32,203,155,9.4,17.1,4,14,1.8,7.5,14859,13768,4965,18144,33.4,131.8,88281,81277,92.4,93.5,88505,81464,99.7,99.8,99.8,99.8,0.3,0.2,4379,3838,20472,17683,28.1,26.5,29.5,27.9,27.9,26.2,16.8,16.9,14.7,25.9,1.8,9.1,83.2,83.1,86047,73765,89273,65865,97.2,90.5,100.9,80.9,88567,82186,100.1,100.9,472,348,99.5,99.6,88575,79903,100,97.2,10371,10383,11.7,13,83277,70452,94,85.7,212,174,94.6,93,936,945,23.8,9.4,4.2,24.4,20.2,42.8,7.1,11.9,0.1,0.3,3068,2920,16,109,0.5,3.7,100,66.1,0,33.9,1.1,8.9,98.9,91.1,0,0.1,3,0.1,73,74,11147,10169,11220,10243,0.7,0.7,99.3,99.3,,5,163,250,4447,3587,,,,1,0,0,1.5,2.4,39.6,35,0,0,58.9,62.5,15.2,14,2.6,3,82.1,83,40.3,25.2,64.2,71.8,40,37.8,,,4125,3708,2576,2444,6701,6152,,,0,0,0,0,37.4,37.5,3725,3479,436895,201642,5,1278,67095,61759,89246,81974,75.8,75.1,100.8,99.7,3948,61879,3556,65891,5049,66985,,,,,,,75383,60857,85.1,74,72289,54457,15.5,25.8,41576,33009,46.9,40.2,13.4,35.3,206,166,99.5,99.8,90,75,0,0,0,0.1,0,0,0,0,0,0,7.1,2.8,92.2,95.9,0.7,1.1,62.3,60.6,24.9,27.9,42.9,40.1,0.9,0.7,481592,314228,10866778,7117089,4.4,4.4,45242,36526,55734,26368,44.8,58.1,,,0,0,2,8,0,0,19260,7238,0.2,0.1,3117,1032,1.1,0,0.1,0.8,0,0.3,0.1,0.4,0.1,0.1,0,0,68,49,0,2.7,18.6,32.4,15.3,32.4,1.7,0,0,0,1.7,0,0,0,62.7,32.4
