,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11
_Maharashtra,2233493,2174182,1310129,1293711,673248,432471,58.7,59.5,30.1,19.9,1579479,1348059,1819626,2104478,70.7,62,81.5,96.8,1105388,1937472,49.5,89.1,873968,59746,69829,13032,8,21.8,1.7,0.6,102079,158795,63971,64048,38108,94747,62.7,40.3,28397,41086,27.8,25.9,800408,796263,345547,113009,43.2,14.2,1711562,1674779,76.6,77,1813641,1833574,94.4,91.3,97.9,94.8,5.6,8.7,102164,64737,134963,61341,13.9,7.5,12.8,8.1,14.8,7,46.8,47.5,33,31.9,6.9,8.9,53.2,52.5,978242,471551,530025,362600,53.9,25.7,29.2,19.8,1790938,1841834,98.7,100.5,29570,24887,98.4,98.7,1723358,1479478,96.2,80.3,284382,234115,16.5,15.8,1487789,488309,83.1,26.5,72604,41485,71.1,26.1,889,870,5.2,4.7,8.3,0.1,19,1,9.1,0,2,1,83259,99694,40781,102526,49,102.8,85.1,90.7,14.9,9.3,37.3,93.4,62.7,6.6,1.8,4.7,5.2,1.2,21331,24416,489160,468052,510491,492468,4.2,5,95.8,95,276293,289096,24,40635,142183,72785,575,61808,1348,210,54.1,58.7,0,8.3,27.9,14.8,0.1,12.6,17.9,5.7,31.1,33.9,57.3,53.7,11.6,12.4,86.6,96.1,82,94.8,66,84.8,16,4,313272,358188,55621,15661,368893,373849,,,0,0,0,0,41.9,43.2,2669383,2943564,26380781,26279332,41771,19739,1496913,1439971,1870258,1985721,83.6,78.2,104.4,107.8,1968346,1954728,1909296,1895317,1913081,1914354,,,,,,,1872705,1846408,104.6,100.2,1744027,1759922,-0.1,7,1683501,1784873,94,96.9,38,71.9,107980,926,91,98.7,52.4,29.4,0.1,0.1,0,0,0,0,0.1,0.1,0,0,0.8,0.4,91.1,97.7,8,1.7,59.4,52.5,19.4,8.9,37.5,55.9,1.2,0.6,3824495,1125367,46601004,5506233,8.2,20.4,212678,7970,262288,10612,44.8,42.9,,,0,0,1766461,21377,3.8,0.4,146310,3212,0.3,0.1,191794,34006,9.9,3.5,2.5,1.9,2.1,0.9,2.3,1.3,0.4,0.3,0.1,0.2,30767,33419,5.5,2.9,12.1,5,26.1,14.5,5.4,3.7,1.9,1.2,1.1,1.3,0.5,0,47.3,71.5
Ahmednagar,93684,100221,69726,71752,20493,16331,74.4,71.6,21.9,16.3,75809,75093,82157,96376,80.9,74.9,87.7,96.2,36602,78019,39.1,77.8,39059,,2819,,7.2,,1.4,0,2944,2550,1912,1264,1032,1286,64.9,49.6,959,1108,32.6,43.5,21169,29298,11769,,55.6,0,82602,89491,88.2,89.3,85546,92041,96.6,97.2,98.8,98.6,3.4,2.8,1346,413,10972,3165,14.9,4,6.4,1.4,17.9,5.3,25.6,32.7,33.4,32.1,5.1,0,74.4,67.3,42479,17732,26912,17511,49.7,19.3,31.5,19,84348,92610,98.6,100.6,1237,887,98.6,99.1,82696,63393,98,68.5,8740,4940,10.6,7.8,74274,,88.1,0,2039,,69.3,0,836,816,6.1,3,5.6,0,21.7,,7.1,0,3.9,0,4128,6405,1951,5163,47.3,80.6,93.3,91.3,6.7,8.7,48.7,100,51.3,0,2.1,5.2,3.1,0,101,96,23595,23301,23696,23397,0.4,0.4,99.6,99.6,16139,18306,,141,3696,3321,,1629,2,,68.1,78.2,0,0.6,15.6,14.2,0,7,16.3,0,34.7,35.2,52.8,56.8,12.5,8,99.4,100,77.6,100,65.3,100,3,,21643,21522,2060,,23703,21522,,,0,0,0,0,50,47.9,157155,28336,1309577,1375925,,,58768,59458,83642,97688,69.7,64.2,99.2,105.5,86471,92635,84120,87484,85496,85629,,,,,,,81758,88380,96.9,95.4,77682,72667,2.3,9.5,82312,88631,97.6,95.7,34.4,56.7,13176,9,71.3,,47.9,,0,0,0,0,0,0,0.1,0,0,0,0.1,0.9,99.6,99.1,0.2,0,59.4,,22.3,,40.9,,0.7,,94711,,1503964,,6.3,,4957,,7594,,39.5,,,,0,,46164,,3.1,,411,,0,,1180,,9.3,,2.4,,0.9,,1.3,,0.1,0.1,0,0,1263,1116,3,0,12.6,0,29,0,3.2,0,4.4,0,0.5,0,0,0,47.3,100
Akola,44087,36669,24858,25511,15094,9924,56.4,69.6,34.2,27.1,30916,19982,32823,36562,70.1,54.5,74.5,99.7,10950,33636,24.8,91.7,20568,4334,362,1866,1.8,43.1,3.1,5.2,1094,2170,85,658,1009,1512,7.8,30.3,26,45,2.4,2.1,17533,14786,4833,3019,27.6,20.4,29378,33884,66.6,92.4,30472,36054,96.4,94,96.7,95.8,3.6,6,3032,829,1129,189,14.2,3,17.3,5.6,9.5,1,59.7,43.6,29.7,49.6,2.7,59.5,40.3,56.4,24867,8650,14572,6463,81.6,24,47.8,17.9,30123,36970,98.9,102.5,424,330,98.6,99.1,30037,24178,99.7,65.4,5806,3507,19.3,14.5,29407,18955,97.6,51.3,738,1114,67.5,51.3,915,923,8.5,4.2,30,0.1,54.9,0.1,34.2,0,5.7,4.9,1106,1481,696,1716,62.9,115.9,87.6,83.4,12.4,16.6,49,87.1,51,12.9,1.6,4.7,4.6,1.2,738,1022,7375,6920,8113,7942,9.1,12.9,90.9,87.1,5062,3602,,3290,1446,300,,750,10,,62.4,45.4,0,41.4,17.8,3.8,0,9.4,19.8,0,21.5,19.8,71.6,78.1,6.9,2.1,86.2,100,75.9,100,79.8,100,,,3933,5004,970,,4903,5004,,,0,0,0,0,37.7,38.7,24971,48506,276632,366684,36,50,29048,23521,29878,35666,96.4,63.6,99.2,96.5,31092,31097,31016,30628,30667,31798,,,,,,,30322,29177,100.7,78.9,23845,20104,-1.5,18.2,28976,33048,96.2,89.4,48.3,63.6,,40,96.2,99.9,67.7,22.1,0,0,0,0,0,0,0,0,0,0,0,1.3,100,98.7,0,0,72.9,62.6,17.3,76.8,38.4,100,0.1,0.1,87530,3339,548910,95438,15.9,3.5,4331,,3015,,59,,,,0,,19624,,3.6,0,523,,0.1,0,324,,6.4,,0.6,,0.3,,0.4,,0.1,0.1,0,0,522,441,14.2,0,18.5,19.5,34,23,2.7,1.4,0,0,0.3,0,0,0,30.3,56.2
Amravati,56769,48674,39707,37546,24964,27741,69.9,77.1,44,57,44313,44150,45336,66001,78.1,90.7,79.9,135.6,10444,43951,18.4,90.3,38053,4921,2974,64,7.8,1.3,3.4,7.1,4030,4883,1887,868,2143,4015,46.8,17.8,1658,2716,41.1,55.6,23943,37460,15652,456,65.4,1.2,41040,43525,72.3,89.4,45070,48408,91.1,89.9,95.2,91.7,8.9,10.1,3085,500,5516,2317,21,6.5,12.9,1.3,32.3,38.2,58.3,86.1,9.6,32.3,5.9,23,41.7,13.9,24410,13281,13041,8604,54.2,27.4,28.9,17.8,44548,53151,98.8,109.8,1040,1133,97.7,97.9,44174,47373,99.2,89.1,5656,10082,12.8,21.3,40812,39565,91.6,74.4,3700,3313,91.8,67.8,928,902,8.4,12.3,5.4,2.1,9.5,3.3,29.2,0,1.7,7.6,1379,2374,255,4059,18.5,171,72.9,88.4,27.1,11.6,7,92.6,93,7.4,0.4,8.3,14.4,30.6,1172,1410,11505,11197,12677,12607,9.2,11.2,90.8,88.8,5995,7536,,2370,4697,103,,2598,4,,47.3,59.8,0,18.8,37.1,0.8,0,20.6,15.7,0,19.6,22.3,49.9,21.7,30.6,56,96.3,100,87.2,100,66.9,100,,,6009,7831,1588,,7597,7831,,,0,0,0,0,37.5,38.3,49342,163662,545121,514289,179,73,43183,37769,42528,48845,96.9,71.1,95.5,91.9,46929,46160,44876,44852,44092,44221,,,,,,,44206,43087,99.2,81.1,39758,43087,-3.9,11.8,36779,43292,82.6,81.5,33.9,76.5,7218,11,99.8,95.8,86.2,88.5,1.1,1,0,0,0,0,0,0,0,0,2.6,0,93.4,97.5,2.9,1.5,59.4,38.6,26,10.3,37.8,45.6,1.4,2.8,154756,58542,1779124,204546,8.7,28.6,9713,4477,15680,7299,38.3,38,,,0,0,74984,7805,4.2,3.8,11414,681,0.6,0.3,4556,3770,16.9,32,1.5,2,1.6,1,1.6,1.4,0.1,0.1,0,0,1452,1126,5.8,7.6,11.9,8,37.2,18.6,5.7,1.7,0.3,0,0.8,0.1,0.1,0,38.3,64.1
Aurangabad,80186,71648,48433,45264,15165,11793,60.4,63.2,18.9,16.5,58382,51847,67332,64190,72.8,72.4,84,89.6,52658,90687,65.7,126.6,28039,18,2875,,10.3,0,2.1,0,3065,9874,2574,6556,491,3318,84,66.4,864,1557,28.2,15.8,20484,18223,12327,8206,60.2,45,58164,51883,72.5,72.4,61229,61757,95,84,99.2,94.6,5,16,44,262,2474,1449,4.3,3.3,0.2,1.4,6.6,4.3,35.2,35.1,20.2,37.2,2,16.5,64.8,64.9,26266,58439,15890,46189,42.9,94.6,26,74.8,60672,61001,99.1,98.8,557,756,99.1,98.8,60023,51883,98.9,85.1,7902,8177,13.2,15.8,58399,51883,96.3,85.1,2096,7537,68.4,76.3,894,852,3.3,3,3.4,0,3.9,,0.5,0,1.2,0.2,4504,4612,865,4236,19.2,91.8,99.5,92.6,0.5,7.4,21.9,67.7,78.1,32.3,1.1,5.9,4.8,0,92,92,13262,13330,13354,13422,0.7,0.7,99.3,99.3,5316,5594,,,4834,3529,,4299,37,,39.8,41.7,0,0,36.2,26.3,0,32,24,0,14.2,27.8,77,37.9,8.8,34.3,89.9,100,74.2,100,71,100,1,,7688,12531,4493,,12181,12531,,,0,0,0,0,47.7,48.3,60758,79064,1157360,1342746,37,40,50893,41872,60571,65062,83.9,68.6,99.8,106.7,75150,70437,72809,67964,70071,65375,,,,,,,66435,64645,109.5,106,61053,58674,-9.7,0.6,65022,64023,107.2,105,29.6,43.2,856,,96.1,97.3,54.8,80,0,0,0,0,0,0,0,0,0,0,0,0,100,99.9,0,0.1,70,,19.1,,51.4,,4.5,,52209,,845144,,6.2,,333,,4909,,6.4,,,,0,,22788,,2.7,,2194,,0.3,,655,,7.4,6.9,1.2,,0.9,,1,,0,0.1,0,0,386,819,1.9,0,7,0,16.2,0,1.4,0,7.8,0,0.8,0,0,0,64.9,100
Bhandara,20657,21994,17195,17301,10320,9733,83.2,78.7,50,44.3,19080,17819,19706,20732,92.4,81,95.4,94.3,7827,20666,37.9,94,14587,,996,,6.8,,1.8,0,565,2507,242,794,323,1713,42.8,31.7,123,627,21.8,25,15860,14079,9190,,57.9,0,17085,15580,82.7,70.8,17650,18087,96.8,86.1,98.2,90.5,3.2,13.9,3046,2005,793,627,22.5,16.9,19.2,14.2,64.7,41.8,92.8,90.4,48.8,46.2,34.2,20.8,7.2,9.6,11602,5799,8419,5631,65.7,32.1,47.7,31.1,17609,15896,99.8,87.9,385,308,97.9,98.1,17085,13294,97,83.6,4001,2602,23.4,19.6,12959,,73.6,0,490,,86.7,0,919,935,2.9,6.8,6,0,7.9,,1.4,0,1.2,0,598,632,53,296,8.9,46.8,100,88.5,0,11.5,62.4,100,37.6,0,0.3,1.3,1.3,0,1249,1255,5173,5505,6422,6760,19.4,18.6,80.6,81.4,4517,4928,,,1870,1830,,,16,,70.3,72.9,0,0,29.1,27.1,0,0,0.5,0,4.1,16.2,82.7,37.3,13.2,46.5,100,100,99.8,100,98.5,100,1,,3427,3541,130,,3557,3541,,,0,0,0,0,35.6,34.4,11600,25238,305546,360739,110,,13509,12869,18543,18564,76.7,81,105.3,116.8,18965,18780,18800,18513,19079,18351,,,,,,,17426,17697,99,111.3,17232,17697,6,4.7,17219,17953,97.8,112.9,66.6,104.5,1702,,92.8,99.9,64.6,0,0.1,,0,,0,,0,,0,,0.3,,49.9,,49.7,,63.1,,28.2,,49.4,,3.6,,80845,,951707,,8.5,,6437,,4049,,61.4,,,,0,,60037,,6.3,,5010,,0.5,,360,,4.5,,2.9,,4.7,,4,,0,0.1,0,0,322,,3.3,,20,,37.9,,5,,0,,0.4,,0,,33.3,
Bid,51839,47714,32693,30213,11589,4946,63.1,63.3,22.4,10.4,41511,33474,43829,44761,80.1,70.2,84.5,93.8,27601,50026,53.2,104.8,21821,,467,,2.1,,0.5,0,962,1954,639,1060,323,894,66.4,54.2,188,628,19.5,32.1,15777,19891,10935,,69.3,0,43004,38309,83,80.3,43966,40263,97.8,95.1,99.3,97.8,2.2,4.9,763,808,2722,536,8.1,3.5,4.8,4.1,10,2.9,36.7,51.9,13.9,15.6,4.5,0,63.3,48.1,20142,12562,12206,10589,45.8,31.2,27.8,26.3,43791,41653,99.6,103.5,343,511,99.2,98.8,41854,29177,95.6,70,3849,2348,9.2,8,36054,,82.3,0,617,649,64.1,33.2,797,810,4,6.6,5.4,0,33.1,,15.9,0,1.6,0,1052,1956,237,954,22.5,48.8,89.5,79.7,10.5,20.3,29.7,86.4,70.3,13.6,0.5,2,0,0,96,71,13117,12868,13213,12939,0.7,0.5,99.3,99.5,9117,9691,,2317,3329,931,,,13,,69,74.9,0,17.9,25.2,7.2,0,0,5.8,0,75.5,61.9,20.1,38.1,4.4,0,93.4,100,97,100,95.9,,,,10075,12470,754,,10829,12470,,,0,0,0,0,45,49.1,109509,122570,697785,916580,1999,1749,38780,37316,43731,45653,88.6,89.6,99.9,109.6,48708,47944,46413,45880,45337,44630,,,,,,,50187,41223,114.6,99,46417,40404,-14.8,9.7,40906,41666,93.4,100,42.9,30.7,,,70.9,,43.4,,0,0,0,0,0,0,0,0,0,0,0,0.2,100,99.8,0,0,59.5,,20.5,,27.5,,1.1,,101366,,804897,,12.6,,4828,,3630,,57.1,,,,0,,35829,,4.5,,2123,,0.3,,11185,,23.4,,1.4,,0.5,,0.7,,0.1,0.1,0,0,754,625,1.9,2.2,7.5,2.2,20.1,39.4,1.2,0,1.3,0,1.6,0,0,0,66.4,56.3
Brihan Mumbai,194869,193587,22744,18172,81350,,11.7,9.4,41.7,0,48073,22596,194083,188875,24.7,11.7,99.6,97.6,81659,167386,41.9,86.5,26015,,1069,,4.1,,1.4,0,1660,1688,1001,1113,659,575,60.3,65.9,,,0,0,82537,94334,,,0,0,174452,178474,89.5,92.2,176112,180162,99.1,99.1,99.6,99.7,0.9,0.9,42135,28103,,,24.2,15.7,51,29.8,0,0,47.3,52.9,49.3,39.2,0,0,52.7,47.1,162091,,,,92,0,0,0,173367,169247,98.4,93.9,2745,2430,98.4,98.6,169881,166133,98,98.2,42783,62794,25.2,37.8,174541,,100.7,0,,,0,0,923,915,3.7,2.8,0,0,0,,0,0,0,0,15959,14374,15959,15814,100,110,80.8,86.8,19.2,13.2,100,100,0,0,8.2,8.2,6,0,1619,2082,24112,21151,25731,23233,6.3,9,93.7,91,855,,,,24876,,,23233,,,3.3,0,0,0,96.7,0,0,100,0,0,38.5,37.1,51.9,53.8,9.6,9.1,100,100,100,100,100,100,2,,46929,43460,,,46929,43460,,,0,0,0,0,64.6,65.2,201534,223272,4429144,4869337,5158,9210,166606,160338,191970,180798,96.1,94.7,110.7,106.8,196837,188802,186998,179468,201038,198044,,,,,,,181451,178050,104.7,105.2,168840,178050,5.5,1.5,103347,106755,59.6,63.1,84.4,102.5,16,30,103.1,96.7,0,0,0.8,,0.6,,0,,0.5,,0,,11.5,,66.4,,20.2,,54,,3.5,,41.8,,3.3,,523238,,10885828,,4.8,,78451,,73710,,51.6,,,,0,,,,0,,4914,,0,,551,,5.8,,6.5,,2.4,,3.9,,1.8,,0.1,,5342,6479,4.9,5.3,10.7,9.4,12.8,14,9,10.3,1.2,1.8,0.1,0.6,0,0,61.3,58.7
Buldana,53347,53115,36259,36123,17229,13105,68,68,32.3,24.7,43361,34242,45647,51508,81.3,64.5,85.6,97,13248,51306,24.8,96.6,20202,,2841,,14.1,,2.2,0,4346,5152,2994,1857,1352,3295,68.9,36,1032,352,23.7,6.8,26109,20475,11535,9970,44.2,48.7,42658,41379,80,77.9,47004,46531,90.8,88.9,97.1,92.9,9.2,11.1,247,824,2840,689,7.2,3.7,0.9,4,17.2,3.3,61.2,49.5,19.1,32.3,2.7,0,38.8,50.5,21543,11470,14396,8542,45.8,24.7,30.6,18.4,46285,45887,98.5,98.6,765,644,98.4,98.6,43372,32067,93.7,69.9,5806,4313,13.4,13.4,37223,7056,80.4,15.4,3871,583,89.1,11.3,829,870,6,7.8,4.5,0,9.9,,21.3,0,2.8,1.3,1272,2248,592,1983,46.5,88.2,90.2,92.2,9.8,7.8,18.2,100,81.8,0,1.1,3.7,10.8,3.7,234,419,11442,10740,11676,11159,2,3.8,98,96.2,8154,8706,,,2093,2406,,,31,,69.8,78,0,0,17.9,21.6,0,0,12.2,0.4,11.9,28.3,80.4,68.3,7.7,3.4,74.5,100,90.4,99.4,80.9,98.4,2,,4357,5687,295,,4652,5687,,,0,0,0,0,28.5,33.8,28205,69231,477636,966680,1613,484,30410,26453,44780,42364,65.7,57.6,96.7,92.3,49549,45540,47855,46200,47833,48075,,,,,,,53506,44408,115.6,96.8,49766,44408,-19.5,-4.8,42814,49251,92.5,107.3,28.7,62.9,6581,,61.9,100,42.2,0,0,0,0,0,0,0,0,0,0,0,0,0,78.2,64.4,21.8,35.6,57.7,,23.1,,34.5,,2.5,,120453,,996892,,12.1,,5030,,3889,,56.4,,,,0,,109427,,11,,4434,,0.4,,3133,,7.9,,0.8,,1.6,,1.3,,0.1,0.1,0,0,817,1137,3.9,0,18.4,0,39.5,0,4.1,0,0,0,0.9,0,0.3,0,32.9,100
Chandrapur,40455,39889,30351,29867,19257,14733,75,74.9,47.6,36.9,35354,32797,32444,35730,87.4,82.2,80.2,89.6,21220,40976,52.5,102.7,26838,,2339,,8.7,,3.5,0,2063,3347,1117,993,946,2354,54.1,29.7,750,1642,36.4,49.1,19828,17625,18399,,92.8,0,31781,31339,78.6,78.6,33844,34686,93.9,90.4,97.2,93.2,6.1,9.6,1792,,4024,,18.3,0,9,0,33.7,0,62.4,56.2,41.2,30.4,22.8,33.6,37.6,43.8,23214,11756,9933,7640,68.6,33.9,29.3,22,33506,37818,99,109,830,750,97.6,98.1,31604,30661,94.3,81.1,7626,6575,24.1,21.4,29612,15134,88.4,40,1660,,80.5,0,895,909,14.6,9.6,6.2,0,20.2,,16,0,1.9,0,1272,2159,98,2023,7.7,93.7,88.8,95.4,11.2,4.6,4.1,100,95.9,0,0.2,5.1,7.5,8.8,1558,2139,13103,10332,14661,12471,10.6,17.2,89.4,82.8,7960,8035,,96,5171,4003,,,,,54.3,64.4,0,0.8,35.3,32.1,0,0,10.4,2.7,6.8,8.8,75.4,67.3,17.8,23.9,100,99.8,91.1,100,72.3,86.4,1,,6190,7815,552,,6742,7815,,,0,0,0,0,31.5,38.5,31470,59860,290754,438084,,78,22380,19313,33506,35559,66.8,51.1,100,94,36216,36483,35625,35655,35923,35617,,,,,,,35430,34399,105.7,91,33201,34399,-5.7,3.3,34535,33626,103.1,88.9,59,85.4,2756,,99.1,,70.1,,0,0,0,0,0,0,0,0,0,0,0,0,89.1,100,10.9,0,59.2,,25.7,,37.5,,1,,139585,,1557044,,9,,9208,,5748,,61.6,,,,0,,68149,,4.4,,1724,,0.1,,17357,,5.8,,1.6,,0.5,,0.9,,0.3,0.2,0.2,0.2,702,969,10.2,6.5,11.3,15.6,33.5,20.8,6.1,1.9,0,0,0.7,0.1,0,0,38.2,55.1
