,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12
_Jammu & Kashmir,353001,462362,187315,233463,225704,250554,53.1,50.5,63.9,54.2,214560,180239,169935,180826,60.8,39,48.1,39.1,177591,280236,50.3,60.6,214376,164535,28539,31894,13.3,19.4,2.9,2.6,22572,25851,4863,8164,17709,17687,21.5,31.6,650,1456,2.9,5.6,156689,137741,96075,84815,61.3,61.6,164054,140409,46.5,30.4,186626,166260,87.9,84.5,90.5,89.4,12.1,15.5,46424,35264,5985,1684,31.9,26.3,29.6,25.6,81.3,63.1,95.5,98.1,73.8,84,43.9,40.9,4.5,1.9,109689,91137,71089,58639,58.8,54.8,38.1,35.3,181043,160197,97,96.4,3185,3489,98.3,97.9,155494,118610,85.9,74,13723,14290,8.8,12,143820,115250,79.4,71.9,6074,7353,26.9,28.4,913,921,13.4,8.9,20.1,19.4,43.8,20.3,25.3,21.8,0.8,0.7,12895,9011,10485,10919,81.3,121.2,84.7,78.5,15.3,21.5,91.5,94.6,8.5,5.4,3,2.4,1.1,3.5,931,1106,17127,15964,18058,17070,5.2,6.5,94.8,93.5,3870,3860,8072,8077,5781,4925,,11,32,37,21.4,22.6,44.7,47.3,32,28.9,0,0.1,1.9,1.2,75.5,72.7,16.2,17.2,8.2,10.1,98.9,99.4,96.8,97.9,95,98.1,10,3,19981,19101,2845,214,22826,19315,,,0,0,0,0,55.8,53.1,258960,283859,2300350,2241317,11119,13791,165397,128676,211740,212881,91.4,80.3,117,132.9,203450,214877,205571,212640,206026,209868,,,,,,,195481,204433,108,127.6,219888,266339,7.7,4,114518,165160,63.3,103.1,58.2,60.4,205,231,90.9,90.3,79.5,78.4,0.1,0.1,0.1,0.1,0,0,0,0,0,0,1.4,3.3,97.8,95.4,0.5,1.1,56.4,55.7,25,24.4,39.9,42.9,0.2,0.2,783570,811313,18301743,16150167,4.3,5,84983,62503,320888,271991,20.9,18.7,,,0,0,1191315,930535,6.5,5.8,788887,659468,4.3,4.1,61702,52450,8.4,9.5,1.1,0.8,1.7,1.3,1.5,1.2,0.3,0.6,0.1,0.2,92,88,22.1,15.7,12.8,9.6,9.3,8.4,7,15.7,1.2,6,4.7,3.6,0,0,43,41
Anantnag,26297,29714,20204,18872,26297,25673,76.8,63.5,100,86.4,15641,15902,12998,14436,59.5,53.5,49.4,48.6,11277,10545,42.9,35.5,15852,10537,3482,3570,22,33.9,4.7,9.4,355,987,198,694,157,293,55.8,70.3,27,320,7.6,32.4,15883,14435,11837,6154,74.5,42.6,15883,14520,60.4,48.9,16238,15507,97.8,93.6,99,98.1,2.2,6.4,3198,2991,,,20.1,20.6,20.1,20.7,,0,100,99.4,76.3,113.1,31,23,0,0.6,15489,11643,5980,4975,95.4,75.1,36.8,32.1,15807,14976,97.3,96.6,606,632,96.3,96,15806,15063,100,100.6,1569,1530,9.9,10.2,15785,13100,99.9,87.5,217,617,61.1,62.5,938,954,19.9,20.3,47.4,0.3,122.5,0.3,21.3,27.2,0.1,0.5,2350,2090,0,1,0,0,,100,,0,,100,,0,0,0,1,44.8,0,0,1061,492,1061,492,0,0,100,100,0,0,397,65,664,427,,,,,0,0,37.4,13.2,62.6,86.8,0,0,0,0,1.5,1.8,66.2,10.8,32.3,87.4,100,100,100,100,100,100,0,0,593,737,,,593,737,,,0,0,0,0,35.9,60,19145,29907,64093,68285,199,324,15608,14667,16430,16640,98.7,97.9,103.9,111.1,14571,14968,14507,15002,14403,14826,,,,,,,13667,14874,86.5,99.3,13666,14941,16.8,10.6,12648,14418,80,96.3,36.7,36.3,0,0,91.6,93.7,90.2,89.3,0,0,0,0,0,0,0,0,0,0,0.5,18.6,96.3,68.1,3.1,13.3,66.5,64.4,18.4,17,62.5,42.6,0,0.1,67887,63488,797943,677878,8.5,9.4,4598,4028,24317,18748,15.9,17.7,,,0,0,41734,14971,5.2,2.2,52801,38532,6.6,5.7,5380,3265,14.8,14.4,0.1,0.8,0.1,0.3,0.1,0.3,0.5,1.3,0.5,0,19,13,47.4,7.7,31.6,15.4,5.3,15.4,0,23.1,0,38.5,0,0,0,0,15.8,0
Badgam,13400,22614,12091,13962,13290,15679,90.2,61.7,99.2,69.3,11020,14215,11964,12549,82.2,62.9,89.3,55.5,7213,7663,53.8,33.9,7363,8567,31,420,0.4,4.9,3.3,4.8,259,727,36,262,223,465,13.9,36,0,79,0,10.9,4432,4043,2895,2859,65.3,70.7,4436,4046,33.1,17.9,4695,4773,94.5,84.8,95.3,90.3,5.5,15.2,707,590,,,15.9,14.6,16,14.6,0,0,99.9,99.9,79.3,138.7,41.3,61.3,0.1,0.1,3776,3484,3811,3339,80.4,73,81.2,70,4674,4786,99.6,100.3,20,23,99.6,99.5,4434,4531,94.9,94.7,675,784,15.2,17.3,4255,4368,91,91.3,139,482,53.7,66.3,1013,985,1.2,4.4,12.7,0,1.6,0,21.8,5.1,0.3,0.2,415,496,0,7,0,1.4,,100,,0,,100,,0,0,0,0,0.1,17,41,380,449,397,490,4.3,8.4,95.7,91.6,0,0,348,416,49,74,,,,,0,0,87.7,84.9,12.3,15.1,0,0,0,0,21.3,23.6,66.1,75.5,12.6,0.9,100,100,100,100,100,100,0,0,1229,1123,14,11,1243,1134,,,0,0,0,0,75.8,69.8,18072,13260,153246,97800,8,119,5189,4871,5821,5815,111,101.8,124.5,121.5,11975,13536,12925,13839,13082,13930,,,,,,,12661,13434,270.9,280.7,11747,13475,-117.5,-131,10192,13856,218.1,289.5,91.8,77.6,0,8,85.5,90,74.9,82.5,0,0,0,0.1,0,0,0,0,0,0,0,1.1,100,98.8,0,0,52.6,50.4,13.1,21.4,33.3,0,0,0,51097,59896,1433885,1092225,3.6,5.5,3514,3607,10670,7277,24.8,33.1,,,0,0,135970,114615,9.5,10.5,53071,50021,3.7,4.6,7461,8362,1.7,4.1,0,0.1,0,0.4,0,0.3,,0,,0,,,,,,,,,,,,,,,,,,
Bandipora,8082,15239,5036,7649,6702,11461,62.3,50.2,82.9,75.2,6377,6583,4985,5667,78.9,43.2,61.7,37.2,5224,3005,64.6,19.7,4513,7045,546,935,12.1,13.3,2.4,2.7,356,641,158,300,198,341,44.4,46.8,12,132,3.4,20.6,2817,2444,2539,2143,90.1,87.7,2817,2568,34.9,16.9,3173,3209,88.8,80,93.8,89.4,11.2,20,462,349,,,16.4,13.6,16.4,14.3,,0,100,95.2,59.6,161.1,43.4,144.6,0,4.8,2102,1322,1421,707,66.2,41.2,44.8,22,3194,3027,100.7,94.3,68,86,97.9,97.2,2892,2464,90.5,81.4,246,274,8.5,11.1,2973,2403,93.1,79.4,182,376,51.1,58.7,961,888,0,0.1,200,66.7,1,0.5,0,0,0.8,0,158,223,10,112,6.3,50.2,40,68.8,60,31.3,100,97.4,0,2.6,0.1,0.7,2,4.3,9,46,172,630,181,676,5,6.8,95,93.2,1,0,120,490,60,186,,,,,0.6,0,66.3,72.5,33.1,27.5,0,0,0,0,34.3,40.5,20.3,49.7,45.3,9.8,100,100,100,100,100,100,0,0,338,364,,,338,364,,,0,0,0,0,65.1,35,2336,5475,33700,29390,106,178,2260,1947,4021,4587,70.8,64.3,125.9,151.5,5720,6821,5762,6876,5574,6790,,,,,,,5526,6200,173,204.8,5214,6189,-37.4,-35.2,328,87,10.3,2.9,27.1,62.1,0,0,90.6,94.1,80.2,88,0,0,0,0.7,0,0,0,0,0,0,2,4.3,98,95,0,0,57.2,47.1,21.2,15.7,40,33.3,0.1,0.3,16890,13786,500337,458958,3.4,3,910,878,5847,4433,13.5,16.5,,,0,0,26392,14852,5.3,3.2,34898,14813,7,3.2,266,230,6.4,14.4,1,0,0,6.5,0.1,5.3,0.5,2.6,0,0,,3,,0,,0,,0,,100,,0,,0,,0,,0
Baramula,28653,31443,15560,15527,20657,24969,54.3,49.4,72.1,79.4,18578,16178,14302,17174,64.8,51.5,49.9,54.6,10566,9115,36.9,29,11068,16451,1680,3353,15.2,20.4,1.8,1.6,580,750,61,113,519,637,10.5,15.1,21,7,3.6,0.9,9459,9702,6273,6902,66.3,71.1,9828,10051,34.3,32,10408,10801,94.4,93.1,95,94.1,5.6,6.9,2088,1900,303,196,24.3,20.9,22.1,19.6,82.1,56.2,96.2,96.5,104.5,102.3,92,38.9,3.8,3.5,7706,8358,3989,2942,74,77.4,38.3,27.2,9999,9963,96.1,92.2,121,150,98.8,98.5,9592,8334,95.9,83.6,523,767,5.5,9.2,8056,8195,80.6,82.3,281,313,48.4,41.7,987,988,11.5,2.8,3.5,0.4,7.5,0.2,24.2,54.9,1.3,0.2,1480,877,229,69,15.5,7.9,85.2,91.3,14.8,8.7,99.6,90.8,0.4,9.2,0.8,0.2,7.4,16.2,0,11,447,612,447,623,0,1.8,100,98.2,0,0,406,617,41,3,,,,,0,0,90.8,99,9.2,0.5,0,0,0,0.5,0.7,6.7,84.1,92,15.2,1.3,100,100,100,99.5,100,100,0,0,1681,1679,,,1681,1679,,,0,0,0,0,79,72.9,24974,24120,152341,137309,398,802,9627,8745,12269,13375,96.3,87.8,122.7,134.2,15223,17672,15829,18201,15807,18304,,,,,,,15530,18831,155.3,189,15565,19210,-26.6,-40.8,7008,18234,70.1,183,70.6,55.3,135,180,93,93.2,87,86.1,0,0,0.3,0.9,0,0,0,0,0,0,4.6,12,95,86.8,0,0.3,53.6,54.6,13.1,9.1,39.2,39.1,0.1,0,70198,70443,1769574,1575544,4,4.5,6580,6097,30664,22202,17.7,21.5,,,0,0,86281,71631,4.9,4.5,114911,80905,6.5,5.1,3953,2668,8.1,9.9,0.1,2.3,0,4.4,0,3.8,0.1,0.4,0,0,,3,,33.3,,0,,33.3,,33.3,,0,,0,,0,,0
Doda,7816,15643,6076,6167,7559,6266,77.7,39.4,96.7,40.1,3737,5660,4390,4663,47.8,36.2,56.2,29.8,3304,3485,42.3,22.3,2081,2224,220,140,10.6,6.3,2.7,2.1,2534,3378,26,373,2508,3005,1,11,0,0,0,0,3871,3900,2249,2295,58.1,58.8,3871,3900,49.5,24.9,6405,7278,60.4,53.6,60.8,58.7,39.6,46.4,580,553,,,15,14.2,15,14.2,,,100,100,101.9,93.1,11.6,18.4,0,0,1817,2022,680,1025,28.4,27.8,10.6,14.1,6374,7271,99.5,99.9,68,0,98.9,100,2886,2564,45.3,35.3,158,85,5.5,3.3,2652,2273,41.6,31.3,46,3,1.8,0.1,885,865,13,2.1,0,61.7,0,15,53.1,145.7,0,0.1,14,3,236,288,1685.7,9600,88.6,77.8,11.4,22.2,100,100,0,0,3,1.8,0,0.4,6,9,882,785,888,794,0.7,1.1,99.3,98.9,291,138,494,491,103,165,,,,,32.8,17.4,55.6,61.8,11.6,20.8,0,0,0,0,99.7,98.7,0,0,0.3,1.3,100,100,,,100,100,0,0,568,333,,,568,333,,,0,0,0,0,39,29.5,12112,12649,72069,78574,2689,867,3700,3770,6725,7697,58,51.8,105.5,105.9,7597,8054,7420,7707,7002,7252,,,,,,,5968,6549,93.6,90.1,5917,6569,11.3,14.9,3861,3947,60.6,54.3,31.2,23.8,0,0,93,90.2,67.6,63.5,0,0.1,0,0,0,0,0,0,0,0,0,1.4,100,98.5,0,0,52.4,52,24.3,33.1,34.2,31.4,0.4,0.2,20080,22052,584607,569713,3.4,3.9,1656,1585,15472,11390,9.7,12.2,,,0,0,35789,21704,6.1,3.8,8227,6775,1.4,1.2,394,231,4.2,8.9,1.1,0.7,0.3,0.2,0.4,0.3,0.2,0.4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100
Ganderbal,6299,7021,5511,6076,6183,6511,87.5,86.5,98.2,92.7,4690,4360,4380,4600,74.5,62.1,69.5,65.5,2772,2391,44,34.1,2908,2427,416,598,14.3,24.6,5.5,3.5,82,80,6,25,76,55,7.3,31.3,1,0,1.2,0,2374,2140,2066,1967,87,91.9,2374,2140,37.7,30.5,2456,2220,96.7,96.4,96.9,97.5,3.3,3.6,306,160,,,12.9,7.5,12.9,7.5,,,100,100,132.9,141,62.5,46.3,0,0,2254,2149,1145,1154,91.8,96.8,46.6,52,2445,2188,99.6,98.6,13,11,99.5,99.5,2439,2177,99.8,99.5,12,31,0.5,1.4,2428,2115,99.3,96.7,75,56,91.5,70,950,969,1.4,0.2,0,0,0,0,0,0,0.7,0.2,120,158,0,64,0,40.5,,57.8,,42.2,,100,,0,0,0.9,0.6,1.4,5,8,266,234,271,242,1.8,3.3,98.2,96.7,19,79,134,17,118,146,,,,,7,32.6,49.4,7,43.5,60.3,0,0,0,0,7.1,0,85,79.5,7.9,20.5,100,,100,100,100,100,0,0,669,852,,,669,852,,,0,0,0,0,71.2,77.9,6912,7726,60917,64681,103,115,2764,2587,3189,3374,113,118.2,130.4,154.2,4787,4894,4961,4935,5093,5131,,,,,,,4380,5060,179.1,231.3,2123,5317,-37.3,-50,947,3485,38.7,159.3,89.4,74.8,32,0,95.7,95.9,85,86.7,0,0.9,0,0,0,0,0,0.9,0,0,15.7,23.4,84.3,61.7,0,13.1,49.4,44.4,16.3,13.8,100,,0,0,18082,20082,534314,585587,3.4,3.4,1539,1042,8415,4999,15.5,17.2,,,0,0,48742,46066,9.1,7.9,38776,44004,7.3,7.5,718,3139,6.5,10.5,2.1,0,1.3,0,1.5,0,0,31.6,0,5.3,,,,,,,,,,,,,,,,,,
Jammu,81971,93424,24386,22436,18937,18247,29.7,24,23.1,19.5,49704,25489,15706,15393,60.6,27.3,19.2,16.5,11152,51302,13.6,54.9,42615,30282,3511,554,8.2,1.8,3.4,0.7,694,1288,88,565,606,723,12.7,43.9,33,59,4.8,4.6,22950,21797,14963,14716,65.2,67.5,22950,21797,28,23.3,23644,23085,97.1,94.4,97.4,96.9,2.9,5.6,7942,6629,,,34.6,30.4,34.6,30.4,,,100,100,53,54.6,39,30.5,0,0,21581,16940,11067,9699,91.3,73.4,46.8,42,23443,22064,99.1,95.6,550,497,97.7,97.8,23065,21810,98.4,98.8,2504,2065,10.9,9.5,16267,16631,69.4,75.4,507,408,73.1,31.7,855,820,24.2,8.3,2.6,32.6,5.1,86.4,14.8,8.6,0.9,0.3,2329,483,2897,2858,124.4,591.7,59.4,56.2,40.6,43.8,100,100,0,0,3.5,3.1,0.7,2.4,138,223,3339,2960,3477,3183,4,7,96,93,721,773,1050,1050,1706,1360,,,,,20.7,24.3,30.2,33,49.1,42.7,0,0,0,0,94,98.4,0.2,0,5.8,1.6,100,100,100,100,100,100,0,3,1249,1426,,,1249,1426,,,0,0,0,0,26.4,30.9,19792,21616,302525,329836,1381,985,28129,13878,30142,31991,120,62.9,128.6,145,21979,20914,21608,18890,20751,18548,,,,,,,19268,18850,82.2,85.4,21669,56883,36.1,41.1,12936,15099,55.2,68.4,54.3,82.1,0,15,91.5,91.3,81.7,80.4,0.2,0.1,0.1,0.2,0,0,0,0,0,0,0.4,0.5,99.2,98.9,0.1,0.3,58.5,53.1,33.5,28.2,38.8,39.3,0.7,0.4,118498,146085,2296280,1988003,5.2,7.3,9899,10556,42320,35627,19,22.9,,,0,0,91560,65355,4,3.3,83567,73149,3.6,3.7,10959,3076,12,6.4,0.3,0.6,6.6,2.1,3.3,1.3,0.1,0.8,0,0.2,,,,,,,,,,,,,,,,,,
Kargil,2466,2238,1414,1351,2111,1834,57.3,60.4,85.6,81.9,1515,1357,1433,1194,61.4,60.6,58.1,53.4,1680,826,68.1,36.9,1297,1306,112,178,8.6,13.6,5.9,6.3,179,296,112,191,67,105,62.6,64.5,21,26,11.7,8.8,1081,1570,848,1273,78.4,81.1,1081,1570,43.8,70.2,1260,1866,85.8,84.1,94.7,94.4,14.2,15.9,319,216,,,29.5,13.8,29.5,13.8,,,100,100,112.9,67.6,65.1,42.9,0,0,1818,1550,1152,806,144.3,83.1,91.4,43.2,2261,1780,179.4,95.4,44,76,98.1,95.9,1624,1328,71.8,74.6,229,357,14.1,26.9,1584,1387,70.1,77.9,66,42,36.9,14.2,813,850,11.7,5.6,10.2,31.8,9,19.9,0,96.6,1.2,0.4,170,155,3,36,1.8,23.2,33.3,69.4,66.7,30.6,100,70.6,0,29.4,0.1,1.6,3,1.2,2,7,44,115,46,122,4.3,5.7,95.7,94.3,2,5,12,22,32,95,,,,,4.3,4.1,26.1,18,69.6,77.9,0,0,0,0,45.5,72.2,27.3,26.1,27.3,1.7,100,100,100,100,100,100,0,0,570,631,,,570,631,,,0,0,0,0,92.5,83.8,2150,1969,8000,8614,878,39,1938,1578,2388,1780,85.7,88.7,105.6,100,1984,1394,1857,1303,1910,1212,,,,,,,1893,1204,83.7,67.6,901,452,20.7,32.4,1575,1051,69.7,59,37.8,31.7,0,0,93,89.5,100.9,89.5,0,1,0,0,0,0,0,0,0,0,1.8,2.5,96,96.5,2.2,0,52.7,55.8,31.9,24.2,43.7,45.1,1.1,1.2,6450,9487,137515,145324,4.7,6.5,750,779,5344,5976,12.3,11.5,,,0,0,2617,4644,1.9,3.2,9679,9374,7,6.5,4,0,10.5,5.2,0,0.4,3.1,0.2,3.1,0.3,,,,,7,8,16.7,66.7,0,16.7,16.7,16.7,16.7,0,0,0,0,0,0,0,50,0
Kathua,10532,15278,4081,6321,10375,12796,38.7,41.4,98.5,83.8,8599,8669,9664,9483,81.6,56.7,91.8,62.1,8348,6268,79.3,41,5733,6086,347,649,6.1,10.7,0.2,0.3,3061,2804,9,82,3052,2722,0.3,2.9,23,19,0.8,0.7,4885,4283,3273,2576,67,60.1,5195,4621,49.3,30.2,8256,7425,62.9,62.2,63,63.3,37.1,37.8,1265,1268,258,253,29.3,32.9,25.9,29.6,83.2,74.9,94,92.7,108.9,108,72.2,87.4,6,7.3,3411,2877,2208,2287,41.3,38.7,26.7,30.8,8156,7386,98.8,99.5,122,63,98.5,99.2,5155,4022,63.2,54.5,622,616,12.1,15.3,5965,4927,73.1,66.7,407,606,13.3,21.6,820,832,14.6,18.1,0,14.9,0,277.8,17.8,42.2,0.1,0.6,417,512,718,842,172.2,164.5,99.6,98.8,0.4,1.2,100,100,0,0,6.8,5.5,0.8,5.2,132,160,1360,1094,1492,1254,8.8,12.8,91.2,87.2,192,335,1263,846,37,73,,,,,12.9,26.7,84.7,67.5,2.5,5.8,0,0,0,0,99.7,95.3,0.3,0.5,0,4.2,100,100,100,100,,100,0,0,888,951,,,888,951,,,0,0,0,0,37.3,43.1,18437,18320,292003,262966,130,159,4788,3270,10410,10722,58.7,44.3,127.6,145.2,11889,12934,11986,12761,12070,12632,,,,,,,11508,11958,141.1,161.9,11431,12151,-10.5,-11.5,9611,9700,117.8,131.3,74.9,79.3,0,0,91.9,89.8,71.6,69.9,0,0,0,0,0,0,0,0,0,0,0,0.5,99.3,98,0.7,1.5,61.8,63,19.4,24.2,16.9,71.4,0.2,0.8,27854,25206,951357,881233,2.9,2.9,2600,2431,4364,3577,37.3,40.5,,,0,0,87170,85305,9.2,9.7,45398,36644,4.8,4.2,8720,8423,3.7,5.1,1.1,1.3,1.7,0.3,1.7,0.5,0.4,0.2,0.2,0,2,,50,,0,,0,,0,,0,,0,,0,,50,
