,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12
_Jharkhand,724839,734914,166895,157942,663616,676768,23,21.5,91.6,92.1,474442,444663,568193,576443,65.5,60.5,78.4,78.4,322449,270571,44.5,36.8,110321,92903,3371,2023,3.1,2.2,2.8,2.5,176135,212417,36359,43979,139776,168438,20.6,20.7,7775,19596,4.4,9.2,326525,310921,335408,289493,102.7,93.1,435668,371807,60.1,50.6,611803,584224,71.2,63.6,77.2,71.2,28.8,36.4,5468,7245,25684,10258,7.2,4.7,1.7,2.3,23.5,16.8,74.9,83.6,84.1,73.9,69.5,56.9,25.1,16.4,385142,360795,249367,260932,63,61.8,40.8,44.7,615607,588779,100.6,100.8,9241,10303,98.5,98.3,549689,523577,89.3,88.9,34305,34808,6.2,6.6,565938,539266,91.9,91.6,116683,148737,66.2,70,921,912,3.1,3.2,16.3,13.7,10.8,8.9,8.8,4.8,1,0.4,16946,15738,1907,1556,11.3,9.9,86.9,81.9,13.1,18.1,20.4,24.1,79.6,75.9,0.3,0.2,14.7,8.3,8738,13105,124212,118209,132950,131314,6.6,10,93.4,90,2102,2502,74512,74267,13719,20627,,,1699,2157,1.6,1.9,56,56.6,10.3,15.7,0,0,32.1,25.8,10.7,10,85.8,88.5,3.5,1.5,54.9,41.1,68.6,77,67.3,59.7,6,4,88529,99238,13297,4188,101826,103426,0,0,0,0,0,0,43.4,44.1,833198,1033894,4824983,7542144,23410,31528,333421,336206,711661,679914,54.2,57.1,115.6,115.5,719024,708064,696139,682522,676579,661282,0,,0,,0,,678029,683076,110.1,116,641235,642207,4.7,-0.5,475546,566954,77.2,96.3,5.7,167.3,6809,9713,94.9,94.6,76.2,72,0,0.2,0.1,0.1,0,0.1,0,0.2,0,0,5.2,9.6,54.5,45.9,40.3,43.9,67.6,59.9,16.4,17.7,44,41,0.9,0.6,544502,608394,11173812,10812530,4.9,5.6,21832,25659,41859,35495,34.3,42,0,,0,0,45783,45652,0.4,0.4,28218,19833,0.3,0.2,40665,28287,6.5,7.3,1.8,3.9,1.6,5.9,1.7,5.1,2.3,2.7,0.9,1.8,1108,723,3.1,2.5,3.8,2.5,17.2,18.6,6,7,1.5,1,6.4,7,0,0,62,61.3
Bokaro,50598,53925,11472,11607,48548,51184,22.7,21.5,95.9,94.9,33065,32339,32113,38210,65.3,60,63.5,70.9,11922,14292,23.6,26.5,3929,4121,135,127,3.4,3.1,2.1,3.1,9078,10389,2430,2379,6648,8010,26.8,22.9,185,568,2,5.5,11598,10163,10853,9585,93.6,94.3,24547,21931,48.5,40.7,33625,32320,73,67.9,80.2,75.2,27,32.1,34,8,324,397,1.5,1.8,0.3,0.1,2.5,3.4,47.2,46.3,100.4,47.3,63.2,27.6,52.8,53.7,25577,23407,15699,17440,76.1,72.4,46.7,54,33617,32434,100,100.4,182,290,99.5,99.1,31315,29509,93.2,91,2256,2113,7.2,7.2,31217,29463,92.9,90.8,6841,8104,75.4,78,880,878,3.7,2.2,2.9,0.2,2.5,0.1,0,0,0,0.2,3132,2338,0,16,0,0.7,,50,,50,0,0.8,100,99.2,0,0,0,0,2888,2480,7902,10347,10790,12827,26.8,19.3,73.2,80.7,0,0,4062,3877,1798,1503,,,1245,1396,0,0,37.6,30.2,16.7,11.7,0,0,45.7,58.1,0.8,4,98.5,95.2,0.7,0.8,36.7,0,53.1,43.6,100,0,0,1,4031,4850,4149,1617,8180,6467,,,0,0,0,0,43.1,33.5,43123,54349,347030,460289,1587,1231,24598,20509,45697,45040,73.2,63.2,135.9,138.9,47170,47880,45994,46344,45989,45244,,,,,,,45595,43227,135.6,133.3,44311,42294,0.2,4,36990,44216,110,136.3,0.7,225.7,111,401,90.2,91.2,50.6,50.2,0,0,0,0,0,0,0,0,0,0,5.3,8.4,77.2,60.1,17.5,31.5,74.9,71.6,10.3,5.4,,,0,0,11488,10118,473838,443142,2.4,2.3,97,462,1822,1836,5.1,20.1,,,0,0,19,8,0,0,0,0,0,0,15,44,4.4,2.9,0.8,0.5,0.2,0.6,0.3,0.6,1.1,1.3,0.4,0.9,32,34,0,0,0,3.8,35,15.4,5,15.4,0,0,5,7.7,0,0,55,57.7
Chatra,19957,20865,4196,4398,17688,17258,21,21.1,88.6,82.7,11938,12353,15400,16133,59.8,59.2,77.2,77.3,20104,13109,100.7,62.8,2283,1653,159,31,7,1.9,3.9,6.4,5424,5990,1132,2176,4292,3814,20.9,36.3,174,682,3.2,11.4,9980,9336,10084,8808,101,94.3,9980,9336,50,44.7,15404,15326,64.8,60.9,72.1,75.1,35.2,39.1,21,0,,,0.2,0,0.2,0,,,100,100,63.3,56.2,69.3,43.4,0,0,12244,11029,11044,8834,79.5,72,71.7,57.6,17187,15986,111.6,104.3,264,295,98.5,98.2,14103,13032,82.1,81.5,687,920,4.9,7.1,15741,14337,91.6,89.7,2813,3669,51.9,61.3,866,869,1.3,0.5,0,13.3,0,0.5,0,0,0.4,0.2,22,167,0,82,0,49.1,,84.1,,15.9,,97.6,,2.4,0,0.4,0,140,197,1086,3016,3385,3213,4471,6.1,24.3,93.9,75.7,34,0,2451,3633,728,838,,,,,1.1,0,76.3,81.3,22.7,18.7,0,0,0,0,13.5,0,78.1,98.3,8.3,1.7,100,,100,100,100,100,1,0,1353,1264,,,1353,1264,0,,0,0,0,0,29.6,22,15678,21607,79830,94817,104,526,9104,8515,23754,22233,53,53.3,138.2,139.1,23834,23780,22138,22006,20961,20884,0,,0,,0,,19679,23197,114.5,145.1,17386,19242,17.2,-4.3,13363,17899,77.8,112,18.4,122.5,5,20,91.8,81.6,79.3,67.8,0,0,0,0,0,0,0,0,0,0,2.3,9.5,31.8,26.6,65.8,63.9,45.9,48.2,42.1,47,,50,0,0,43379,37001,324636,287866,13.4,12.9,67,565,0,417,100,57.5,,,0,0,0,0,0,0,0,0,0,0,656,245,7,4.3,0.7,1.2,0.3,11.4,0.4,7.6,10,6.9,0.2,0.5,,5,,0,,0,,0,,0,,0,,0,,0,,100
Deoghar,26070,34148,7874,7429,25404,30448,30.2,21.8,97.4,89.2,16291,19556,22263,30167,62.5,57.3,85.4,88.3,13601,15540,52.2,45.5,1650,1839,27,18,1.6,1,0.9,1.4,6127,8116,2463,2903,3664,5213,40.2,35.8,348,935,5.7,11.5,17637,18528,17179,14578,97.4,78.7,17637,18528,67.7,54.3,23764,26644,74.2,69.5,84.6,80.4,25.8,30.5,104,34,0,,0.6,0.2,0.6,0.2,,,100,100,69.4,47.5,48.5,46,0,0,18260,15441,12032,13692,76.8,58,50.6,51.4,24017,26573,101.1,99.7,385,649,98.4,97.6,21866,23304,91,87.7,1100,1457,5,6.3,22620,24545,94.2,92.4,4372,5362,71.4,66.1,934,902,3.2,14.6,20.1,6.2,47.1,34,15.3,2.7,0,0.4,393,519,155,106,39.4,20.4,100,50.9,0,49.1,100,93.8,0,6.2,0.6,0.3,,0.9,67,129,7389,8294,7456,8423,0.9,1.5,99.1,98.5,91,93,4453,4930,2912,3400,,,0,,1.2,1.1,59.7,58.5,39.1,40.4,0,0,0,0,0,0,100,99.9,0,0,,100,100,100,,100,1,1,4025,3288,0,,4025,3288,0,,0,0,0,0,35.1,28.1,16258,11552,104635,47889,652,631,18046,23840,33036,33543,75.1,89.7,137.6,126.2,31706,35701,29925,34374,28720,33266,,,,,,,27295,32449,113.6,122.1,25982,31081,17.4,3.3,14994,14676,62.4,55.2,19.6,89.7,45,45,92.9,95.1,77.7,76.2,0,0,0,0.1,0.1,0.1,0.1,0,0,0,6.2,12.2,91.2,61.8,2.5,25.8,75.7,75.2,30.4,29.1,42.8,42,2,2.2,25598,23706,397039,446941,6.4,5.3,74,86,480,943,13.4,8.4,0,,0,0,0,0,0,0,3094,2196,0.8,0.5,257,113,3.2,4,2.7,1.4,2.9,0.3,2.9,0.6,0,0,0,0.1,15,15,0,0,12.5,10,0,10,12.5,0,25,20,0,10,0,0,50,50
Dhanbad,60909,43795,17980,10947,34637,34262,29.5,25,56.9,78.2,43817,20651,54553,33835,71.9,47.2,89.6,77.3,24830,18793,40.8,42.9,3685,3306,97,72,2.6,2.2,1.5,4.2,8527,8907,2959,2648,5568,6259,34.7,29.7,1965,3414,23,38.3,7716,9425,7180,9001,93.1,95.5,36175,22914,59.4,52.3,44702,31821,80.9,72,87.5,80.3,19.1,28,493,0,6009,2690,18,11.7,6.4,0,21.1,19.9,21.3,41.1,53.8,72.9,44.6,56.4,78.7,58.9,37594,20824,32305,17608,84.1,65.4,72.3,55.3,45699,33538,102.2,105.4,71,278,99.8,99.2,42773,27684,93.6,82.5,1874,1941,4.4,7,42976,28229,94,84.2,7306,7203,85.7,80.9,860,866,0.1,0.6,0,0.7,0,0.1,0,0,0.1,0.4,329,402,142,20,43.2,5,60.6,70,39.4,30,78,24.1,22,75.9,0.2,0,0.9,0,240,818,8752,9240,8992,10058,2.7,8.1,97.3,91.9,0,372,5227,4539,42,,,,93,303,0,3.7,58.1,45.1,0.5,0,0,0,41.4,51.2,8.8,12,79,88,12.2,0,82.2,13.2,56.9,52.2,52,100,0,0,4592,5253,308,98,4900,5351,,,0,0,0,0,35.3,34.7,63486,64799,213751,335357,1279,4758,36395,20558,62063,46260,79.6,61.3,135.8,137.9,58557,45052,56595,43618,57910,42468,,,,,,,60268,46912,131.9,139.9,59784,43923,2.9,-1.4,39594,29518,86.6,88,3.6,194.2,210,275,98.7,97.7,70.8,63.1,0.3,0.1,0,0.3,0,0.3,0,0.3,0,0,13.6,50,77.4,35.3,8.7,13.8,82.4,76.2,15.5,13.7,37.5,37.5,0.3,0.6,9173,4125,415993,454956,2.2,0.9,2,1775,459,533,0.4,76.9,,,0,0,71,297,0,0.1,0,11,0,0,839,621,6.7,5,0.4,1.2,0.3,1.2,0.4,1.2,0.1,0.5,0.1,0.6,19,16,0,20,0,0,0,40,0,0,0,0,0,0,0,0,100,40
Dumka,31198,31626,6877,5899,30841,31411,22,18.7,98.9,99.3,20212,18213,23699,25367,64.8,57.6,76,80.2,6438,7333,20.6,23.2,7403,5642,73,69,1,1.2,3.9,2.6,10667,12093,1549,1413,9118,10680,14.5,11.7,1225,2145,11.5,17.7,13237,13475,12789,13411,96.6,99.5,14412,14556,46.2,46,25079,26649,57.5,54.6,63.6,59.9,42.5,45.4,109,15,526,572,4.4,4,0.8,0.1,44.8,52.9,91.8,92.6,86.5,76.9,81.5,62.1,8.2,7.4,12571,14738,8653,10710,50.1,55.3,34.5,40.2,25106,26485,100.1,99.4,377,328,98.5,98.8,21135,22313,84.2,84.2,2069,1463,9.8,6.6,22310,23847,88.9,90,3854,4754,36.1,39.3,926,917,1.5,0.5,27.5,12.2,5,1.1,17.1,13.5,0.1,0,1185,877,34,33,2.9,3.8,100,90.9,0,9.1,3.9,4.8,96.1,95.2,0.1,0.1,0,0,184,142,4406,3439,4590,3581,4,4,96,96,156,393,4125,2820,141,239,,,0,0,3.4,11,89.9,78.7,3.1,6.7,0,0,3.7,3.6,0,0,96.4,97.1,3.6,2.9,,,96,96.1,100,100,0,1,2198,2374,557,190,2755,2564,0,0,0,0,0,0,37.5,41.7,16332,33416,78076,198502,510,1579,12960,15041,29270,26842,51.6,56.8,116.6,101.3,28760,28163,27793,27379,27075,26730,,,,,,,28525,26840,113.6,101.3,26531,25002,2.5,0,9807,14166,39.1,53.5,8.5,149.9,545,761,95.7,95.5,86.5,83,0,0.4,0,0.1,0,0,0,0,0,0,5.1,5.8,60.2,51.5,34.7,42.1,69.4,72.2,11.3,9.7,39.7,35.9,1.7,1.7,20400,19343,562189,588297,3.6,3.3,2450,1234,1295,1255,65.4,49.6,0,,0,0,50,0,0,0,1590,901,0.3,0.2,451,1642,3.2,3.6,0.5,0.6,0.2,0.2,0.4,0.3,1.1,1.7,1.2,3.7,23,19,0,0,4.3,0,26.1,6.7,13,20,4.3,6.7,13,13.3,0,0,39.1,53.3
Garhwa,29694,29862,4227,4203,29669,29841,14.2,14.1,99.9,99.9,15183,14875,23663,22894,51.1,49.8,79.7,76.7,2204,8825,7.4,29.6,7950,5107,525,178,6.6,3.5,0.3,0.4,5057,6438,689,893,4368,5545,13.6,13.9,121,43,2.4,0.7,18261,14661,17846,14309,97.7,97.6,20011,16420,67.4,55,25068,22858,79.8,71.8,82.6,75.7,20.2,28.2,44,37,0,0,0.2,0.2,0.2,0.3,0,0,91.3,89.3,92,84.3,65.7,63.5,8.7,10.7,14269,13800,7397,7664,56.9,60.4,29.5,33.5,24569,22589,98,98.8,624,519,97.5,97.8,23151,20844,94.2,92.3,1307,1372,5.6,6.6,23966,21802,97.5,96.5,2824,4059,55.8,63,958,953,0.6,11,61.3,0,86.9,0,51.3,3.4,0.1,0.1,45,106,3,1,6.7,0.9,0,100,100,0,100,100,0,0,0,0,0,0,35,53,13124,8895,13159,8948,0.3,0.6,99.7,99.4,0,0,2360,1649,806,604,,,2,18,0,0,17.9,18.4,6.1,6.8,0,0,75.9,74.8,0,0,100,99.7,0,0.3,,,23.9,24.7,,100,0,0,1452,1563,0,0,1452,1563,,,0,0,0,0,9.9,14.9,13925,15480,88520,86117,10,118,14276,11078,30353,27939,58.1,49,123.5,123.7,29488,29730,28088,28371,26357,27341,,,,,,,24974,27588,101.6,122.1,23537,25834,17.7,1.3,21223,29806,86.4,131.9,1.7,248.9,0,17,95.1,92.5,86.9,82.6,0,0.2,0.6,0,0,0,0,0,0,0,3.6,5.8,28.5,28.1,67.3,65.9,73.1,67.7,29,9.9,49.6,50.2,1.2,1.8,23954,16765,407561,444537,5.9,3.8,729,580,2279,2110,24.2,21.6,,,0,0,2231,1916,0.5,0.4,1736,1494,0.4,0.3,762,2068,6.9,6.6,1.1,5.5,0.5,5.4,0.7,5.4,7.5,9.7,0.4,1.2,58,23,6.4,0,0,10,8.5,15,19.1,10,0,5,14.9,25,0,0,51.1,35
Giridih,47229,42274,10612,7040,46842,38927,22.5,16.7,99.2,92.1,31900,22373,35049,33429,67.5,52.9,74.2,79.1,20978,18490,44.4,43.7,7738,5842,57,11,0.7,0.2,0.9,1.9,18150,16510,4720,3679,13430,12831,26,22.3,303,934,1.7,5.7,19707,16627,18993,14224,96.4,85.5,27652,17069,58.5,40.4,45802,33579,60.4,50.8,70.7,61.8,39.6,49.2,124,64,1955,132,7.5,1.1,0.6,0.4,24.6,29.9,71.3,97.4,84.2,55.4,48.9,37.4,28.7,2.6,18435,17735,15176,14405,40.2,52.8,33.1,42.9,48648,34007,106.2,101.3,463,749,99.1,97.8,31861,25577,65.5,75.2,816,948,2.6,3.7,34244,26134,70.4,76.8,10916,10003,60.1,60.6,897,905,3.4,0.9,4,0.7,9,0.1,0,0,0,0.2,413,549,45,45,10.9,8.2,100,100,0,0,100,100,0,0,0.1,0.1,0,,520,669,8785,3186,9305,3855,5.6,17.4,94.4,82.6,3,0,6126,3655,953,200,,,1,,0,0,65.8,94.8,10.2,5.2,0,0,23.9,0,1.8,0,98,96.2,0.2,3.8,100,,74.2,100,100,100,1,0,5157,5084,128,,5285,5084,,,0,0,0,0,36.2,56.9,24796,25864,126898,136291,920,771,14406,7888,63157,44442,29.6,23.2,129.8,130.7,60432,51639,58326,49030,56151,46092,,,,,,,59400,41508,122.1,122.1,57747,38105,5.9,6.6,45260,38409,93,112.9,2.3,177.3,708,1347,92.4,99.4,54.1,49.7,0,0,0,0,0,0,0,0,0,0,7.7,21,44.9,25.5,47.4,53.6,89.6,78.9,9.7,4.4,100,0,0,0,12311,8615,296636,289132,4.2,3,11,1051,492,226,2.2,82.3,,,0,0,64,0,0,0,0,31,0,0,2243,981,4.7,2.6,9.6,1.9,18.1,1.2,15.4,1.5,4.6,5,0.2,0.2,11,8,0,0,0,0,0,16.7,22.2,0,0,0,0,0,0,0,77.8,83.3
Godda,29320,31893,8251,7991,25837,25253,28.1,25.1,88.1,79.2,22212,19263,23988,25105,75.8,60.4,81.8,78.7,42140,18823,143.7,59,3374,2387,181,103,5.4,4.3,11.1,2.7,7187,10189,1185,1384,6002,8805,16.5,13.6,598,1251,8.3,12.3,18998,15148,18794,13076,98.9,86.3,18998,15148,64.8,47.5,26185,25337,72.6,59.8,77.1,65.2,27.4,40.2,142,93,,,0.7,0.6,0.7,0.6,,,100,100,97.9,69.3,95.7,62.5,0,0,22627,19010,17529,15669,86.4,75,66.9,61.8,25806,26074,98.6,102.9,543,326,97.9,98.8,23456,21638,90.9,83,1353,1799,5.8,8.3,25179,24274,97.6,93.1,4908,7023,68.3,68.9,932,910,13.8,1.3,35.6,294.8,28.8,65.7,0.1,4.7,17.4,4.2,179,233,28,38,15.6,16.3,71.4,94.7,28.6,5.3,100,100,0,0,0.1,0.1,0,0,321,702,5308,4724,5629,5426,5.7,12.9,94.3,87.1,26,135,5305,5043,298,248,,,,,0.5,2.5,94.2,92.9,5.3,4.6,0,0,0,0,0,0,86.1,98.1,13.9,1.9,100,,100,100,100,100,0,0,2837,4723,,,2837,4723,,,0,0,0,0,33.5,46.5,36977,43808,184357,310774,534,1020,7689,9820,28245,29637,29.8,37.7,109.5,113.7,30318,30804,28863,28144,26719,26023,,,,,,,26185,27142,101.5,104.1,24142,25677,7.3,8.4,20403,25279,79.1,97,3,142.6,1049,917,94.6,92.8,78.1,70.5,0,0,0,0,0,0,0,0,0,0,4.9,8.3,80,70.5,15.1,21.2,88.5,62.1,23.2,22.8,40.4,42.9,0.8,0.5,25112,45470,352525,323434,7.1,14.1,615,1042,349,230,63.8,81.9,,,0,0,46,0,0,0,0,395,0,0.1,1559,586,4.8,3.8,0.9,0,0.4,0.3,0.6,0.2,1.4,2.6,0.6,0.8,2,5,0,,0,,0,,0,,0,,0,,0,,100,
Gumla,21595,23377,3553,4526,21475,20084,16.5,19.4,99.4,85.9,16965,16382,19292,20558,78.6,70.1,89.3,87.9,8994,10416,41.6,44.6,8587,9478,396,176,4.6,1.9,2.4,2.8,4837,7505,743,1500,4094,6005,15.4,20,56,668,1.2,8.9,14197,13014,13543,11478,95.4,88.2,14974,13911,69.3,59.5,19811,21416,75.6,65,79.3,72,24.4,35,97,124,160,268,1.7,2.8,0.7,1,20.6,29.9,94.8,93.6,102.8,100.6,85.2,68.6,5.2,6.4,14381,14937,4136,10179,72.6,69.7,20.9,47.5,19484,21647,98.3,101.1,423,573,97.9,97.4,18622,20004,95.6,92.4,1647,1589,8.8,7.9,18951,19640,97.3,90.7,2604,5273,53.8,70.3,965,936,2.5,2.4,10.3,3.6,7.4,1.9,33.7,21.4,0.4,0.2,1816,1330,326,220,18,16.5,94.2,87.3,5.8,12.7,22.2,16.3,77.8,83.7,1.5,0.9,0,1.4,763,1297,1972,2435,2735,3732,27.9,34.8,72.1,65.2,0,0,2708,3686,27,40,,,0,6,0,0,99,98.8,1,1.1,0,0,0,0.2,0,0,99.9,99.6,0.1,0.4,,,100,100,100,100,0,0,6008,7420,441,914,6449,8334,,,0,0,0,0,70.2,69.1,45516,67172,274136,371459,0,150,9691,12287,18949,21255,49.7,56.8,97.3,98.2,20721,21256,20522,21184,19969,21050,,,,,,,19893,21294,102.1,98.4,18674,19942,-5,-0.2,15202,21165,78,97.8,6.6,116.6,70,88,98.1,98.2,88.4,84.9,0,1.3,0,0,0,0,0,0,0,0,6.1,11.7,53.9,50.6,40,36.4,74.1,65.2,14.4,18.7,45.6,40.5,1.8,2,24192,19654,472745,434373,5.1,4.5,308,483,1130,1732,21.4,21.8,,,0,0,2010,2275,0.4,0.5,175,323,0,0.1,4271,1768,4.3,4.3,0.1,4.6,0.1,6.7,0.1,6,0.5,0.4,3.2,2.5,98,23,1.1,4.8,2.3,9.5,12.5,4.8,1.1,4.8,1.1,0,6.8,0,0,0,75,76.2
