,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12,2012-13,2011-12
Chikmagalur,21004,21902,13052,14882,12912,12158,62.1,67.9,61.5,55.5,18984,20918,15703,17324,90.4,95.5,74.8,79.1,14629,7817,69.6,35.7,13736,9941,579,607,4.2,6.1,1.6,8.9,107,119,39,62,68,57,36.4,52.1,14,36,13.1,30.3,10110,11094,6013,4093,59.5,36.9,14684,15161,69.9,69.2,14791,15280,99.3,99.2,99.5,99.6,0.7,0.8,4693,4424,2899,2559,51.7,46.1,46.4,39.9,63.4,62.9,68.9,73.2,56.6,36.5,3,1.6,31.1,26.8,8481,7611,13680,10118,57.3,49.8,92.5,66.2,15862,16752,107.2,109.6,138,199,99.1,98.8,15063,14692,95,87.7,1242,1259,8.2,8.6,14993,13417,94.5,80.1,75,85,70.1,71.4,920,933,6,2.3,71.1,24,184.8,4.3,28.4,37.1,0.6,0.6,420,343,372,418,88.6,121.9,71.8,64.1,28.2,35.9,42.5,52.4,57.5,47.6,1.8,1.9,1.1,1.6,14,19,5802,5030,5816,5049,0.2,0.4,99.8,99.6,112,289,877,815,4196,3402,,,0,2,1.9,5.7,15.1,16.1,72.1,67.4,0,0,10.8,10.8,58.1,56.8,7.7,9.5,34.2,33.8,99,98.9,58.8,67.6,79.2,79,0,0,2681,3042,604,603,3285,3645,,,0,0,0,0,36.1,41.9,29089,26048,393697,367083,2375,2997,14178,15737,15721,18112,89.4,93.9,99.1,108.1,16418,17436,16537,17429,17038,17733,,,,,,,16427,16558,103.6,98.8,24243,23862,-4.5,8.6,15104,14375,95.2,85.8,52.6,65.6,378,11,92.1,94.1,73.7,73.7,0,0,0,0,0,0,0,0,0,0,2.6,3.9,96,92.9,1.5,3.3,53.9,55.1,14.7,23.8,33,35.2,0.7,0.5,74142,66590,1314925,1072867,5.6,6.2,6146,4350,1807,2327,77.3,65.1,,,0,0,17149,4702,1.3,0.4,13484,3366,1,0.3,2122,1120,4.3,6.5,8.1,17.3,8.7,15.5,8.5,16.1,0,1.3,0,0,46,39,4.5,5.7,2.3,8.6,11.4,14.3,13.6,5.7,0,0,4.5,8.6,0,0,63.6,57.1
Chitradurga,30582,36665,22175,24275,21482,23477,72.5,66.2,70.2,64,38750,42611,30037,32451,126.7,116.2,98.2,88.5,38579,27759,126.1,75.7,29577,26823,1587,1032,5.4,3.8,3.4,2.4,358,654,184,333,174,321,51.4,50.9,15,72,4.2,11,18094,16492,7321,9130,40.5,55.4,23723,21401,77.6,58.4,24081,22055,98.5,97,99.3,98.5,1.5,3,2686,2112,3384,2932,25.6,23.6,14.8,12.8,60.1,59.7,76.3,77.1,41.3,67.6,0.5,2.3,23.7,22.9,16248,18181,22314,21543,67.5,82.4,92.7,97.7,24509,25852,101.8,117.2,390,528,98.4,98,21843,24383,89.1,94.3,3574,3168,16.4,13,21767,24442,88.8,94.5,211,494,58.9,75.5,941,939,7.9,6.9,34.6,24.3,61.7,41.4,20,13.8,0.5,2.1,659,666,135,319,20.5,47.9,76.3,60.8,23.7,39.2,16.5,58.2,83.5,41.8,0.4,0.9,1.4,2.1,119,37,7481,7905,7600,7942,1.6,0.5,98.4,99.5,510,871,954,1121,5253,4990,,,0,0,6.7,11,12.6,14.1,69.1,62.8,0,0,11.6,12.1,67.6,68.7,13.1,11.5,19.3,19.7,98.3,99.2,63.8,81.9,69.3,51.8,0,0,3953,3782,494,621,4447,4403,,,0,0,0,0,36.9,35.7,78189,67343,556760,482390,9072,8106,19237,19259,29162,31384,78.5,74.5,119,121.4,29312,29933,28773,29446,29399,29750,,,,,,,29134,28507,118.9,110.3,26554,24952,0.1,9.2,26418,27297,107.8,105.6,65.9,89.7,403,384,90.5,92.4,73.1,76.2,0,0,0,0,0,0,0,0,0,0,4.7,6.6,92.1,90.9,3.2,2.6,50.9,56.4,19.1,17,42.6,35.5,0.8,0.4,126138,88878,2070038,1843231,6.1,4.8,4156,6839,2003,1484,67.5,82.2,,,0,0,15218,25721,0.7,1.4,4995,5302,0.2,0.3,593,1197,7.7,7.5,11.9,22.3,12.3,21.3,12.2,21.6,0.6,0.8,0,0.1,71,85,15.4,10.1,20,17.7,15.4,11.4,7.7,13.9,1.5,2.5,4.6,7.6,0,0,35.4,36.7
Dakshina Kannada,31459,40930,20200,24834,8580,9834,64.2,60.7,27.3,24,30627,33936,23390,24559,97.4,82.9,74.4,60,35944,27917,114.3,68.2,22422,25093,1199,1058,5.3,4.2,3.1,3.4,11,22,8,20,3,2,72.7,90.9,0,10,0,45.5,9446,10304,722,1509,7.6,14.6,25718,24944,81.8,60.9,25729,24966,100,99.9,100,100,0,0.1,2516,2815,4098,3320,25.7,24.6,26.6,27.3,25.2,22.7,36.7,41.3,68,69.9,25.2,24,63.3,58.7,17766,17844,19413,17799,69.1,71.5,75.5,71.3,25716,26881,99.9,107.7,237,351,99.1,98.7,25264,25933,98.2,96.5,3615,4082,14.3,15.7,21438,20139,83.4,74.9,8,10,72.7,45.5,947,903,12.8,9.4,20.1,23.7,66.9,40.3,33.1,37.4,0.7,2,851,860,665,822,78.1,95.6,76.2,75.1,23.8,24.9,41.7,46.3,58.3,53.7,2.1,2,0.4,0.2,22,30,4425,5164,4447,5194,0.5,0.6,99.5,99.4,448,457,503,510,2024,2451,,,0,1,10.1,8.8,11.3,9.8,45.5,47.2,0,0,33.1,34.2,47.3,49.8,9.7,16.3,43.1,33.9,92.1,87.5,10.5,17.2,51.6,56.8,0,0,2333,3002,2131,1801,4464,4803,,,0,0,0,0,50.1,48,36203,40023,720646,563694,1821,769,25317,24960,28296,28157,98.4,92.9,110,104.7,29027,29286,28207,28427,28075,27887,,,,,,,27252,26474,106,98.5,26669,26186,3.7,6,24204,25824,94.1,96.1,93.7,78.2,20,13,97.8,98.7,72.5,81.9,0,0,0,0,0,0,0,0,0,0,1.3,0.9,95.8,97.8,2.8,1.2,52.2,52.9,17.6,17.8,31.4,33.6,1.3,1.4,195639,158144,2860473,2391812,6.8,6.6,31686,22818,45315,32036,41.2,41.6,,,0,0,19222,12924,0.7,0.5,17817,14092,0.6,0.6,4104,3080,2.8,5.9,1.6,3.8,0.9,2.6,1.1,3,3.2,3.3,0.5,0.4,123,95,46.4,27.5,6.3,5,17.9,16.3,3.6,7.5,0,0,0,2.5,0,0,25.9,41.3
Davanagere,47302,52084,28000,30256,26335,28074,59.2,58.1,55.7,53.9,61358,61907,33883,38120,129.7,118.9,71.6,73.2,50672,177747,107.1,341.3,35278,31104,7984,6917,22.6,22.2,2.8,3.6,480,1368,357,1117,123,251,74.4,81.7,30,140,6.3,10.2,23333,23130,6257,6474,26.8,28,27446,25650,58,49.2,27926,27018,98.3,94.9,99.6,99.1,1.7,5.1,4232,4143,1456,932,20.7,19.8,18.1,17.9,35.4,37,85,90.2,46.4,55.5,2.4,0.5,15,9.8,18088,19966,24882,21944,64.8,73.9,89.1,81.2,30023,28832,107.5,106.7,411,621,98.6,97.9,29412,29945,98,103.9,4964,5093,16.9,17,28438,26727,94.7,92.7,342,1070,71.3,78.2,908,909,2,2.5,232.1,82.8,94.3,28.9,312.7,256.9,0.8,0.6,813,867,459,676,56.5,78,50.8,57.2,49.2,42.8,89.6,81.7,10.4,18.3,1,1.3,1,2.5,46,40,13926,9635,13972,9675,0.3,0.4,99.7,99.6,2478,2884,1137,1047,5598,5189,,,0,0,17.7,29.8,8.1,10.8,40.1,53.6,0,0,34.1,5.7,13.7,14.6,50.5,53.6,35.8,31.8,62.8,98.4,76.5,99.9,52,82.7,0,0,3812,4323,2086,398,5898,4721,,,0,0,0,0,29.7,32.8,57510,57906,348179,387095,1384,1627,33251,30853,39261,36497,110.8,107,130.8,126.6,34859,35311,34189,34548,34229,33927,,,,,,,33009,32694,109.9,113.4,39763,34150,15.9,10.4,26792,31687,89.2,109.9,55,81.7,24,11,95.7,99.6,70,72,0,0,0,0,0,0,0,0,0,0,0.9,3.7,98.3,89.4,0.8,7,63.1,61.5,9.2,10.8,44,38.6,1.7,1.6,113715,110582,1741430,1504349,6.5,7.4,10107,11700,19679,17289,33.9,40.4,,,0,0,37489,27996,2.2,1.9,12283,6695,0.7,0.4,5319,2772,16.5,17.3,13.9,16.5,9.4,13.9,10.4,14.4,0,0.5,0,0,81,71,6.9,4.8,19.4,4.8,9.7,20.6,8.3,12.7,0,1.6,2.8,3.2,0,0,52.8,52.4
Dharwad,35783,63413,25610,37053,21425,22025,71.6,58.4,59.9,34.7,53625,82609,40314,47135,149.9,130.3,112.7,74.3,43663,27995,122,44.1,45504,44350,2238,4418,4.9,10,12.6,7.3,70,271,53,228,17,43,75.7,84.1,9,73,12.9,26.9,18340,19299,3781,6150,20.6,31.9,29011,30485,81.1,48.1,29081,30756,99.8,99.1,99.9,99.9,0.2,0.9,3323,2783,5073,4194,28.9,22.9,18.1,14.4,47.5,37.5,63.2,63.3,53.5,38.4,7.9,8.4,36.8,36.7,21424,22583,24378,21127,73.7,73.4,83.8,68.7,35213,33577,121.1,109.2,921,1607,97.5,95.4,34485,31601,97.9,94.1,7835,5894,22.7,18.7,23816,25253,67.6,75.2,52,199,74.3,73.4,933,943,17,13.7,24.7,18.9,27.1,17.2,4.1,33.3,1.7,0.7,1381,1722,262,216,19,12.5,59.9,68.1,40.1,31.9,20.5,21,79.5,79,0.7,0.3,1.5,4,239,395,8894,10485,9133,10880,2.6,3.6,97.4,96.4,619,1554,0,38,5316,5260,,,6,5,6.8,14.3,0,0.3,58.2,48.3,0,0,35,37,24.6,29.6,31.4,24.1,44.1,46.3,53.2,63.6,67,57.8,68.1,62.4,4,0,8440,8034,948,864,9388,8898,,,0,0,0,0,50.7,45,19852,26502,316813,398092,3480,5456,32772,42862,48082,53877,93.1,127.7,136.5,160.5,38808,41030,37611,40301,38324,41340,,,,,,,36866,38371,104.7,114.3,36667,45867,23.3,28.8,32704,34590,92.9,103,60.2,121.3,844,1013,93,95.5,43.9,47,0,0,0,0,0,0,0,0,0,0,0.8,3.4,98.4,95.3,0.7,1.3,60.5,60.8,21.8,14.6,41.8,35,3,3.4,158756,136193,2569322,1917535,6.2,7.1,22021,16656,35358,24972,38.4,40,,,0,0,14965,8219,0.6,0.4,2269,2673,0.1,0.1,1125,1017,5.2,5.4,4.8,12.4,2.9,12.7,3.5,12.6,0.5,1.2,0,0,300,264,20,25.3,8.6,14.4,19.6,16.6,3.9,8.3,1.1,0,2.5,0.4,0,0.4,44.3,34.5
Gadag,22479,23989,16473,17537,15390,15764,73.3,73.1,68.5,65.7,23242,24850,22530,24049,103.4,103.6,100.2,100.3,8341,2120,37.1,8.8,14057,16232,431,646,3.1,4,2.4,1.6,278,506,118,349,160,157,42.4,69,48,204,17.3,40.3,13890,14568,4490,5369,32.3,36.9,17443,18494,77.6,77.1,17721,19000,98.4,97.3,99.1,99.2,1.6,2.7,630,448,470,381,6.3,4.5,4.5,3.1,13.2,9.7,79.6,78.8,74.6,68,69.9,0.6,20.4,21.2,14088,14563,15695,15388,79.5,76.6,88.6,81,17379,18822,98.1,99.1,377,438,97.9,97.7,16820,17883,96.8,95,1132,1204,6.7,6.7,16814,18138,96.7,96.4,181,362,65.1,71.5,960,926,0.8,1.4,521.4,409.8,140.5,282,1.4,7.4,0.1,0.6,234,289,15,93,6.4,32.2,80,89.2,20,10.8,12.6,41,87.4,59,0.1,0.4,0.4,1.4,8,37,5710,6387,5718,6424,0.1,0.6,99.9,99.4,27,34,907,982,1266,1911,,,0,30,0.5,0.5,15.9,15.3,22.1,29.7,0,0,61.5,54.4,70.9,72.9,14.6,10.1,14.6,17,30.2,44.2,65.1,57.3,51.3,45.3,0,0,3587,3845,671,424,4258,4269,,,0,0,0,0,42.7,39.9,17567,26286,178825,186745,1129,702,15305,17253,21651,22168,88.1,91.7,124.6,117.8,21716,22242,21568,21881,22463,22065,,,,,,,21823,21534,125.6,114.4,20676,19988,-0.8,2.9,21200,21250,122,112.9,73.8,74.2,1,2,97.2,97.2,69.5,71.9,0,0,0,0,0,0,0,0,0,0,1,2.8,98.6,96.4,0.4,0.8,60.2,55.3,19.2,10.5,29.9,46,0.2,0.7,66322,105090,822084,701258,8.1,15,1120,6056,653,753,63.2,88.9,,,0,0,8746,2490,1.1,0.4,2067,1314,0.3,0.2,980,621,6,9.3,7.3,22.4,4.9,20.3,5.5,20.8,0.7,1.4,0,0,33,52,0,2.2,10.7,8.7,35.7,23.9,0,6.5,0,2.2,0,4.3,0,0,53.6,52.2
Gulbarga,65016,72665,40062,47791,34591,34659,61.6,65.8,53.2,47.7,46194,57354,80331,69363,71.1,78.9,123.6,95.5,83596,48357,128.6,66.5,27753,32783,2067,1605,7.4,4.9,2.4,2.8,1303,2071,770,1205,533,866,59.1,58.2,75,138,5.8,6.7,29439,31276,17931,21288,60.9,68.1,46911,45501,72.2,62.6,48214,47572,97.3,95.6,98.9,98.2,2.7,4.4,787,654,5028,3925,12.4,10.1,2.7,2.1,28.8,27.6,62.8,68.7,39.5,41.7,1.8,3.9,37.2,31.3,30918,34490,23774,23229,64.1,72.5,49.3,48.8,49358,52279,102.4,109.9,859,813,98.3,98.5,48407,47974,98.1,91.8,3621,4086,7.5,8.5,47340,46939,95.9,89.8,1050,1555,80.6,75.1,996,938,4.2,3.6,122.5,35,156.5,28.6,47.6,12.4,0.5,0.6,775,817,337,355,43.5,43.5,81,71.5,19,28.5,68.9,31.6,31.1,68.4,0.5,0.5,1.5,0.9,17,20,18081,16267,18098,16287,0.1,0.1,99.9,99.9,4536,4661,2770,2743,5597,5245,,,1,0,25.1,28.6,15.3,16.8,30.9,32.2,0,0,28.7,22.3,43.4,42.1,53,49.1,3.5,8.8,93.7,96.4,51,63.6,100,65.8,0,0,4530,4169,2942,1604,7472,5773,,,0,0,0,0,29.2,26.2,9980,12491,99002,102661,189,530,48301,52364,68402,71032,97.9,100.2,138.6,135.9,64771,63013,62650,60510,65197,63570,,,,,,,61992,60252,125.6,115.3,61919,67716,9.4,15.2,46471,49029,94.2,93.8,26.4,25.7,23,31,94.2,96,58.5,65.7,0,0,0,0,0,0,0,0,0,0,4.7,7.7,86.6,79.1,8.8,13.2,64.4,62.1,13.2,18.1,38.2,44.1,0.9,0.7,99105,118457,1811420,1447541,5.5,8.2,2612,3490,1808,1858,59.1,65.3,,,0,0,36569,22978,2,1.6,8251,4826,0.5,0.3,860,366,5.3,6.2,7.7,30.4,4.2,22.7,4.9,24,0.6,1.3,0,0.1,229,177,5.4,3.6,39.4,15.9,27.6,26.8,5.9,7.2,0.5,1.4,0.9,6.5,0.5,0,19.9,38.4
Hassan,25921,31059,21326,23942,22994,23210,82.3,77.1,88.7,74.7,33707,36260,26565,28400,130,116.7,102.5,91.4,27206,17529,105,56.4,24368,26454,1386,1452,5.7,5.5,2.6,4.8,96,98,27,23,69,75,28.1,23.5,5,8,5.2,8.2,17948,18978,5105,6441,28.4,33.9,25028,24613,96.6,79.2,25124,24711,99.6,99.6,99.7,99.7,0.4,0.4,2696,3328,3684,2828,25.5,25,15,17.5,52,50.2,71.7,77.1,35.8,55.6,16.7,20.7,28.3,22.9,18717,17552,21554,17789,74.5,71,85.8,72,25129,24761,100,100.2,78,84,99.7,99.7,23755,24281,94.5,98.1,2296,2550,9.7,10.5,19771,21935,78.7,88.6,68,65,70.8,66.3,945,956,4.1,6.1,51.3,17.6,77.5,17.9,48.9,22.7,0.3,0.4,838,928,426,394,50.8,42.5,75.8,74.6,24.2,25.4,50.7,50.1,49.3,49.9,1.6,1.3,1,0.2,49,183,7866,8588,7915,8771,0.6,2.1,99.4,97.9,498,528,1511,1494,5185,5893,,,8,0,6.3,6,19.1,17,65.5,67.2,0,0,9.1,9.8,78.5,80.6,7.3,7.8,14.2,11.5,96.7,95.3,44.3,32.5,82.8,92,0,0,4367,4163,661,573,5028,4736,,,0,0,0,0,38.8,35.1,45284,47396,362670,435029,1647,1952,24651,25532,27020,28538,98.1,103.1,107.5,115.3,28487,28469,27794,27928,33608,28006,,,,,,,27720,27877,110.3,112.6,26082,29410,-2.6,2.3,24620,25934,98,104.7,59.4,61.8,14,25,97,98.7,72.2,76.2,0,0,0,0,0,0,0,0,0,0,0.1,0.6,99,99.4,0.8,0.1,57.9,58.2,10,10.8,37.2,32.7,1,1.1,136285,109954,2033481,2179630,6.7,5,12645,15140,12545,12110,50.2,55.6,,,0,0,62475,35265,3.1,1.6,20778,17699,1,0.8,3894,3896,6,7.4,4.8,6.5,3.9,4.9,4.2,5.4,0.5,0,0,0,75,107,2.7,4.2,17.6,20.8,20.3,21.9,13.5,10.4,0,1,1.4,2.1,0,0,44.6,39.6
Haveri,37365,42038,29630,31860,26390,26107,79.3,75.8,70.6,62.1,43428,52034,33414,38877,116.2,123.8,89.4,92.5,26234,8403,70.2,20,34440,24231,823,847,2.4,3.5,4.3,4,143,393,90,283,53,110,62.9,72,20,45,14,11.5,20027,21269,6747,9429,33.7,44.3,23722,25097,63.5,59.7,23865,25490,99.4,98.5,99.8,99.6,0.6,1.5,2045,1391,1514,1291,15,10.7,10.2,6.5,41,33.7,84.4,84.7,60.3,54.3,0.6,4.5,15.6,15.3,20599,26156,27923,23456,86.3,102.6,117,92,24302,26839,101.8,105.3,498,748,98,97.3,23989,26274,98.7,97.9,2380,2517,9.9,9.6,22804,25361,93.8,94.5,116,278,81.1,70.7,973,917,11.6,7.2,7.7,24.8,13.2,27,9.1,11.9,1.5,1.5,1006,827,317,235,31.5,28.4,69.4,60.9,30.6,39.1,95.2,81,4.8,19,0.8,0.6,2.7,5.1,3,61,7732,8714,7735,8775,0,0.7,100,99.3,2473,3161,1378,1174,3172,3843,,,0,0,32,36,17.8,13.4,41,43.8,0,0,9.2,6.8,33.8,32.1,48.3,45.5,17.9,22.3,96.2,96.5,89.5,92.3,84,89.9,0,0,2933,4824,520,456,3453,5280,,,0,0,0,0,30.9,37.6,32865,38775,238598,239840,1017,1593,22829,30118,31580,35437,93.9,112.2,129.9,132,32232,34337,31565,32809,31409,32579,,,,,,,30200,30985,124.3,115.4,29589,32152,4.4,12.6,18741,24730,77.1,92.1,80.2,58.6,84,27,120.2,97.7,108.5,86.6,0,0,0,0,0,0,0,0,0,0,0.9,1.8,99,97.9,0.1,0.3,66.5,63.3,15,16.7,37.6,44.4,0.4,0.4,109201,116688,1476955,1346630,7.4,8.7,6735,8409,7414,10998,47.6,43.3,,,0,0,76683,55108,5.2,4.1,7399,5929,0.5,0.4,2508,5691,6.2,6.9,1.9,8.2,0.9,4.9,1.2,5.7,0.9,1.1,0,0.2,140,150,6.5,11.1,23.6,22.2,13,16.7,6.5,7.9,2.4,0,1.6,4,0,0.8,46.3,37.3
Kodagu,8399,9557,7000,7933,4337,4337,83.3,83,51.6,45.4,6624,6818,7401,7309,78.9,71.3,88.1,76.5,7120,5439,84.8,56.9,6927,8669,98,412,1.4,4.8,1.1,1.3,48,75,21,49,27,26,43.8,65.3,5,3,10.4,4,5793,5685,1897,3567,32.7,62.7,7064,6270,84.1,65.6,7112,6345,99.3,98.8,99.6,99.6,0.7,1.2,1268,1134,353,197,22.9,21.2,21.9,19.9,27.8,33.7,82,90.7,53.8,44.3,0.1,1.1,18,9.3,6439,5830,5426,4550,90.5,91.9,76.3,71.7,7601,7233,106.9,114,57,89,99.3,98.8,7170,6969,94.3,96.4,751,595,10.5,8.5,6627,6823,87.2,94.3,41,53,85.4,70.7,943,963,15.1,10.8,2.5,3.7,30.3,20.2,24.4,185.4,1.2,0.6,457,238,113,91,24.7,38.2,85,90.1,15,9.9,49.8,82,50.2,18,1.3,1,1,0.5,35,81,2403,2181,2438,2262,1.4,3.6,98.6,96.4,286,174,1121,1129,953,938,,,0,0,11.7,7.7,46,49.9,39.1,41.5,0,0,3.2,0.9,56.1,55.9,20.7,25.5,23.2,18.5,100,100,96,99.8,89.6,95,0,0,1315,1443,101,71,1416,1514,,,0,0,0,0,36.7,40.1,10249,6871,268245,122050,401,233,6973,6585,8152,8253,91.7,91,107.2,114.1,7864,7902,7605,7669,7366,7644,,,,,,,7425,7418,97.7,102.6,7087,8191,8.9,10.1,7144,7022,94,97.1,91.7,130.6,2,2,98.3,100.5,74.7,84.6,0,0,0.1,0,0,0,0,0,0,0,4.4,14.1,94.9,83.4,0.7,2.5,60.2,52.1,12.2,14.1,39.1,36.7,1.3,0.7,42984,44012,817921,683630,5.3,6.4,3303,4237,6760,7613,32.8,35.8,,,0,0,1697,1640,0.2,0.2,6448,5384,0.8,0.8,870,2289,3.7,5.2,1.3,5.7,1,5.9,1.1,5.8,0.5,1.3,0,0,24,22,11.1,0,5.6,11.1,16.7,27.8,5.6,0,0,11.1,5.6,0,0,0,55.6,50
Kolar,25254,29108,19677,21145,19784,21185,77.9,72.6,78.3,72.8,35807,33468,27205,32390,141.8,115,107.7,111.3,25481,11521,100.9,39.6,22320,23484,820,1403,3.7,6,1.7,3.1,264,466,112,304,152,162,42.4,65.2,8,15,3,3.2,15236,16934,5123,4190,33.6,24.7,20510,21857,81.2,75.1,20774,22323,98.7,97.9,99.3,99.3,1.3,2.1,2505,2577,2925,2320,26.5,22.4,16.4,15.2,55.5,47.1,74.3,77.5,72.3,63.4,2.8,0.1,25.7,22.5,15946,19693,13780,13494,76.8,88.2,66.3,60.4,21718,22536,104.5,101,198,290,99.1,98.7,20671,22428,95.2,99.5,1598,1912,7.7,8.5,19972,22353,92,99.2,220,356,83.3,76.4,950,950,7.7,7.9,10.3,14.5,37.9,28.1,44,44.3,0.7,0.8,474,443,327,434,69,98,63.6,63.4,36.4,36.6,67,73.6,33,26.4,1.3,1.5,0.4,1.6,16,58,7424,7890,7440,7948,0.2,0.7,99.8,99.3,1868,1652,319,212,4438,5467,,,0,0,25.1,20.8,4.3,2.7,59.7,68.8,0,0,11,7.8,68.2,73.8,12.8,11,19,15.2,97.9,97.9,67.3,72.2,71.8,78.8,0,0,4721,5700,183,288,4904,5988,,,0,0,0,0,39.7,43,28689,24993,211075,247270,1353,3009,19568,22171,23133,25821,90.1,98.4,106.5,114.6,28668,30561,27583,29445,27412,29466,,,,,,,26152,27082,120.4,120.2,11068,10560,-13.1,-4.9,23440,24132,107.9,107.1,25.8,134.7,66,102,86.5,91.1,61.3,65.1,0,0,0,0,0,0,0,0,0,0,1.2,2.3,98.6,96.8,0.2,0.9,63.6,62.6,20.3,12.9,11,42.1,2.3,0.4,70582,72050,1775289,1615910,4,4.5,6278,5192,3722,3633,62.8,58.8,,,0,0,15547,16128,0.9,1,2863,7349,0.2,0.5,5565,3736,7.4,8.1,2.3,10.7,0.9,4.5,1.3,5.9,0.3,0.1,0,0,50,63,4.3,9.5,8.5,6.3,25.5,34.9,17,12.7,2.1,0,6.4,0,0,0,36.2,36.5
