,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11,2011-12,2010-11
_Kerala,529067,546531,390049,398297,178987,185637,73.7,72.9,33.8,34,446635,456562,445161,462053,84.4,83.5,84.1,84.5,332178,382187,62.8,69.9,81208,71592,2179,2555,2.7,3.6,2.7,2.6,946,1163,131,135,815,1028,13.8,11.6,74,133,7.8,11.4,137963,135713,57503,50774,41.7,37.4,486306,482979,91.9,88.4,487252,484142,99.8,99.8,99.8,99.8,0.2,0.2,51896,54077,135510,132000,38.5,38.5,37.6,39.8,38.9,38,28.4,28.1,53.8,58.1,117.1,23.3,71.6,71.9,445681,405583,407439,393538,91.5,83.8,83.6,81.3,484086,484752,99.4,100.1,2338,2252,99.5,99.5,477477,479009,98.6,98.8,53653,51499,11.2,10.8,410015,415738,84.7,85.8,1619,1436,171.1,123.5,950,960,11.4,11.1,6.7,6.1,26.1,23.5,7.4,8.8,0.2,0.4,17006,18271,4520,5057,26.6,27.7,91.3,93.5,8.7,6.5,38.7,41.8,61.3,58.2,0.9,0.9,25.2,23.4,1916,2686,95841,102347,97757,105033,2,2.6,98,97.4,519,1241,3682,4036,45434,49927,,,51,39,0.5,1.2,3.8,3.8,46.5,47.5,0,0,49.2,47.4,18.7,18.8,3.2,3.5,78,77.6,67.7,70,48.2,47.1,45.6,47,,,46829,50950,8716,8185,55545,59135,,,0,0,0,0,36.2,36,116138,148445,5076246,5458158,10421,9378,462535,462918,503650,498161,95.5,95.5,104,102.8,414044,532924,434393,521566,452058,511202,,,,,,,469647,487992,97,100.7,446020,466500,6.8,2,267801,435293,55.3,89.8,80.1,73.9,1071,1232,99.3,99.5,79.4,78.5,0,0,0.1,0.1,0,0,0,0,0,0,2.3,4.1,95.8,95,1.8,0.7,57.3,57.2,27.6,21.7,39.4,38.4,0.8,0.7,2745276,2370404,61159951,65871082,4.5,3.6,213357,168574,207393,174726,50.7,49.1,,,0,0,1024,1238,0,0,252434,212316,0.4,0.3,15835,16549,0,1.2,0.5,1,0.2,0.3,0.3,0.5,0.2,0.2,0,0.5,1477,1425,4.1,2.8,13.7,19.6,34.4,25.1,2.5,3.7,0,0.4,0.1,0.2,0,0,45.3,48.2
Alappuzha,25831,25454,20346,19652,14705,14452,78.8,77.2,56.9,56.8,21519,20867,25440,25094,83.3,82,98.5,98.6,9142,15665,35.4,61.5,1692,904,19,7,1.1,0.8,2.1,1,8,4,4,2,4,2,50,50,,,0,0,10198,10528,130,530,1.3,5,20562,20565,79.6,80.8,20570,20569,100,100,100,100,0,0,4513,5365,5314,5385,47.8,52.3,44.3,51,51.3,53.7,49.6,51.2,46.7,58.2,19.8,8.3,50.4,48.8,19426,18062,19099,17610,94.4,87.8,92.8,85.6,20658,20678,100.4,100.5,34,51,99.8,99.8,20538,20554,99.4,99.4,2234,2020,10.9,9.8,17828,17042,86.3,82.4,50,4,625,100,979,956,3.3,5.1,7,0.3,8.8,1.2,17.3,9.2,0.1,0.1,1187,1324,965,772,81.3,58.3,93.5,96.1,6.5,3.9,63.9,54.3,36.1,45.7,3.7,3,1.7,0,115,199,5069,5753,5184,5952,2.2,3.3,97.8,96.7,,,15,111,2646,3384,,,4,3,0,0,0.3,1.9,51,56.9,0,0,48.7,41.3,10.6,13.1,5,5.7,84.5,81.2,92,89,62.9,49.1,44.3,52.8,,,2846,2914,182,220,3028,3134,,,0,0,0,0,36.9,34.5,4986,4546,268989,124288,589,46,19935,20854,20392,21469,96.5,100.9,98.7,103.8,20052,26679,21653,26173,22134,25730,,,,,,,25046,25836,121.2,124.9,25299,25666,-22.8,-20.3,19280,24479,93.3,118.4,82.1,78.1,118,88,99.8,100,91.4,90.8,0,0,0.2,0,0,0,0,0,0,0,4.4,1.7,93.5,98.1,1.9,0.1,54.1,55.8,11.4,11.3,39.4,39.7,0.6,0.6,202483,136339,4592827,4704191,4.4,2.9,7586,5062,7553,4531,50.1,52.8,,,0,0,152,466,0,0,26791,16098,0.6,0.3,115,476,1.2,0.7,0.2,0.5,0.1,0.1,0.1,0.2,0.5,0.1,0,0,55,90,25,8.1,36.1,19.4,8.3,14.5,0,1.6,0,1.6,0,0,0,0,30.6,54.8
Ernakulam,42997,45099,33778,37164,10166,10186,78.6,82.4,23.6,22.6,35767,38084,30955,35416,83.2,84.4,72,78.5,14739,29063,34.3,64.4,3343,3437,183,52,5.5,1.5,2.5,2.7,20,23,,,20,23,0,0,1,4,5,17.4,7570,7869,3156,2353,41.7,29.9,39699,38127,92.3,84.5,39719,38150,99.9,99.9,99.9,99.9,0.1,0.1,4683,4970,17252,16819,55.3,57.1,61.9,63.2,53.7,55.6,19.1,20.6,54.3,57.5,132.5,79.6,80.9,79.4,34879,33531,33149,39087,87.8,87.9,83.5,102.5,39813,38057,100.2,99.8,111,95,99.7,99.8,39633,37789,99.5,99.3,3518,4116,8.9,10.9,30109,34533,75.6,90.7,8,31,40,134.8,960,948,10.1,9.6,8.3,26.3,30.9,78.4,14.1,16.7,0.2,1.2,1172,1328,225,239,19.2,18,88,94.1,12,5.9,28.9,30.6,71.1,69.4,0.5,0.5,1.2,0.3,297,447,8764,9208,9061,9655,3.3,4.6,96.7,95.4,244,496,58,387,3274,3111,,,26,16,2.7,5.1,0.6,4,36.1,32.2,0,0,60.5,58.6,16.9,18.9,2.1,4.2,81,76.9,47.9,49.2,15.2,9.3,36.2,37.7,,,3145,3923,886,825,4031,4748,,,0,0,0,0,30.8,33,23367,29027,704979,552271,989,3358,39662,39451,39952,40098,99.6,103.7,100.3,105.4,34675,43278,36166,43959,37821,43791,,,,,,,41095,42049,103.2,110.5,38141,38727,-2.9,-4.9,16957,35591,42.6,93.5,103.7,90.3,110,175,99,99.7,70.8,65.6,0,0,0.1,0,0,0,0,0,0,0,1.9,5.2,95.8,92.9,2.2,1.8,54.1,53.4,22.7,17.9,40.3,35.4,1.3,0.5,477296,444776,7041413,7493360,6.8,5.9,29186,29221,25716,16598,53.2,63.8,,,0,0,4,10,0,0,44175,33972,0.6,0.5,7347,6783,0.9,1.1,0.5,0.5,0.2,0.2,0.3,0.3,0.1,0.1,0,0,71,137,1.7,1.7,6.8,4.3,15.3,11.2,1.7,0.9,0,0,0,0,0,0,74.6,81.9
Idukki,15389,16689,12916,14374,7425,8379,83.9,86.1,48.2,50.2,14315,17082,14104,14898,93,102.4,91.6,89.3,13986,17813,90.9,106.7,3861,3563,72,151,1.9,4.2,5.2,4.5,60,106,3,3,57,103,5,2.8,15,11,25,10.4,3201,4045,1092,2023,34.1,50,12639,13658,82.1,81.8,12699,13764,99.5,99.2,99.6,99.3,0.5,0.8,1342,1703,4582,4687,46.9,46.8,41.9,42.1,48.5,48.8,25.3,29.6,30.3,40,1666.7,18.4,74.7,70.4,12870,12958,12008,15682,101.3,94.1,94.6,113.9,12712,13833,100.1,100.5,57,59,99.6,99.6,12709,13827,100,100,1619,1813,12.7,13.1,10481,12097,82.4,87.5,68,72,113.3,67.9,979,947,2,4.4,17,11.4,5.3,9.2,15.4,11.2,0.2,0.3,695,943,377,491,54.2,52.1,98.1,95.9,1.9,4.1,71.7,87.1,28.3,12.9,2.4,2.9,8.2,6.4,181,209,3170,3740,3351,3949,5.4,5.3,94.6,94.7,73,75,406,494,1171,1576,,,,,2.2,1.9,12.1,12.5,34.9,39.9,0,0,50.8,45.7,16.2,13.7,3.1,2.9,80.8,83.4,86.7,87.5,43.3,83.3,38.4,44.8,,,2502,2166,116,143,2618,2309,,,0,0,0,0,43.9,36.9,4553,3801,258855,137513,887,161,13558,14611,13531,14558,106.7,105.6,106.4,105.2,15531,19680,15830,19095,16041,18584,,,,,,,13349,14359,105,103.8,12729,12964,1.3,1.4,10240,12670,80.6,91.6,92.6,88.5,15,,99.1,99.2,68.8,68.3,0,0,0,0,0,0,0,0,0,0,0.4,1.1,95.7,98.6,3.9,0.3,57.2,58,18.6,20.8,39.3,29.9,0.8,1.2,129419,134491,3093278,3676726,4.2,3.7,14366,12946,16538,15434,46.5,45.6,,,0,0,5,2,0,0,32416,24392,1,0.7,338,269,0.7,0.3,0.2,0.6,0.1,0.2,0.1,0.3,0.2,0.1,0.1,0,6,35,16.7,0,33.3,32.1,0,39.3,0,3.6,0,0,0,0,0,0,50,25
KOZHIKKODE,52761,52320,38768,40705,13724,12404,73.5,77.8,26,23.7,44596,44772,46611,44907,84.5,85.6,88.3,85.8,38731,41140,73.4,78.6,9149,4466,122,88,1.3,2,1.9,2.3,21,21,6,11,15,10,28.6,52.4,,11,0,52.4,24159,19632,13627,4502,56.4,22.9,57727,52006,109.4,99.4,57748,52027,100,100,100,100,0,0,7042,6311,12015,10678,33,32.7,29.1,32.1,35.8,33,41.9,37.7,18.9,40.6,2.7,5.7,58.1,62.3,47302,42784,39356,30923,81.9,82.2,68.2,59.4,57013,51857,98.7,99.7,577,447,99,99.1,57624,50350,101.1,97.1,7729,6013,13.4,11.9,53466,46346,93.8,89.4,17,15,81,71.4,912,957,10.7,20.2,6.5,1.6,39.8,13.9,0.5,0.8,0,0.4,1622,1482,170,185,10.5,12.5,77.1,71.4,22.9,28.6,38.3,41.6,61.7,58.4,0.3,0.4,1.2,0.7,40,108,8794,9779,8834,9887,0.5,1.1,99.5,98.9,21,369,1228,853,4321,4307,,,,1,0.2,3.7,13.9,8.6,48.9,43.6,0,0,36.9,44.1,11.9,10.9,4.3,3.3,83.8,85.7,80.5,86.5,82.5,83.8,59.4,50.4,,,4262,4430,479,362,4741,4792,,,0,0,0,0,34.9,32.6,6838,10190,563498,556336,1062,61,54066,48643,57851,50873,94.8,93.8,101.5,98.1,45142,53848,45335,52177,46866,51270,,,,,,,48029,49098,84.2,94.7,45065,46775,17,3.5,26242,44696,46,86.2,38.3,40.1,93,91,100.1,98.5,69.5,70.7,0.1,0,0.1,0.1,0,0,0,0,0,0,1.5,2.2,97.3,97.3,1,0.3,63.2,67.1,16.2,18.9,44.4,44.1,0.4,0.6,139606,131464,4955027,4577976,2.8,2.9,11413,6462,7233,3872,61.2,62.5,,,0,0,,1,0,0,20826,16923,0.4,0.4,701,336,0.6,0.8,0.3,0.5,0.1,0.1,0.2,0.2,0.1,0.1,0,0,978,603,2.6,2.4,9.5,20.3,39,40.9,3.3,3.5,0,0.3,0,0.3,0,0,45.7,32.4
Kannur,43791,44939,34636,33783,12697,12517,79.1,75.2,29,27.9,38755,32646,36346,39374,88.5,72.6,83,87.6,32031,19896,73.1,44.3,3125,2965,121,324,3.9,10.9,2.3,1.8,33,23,11,7,22,16,33.3,30.4,15,14,45.5,60.9,11424,10643,1171,2331,10.3,21.9,37583,40868,85.8,90.9,37616,40891,99.9,99.9,99.9,100,0.1,0.1,5172,4935,10824,11114,42.6,39.3,45.3,46.4,41.4,36.8,30.4,26,55.4,60.4,28.1,6.9,69.6,74,30031,25715,29492,25944,79.8,62.9,78.4,63.4,37671,41035,100.1,100.4,258,270,99.3,99.3,37552,40351,99.7,98.3,4255,4272,11.3,10.6,27601,27540,73.3,67.1,759,20,2300,87,949,946,18,13.6,3.5,3.3,24.1,23.1,10.2,14.3,0,0,973,1075,41,87,4.2,8.1,78,100,22,0,20.4,39.9,79.6,60.1,0.1,0.2,0.3,1,184,313,8119,8900,8303,9213,2.2,3.4,97.8,96.6,103,18,342,205,3819,4374,,,20,10,1.2,0.2,4.1,2.2,46,47.5,0,0,48.6,50.1,16.1,11.8,2,2.9,81.8,85.3,58.4,55,44.6,34,49.1,47.8,,,4732,4999,315,258,5047,5257,,,0,0,0,0,37.8,36.3,3517,7653,208550,233512,671,417,42589,41252,44353,42100,113.1,100.5,117.7,102.6,33843,41686,35134,40748,38609,42168,,,,,,,41567,40938,110.3,99.8,38936,39668,6.3,2.8,24506,38241,65.1,93.2,95.2,75,208,413,99.1,99.1,83.6,78.9,0,0,0,0,0,0,0,0,0,0,0.8,0.8,97.3,97.5,1.9,1.7,61.1,60,28.7,20,37.4,41.1,0.8,0.8,123915,118433,3509801,3671659,3.5,3.2,11808,11973,9133,7356,56.4,61.9,,,0,0,,,0,0,15786,6861,0.4,0.2,522,510,1.4,2.4,0.7,5.9,0.2,0.4,0.4,1.9,0.2,0.2,0,0,20,80,0,0,38.5,16.7,23.1,7.4,0,3.7,0,0,0,0,0,0,38.5,72.2
Kasaragod,23687,23440,17393,16324,6725,6505,73.4,69.6,28.4,27.8,21553,19287,22838,20592,91,82.3,96.4,87.8,12251,9066,51.7,38.7,1878,1406,48,33,2.6,2.3,0.6,0.6,28,63,12,9,16,54,42.9,14.3,3,25,10.7,39.7,3324,2759,26,263,0.8,9.5,21855,20159,92.3,86,21883,20222,99.9,99.7,99.9,99.7,0.1,0.3,777,641,4077,3844,22.2,22.2,23.4,23.2,22,22.1,15.2,13.7,69.2,98.2,32.5,39.5,84.8,86.3,21619,19997,27714,23606,98.8,98.9,126.6,116.7,21937,20328,100.2,100.5,43,31,99.8,99.8,21921,20328,99.9,100,1432,1105,6.5,5.4,21670,19729,98.8,97.1,26,57,92.9,90.5,942,942,19.1,19,0.9,0.5,25.2,13.3,1.2,1.3,0.1,0,802,836,55,105,6.9,12.6,100,94.3,0,5.7,9,15,91,85,0.2,0.4,0,2.7,132,158,2806,2732,2938,2890,4.5,5.5,95.5,94.5,,,140,275,1600,1533,,,,1,0,0,4.8,9.5,54.5,53,0,0,40.8,37.4,40.3,42.7,1.8,1.1,57.9,56.2,79.5,90.2,8,24.1,43.3,38.5,,,3057,2680,334,309,3391,2989,,,0,0,0,0,53.6,50.8,11752,15202,313722,309537,527,81,17949,15595,22802,20379,81.8,76.7,103.9,100.3,18147,23637,20365,23725,21976,23095,,,,,,,23847,22519,108.7,110.8,23641,22318,-4.6,-10.5,13026,21620,59.4,106.4,85.5,61.9,48,93,99.4,99.4,74.4,76.7,0,0,0,0,0,0,0,0,0,0,2.1,2.9,95.8,96.9,2.1,0.2,68.5,55.4,70.9,18.8,33.9,38.1,0.2,1,168916,43997,1582154,1781366,10.7,2.5,1937,1674,1664,1802,53.8,48.2,,,0,0,,,0,0,5965,6934,0.4,0.4,363,109,0.8,1.2,0.9,1.8,0.4,1.3,0.6,1.5,0.4,2.3,0.1,0.1,13,76,8.3,0,16.7,9.8,33.3,8.2,0,9.8,0,0,0,0,0,0,41.7,72.1
Kollam,38422,45156,27930,31855,19537,23115,72.7,70.5,50.8,51.2,31245,35500,30007,29075,81.3,78.6,78.1,64.4,25967,26236,67.6,58.1,7692,7181,184,75,2.4,1,1.5,1.4,34,44,,13,34,31,0,29.5,4,3,11.8,6.8,10312,10433,6,106,0.1,1,34876,34377,90.8,76.1,34910,34421,99.9,99.9,99.9,99.9,0.1,0.1,5515,5957,13123,12982,53.4,55.1,53.5,57.1,53.4,54.2,29.6,30.3,181.6,125.1,588.7,106.8,70.4,69.7,34690,34359,33398,40446,99.4,99.8,95.7,117.5,35013,34540,100.3,100.3,47,61,99.9,99.8,35013,34540,100,100,2545,2467,7.3,7.1,35010,34466,100,99.8,33,40,97.1,90.9,974,971,2.7,2.8,2.2,11.9,3.4,17.6,14.5,24.8,0,0.1,903,975,366,380,40.5,39,99.2,96.8,0.8,3.2,46.4,57.9,53.6,42.1,1,0.8,0.5,1.5,219,202,9001,8691,9220,8893,2.4,2.3,97.6,97.7,,9,133,61,4345,4757,,,,,0,0.1,1.4,0.7,47.1,53.5,0,0,51.4,45.7,5.4,5.7,3.5,4.2,91,90.1,62.1,70.3,45.9,53.6,46.5,52.1,,,2915,2982,444,432,3359,3414,,,0,0,0,0,26.7,27.7,3579,10830,205274,371667,702,489,35329,34882,35365,34883,100.9,101,101,101,30058,38368,31302,37564,31969,36901,,,,,,,35969,38071,102.7,110.2,35643,37933,-1.7,-9.1,23202,32852,66.3,95.1,123.5,123.9,13,12,99.8,99.5,90.8,89.9,0,0,0,0,0,0,0,0,0,0,2.6,7.5,86.3,90.9,11.1,1.6,61.1,55.1,21.1,18.5,33.5,33,0.5,0.4,84487,125649,2858877,6048718,3,2.1,11913,8535,4507,4563,72.6,65.2,,,0,0,23,11,0,0,9345,12831,0.3,0.2,28,42,0.5,0.5,1.8,0.7,0.1,0.1,0.5,0.2,0.1,0.1,0,0,56,56,0,0,20.9,33.3,0,11.9,0,0,0,0,0,2.4,0,0,79.1,52.4
Kottayam,22208,25882,17772,20356,9817,12626,80,78.6,44.2,48.8,20523,23265,20636,23450,92.4,89.9,92.9,90.6,11008,28274,49.6,109.2,1929,2144,40,202,2.1,9.4,5.3,3.3,7,9,2,4,5,5,28.6,44.4,1,3,14.3,33.3,7693,8469,5149,5854,66.9,69.1,23862,25204,107.4,97.4,23869,25213,100,100,100,100,0,0,3228,3707,7541,7983,45.1,46.4,42,43.8,46.6,47.7,32.2,33.6,42.3,45.9,6.7,9.4,67.8,66.4,21070,21748,20586,23998,88.3,86.3,86.2,95.2,23855,25274,99.9,100.2,167,159,99.3,99.4,23754,24980,99.6,98.8,3015,2967,12.7,11.9,21453,21213,89.9,83.9,7,9,100,100,964,961,8.8,4.6,11.5,9.5,20.8,12.7,5.4,13.4,0.1,0.8,1118,1247,413,410,36.9,32.9,78.5,79.8,21.5,20.2,49,29.8,51,70.2,1.9,1.6,396.9,212.5,272,313,4577,5415,4849,5728,5.6,5.5,94.4,94.5,2,135,73,140,2939,3532,,,,,0,2.4,1.5,2.4,60.6,61.7,0,0,37.8,33.5,26.1,23.6,1.6,1.5,72.4,74.9,70,69.9,60.6,47.6,56.3,63.2,,,4407,5401,196,299,4603,5700,,,0,0,0,0,48.7,49.9,7068,6743,331690,416661,,651,24412,26367,24573,26566,102.3,104.3,103,105.1,23269,29905,23033,28846,24227,29074,,,,,,,24143,28801,101.2,114,22818,27018,1.7,-8.4,10256,22188,43,87.8,76.9,66,25,34,99.3,99.4,67.6,69.3,0,0,0,0.1,0,0,0,0,0,0,1.3,4,98,95.3,0.7,0.5,54.8,55.4,26.3,18.1,38.9,37.9,1.1,1.1,178844,171690,4760020,5245677,3.8,3.3,14945,14419,23099,22409,39.3,39.2,,,0,0,69,525,0,0,19452,19791,0.4,0.4,1121,746,1.2,1,0.1,0.1,0.1,0,0.1,0.1,0.1,0.1,0,0,77,92,4.3,12.9,19.6,21.4,67.4,28.6,0,12.9,0,0,0,0,0,0,8.7,24.3
Malappuram,86970,86962,60263,59007,17542,18733,69.3,67.9,20.2,21.5,59829,65133,76989,76025,68.8,74.9,88.5,87.4,60249,75980,69.3,87.4,21771,19526,480,246,2.2,1.3,5,4.5,187,206,32,29,155,177,17.1,14.1,14,11,7.5,5.3,13768,14818,18144,21818,131.8,147.2,81277,82656,93.5,95,81464,82862,99.8,99.8,99.8,99.8,0.2,0.2,3838,3857,17683,16651,26.5,24.8,27.9,26,26.2,24.5,16.9,17.9,25.9,31.9,9.1,4.6,83.1,82.1,73765,64880,65865,62448,90.5,78.3,80.9,75.4,82186,82885,100.9,100,348,394,99.6,99.5,79903,80935,97.2,97.6,10383,8957,13,11.1,70452,71017,85.7,85.7,174,187,93,90.8,945,960,9.4,6.6,24.4,16.2,42.8,22.7,11.9,25.3,0.3,0.1,2920,3367,109,82,3.7,2.4,66.1,100,33.9,0,8.9,8.5,91.1,91.5,0.1,0.1,0.1,15.4,74,81,10169,10967,10243,11048,0.7,0.7,99.3,99.3,5,65,250,346,3587,4244,,,1,,0,0.6,2.4,3.1,35,38.4,0,0,62.5,57.9,14,16.8,3,3.6,83,79.6,25.2,44,71.8,48.9,37.8,40.9,,,3708,4162,2444,2054,6152,6216,,,0,0,0,0,37.5,36,3479,14163,201642,513730,1278,308,61759,65865,81974,83853,75.1,79.5,99.7,101.2,61879,82726,65891,76653,66985,71653,,,,,,,60857,64484,74,77.8,54457,59603,25.8,23.1,33009,65710,40.2,79.3,35.3,39.8,166,34,99.8,100,75,75.6,0,0,0.1,0.3,0,0,0,0,0,0,2.8,7.3,95.9,91.3,1.1,1,60.6,59.4,27.9,28,40.1,42.6,0.7,0.6,314228,312108,7117089,6909905,4.4,4.5,36526,18749,26368,21446,58.1,46.6,,,0,0,8,,0,0,7238,7340,0.1,0.1,1032,625,0,1.3,0.8,0.5,0.3,0,0.4,0.2,0.1,0.2,0,3,49,59,2.7,1.9,32.4,21.2,32.4,11.5,0,3.8,0,1.9,0,0,0,0,32.4,59.6
