,2019-20,2018-19,2019-20,2018-19,2019-20,2018-19,2019-20,2018-19,2019-20,2018-19,2019-20,2018-19,2019-20,2018-19,2019-20,2018-19,2019-20,2018-19,2019-20,2018-19,2019-20,2018-19,2019-20,2018-19,2019-20,2018-19,2019-20,2018-19,2019-20,2018-19,2019-20,2018-19,2019-20,2018-19,2019-20,2018-19,2019-20,2018-19,2019-20,2018-19,2019-20,2018-19,2019-20,2018-19,2019-20,2018-19,2019-20,2018-19,2019-20,2018-19,2019-20,2018-19,2019-20,2018-19,2019-20,2018-19,2019-20,2018-19,2019-20,2018-19,2019-20,2018-19,2019-20,2018-19,2019-20,2018-19,2019-20,2018-19,2019-20,2018-19,2019-20,2018-19,2019-20,2018-19,2019-20,2018-19,2019-20,2018-19,2019-20,2018-19,2019-20,2018-19,2019-20,2018-19,2019-20,2018-19,2019-20,2018-19,2019-20,2018-19,2019-20,2018-19,2019-20,2018-19,2019-20,2018-19,2019-20,2018-19,2019-20,2018-19,2019-20,2018-19,2019-20,2018-19,2019-20,2018-19,2019-20,2018-19,2019-20,2018-19,2019-20,2018-19,2019-20,2018-19,2019-20,2018-19,2019-20,2018-19,2019-20,2018-19,2019-20,2018-19,2019-20,2018-19,2019-20,2018-19,2019-20,2018-19,2019-20,2018-19,2019-20,2018-19,2019-20,2018-19,2019-20,2018-19,2019-20,2018-19,2019-20,2018-19,2019-20,2018-19,2019-20,2018-19,2019-20,2018-19,2019-20,2018-19,2019-20,2018-19,2019-20,2018-19,2019-20,2018-19,2019-20,2018-19,2019-20,2018-19,2019-20,2018-19,2019-20,2018-19,2019-20,2018-19,2019-20,2018-19,2019-20,2018-19,2019-20,2018-19,2019-20,2018-19,2019-20,2018-19,2019-20,2018-19,2019-20,2018-19,2019-20,2018-19,2019-20,2018-19,2019-20,2018-19,2019-20,2018-19,2019-20,2018-19,2019-20,2018-19,2019-20,2018-19,2019-20,2018-19,2019-20,2018-19,2019-20,2018-19,2019-20,2018-19,2019-20,2018-19,2019-20,2018-19,2019-20,2018-19,2019-20,2018-19,2019-20,2018-19,2019-20,2018-19,2019-20,2018-19,2019-20,2018-19,2019-20,2018-19,2019-20,2018-19,2019-20,2018-19,2019-20,2018-19,2019-20,2018-19,2019-20,2018-19,2019-20,2018-19,2019-20,2018-19,2019-20,2018-19,2019-20,2018-19,2019-20,2018-19,2019-20,2018-19,2019-20,2018-19,2019-20,2018-19,2019-20,2018-19,2019-20,2018-19,2019-20,2018-19,2019-20,2018-19,2019-20,2018-19,2019-20,2018-19,2019-20,2018-19,2019-20,2018-19,2019-20,2018-19,2019-20,2018-19,2019-20,2018-19,2019-20,2018-19,2019-20,2018-19,2019-20,2018-19,2019-20,2018-19,2019-20,2018-19,2019-20,2018-19,2019-20,2018-19,2019-20,2018-19,2019-20,2018-19,2019-20,2018-19,2019-20,2018-19,2019-20,2018-19,2019-20,2018-19,2019-20,2018-19,2019-20,2018-19,2019-20,2018-19,2019-20,2018-19,2019-20,2018-19,2019-20,2018-19,2019-20,2018-19,2019-20,2018-19,2019-20,2018-19,2019-20,2018-19,2019-20,2018-19,2019-20,2018-19,2019-20,2018-19,2019-20,2018-19,2019-20,2018-19,2019-20,2018-19,2019-20,2018-19,2019-20,2018-19,2019-20,2018-19,2019-20,2018-19,2019-20,2018-19,2019-20,2018-19,2019-20,2018-19,2019-20,2018-19,2019-20,2018-19,2019-20,2018-19,2019-20,2018-19,2019-20,2018-19,2019-20,2018-19,2019-20,2018-19,2019-20,2018-19,2019-20,2018-19,2019-20,2018-19,2019-20,2018-19,2019-20,2018-19,2019-20,2018-19,2019-20,2018-19,2019-20,2018-19,2019-20,2018-19,2019-20,2018-19,2019-20,2018-19,2019-20,2018-19,2019-20,2018-19,2019-20,2018-19,2019-20,2018-19,2019-20,2018-19,2019-20,2018-19,2019-20,2018-19,2019-20,2018-19,2019-20,2018-19,2019-20,2018-19,2019-20,2018-19
_Karnataka,1151533,1140111,907946,928338,78.8,81.4,1119384,1123482,842678,880569,323811,327048,97.2,98.5,101.3,105.9,1274755,1233196,110.7,108.2,1075264,1101086,31948,30012,61.5,52.1,4.1,4.3,930,1268,381,483,549,785,41,38.1,550949,564549,37188,42511,6.7,7.5,349054,345978,15134,10548,4.3,3,900003,910527,78.2,79.9,900933,911795,99.9,99.9,99.9,99.9,0.1,0.1,144257,137244,145624,142641,32.2,30.7,26.2,24.3,41.7,41.2,61.2,62,38.8,38,42005,58216,815740,810342,4516.7,4591.2,90.5,88.9,898459,907525,99.7,99.5,8883,8847,99,99,866847,893774,96.5,98.5,93449,87745,10.8,9.8,829171,858110,92.3,94.6,938,947,6.6,5.7,50,61.8,1177510,1116475,102.3,97.9,854456,834877,74.2,73.2,300288,270128,26.1,23.7,12400,12852,1.1,1.1,899750,882098,2907,2792,78.1,77.4,28.2,41.7,77.6,66.3,724,657,195,144,29304,25753,18130,16780,53.2,56.1,80.2,79.8,19.8,20.2,54.4,51.1,45.6,48.9,1.6,1.5,787,770,294939,279996,295726,280766,0.3,0.3,99.7,99.7,,,,,,,,,97824,75595,197902,205171,33.1,26.9,66.9,73.1,49.4,50.9,25.7,25.9,23.4,22.2,1.5,0.9,74.1,81.9,54.9,62.8,66.9,65.4,31.5,52.2,7,10,0,0,7,10,0,2,68,55,12,14,203,142,193606,178941,40359,30412,48.5,39.5,17,12.5,44.2,42.7,123764,126990,102368,77421,7833,4942,1862030,1869777,20388,19171,16384989,16470048,142115,67489,30488,16831,14204,6242,8060,,8934,3170,828137,803068,852900,861025,1020798,1041430,767007,755336,94.9,94.9,113.6,114.8,85.4,83.2,4188,3249,1968,1770,2419,2229,1082383,1109955,1049888,1079335,1070106,1089993,19816,15077,1055813,1055198,119.7,117.9,1054456,1054412,98.1,98.6,76.4,68.4,112.9,25.5,1131,847,28,22,8914,8189,96.6,96.7,80.9,80.8,38611,23009,24236,21260,13356,4906,93,135,12,25,6,8,1668,1302,552,289,436,647,2069,1396,233494,227572,40460,37502,1055813,1055198,547020,15338,437701,13091,374522,12178,27721,22717,959332,985531,57.9,60.1,22,17.2,39.9,37.7,0.6,0.7,8179786,6358847,108868991,99775378,5259767,4606919,114128758,104382297,7.2,6.1,498233,450654,666254,678486,42.8,39.9,77845,75023,15.6,16.6,4.6,4.4,2123903,1867613,1.9,1.8,3.1,0.9,0.8,0.9,96.3,91.2,1,1.1,0.9,1,0.1,0.1,0,0,10211,10669,10.9,11.4,14,15.7,4.3,4.6,0.5,0.5,0.8,0.6,0.1,0.3,374785,383983,,,,
Bagalkote,37802,40761,30509,32957,80.7,80.9,35046,34755,24026,29543,13949,15128,92.7,85.3,100.5,109.6,30756,29414,81.4,72.2,37779,38704,1527,1404,75.8,78.7,2.7,1.3,4,15,3,8,1,7,75,53.3,18255,19198,33,211,0.2,1.1,18729,20850,0,44,0,0.2,36984,40048,97.8,98.3,36988,40063,100,100,100,100,0,0,3009,2591,7750,7930,29.1,26.3,16.5,13.5,41.4,38,49.4,47.9,50.6,52.1,4,199,17807,19710,100,1326.7,48.1,49.2,36841,39937,99.6,99.7,192,219,99.5,99.5,36396,39189,98.8,98.1,3184,2812,8.7,7.2,35764,38253,97.1,95.8,949,964,3.5,0.8,36.6,65.6,31037,25190,82.1,61.8,16831,17126,44.5,42,1529,2209,4,5.4,0,0,0,0,15841,19260,0,1,41.9,47.3,,100,,,15,22,2,5,395,404,180,80,55.3,39.3,65,70,35,30,36.9,30.5,63.1,69.5,0.5,0.2,16,26,17219,12759,17235,12785,0.1,0.2,99.9,99.8,,,,,,,,,12129,7523,5106,5262,70.4,58.8,29.6,41.2,26.1,51.9,63.1,37.6,10.7,9.6,0.1,0.9,21.6,37.6,32.5,40.7,31.6,55.6,64.7,98.3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,5138,5669,1743,728,38.8,27.7,10.9,8.2,28.5,33.3,4212,4413,2628,1885,41,99,66298,71160,244,293,550094,609017,7135,3381,411,164,190,45,92,,81,0,21919,18783,29129,32119,39352,44145,27879,29417,79.1,80.4,106.8,110.5,75.7,73.7,0,0,0,0,0,0,39858,40694,39647,39702,40283,40907,0,0,39096,39466,106.1,98.8,38779,39152,100,100,67,73.8,73.3,22.4,17,3,0,0,2,3,96.1,96.9,78,79.6,110,55,0,15,58,29,0,0,0,0,0,6,12,14,2,2,2,13,0,2,1251,1031,302,301,39096,39466,13566,0,11050,0,8935,0,0,0,34571,36739,66.2,70.1,15.4,11.7,34.4,39.1,0.4,0.3,192124,174037,2472080,2255997,385770,353100,2857850,2609097,6.7,6.7,6577,6958,3896,3300,62.8,67.8,2213,4204,33.6,60.4,13.5,13.5,48002,43896,1.7,1.7,2.8,3.2,3,4.7,77.6,73.8,2.2,9.4,2.5,7.6,0,0,0,0,230,198,0.9,1.5,10.4,8.1,3.5,0.5,0.4,0,0.9,0,0,0,23519,25855,,,,
Bangalore Rural,14685,14979,12784,12898,87.1,86.1,13353,13074,12823,12361,2534,2870,90.9,87.3,104.6,101.7,14196,14869,96.7,99.3,9227,11272,71,76,51.1,31,1.8,2.7,4,5,1,4,3,1,25,80,6262,5196,482,224,7.7,4.3,2687,2836,212,174,7.9,6.1,8949,8032,60.9,53.6,8953,8037,100,99.9,100,100,0,0.1,2323,1562,1824,1873,46.3,42.8,37.1,30.1,67.9,66,70,64.7,30,35.3,233,175,11557,12064,5825,3500,129.1,150.1,8925,8015,99.7,99.7,41,43,99.5,99.5,8863,8009,99.3,99.9,694,587,7.8,7.3,8787,8015,98.5,100,901,979,1.8,4,121.7,35.2,13586,13431,92.5,89.7,11481,11184,78.2,74.7,2961,2740,20.2,18.3,103,116,0.7,0.8,12836,11176,43,19,87.4,74.6,30.2,10.5,,,2,5,0,0,829,579,688,507,57,60.7,92.6,90.5,7.4,9.5,62.5,56.8,37.5,43.2,4.7,3.4,19,36,3435,3176,3454,3212,0.6,1.1,99.4,98.9,,,,,,,,,347,367,3107,2845,10,11.4,90,88.6,63.7,75.4,7,8.2,27,16.1,2.3,0.3,97,96.3,70.1,47.3,81.7,74.4,50,9.1,0,0,0,0,0,0,0,0,0,0,0,0,5,17,3296,3336,177,171,40.6,34.5,21.4,22.1,50.1,52.2,1971,2204,1370,1172,132,131,35892,34741,340,716,287122,433048,1729,1940,460,159,119,64,39,,172,85,18572,18037,8901,7995,9483,8591,8857,7783,99.7,99.8,106.3,107.2,99.2,97.1,144,73,109,43,86,43,15050,14314,14787,14126,15161,14543,78,142,14913,14277,168,179.9,14717,14198,99.2,98.3,123.8,74.6,188.4,8.8,18,16,0,0,63,46,97.5,97.5,73.3,69.3,1102,1145,708,1164,23,89,5,3,0,0,0,0,12,0,1,0,15,11,5,1,4375,5328,763,519,14913,14277,8070,132,6416,100,5820,94,124,128,13722,13873,55.7,57.9,14.8,11.4,40.8,42.2,0.1,0.2,164297,141452,2001974,1827438,23240,15606,2025214,1843044,8.1,7.7,11451,10276,27711,35068,29.2,22.7,909,1090,7.9,10.6,1.1,0.8,48599,48615,2.4,2.6,2.8,4.2,1,0.9,102.6,79,0.7,2,0.9,1.3,0,0,0,0,41,28,0,3.6,4.9,0,0,7.1,0,0,2.4,3.6,0,0,2687,2836,,,,
Bangalore Urban,270847,209635,166312,142526,61.4,68,255715,234911,168341,169611,45926,39745,94.4,112.1,79.1,99.9,281263,242506,103.8,115.7,157612,144399,5335,3529,48.1,27.9,4,5.1,39,58,15,20,24,38,38.5,34.5,56845,56246,471,646,0.8,1.1,76188,63868,3220,378,4.2,0.6,133033,120114,49.1,57.3,133072,120172,100,100,100,100,0,0,19773,18777,23854,14626,32.8,27.8,34.8,33.4,31.3,22.9,42.7,46.8,57.3,53.2,594,193,92964,64307,1523.1,332.8,69.9,53.5,132718,119027,99.7,99,1415,1487,98.9,98.8,128315,119379,96.7,100.3,12118,10775,9.4,9,121642,110215,91.7,92.6,903,932,5.9,6.1,37.1,35.2,267549,229646,98.8,109.5,144443,137353,53.3,65.5,86333,70147,31.9,33.5,3781,3761,1.4,1.8,193693,180741,349,289,71.5,86.2,23.5,30.1,390,10,83,74,77,52,3205,2770,3436,3437,70.3,73.7,89.5,84.6,10.5,15.4,45.2,44.4,54.8,55.6,1.3,1.6,161,102,39688,29093,39849,29195,0.4,0.3,99.6,99.7,,,,,,,,,26773,15167,13076,14028,67.2,52,32.8,48,55.9,55.6,14.7,17,23.5,24.5,5.9,2.9,29.7,47.9,16.1,25,55.7,67,8.5,19.5,0,0,0,0,0,0,0,0,0,1,0,0,0,5,23548,20134,19171,12940,58,49.7,24,17.8,51.7,53.1,21921,19301,17637,12534,3161,1239,264587,248809,2214,2003,2322341,2382853,10403,2711,3498,2556,1528,828,806,,565,340,105933,94048,129140,120994,147990,147140,122988,116895,97.3,101.7,111.5,123.6,92.7,98.2,591,416,279,112,407,169,158682,164057,155950,160256,158921,166191,697,200,168258,165731,127.3,139.4,169630,166907,99.5,99.9,77.9,85.8,154.4,64.9,55,21,1,2,487,162,94.9,97.2,61.3,61.6,3106,1082,3627,1679,996,171,4,5,1,0,0,1,438,230,348,22,56,22,24,21,15223,13450,2344,1727,168258,165731,80053,8723,67178,8055,60072,7922,645,477,148439,154752,57.7,68.9,20.3,25.4,33,36.5,1.7,1.7,595106,324053,11261535,8785075,108702,57218,11370237,8842293,5.2,3.7,76276,34352,98183,75263,43.7,31.3,10657,6407,14,18.7,1,0.6,248449,164089,2.2,1.9,2.8,2.7,0.7,1.4,46.3,40.9,0.6,1.3,0.7,1.4,0,0.1,0.1,0,932,1041,23.3,23,10.2,14.7,3.1,4.1,0.1,0.5,0.5,0.3,0,0.3,79251,80236,,,,
Belgaum,94375,98126,82000,85564,86.9,87.2,92630,93075,63253,66876,34602,36728,98.2,94.9,103.7,105.6,105735,102074,112,104,128532,120184,3186,4316,55.8,62.8,3.9,3.4,37,31,30,14,7,17,81.1,45.2,36725,39215,542,635,1.5,1.6,31329,32401,339,180,1.1,0.6,68054,71616,72.1,73,68091,71647,99.9,100,100,100,0.1,0,8008,7454,12824,13943,30.6,29.9,21.8,19,40.9,43,54,54.8,46,45.2,2515,1194,78652,77928,6797.3,3851.6,115.5,108.8,68681,71303,100.9,99.5,533,766,99.2,98.9,64654,67656,94.1,94.9,6920,4937,10.7,7.3,63790,66468,92.9,93.2,943,945,2.5,2.6,107.3,184.8,97191,96909,103,98.8,81324,83560,86.2,85.2,6133,8361,6.5,8.5,164,367,0.2,0.4,60528,64028,158,104,64.1,65.3,10.1,217.3,0,,48,48,6,4,3366,3176,822,759,31.2,32.6,82.5,81.4,17.5,18.6,53.9,49.4,46.1,50.6,0.9,0.8,86,132,19225,22076,19311,22208,0.4,0.6,99.6,99.4,,,,,,,,,5514,5985,13797,16223,28.6,26.9,71.4,73.1,32.9,35.4,42.2,44.1,23.7,19.7,1.2,0.8,75,83.8,79.1,75.1,52.5,48.8,75.9,62.1,2,0,0,0,2,0,0,0,0,0,0,1,30,13,12564,13703,904,1018,58.4,39.2,20,13.7,41.1,39.9,5917,9082,7379,5400,172,239,68851,67984,2174,2448,411625,526100,4953,2979,3538,1004,1476,331,617,,496,195,48422,46334,78109,78242,94272,94565,56320,48098,113.7,109.7,137.3,132.6,82,67.5,565,202,315,101,272,199,91058,100085,87998,98523,91471,97578,1127,1272,93660,93852,138,133.4,92582,91459,98.8,98.7,86.9,73.6,92.5,11.6,17,25,7,0,208,217,97.6,99,85.3,86.1,2795,1304,883,901,286,275,32,3,1,0,0,0,111,223,25,14,15,30,95,88,13898,10626,3127,2657,93660,93852,48630,264,38016,68,30092,52,2757,2738,85116,89511,63.9,65.7,14.6,15.4,35.5,34.2,0.5,0.7,505513,492206,5397296,5346462,361854,359699,5759150,5706161,8.8,8.6,25094,21763,31338,27628,44.5,44.1,4187,5647,16.7,25.9,6.3,6.3,112720,110784,2,1.9,3.6,3.9,1,1.1,101.5,95.6,0.8,1.2,0.9,1.2,0.1,0,0,0,410,515,10.5,11.1,18.8,16.9,3.4,3.9,0.2,0.2,1.7,0.4,0.2,1,36622,37058,,,,
Bellary,53276,57841,48279,52578,90.6,90.9,52881,52072,40147,43957,15141,15749,99.3,90,103.8,103.2,62197,59282,116.7,102.5,57977,66102,2769,2690,67.1,58.2,5.4,6.5,74,104,15,20,59,84,20.3,19.2,33638,34636,1069,1866,3.2,5.4,10126,10008,726,455,7.2,4.5,43764,44644,82.1,77.2,43838,44748,99.8,99.8,99.9,99.8,0.2,0.2,7996,7772,5949,5607,31.9,30,23.8,22.4,58.7,56,76.9,77.6,23.1,22.4,371,940,66405,65739,501.4,903.8,151.5,146.9,43444,44223,99.1,98.8,537,659,98.8,98.5,43087,42979,99.2,97.2,4676,2743,10.9,6.4,40537,39694,93.3,89.8,941,953,13.4,7.7,38.3,74.1,57547,51032,108,88.2,44431,42985,83.4,74.3,7333,15295,13.8,26.4,561,854,1.1,1.5,46018,50070,57,80,86.4,86.6,129.8,85,100,,66,44,4,0,1207,815,908,905,44.6,55.4,72.7,73.9,27.3,26.1,93.4,89.4,6.6,10.6,1.7,1.6,25,30,16232,16730,16257,16760,0.2,0.2,99.8,99.8,,,,,,,,,2494,2665,13763,14095,15.3,15.9,84.7,84.1,47.3,41.8,31,38.7,19.7,19.4,1.9,0.1,96.8,96.1,79.6,82.1,67.9,62,36.9,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10837,9747,267,183,36,22.1,11.6,6.2,40.6,37.2,7053,7578,3908,2180,143,172,102424,96890,1303,472,560259,688130,4025,1541,1163,618,445,266,209,,541,123,52681,52864,37309,35432,51431,51277,33555,29692,85.9,80.1,118.4,116,77.2,67.1,278,41,100,1,199,27,53361,52985,51954,51422,54071,52792,105,134,52457,53064,121,120.3,52407,52791,99.8,99.7,73.2,23.3,108.1,1.3,17,23,0,0,308,318,98.4,99.7,82.1,82.3,235,287,249,376,7,8,3,15,0,0,0,0,39,24,0,6,0,8,5,0,12862,12606,1155,1098,52457,53064,26761,59,21049,6,18227,14,345,765,47298,49518,62.1,61.9,15.9,21.7,36.4,29.7,0.3,0.1,299110,294355,4323559,3580968,151540,86056,4475099,3667024,6.7,8,15725,15320,9449,35544,62.5,30.1,2201,745,14,4.9,3.4,2.3,65986,49981,1.5,1.4,3.9,2.8,0.6,1,81,75.9,0.4,0.5,0.5,0.7,0,0,0,0,645,502,13.6,6.4,20.5,36.9,3.9,6.4,0,0,1.6,0.8,0,0,12268,11949,,,,
Bidar,33323,34139,25134,25630,75.4,75.1,29961,32265,29024,27022,16063,14908,89.9,94.5,135.3,122.8,31748,66417,95.3,194.5,45858,45190,928,1384,37.7,37.7,3,2.8,33,57,9,21,24,36,27.3,36.8,20288,22602,2955,3792,14.6,16.8,10585,6884,703,972,6.6,14.1,30873,29486,92.6,86.4,30906,29543,99.9,99.8,99.9,99.9,0.1,0.2,2234,2823,3758,3724,19.4,22.2,11,12.5,35.5,54.1,65.7,76.7,34.3,23.3,4030,9029,24352,25805,2212.1,5840.4,78.8,87.3,30737,29581,99.5,100.1,234,130,99.2,99.6,25008,28275,81.4,95.6,2507,2701,10,9.6,23473,27154,76.4,91.8,945,933,7.7,9.4,39.8,47.4,31486,53851,94.5,157.7,25791,25004,77.4,73.2,6470,6140,19.4,18,150,578,0.5,1.7,17525,19416,421,88,52.6,56.9,6.7,36.4,,0,12,13,0,3,419,317,412,325,63.3,67.8,59,63.4,41,36.6,56.9,48.8,43.1,51.2,1.2,1,40,65,6887,9041,6927,9106,0.6,0.7,99.4,99.3,,,,,,,,,3428,5175,3499,3931,49.5,56.8,50.5,43.2,12,13.7,64.8,62.8,22.3,23.2,0.9,0.3,32.9,38.5,54.3,44.5,49.4,40.6,14.5,40,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6378,7653,1243,171,86.3,84.2,27.1,28.5,52.4,46.2,860,1236,6656,6486,105,102,29503,32678,494,1655,247486,238206,7532,4855,2074,791,998,336,877,,515,189,21027,21989,24950,24961,32573,33964,23368,19312,81.2,84.4,106,114.8,76,65.3,506,204,208,106,182,232,38438,40466,35703,37352,35525,37483,1822,2234,32448,32577,111.5,117.7,33431,33642,94.4,93.4,72.9,73.6,52.5,2.5,134,48,1,0,100,105,94.6,89.7,83.4,81.2,712,1297,599,1255,107,155,0,0,0,20,0,0,21,15,1,11,15,38,50,75,8927,9611,2210,1839,32448,32577,14792,101,10056,35,8501,28,4515,2837,32254,29049,62.2,64.2,17.6,15.3,39.1,42.5,0.5,0.7,176160,153016,2664390,2593341,161671,181788,2826061,2775129,6.2,5.5,8139,8551,4810,3385,62.9,71.6,1189,785,14.6,9.2,5.7,6.6,55667,48659,2,1.8,3.9,4,0.8,0.9,107,90.1,0.4,1.3,0.6,1.1,0.2,1.8,0.2,0.8,274,275,2.6,7.6,17.2,20,0.4,2.9,0,2.2,0.4,4.4,0,2.2,10651,6884,,,,
Bijapur,54338,57276,46440,47504,85.5,82.9,45709,47350,45785,49184,9973,10579,84.1,82.7,102.6,104.3,49413,53888,90.9,94.1,49649,46657,1134,1096,45.5,42.6,1.3,1.4,8,10,2,7,6,3,25,70,28308,27748,3731,3601,13.2,13,13696,16402,127,157,0.9,1,42004,44150,77.3,77.1,42012,44160,100,100,100,100,0,0,4569,3020,2650,3545,17.2,14.9,16.1,10.9,19.3,21.6,67.4,62.8,32.6,37.2,9027,9159,28247,27570,2837.5,1590,67.2,62.4,41986,44093,99.9,99.8,344,415,99.2,99.1,39738,43306,94.6,98.2,3408,3636,8.6,8.4,35857,41182,85.4,93.4,934,983,7.9,4.3,14.6,11.4,47417,47027,87.3,82.1,35035,33977,64.5,59.3,22382,18097,41.2,31.6,330,374,0.6,0.7,32873,38218,361,129,60.5,66.7,0.6,2.3,,,22,21,0,0,881,659,314,224,29.4,29.8,79.6,74.6,20.4,25.4,85.8,80,14.2,20,0.6,0.4,6,17,20885,13521,20891,13538,0,0.1,100,99.9,,,,,,,,,10475,2383,10416,11155,50.1,17.6,49.9,82.4,70.5,79.9,18.2,8.9,11.2,11.1,0.1,0.2,56.1,90.4,24.7,27.7,50.9,69.3,78.3,28.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6567,6297,5095,15,32.1,23.3,7.5,5.3,35.8,31.8,9004,4808,2115,1468,543,36,61944,67244,743,1174,1273382,561634,11397,8045,669,420,312,118,163,,509,46,20575,20427,39184,38628,57034,57151,35730,31975,93.3,87.6,135.8,129.6,85.1,72.5,135,277,51,132,130,205,52459,55469,51073,53899,50609,53209,3610,150,51605,53980,131.5,122.8,53616,53224,93.7,99.7,73.4,81.1,78.4,17.1,21,7,0,0,217,81,96.4,97.7,92.1,89,197,371,190,450,9,6,0,17,0,0,0,0,25,38,3,0,1,2,15,5,2673,3566,759,718,51605,53980,26556,6,20843,0,16537,8,1179,255,45059,47644,52.7,58.3,45.1,25.4,34.6,40.6,0.1,0.2,1440609,262478,3571361,2681316,249524,235676,3820885,2916992,37.7,9,13410,5791,5950,12402,69.3,31.8,1542,77,11.5,1.3,6.5,8.1,22306,23138,0.6,0.8,1.5,2.1,1.1,1.6,66.9,63.1,0.6,1.2,0.8,1.3,0,0.2,0,0,350,457,5.4,4.6,24.6,6.8,0.6,2.4,0.3,0.2,0.9,3.5,0,0,13696,16405,,,,
Chamrajnagar,11136,12126,9842,11195,88.4,92.3,10953,10485,10167,10946,759,840,98.4,86.5,98.1,97.2,10765,11685,96.7,96.4,5229,6694,251,171,89.6,88.1,1.6,3.2,17,8,6,3,11,5,35.3,37.5,7266,7743,65,53,0.9,0.7,1195,1225,65,63,5.4,5.1,8461,8968,76,74,8478,8976,99.8,99.9,99.9,99.9,0.2,0.1,2160,2224,740,783,34.3,33.5,29.7,28.7,61.9,63.9,85.9,86.3,14.1,13.7,17,50,6602,8950,100,625,77.9,99.7,8375,8904,98.8,99.2,79,66,99.1,99.3,8363,8855,99.9,99.4,1172,942,14,10.6,8114,8556,96.9,96.1,1009,976,2.9,0.6,2.5,111.8,10503,11559,94.3,95.3,8231,10128,73.9,83.5,1989,1726,17.9,14.2,18,24,0.2,0.2,6541,6004,7,8,58.7,49.5,71.4,87.5,,,3,1,0,0,164,182,370,221,71.6,57.5,72.4,75.6,27.6,24.4,89.6,89.8,10.4,10.2,3.3,1.8,2,1,3069,3656,3071,3657,0.1,0,99.9,100,,,,,,,,,31,81,3040,3576,1,2.2,99,97.8,71.2,75.8,9.9,6.8,18.3,17.4,0.6,0,100,99.7,97.4,99.6,96.8,88.8,77.8,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2339,2583,73,60,38.6,28.3,12.4,9.4,44,42,1415,1879,906,742,91,22,37927,38564,22,89,520003,513274,381,0,179,76,84,29,63,,51,5,7961,6562,8298,8741,8622,8865,7772,8250,99.1,98.2,102.9,99.6,92.8,92.7,0,0,0,0,0,1,11901,12431,11599,12257,11488,12039,0,17,11148,11027,133.1,124,10955,10944,100,99.8,111.3,91.8,104.4,0.9,34,36,0,0,125,148,94.7,97.4,88.6,86.1,632,849,496,487,66,78,0,0,0,0,0,0,0,9,0,0,6,5,0,5,2897,3603,697,985,11148,11027,6332,212,5143,198,4573,202,0,17,10017,10595,56,57.2,17.1,20.6,32,31.9,0.3,0.3,116414,96076,2209169,2052076,47988,33051,2257157,2085127,5.2,4.6,5035,4874,6098,7757,45.2,38.6,1080,1142,21.4,23.4,2.1,1.6,38767,34658,1.7,1.7,2.7,3.7,0.6,0.8,210.7,150.1,13.1,0.6,7,0.7,0,0,0,0,64,50,1.6,6,6.3,8,10.9,8,3.1,0,0,0,0,0,1195,1225,,,,
