Indicator,Total number of pregnant women Registered for ANC,Number of Pregnant women registered within first trimester,Number of pregnant women received 3 ANC check ups,TT2 or Booster given to Pregnant women (numbers),Number of Pregnant women given 100 IFA tablets,Number having Hb level<11 (tested cases),Number having severe anaemia (Hb<7) treated at institution,Number of Home deliveries,Number of home deliveries attended by SBA trained (Doctor/Nurse/ANM),Number of home deliveries attended by Non SBA trained (trained TB/Dai),Deliveries Conducted at Public Institutions,Number of Women Discharged under 48 hours of delivery in public facilities,Institutional deliveries (Public Insts.+Pvt. Insts.),Total reported deliveries,Number of C-section deliveries conducted at public facilities,Number of C-section deliveries conducted at private facilities,Total Number of reported live births,Total Number of reported Still Births,Number of Newborns having weight less than 2.5 kg,Number of New Borns Breast Fed within 1 hour,Sex Ratio at birth ( Female Live Bitrths/ Male Births *1000),Total Number of Abortions ( Spontaneous/ Induced) Reported,Total Number of MTPs ( Public) reported,Number of Vasectomies Conducted (Public + Pvt.),Number of Tubectomies Conducted (Public + Pvt.),Total Sterilisation Conducted,IUCD Insertions done (public facilities),IUCD insertions done (pvt. facilities),Oral Pills distributed,Condom pieces distributed,Number of Infants given OPV 0 (Birth Dose),Number of Infants given BCG,Number of Infants given DPT1,Number of Infants given DPT2,Number of Infants given DPT3,Number of Infants given Measles,Number of fully immunized children (9-11 months),Adverse Events Following Imunisation (Others),Number of Major Operations,Number of Minor Operations,Total Number of Infant Deaths reported
Hazaribagh,47931,36236,38045,9695,45115,26547,337,163,78,85,3878,2457,32533,32696,1857,1241,35709,302,3225,34723,899,604,62,35,3734,3769,6439,42.0,70329,704964,30704,41485,5,1,1,40,40048,431,1675,3962,126
Jamtara,20224,13368,17596,3502,18797,11063,231,235,42,193,4529,4521,16489,16724,56,48,16628,261,1583,16334,927,294,44,30,1335,1365,3457,0.0,28512,213678,11502,19067,118,88,52,6,18889,44,54,746,188
Khunti,15255,10440,12069,920,12646,11272,287,25,24,1,691,606,10463,10488,495,85,10379,170,1004,10366,974,657,6,39,362,401,6128,0.0,19747,138561,9160,11376,0,0,0,3,13132,87,475,12475,116
Kodarma,22331,14887,17891,4107,18206,18236,197,15,12,3,4105,1775,18724,18739,1199,2139,18601,286,818,18381,876,338,474,24,2963,2987,4063,1.0,20593,242361,14736,22302,0,0,0,29,17292,461,1215,1162,94
Latehar,24747,16426,18648,5159,20442,17446,356,927,218,709,242,106,15561,16488,77,0,15922,277,965,15530,933,385,54,40,2136,2176,3876,0.0,26651,292949,9308,17752,0,0,0,111,17073,21,55,6721,103
Lohardaga,16349,13676,15458,1827,14807,13638,791,91,60,31,534,400,11077,11168,313,131,11064,140,1590,10980,925,634,220,50,770,820,4348,0.0,41565,263564,8888,11465,0,0,0,0,13771,888,304,416,132
Pakur,32814,18077,25877,6231,27863,11861,87,3443,735,2708,4640,2956,20813,24256,94,49,24226,251,1348,22926,933,136,67,13,956,969,5035,0.0,40391,282815,13922,25793,169,84,45,334,25070,53,92,0,120
Palamu,62012,47536,46979,14225,42768,53529,2006,1400,1173,227,7253,956,41994,43394,1164,4385,42862,661,1696,41541,929,226,145,40,7671,7711,6599,0.0,31468,267547,32003,48855,19,4,11,1387,43354,16,945,4046,154
Pashchimi Singhbhum,45027,27793,35847,3866,44133,39139,443,4137,1696,2441,2053,1943,34879,39016,607,655,38547,804,3693,37087,966,1721,518,112,1521,1633,13059,19.0,60439,469689,27423,39638,24,1,29,130,37587,216,937,11658,565
Purbi Singhbhum,59637,44682,56247,8418,32869,34526,351,634,413,221,19813,7847,41040,41674,2249,6846,41134,724,3936,40565,940,2467,249,147,3404,3551,8218,220.0,59248,434237,39133,43129,326,301,219,28,50094,992,6517,13436,1009
Ramgarh,21290,15737,19829,1188,18285,14388,371,235,86,149,4403,3314,14943,15178,329,863,15225,91,672,14938,900,298,194,15,2182,2197,2682,135.0,22153,423352,14244,19392,15,10,8,328,21273,186,1008,3525,95
Ranchi,91330,54578,57998,15235,48761,40376,1513,1221,320,901,24981,19292,66327,67548,6730,1600,67542,335,4749,62497,925,511,706,130,6957,7087,15378,1030.0,120733,782754,59650,69734,10,6,31,4101,73187,2896,59415,36111,296
Sahibganj,34360,22262,21532,13942,27414,18150,213,1484,895,589,888,301,31200,32684,1290,415,31954,679,2505,29342,946,446,312,2,2310,2312,4957,33.0,30887,320810,22121,32781,41,12,75,218,24404,626,1364,220,163
Saraikela,30946,23790,28529,6681,26169,25852,154,1228,125,1103,14386,975,25977,27205,94,650,27156,355,1445,26654,952,2403,326,31,1104,1135,6008,26.0,48563,351360,20857,26360,1,0,0,52,27202,4,159,1457,265
Simdega,14953,10126,11595,1765,14490,15376,153,516,163,353,656,526,11129,11645,82,20,11562,287,883,11228,955,1379,158,27,396,423,5673,0.0,61278,376864,8800,11670,31,13,12,417,12640,14,640,758,126
