Indicator,Total number of pregnant women Registered for ANC,Number of Pregnant women registered within first trimester,Number of pregnant women received 3 ANC check ups,TT2 or Booster given to Pregnant women (numbers),Number of Pregnant women given 100 IFA tablets,Number having Hb level<11 (tested cases),Number having severe anaemia (Hb<7) treated at institution,Number of Home deliveries,Number of home deliveries attended by SBA trained (Doctor/Nurse/ANM),Number of home deliveries attended by Non SBA trained (trained TB/Dai),Deliveries Conducted at Public Institutions,Number of Women Discharged under 48 hours of delivery in public facilities,Institutional deliveries (Public Insts.+Pvt. Insts.),Total reported deliveries,Number of C-section deliveries conducted at public facilities,Number of C-section deliveries conducted at private facilities,Total Number of reported live births,Total Number of reported Still Births,Number of Newborns having weight less than 2.5 kg,Number of New Borns Breast Fed within 1 hour,Sex Ratio at birth ( Female Live Bitrths/ Male Births *1000),Total Number of Abortions ( Spontaneous/ Induced) Reported,Total Number of MTPs ( Public) reported,Number of Vasectomies Conducted (Public + Pvt.),Number of Tubectomies Conducted (Public + Pvt.),Total Sterilisation Conducted,IUCD Insertions done (public facilities),IUCD insertions done (pvt. facilities),Oral Pills distributed,Condom pieces distributed,Number of Infants given OPV 0 (Birth Dose),Number of Infants given BCG,Number of Infants given DPT1,Number of Infants given DPT2,Number of Infants given DPT3,Number of Infants given Measles,Number of fully immunized children (9-11 months),Adverse Events Following Imunisation (Others),Number of Major Operations,Number of Minor Operations,Total Number of Infant Deaths reported
Nashik,132674.0,72790.0,103402.0,106702.0,53489.0,28582.0,4269.0,15098.0,9678.0,5420.0,58190.0,21528.0,97896.0,112994.0,3874.0,5017.0,110886.0,2393.0,15681.0,93122.0,856,2310.0,2233.0,2013.0,26607.0,28620.0,10973.0,3588.0,106531.0,1380436.0,72407.0,106319.0,116250.0,112418.0,112525.0,110113.0,99211.0,911.0,7044.0,11624.0,1170.0
Osmanabad,32192.0,23620.0,25911.0,27823.0,21522.0,17981.0,1705.0,1187.0,316.0,871.0,13699.0,9375.0,30981.0,32168.0,1406.0,2438.0,31735.0,450.0,3715.0,25904.0,825,1119.0,174.0,38.0,9244.0,9282.0,3865.0,426.0,32292.0,340663.0,22837.0,31051.0,30639.0,28390.0,27599.0,26438.0,24595.0,1081.0,4001.0,7839.0,466.0
Palghar,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
Parbhani,37587.0,19184.0,23983.0,29218.0,25295.0,14199.0,1559.0,5242.0,4006.0,1236.0,15208.0,8329.0,28269.0,33511.0,1334.0,728.0,32977.0,534.0,3563.0,28686.0,916,1297.0,1036.0,62.0,9057.0,9119.0,6441.0,68.0,3501.0,508092.0,23645.0,32610.0,38988.0,36339.0,34441.0,32097.0,31478.0,1944.0,3614.0,5472.0,414.0
Pune,175598.0,117306.0,101033.0,124477.0,111707.0,63107.0,4202.0,2987.0,1874.0,1113.0,42541.0,11206.0,138513.0,141500.0,7299.0,15830.0,139456.0,2717.0,19100.0,81809.0,881,9750.0,3789.0,422.0,45609.0,46031.0,16822.0,10635.0,186899.0,1739487.0,137005.0,162384.0,155829.0,155590.0,155929.0,156424.0,153092.0,9612.0,12940.0,13563.0,3596.0
Raigarh,50765.0,27266.0,37685.0,38429.0,23257.0,16751.0,1170.0,4192.0,1907.0,2285.0,11034.0,8125.0,34663.0,38855.0,1352.0,5495.0,38325.0,534.0,4900.0,37865.0,879,1136.0,453.0,39.0,8449.0,8488.0,6428.0,1133.0,63752.0,430333.0,36987.0,38162.0,39588.0,38967.0,38146.0,37866.0,31290.0,1050.0,5028.0,4519.0,556.0
Ratnagiri,26709.0,16990.0,21221.0,21414.0,14638.0,16569.0,592.0,385.0,141.0,244.0,7929.0,4000.0,23738.0,24123.0,1044.0,3416.0,24067.0,270.0,4217.0,23804.0,942,938.0,239.0,175.0,8025.0,8200.0,7246.0,5.0,89284.0,915564.0,16432.0,23000.0,20906.0,20894.0,21386.0,20323.0,19789.0,3802.0,3688.0,4279.0,345.0
Sangli,52894.0,38261.0,48027.0,46986.0,18010.0,21716.0,1214.0,209.0,108.0,101.0,12862.0,3939.0,52202.0,52411.0,2086.0,5777.0,52023.0,627.0,5196.0,35153.0,851,1250.0,413.0,238.0,14459.0,14697.0,15123.0,1737.0,131465.0,631346.0,43245.0,52292.0,50031.0,48563.0,48732.0,48119.0,48117.0,1768.0,1159.0,6852.0,678.0
Satara,53290.0,38794.0,44334.0,48460.0,23379.0,26104.0,1883.0,687.0,602.0,85.0,10367.0,2866.0,52261.0,52948.0,1096.0,12049.0,52113.0,835.0,6129.0,47695.0,887,3711.0,586.0,1222.0,18421.0,19643.0,10419.0,757.0,169019.0,1269886.0,41242.0,59556.0,50404.0,48613.0,50925.0,54054.0,48287.0,811.0,2428.0,4911.0,743.0
Sindhudurg,10726.0,8951.0,10145.0,9032.0,6933.0,7993.0,502.0,23.0,10.0,13.0,6731.0,3636.0,10470.0,10493.0,1365.0,113.0,10431.0,140.0,2732.0,8799.0,946,1876.0,230.0,50.0,3245.0,3295.0,4889.0,214.0,60086.0,598366.0,8562.0,10293.0,9522.0,9125.0,8991.0,8707.0,8707.0,,3785.0,4973.0,143.0
Solapur,98524.0,55438.0,70325.0,78228.0,40932.0,37057.0,2582.0,1293.0,727.0,566.0,27071.0,16174.0,62902.0,64195.0,1941.0,6080.0,63072.0,1123.0,8195.0,52958.0,905,2095.0,1597.0,47.0,24154.0,24201.0,14486.0,2585.0,111373.0,394457.0,55397.0,74434.0,81238.0,77978.0,77256.0,75677.0,72139.0,8856.0,3456.0,8774.0,979.0
Thane,223540.0,124163.0,175500.0,172845.0,179282.0,63839.0,4434.0,7089.0,3316.0,3773.0,60261.0,23211.0,132656.0,139745.0,4661.0,14309.0,138657.0,1726.0,24283.0,91018.0,926,13727.0,3720.0,444.0,22174.0,22618.0,11760.0,8615.0,146655.0,1620584.0,141767.0,159489.0,183625.0,180287.0,181916.0,180461.0,155982.0,35964.0,1853.0,9434.0,1346.0
Wardha,22514.0,18037.0,19477.0,21819.0,10280.0,10234.0,117.0,118.0,117.0,1.0,14153.0,2660.0,22460.0,22578.0,1793.0,2398.0,22286.0,292.0,2911.0,20266.0,907,888.0,212.0,366.0,6073.0,6439.0,4831.0,1059.0,48838.0,740759.0,19188.0,20448.0,19879.0,19903.0,20183.0,19267.0,19160.0,311.0,1922.0,2755.0,358.0
Washim,21911.0,15736.0,18998.0,17024.0,5340.0,8814.0,442.0,1509.0,778.0,731.0,5554.0,4036.0,17538.0,19047.0,3.0,1662.0,18712.0,438.0,3687.0,16699.0,798,383.0,137.0,11.0,5473.0,5484.0,3348.0,178.0,36361.0,265578.0,17166.0,16812.0,20414.0,19955.0,19667.0,19176.0,17565.0,,132.0,685.0,355.0
Yavatmal,54555.0,44990.0,47947.0,46650.0,30388.0,26971.0,2987.0,1084.0,721.0,363.0,24524.0,10127.0,41036.0,42120.0,1054.0,3571.0,41597.0,721.0,8846.0,38970.0,901,994.0,778.0,360.0,16567.0,16927.0,9259.0,897.0,43962.0,247089.0,40972.0,41588.0,48666.0,48023.0,46938.0,44094.0,43966.0,2933.0,2264.0,4450.0,471.0
