Indicator,Total number of pregnant women Registered for ANC,Number of Pregnant women registered within first trimester,Number of pregnant women received 3 ANC check ups,TT2 or Booster given to Pregnant women (numbers),Number of Pregnant women given 100 IFA tablets,Number having Hb level<11 (tested cases),Number having severe anaemia (Hb<7) treated at institution,Number of Home deliveries,Number of home deliveries attended by SBA trained (Doctor/Nurse/ANM),Number of home deliveries attended by Non SBA trained (trained TB/Dai),Deliveries Conducted at Public Institutions,Number of Women Discharged under 48 hours of delivery in public facilities,Institutional deliveries (Public Insts.+Pvt. Insts.),Total reported deliveries,Number of C-section deliveries conducted at public facilities,Number of C-section deliveries conducted at private facilities,Total Number of reported live births,Total Number of reported Still Births,Number of Newborns having weight less than 2.5 kg,Number of New Borns Breast Fed within 1 hour,Sex Ratio at birth ( Female Live Bitrths/ Male Births *1000),Total Number of Abortions ( Spontaneous/ Induced) Reported,Total Number of MTPs ( Public) reported,Number of Vasectomies Conducted (Public + Pvt.),Number of Tubectomies Conducted (Public + Pvt.),Total Sterilisation Conducted,IUCD Insertions done (public facilities),IUCD insertions done (pvt. facilities),Oral Pills distributed,Condom pieces distributed,Number of Infants given OPV 0 (Birth Dose),Number of Infants given BCG,Number of Infants given DPT1,Number of Infants given DPT2,Number of Infants given DPT3,Number of Infants given Measles,Number of fully immunized children (9-11 months),Adverse Events Following Imunisation (Others),Number of Major Operations,Number of Minor Operations,Total Number of Infant Deaths reported
Chhindwada,42517,33654,31181,6401,35305,28611,384,1006,2,1004,4683.0,2190.0,35147,36153,3371,2459.0,36020,633,3558,30668,945,407,529,97,9220,9317,8805,0.0,66243,398775,29954,32047,30,30,82,52,40253,1419,1539,12898,981
Damoh,39855,26757,27293,10256,33468,22101,1254,547,531,16,1232.0,10.0,25163,25710,1400,141.0,25921,329,3144,24287,933,979,250,25,7070,7095,8992,1.0,136174,444434,23431,25671,27,56,68,739,34416,303,1344,1465,343
Datia,16766,9924,18135,2174,16386,22463,474,619,0,619,,,11184,11803,630,,11698,154,2586,11207,893,416,85,4,3139,3143,2249,,34239,220204,10919,12175,0,0,0,0,14010,3,2705,7544,429
Dewas,31979,25640,21831,4592,28147,26209,297,201,36,165,2093.0,0.0,26905,27106,2081,1256.0,26876,390,3680,25111,955,532,717,29,7318,7347,7704,,55838,449634,26626,27518,0,0,0,0,34851,1,170,3607,505
Dhar,61484,43126,49207,26278,56807,38255,2894,2501,190,2311,1055.0,0.0,38626,41127,996,641.0,41020,623,6852,39569,945,1560,1654,24,11543,11567,13516,,118832,804090,36885,40799,32,0,0,159,57005,88,732,5801,916
Dindori,21304,18899,15709,8597,18471,19140,1191,817,215,602,,,11749,12566,12,,12350,293,1989,11770,961,2450,305,33,5538,5571,7546,,48046,363123,11361,12374,0,0,0,0,20959,0,0,7390,427
Guna,33939,21799,26162,7325,33669,15545,402,914,288,626,2529.0,62.0,26843,27757,768,1010.0,27447,471,4209,25696,944,361,399,2,5302,5304,3754,3.0,55424,262853,22574,24531,28,28,29,904,30259,461,1241,728,952
Gwalior,46989,20810,32311,11226,48599,40490,1476,797,48,749,9512.0,0.0,41099,41896,5239,6132.0,40397,658,4628,27830,880,1650,745,147,5321,5468,5939,365.0,68766,391602,38209,42101,1,1,0,3134,40056,262,1961,4926,395
Harda,12608,8828,9917,3980,11221,6945,150,1013,0,1013,1801.0,166.0,9458,10471,407,1271.0,10405,102,1326,10167,942,409,146,31,2121,2152,3028,1.0,58944,418369,8499,10234,0,0,0,0,11067,17,706,365,289
Hoshangabad,24537,17720,16831,4694,20250,14996,31,272,1,271,3691.0,,20762,21034,3573,2069.0,21162,274,3582,20004,914,848,665,61,5865,5926,5577,,112420,1330207,20824,21171,1,1,1,339,27249,25,1920,10355,309
Indore,90071,55050,68353,22223,80393,55258,1330,113,54,59,30406.0,2821.0,65403,65516,5049,8496.0,65747,990,5061,64002,984,182,756,394,22378,22772,12876,2534.0,186732,821588,42139,62768,651,757,606,6055,77951,448,1726,11534,314
Jabalpur,45105,36041,44989,12929,52172,35704,2061,379,18,361,2763.0,0.0,36979,37358,6925,703.0,36873,832,7230,31981,934,960,1192,83,14684,14767,17528,,99370,637931,33902,35947,212,15,25,1685,53086,2015,8612,7843,1298
Jhabua,40666,24978,30802,21581,29679,34641,1240,1259,25,1234,1426.0,803.0,34849,36108,135,452.0,35947,566,8841,34400,940,659,1492,13,7504,7517,8485,0.0,84683,246397,33434,37336,80,7,20,315,28863,25,1146,10610,869
Katni,28900,22664,27013,7278,28640,22255,1259,733,79,654,2283.0,0.0,23335,24068,895,1521.0,23680,547,3699,21184,931,950,101,185,6171,6356,12680,7.0,73074,573483,24120,24364,2,0,0,57,31581,0,988,3976,989
Khandwa,29770,28363,26211,4446,27964,23633,656,100,62,38,2017.0,350.0,25743,25843,2140,1548.0,25563,425,4431,25055,923,1219,556,37,7521,7558,7050,41.0,98413,424872,24715,24836,0,0,0,65,27240,1302,682,2955,644
Khargone,47203,31580,33708,215,40001,50676,1228,4735,26,4709,1571.0,12.0,31574,36309,1925,1004.0,35976,545,5693,34555,948,796,451,63,9699,9762,9094,4.0,132501,812399,29229,36084,0,0,0,1967,45733,615,4068,8513,711
Mandla,27814,23512,22275,11302,26219,23370,818,147,0,147,1004.0,2.0,17516,17663,242,633.0,17480,405,3378,16469,939,1540,224,96,5556,5652,5796,2.0,73104,427604,17012,17489,19,12,11,94,25596,0,1017,3160,462
Mandsaur,26086,20798,21765,2014,25049,21922,592,168,18,150,683.0,,22156,22324,2275,582.0,21834,497,3923,20003,960,433,442,27,5286,5313,9455,,94843,286704,21154,21831,9,4,3,4965,26191,23,707,4349,520
Morena,50003,30496,35533,11983,43539,46669,1919,647,4,643,4361.0,1246.0,40476,41123,587,1684.0,40647,683,7165,36684,897,1055,307,17,7031,7048,7848,43.0,94655,375027,39429,40217,1,2,13,0,47476,222,578,5398,802
Narsinghpur,21894,15990,17027,7046,21161,28594,2564,399,11,388,2670.0,0.0,17700,18099,1512,1705.0,17832,284,3255,16183,912,758,371,31,5932,5963,7060,,38330,243111,17448,17927,0,0,0,0,24451,1103,324,12773,335
Neemuch,17609,14054,14861,16,16664,10787,1213,232,96,136,2062.0,20.0,13177,13409,361,385.0,13303,166,2145,12239,949,143,40,24,1672,1696,3614,,62625,237129,12708,12892,0,0,0,211,14864,3,983,2249,365
Panna,31317,22597,24001,2936,32298,19801,530,1444,627,817,,,18913,20357,470,,20277,319,4652,19402,917,627,438,450,3796,4246,7311,,30742,323500,18382,20968,0,0,106,6152,29854,228,562,1371,925
Raisen,35329,27266,29644,11214,31852,24553,368,1111,254,857,,,21023,22134,610,,22036,285,3099,21161,959,681,686,131,8220,8351,6131,,115460,387497,20093,21159,0,0,0,304,33690,728,249,1090,502
Rajgarh,37602,29792,33763,9505,36891,23554,361,642,353,289,589.0,0.0,25054,25696,262,315.0,25435,359,4073,24090,955,903,295,14,7124,7138,6945,,123612,655629,24042,24428,48,14,15,246,39883,575,1119,10333,672
Ratlam,40764,30489,32884,8244,35696,21331,788,577,35,542,2641.0,348.0,32665,33242,2142,1409.0,32774,766,6903,30515,949,932,1104,38,8135,8173,10752,114.0,40056,588128,30531,31180,0,0,0,86,38114,29,6082,12609,946
Rewa,64382,39730,44885,14966,67721,46031,767,1315,45,1270,1617.0,177.0,46334,47649,2316,665.0,47228,668,3644,43688,922,686,182,226,8092,8318,24450,93.0,222868,2027117,44522,48922,10,3,29,238,61133,1497,1299,8586,506
Sagar,68726,45796,50687,17360,60284,41654,1734,2000,285,1715,1175.0,34.0,36207,38207,1518,191.0,38111,594,5451,37397,949,1458,643,59,9289,9348,12151,0.0,154101,949960,40301,48424,70,64,61,896,63686,216,1917,4499,1003
Satna,63117,40320,48667,13756,55911,33362,2460,1688,276,1412,4238.0,0.0,38062,39750,2480,751.0,39728,550,6470,34359,919,2831,1019,128,6876,7004,10258,,62737,272174,38226,39959,22,25,15,147,58130,15,2451,13315,1328
Sehore,33931,27118,31409,10331,31713,33338,946,844,0,844,1531.0,112.0,23564,24408,1238,707.0,24324,311,3463,23211,931,1770,1249,200,5627,5827,9875,4.0,143356,1054761,23378,24691,0,0,0,0,36238,966,1710,11355,760
Seoni,30309,25892,25558,2379,27927,27913,365,442,155,287,1282.0,19.0,22444,22886,2311,1138.0,22539,456,2665,21861,976,2552,248,79,6411,6490,11815,8.0,66603,332665,21221,21430,0,0,0,0,28233,352,438,7415,556
Shahdol,26436,19869,20849,5710,25826,23324,1518,1099,572,527,985.0,249.0,22632,23731,2586,711.0,23414,623,4292,21727,936,1009,115,117,4408,4525,5395,0.0,34769,254263,20852,22201,0,0,0,140,24296,218,3945,7954,635
Shajapur,19892,14806,15228,478,18775,14489,499,94,4,90,535.0,0.0,14274,14368,164,336.0,14209,198,2055,13518,950,295,30,132,3939,4071,3137,2.0,44234,334254,14253,14517,0,0,0,6,22515,564,116,2074,184
Sheopur,20677,12710,15174,4225,20463,19989,924,1862,0,1862,,,12163,14025,587,,13927,190,2476,13199,935,390,45,9,3646,3655,3984,,68590,308539,11289,14552,6,2,0,4144,16422,149,74,3849,656
Shivpuri,56039,30598,42470,4171,57667,42712,479,2183,176,2007,532.0,44.0,35383,37566,2115,59.0,37235,618,5398,33097,933,981,471,38,9560,9598,8773,,70294,331026,33022,37533,0,0,0,5085,47707,6,3149,3922,555
Sidhi,35949,23807,30592,7971,29720,25004,916,2647,34,2613,674.0,79.0,25407,28054,766,57.0,27766,584,4042,25637,931,1360,634,64,4338,4402,4990,19.0,11015,121851,23356,26314,138,2,2,1263,32784,11,1896,29105,565
Singroli,41076,31075,32026,14516,40208,32116,1500,2235,163,2072,6175.0,,30438,32673,236,459.0,32369,575,2853,30960,938,482,325,94,5454,5548,4803,1125.0,16583,46193,26633,33454,17,4,15,1165,33187,561,232,4881,423
Tikamgarh,46626,25650,29635,9394,41257,27641,1007,1127,121,1006,423.0,63.0,27768,28895,855,330.0,30360,535,4773,28580,920,1205,579,11,7857,7868,8583,0.0,118634,391820,28667,30310,11,5,1,480,37350,12,715,3325,699
Ujjain,49926,40038,39774,14051,44218,33442,1349,121,7,114,12242.0,,36021,36142,2295,5464.0,36286,511,5784,28998,959,817,1045,36,8328,8364,7786,224.0,90102,613392,29992,31742,0,0,0,0,51347,352,3387,25592,573
Umaria,18131,11894,12619,3810,16157,10676,1338,162,73,89,,,11363,11525,265,,11418,261,1809,10764,907,593,65,56,3614,3670,7533,,28216,112745,10708,11214,1,1,1,3,15512,330,498,13351,668
Vidisha,41548,29071,31845,8340,39870,28000,775,1571,153,1418,2151.0,236.0,24529,26100,1574,895.0,25605,391,3477,24242,947,973,316,26,4747,4773,5602,20.0,124187,651431,23379,26072,2,1,64,2498,37201,1952,850,1288,716
