Area Name,Population Persons,Literate Persons,Main workers Persons,Marginal workers Persons,Non-workers Persons
West Tripura ,1532982,1035378,436870,97478,998634
South Tripura ,767440,459502,226467,77227,463746
Dhalai  *,307868,158397,92570,34191,181107
North Tripura ,590913,368822,156385,38373,396155
