Area Name,Population Persons,Literate Persons,Main workers Persons,Marginal workers Persons,Non-workers Persons
Senapati (Excl. 3 sub-divisions),156513,80507,49873,22015,84625
Tamenglong,111499,56819,43353,7510,60636
Churachandpur,227905,139080,71933,27430,128542
Bishnupur,208368,119823,55557,34146,118665
Thoubal,364140,202102,111486,65857,186797
Imphal West,444382,311238,129101,49010,266271
Imphal East *,394876,255956,106562,50320,237994
Ukhrul,140778,87549,51564,14951,74263
Chandel,118327,57460,39935,14610,63782
