Area Name,Population Persons,Literate Persons,Main workers Persons,Marginal workers Persons,Non-workers Persons
Yanam,31394,19898,9298,611,21485
Pondicherry,735332,522782,247949,17927,469456
Mahe,36828,31234,8420,888,27520
Karaikal,170791,122453,51700,5862,113229
