Area Name,Population Persons,Literate Persons,Main workers Persons,Marginal workers Persons,Non-workers Persons
Mamit *,62785,40849,27428,7737,27620
Kolasib *,65960,50596,27441,8069,30450
Aizawl,325676,269699,125328,37633,162715
Champhai *,108392,82036,49658,18476,40258
Serchhip *,53861,42582,24783,7740,21338
Lunglei,137223,96097,60870,10922,65431
Lawngtlai,73620,38603,26188,7905,39527
Saiha *,61056,40983,20754,6227,34075
