Area Name,Population Persons,Literate Persons,Main workers Persons,Marginal workers Persons,Non-workers Persons
North West   *,2860869,1957902,872142,47297,1941430
North   *,781525,540192,244890,11706,524929
North East   *,1768061,1141035,470993,29432,1267636
East   *,1463583,1068139,456216,19094,988273
New Delhi,179112,131196,64425,3169,111518
Central  *,646385,450989,213324,10527,422534
West   *,2128908,1533738,686517,34398,1407993
South West   *,1755041,1258033,569836,32710,1152495
South  *,2267023,1583540,739173,39385,1488465
