Area Name,Population Persons,Literate Persons,Main workers Persons,Marginal workers Persons,Non-workers Persons
West Garo Hills,518390,211499,163008,45353,310029
East Garo Hills,250582,120874,78806,33190,138586
South Garo Hills *,100980,43816,31351,16497,53132
West Khasi Hills,296049,147590,97784,31311,166954
Ri Bhoi  *,192790,98754,71237,18170,103383
East Khasi Hills,660923,415160,219190,37372,404361
Jaintia Hills,299108,120182,95635,31242,172231
