Indicator,Total number of pregnant women Registered for ANC,Number of Pregnant women registered within first trimester,Number of pregnant women received 3 ANC check ups,TT2 or Booster given to Pregnant women (numbers),Number of Pregnant women given 100 IFA tablets,Number having Hb level<11 (tested cases),Number having severe anaemia (Hb<7) treated at institution,Number of Home deliveries,Number of home deliveries attended by SBA trained (Doctor/Nurse/ANM),Number of home deliveries attended by Non SBA trained (trained TB/Dai),Deliveries Conducted at Public Institutions,Number of Women Discharged under 48 hours of delivery in public facilities,Institutional deliveries (Public Insts.+Pvt. Insts.),Total reported deliveries,Number of C-section deliveries conducted at public facilities,Number of C-section deliveries conducted at private facilities,Total Number of reported Still Births,Number of Newborns having weight less than 2.5 kg,Number of New Borns Breast Fed within 1 hour,Sex Ratio at birth ( Female Live Bitrths/ Male Births *1000),Total Number of Abortions ( Spontaneous/ Induced) Reported,Total Number of MTPs ( Public) reported,Number of Vasectomies Conducted (Public + Pvt.),Number of Tubectomies Conducted (Public + Pvt.),Total Sterilisation Conducted,IUCD Insertions done (public facilities),IUCD insertions done (pvt. facilities),Oral Pills distributed,Condom pieces distributed,Number of Infants given OPV 0 (Birth Dose),Number of Infants given BCG,Number of Infants given DPT1,Number of Infants given DPT2,Number of Infants given DPT3,Number of Infants given Measles,Number of fully immunized children (9-11 months),Adverse Events Following Imunisation (Others),Number of Major Operations,Number of Minor Operations,Total Number of Infant Deaths reported,Population Persons,Literate Persons,Main workers Persons,Marginal workers Persons,Non-workers Persons,Total Number of reported live births
4,19143.0,10266.0,10986.0,10963.0,11667.0,5289.0,50.0,1045.0,67.0,978.0,13585.0,9679.0,15365.0,16410.0,4862.0,1708.0,381.0,2856.0,13031.0,910,1895.0,1420.0,70.0,2501.0,2571.0,263.0,4.0,10544.0,147322.0,10798.0,16803.0,13336.0,12915.0,12275.0,11103.0,10414.0,4.0,5741.0,3484.0,9.0,1705419,1324597,514731,164187,1024630,16943.0
1,8570.0,5603.0,4817.0,6621.0,7868.0,1804.0,53.0,836.0,30.0,806.0,4828.0,4195.0,4828.0,5664.0,59.0,0.0,87.0,519.0,4999.0,936,1239.0,1108.0,5.0,793.0,798.0,277.0,0.0,11495.0,50058.0,409.0,6189.0,7843.0,6866.0,6120.0,5969.0,4971.0,4.0,55.0,171.0,55.0,378229,276216,108258,47571,222399,5658.0
2,8726.0,3706.0,4368.0,6032.0,5802.0,1126.0,10.0,1709.0,219.0,1490.0,3175.0,2690.0,3175.0,4884.0,32.0,0.0,94.0,357.0,4301.0,921,555.0,423.0,35.0,179.0,214.0,207.0,0.0,9251.0,59922.0,306.0,5320.0,8065.0,6801.0,5972.0,5949.0,4232.0,0.0,45.0,397.0,31.0,693946,520401,186105,62561,445280,4812.0
3,8505.0,4654.0,4436.0,6068.0,6188.0,1222.0,50.0,1045.0,3.0,1042.0,3972.0,2581.0,3972.0,5017.0,5.0,0.0,51.0,412.0,4717.0,961,986.0,965.0,9.0,447.0,456.0,123.0,0.0,14552.0,97297.0,1208.0,5736.0,7133.0,6534.0,6052.0,5998.0,4907.0,0.0,74.0,0.0,16.0,876001,646809,258456,108388,509156,4982.0
4,23222.0,9821.0,13711.0,10488.0,17295.0,6219.0,85.0,859.0,5.0,854.0,14661.0,10582.0,16677.0,17536.0,4963.0,1909.0,401.0,1931.0,13572.0,907,996.0,501.0,110.0,3121.0,3231.0,259.0,0.0,13087.0,133634.0,10718.0,16800.0,13330.0,12593.0,12329.0,13206.0,11118.0,1.0,11699.0,11565.0,87.0,1725739,1361353,524198,173979,1027560,17169.0
1,8047.0,5421.0,4972.0,6228.0,6895.0,1446.0,11.0,880.0,52.0,828.0,4797.0,3999.0,4797.0,5677.0,84.0,0.0,134.0,519.0,5025.0,900,1012.0,882.0,2.0,663.0,665.0,204.0,0.0,10232.0,49442.0,1105.0,6112.0,7626.0,6896.0,6257.0,5799.0,5061.0,2.0,84.0,108.0,32.0,386095,292012,109967,49169,227013,5615.0
2,8171.0,3504.0,4523.0,5875.0,4547.0,1553.0,25.0,1536.0,20.0,1516.0,3254.0,2763.0,3254.0,4790.0,28.0,0.0,89.0,357.0,4517.0,967,475.0,372.0,0.0,99.0,99.0,105.0,0.0,9703.0,43870.0,196.0,6178.0,7627.0,6949.0,6088.0,5516.0,4430.0,0.0,31.0,293.0,34.0,705190,538630,189371,65696,450515,4715.0
3,7488.0,3743.0,4532.0,5962.0,6527.0,927.0,27.0,1063.0,2.0,1061.0,4170.0,2566.0,4170.0,5233.0,10.0,0.0,51.0,406.0,5082.0,948,706.0,679.0,13.0,327.0,340.0,133.0,0.0,16202.0,65953.0,1843.0,5625.0,6902.0,6669.0,6413.0,6106.0,5286.0,0.0,0.0,0.0,17.0,887668,669307,261894,112124,513934,5211.0
4,23052.0,12645.0,15145.0,10102.0,6564.0,3388.0,123.0,852.0,19.0,833.0,15170.0,8401.0,17513.0,18365.0,5941.0,2208.0,484.0,2037.0,17442.0,927,951.0,870.0,92.0,3429.0,3521.0,203.0,0.0,13291.0,171956.0,12007.0,17449.0,12948.0,12484.0,12356.0,13627.0,10788.0,0.0,14177.0,12251.0,119.0,1746300,1399130,533838,184356,1030499,18035.0
1,7944.0,5693.0,4642.0,6149.0,5402.0,1363.0,25.0,809.0,61.0,748.0,5121.0,3500.0,5121.0,5930.0,89.0,0.0,129.0,529.0,5131.0,915,949.0,859.0,0.0,528.0,528.0,308.0,0.0,14070.0,32117.0,1344.0,6034.0,7052.0,6592.0,6073.0,5526.0,5176.0,0.0,87.0,353.0,75.0,394125,308710,111702,50820,231724,5831.0
