Indicator,Total number of pregnant women Registered for ANC,Number of Pregnant women registered within first trimester,Number of pregnant women received 3 ANC check ups,TT2 or Booster given to Pregnant women (numbers),Number of Pregnant women given 100 IFA tablets,Number having Hb level<11 (tested cases),Number having severe anaemia (Hb<7) treated at institution,Number of Home deliveries,Number of home deliveries attended by SBA trained (Doctor/Nurse/ANM),Number of home deliveries attended by Non SBA trained (trained TB/Dai),Deliveries Conducted at Public Institutions,Number of Women Discharged under 48 hours of delivery in public facilities,Institutional deliveries (Public Insts.+Pvt. Insts.),Total reported deliveries,Number of C-section deliveries conducted at public facilities,Number of C-section deliveries conducted at private facilities,Total Number of reported Still Births,Number of Newborns having weight less than 2.5 kg,Number of New Borns Breast Fed within 1 hour,Sex Ratio at birth ( Female Live Bitrths/ Male Births *1000),Total Number of Abortions ( Spontaneous/ Induced) Reported,Total Number of MTPs ( Public) reported,Number of Vasectomies Conducted (Public + Pvt.),Number of Tubectomies Conducted (Public + Pvt.),Total Sterilisation Conducted,IUCD Insertions done (public facilities),IUCD insertions done (pvt. facilities),Oral Pills distributed,Condom pieces distributed,Number of Infants given OPV 0 (Birth Dose),Number of Infants given BCG,Number of Infants given DPT1,Number of Infants given DPT2,Number of Infants given DPT3,Number of Infants given Measles,Number of fully immunized children (9-11 months),Adverse Events Following Imunisation (Others),Number of Major Operations,Number of Minor Operations,Total Number of Infant Deaths reported,Population Persons,Literate Persons,Main workers Persons,Marginal workers Persons,Non-workers Persons,Total Number of reported live births
13,45925,20950,18273,21579,22668,540.0,171.0,184,184.0,0.0,18298,8968.0,25095,25279,6531.0,3967.0,980,2369,18692.0,848,6078,4217,394.0,3792.0,4186.0,1163,231.0,17995,78361,4645.0,29207,25299,25665,25976,23616,23435,0.0,519.0,446.0,233.0,1679858,1095563,465987,193154,1009313,24299
13,35937,11387,21270,26438,27895,2968.0,1.0,3401,2464.0,937.0,14550,9745.0,14550,17951,659.0,0.0,209,2317,10989.0,894,187,3358,502.0,4814.0,5316.0,2146,0.0,60677,223091,6174.0,45105,28888,28585,29328,25754,26270,0.0,0.0,0.0,0.0,1679858,1095563,465987,193154,1009313,17612
14,20505,5026,11532,16464,17968,386.0,44.0,3012,1292.0,1720.0,13353,4462.0,13353,16365,484.0,0.0,360,1635,6128.0,917,853,1114,0.0,1028.0,1028.0,1649,0.0,24945,184376,5216.0,18665,18055,18125,17371,16610,15985,37.0,337.0,243.0,70.0,925830,516845,254439,117705,553611,16015
15,32029,10700,18230,26125,28507,965.0,67.0,6081,1930.0,4151.0,11249,6117.0,11249,17330,588.0,210.0,691,1890,12666.0,910,371,999,185.0,2118.0,2303.0,996,14.0,29425,149617,8489.0,25096,25142,23913,22460,20570,19138,0.0,402.0,670.0,2.0,1180980,738779,280658,96911,802893,18390
16,23508,8131,12759,19090,19532,1228.0,29.0,4128,1603.0,2525.0,13382,7803.0,13382,17510,584.0,0.0,395,2970,11501.0,927,570,1996,104.0,314.0,418.0,1579,0.0,24622,71048,3414.0,19621,20315,20704,19589,20085,19744,7.0,797.0,70.0,0.0,890835,466043,249331,90310,550903,17184
17,24432,15404,15107,20067,24048,1183.0,655.0,1334,485.0,849.0,16204,14304.0,16204,17538,1463.0,0.0,161,1189,16699.0,584,4544,4544,1119.0,4232.0,5351.0,794,0.0,27577,37830,17229.0,25518,25724,25020,24481,24419,24419,0.0,1592.0,241.0,6.0,1009534,643706,284431,157360,559726,17377
18,21169,8170,12962,17708,16883,921.0,0.0,4485,1683.0,2802.0,13325,9774.0,13325,17810,551.0,0.0,496,1684,8384.0,779,454,906,817.0,1897.0,2714.0,951,0.0,29578,86143,2732.0,20703,21170,20604,20519,20204,20156,0.0,525.0,32.0,36.0,0,0,0,0,0,17314
19,70262,23294,35485,59637,34967,0.0,0.0,11306,1910.0,9396.0,36371,11493.0,36648,47954,744.0,0.0,1175,3766,35058.0,825,512,3663,2212.0,4416.0,6628.0,2492,0.0,2897,3383,0.0,58657,56556,56677,56530,54904,53686,0.0,0.0,0.0,174.0,2713685,1584358,697621,225395,1789287,46791
20,14587,4805,7584,11454,13179,406.0,29.0,1059,214.0,845.0,8981,8050.0,11149,12208,336.0,1079.0,242,1513,7322.0,954,4959,3337,481.0,1612.0,2093.0,659,109.0,23627,150633,7328.0,15212,14258,13839,13420,12928,12904,0.0,546.0,435.0,81.0,835568,554900,212887,74693,547867,12044
21,4445,1740,1661,3287,3319,23.0,0.0,1210,560.0,650.0,2095,1726.0,2095,3305,196.0,0.0,62,234,2605.0,1006,65,293,36.0,184.0,220.0,275,0.0,6540,20590,2350.0,4081,3957,3767,3428,3123,3036,0.0,71.0,767.0,0.0,0,0,0,0,0,3243
22,22720,7742,14709,19237,17332,985.0,61.0,1303,118.0,1185.0,11702,9277.0,14584,15887,854.0,0.0,162,894,14877.0,905,1508,1428,375.0,3637.0,4012.0,1016,0.0,25942,101053,4764.0,23010,21734,22196,22105,22860,22860,0.0,707.0,512.0,3.0,0,0,0,0,0,15725
23,39232,19873,26557,33441,52639,3934.0,309.0,7877,2322.0,5555.0,23467,12200.0,23808,31685,995.0,746.0,774,1948,16779.0,942,1699,3491,1519.0,1858.0,3377.0,1363,0.0,66512,134479,6671.0,38858,38611,38337,37275,35448,34224,0.0,326.0,412.0,95.0,1872940,1046374,538335,202923,1131324,31097
24,27190,12873,15505,21107,25615,2633.0,190.0,1654,50.0,1604.0,17318,8125.0,19637,21291,1007.0,597.0,367,2390,10114.0,938,2910,2719,278.0,5000.0,5278.0,1753,36.0,20543,26022,10739.0,26246,24486,24157,23762,25096,25018,0.0,1370.0,568.0,0.0,1290280,751039,397339,140326,752484,20931
1,42970,14960,27309,34173,39000,5234.0,62.0,13604,780.0,12824.0,17623,11233.0,17623,31227,781.0,0.0,729,3442,29368.0,916,1915,1027,422.0,2422.0,2844.0,2671,0.0,100903,462859,13123.0,38076,36811,35695,34584,32987,32445,275.0,612.0,1371.0,92.0,1688921,881453,436258,120913,1131629,30649
