Indicator,Total number of pregnant women Registered for ANC,Number of Pregnant women registered within first trimester,Number of pregnant women received 3 ANC check ups,TT2 or Booster given to Pregnant women (numbers),Number of Pregnant women given 100 IFA tablets,Number having Hb level<11 (tested cases),Number having severe anaemia (Hb<7) treated at institution,Number of Home deliveries,Number of home deliveries attended by SBA trained (Doctor/Nurse/ANM),Number of home deliveries attended by Non SBA trained (trained TB/Dai),Deliveries Conducted at Public Institutions,Number of Women Discharged under 48 hours of delivery in public facilities,Institutional deliveries (Public Insts.+Pvt. Insts.),Total reported deliveries,Number of C-section deliveries conducted at public facilities,Number of C-section deliveries conducted at private facilities,Total Number of reported Still Births,Number of Newborns having weight less than 2.5 kg,Number of New Borns Breast Fed within 1 hour,Sex Ratio at birth ( Female Live Bitrths/ Male Births *1000),Total Number of Abortions ( Spontaneous/ Induced) Reported,Total Number of MTPs ( Public) reported,Number of Vasectomies Conducted (Public + Pvt.),Number of Tubectomies Conducted (Public + Pvt.),Total Sterilisation Conducted,IUCD Insertions done (public facilities),IUCD insertions done (pvt. facilities),Oral Pills distributed,Condom pieces distributed,Number of Infants given OPV 0 (Birth Dose),Number of Infants given BCG,Number of Infants given DPT1,Number of Infants given DPT2,Number of Infants given DPT3,Number of Infants given Measles,Number of fully immunized children (9-11 months),Adverse Events Following Imunisation (Others),Number of Major Operations,Number of Minor Operations,Total Number of Infant Deaths reported,Population Persons,Literate Persons,Main workers Persons,Marginal workers Persons,Non-workers Persons,Total Number of reported live births
4,26822,15808.0,20738,23786,10751,26689.0,329.0,5864,236,5628,12048,6811.0,16279,22143,2388.0,1746.0,356.0,1492,18069.0,909,1191.0,464.0,96,4241,4337,3136,1.0,79270,767097,9571,26893,23206,23320,24168,24356,24344,10.0,2562.0,8927.0,452.0,1510075,1152640,313915,361255,834904,21826
5,1602,507.0,1002,1341,1463,426.0,4.0,420,27,393,167,75.0,432,852,1.0,53.0,12.0,11,753.0,871,34.0,3.0,92,92,184,76,0.0,8608,93437,115,1238,1405,1369,1371,1318,1307,0.0,197.0,639.0,30.0,84120,60699,46781,9491,27848,842
6,8464,4190.0,6373,7781,4596,4160.0,6.0,2457,47,2410,3580,2679.0,4413,6870,267.0,169.0,71.0,344,6218.0,938,80.0,22.0,684,976,1660,2234,30.0,30688,420987,2390,8049,7294,7300,7411,7347,7316,2.0,911.0,2322.0,70.0,437902,307671,193875,75207,168819,6807
7,446,279.0,210,326,198,192.0,8.0,36,12,24,136,105.0,136,172,0.0,0.0,0.0,10,157.0,811,5.0,1.0,23,32,55,64,0.0,3887,37939,105,300,383,443,428,430,378,0.0,139.0,401.0,0.0,31564,21845,15189,4105,12269,172
8,17052,8533.0,16908,15486,7908,8935.0,29.0,5583,564,5019,6114,5477.0,7353,12936,530.0,418.0,126.0,526,11974.0,865,393.0,166.0,92,3741,3833,3514,0.0,64695,794663,4904,16086,15679,15454,15994,16154,16154,0.0,4993.0,4931.0,105.0,999776,723746,284153,288516,427105,12866
9,26766,9923.0,17929,12093,7062,28805.0,281.0,1004,357,647,12108,7076.0,12451,13455,1282.0,98.0,271.0,2025,8260.0,897,804.0,597.0,182,2510,2692,1792,0.0,48847,521989,4904,14103,12691,12216,12131,12068,12045,0.0,4730.0,5242.0,71.0,814009,612641,311770,119155,383084,13252
10,10843,4244.0,9078,8981,4126,2302.0,0.0,2690,130,2560,3778,3487.0,4097,6787,86.0,201.0,82.0,323,6604.0,896,483.0,178.0,25,1705,1730,815,0.0,16822,330882,1808,9410,9690,9431,9306,9016,9016,0.0,443.0,1834.0,106.0,529855,362645,193905,86177,249772,6722
11,11482,3563.0,7134,10062,3294,2913.0,7.0,2112,141,1971,4557,3988.0,6634,8746,403.0,640.0,106.0,733,8426.0,900,165.0,48.0,156,2003,2159,1459,0.0,24729,464660,3149,9914,10140,10128,10371,10340,10340,2.0,2364.0,4657.0,51.0,580319,428577,219235,79502,281582,8710
12,10431,3850.0,9253,8683,1942,5485.0,7.0,1934,384,1550,3985,2923.0,5207,7141,960.0,392.0,100.0,277,4875.0,892,237.0,126.0,34,1191,1225,774,0.0,27663,393705,3505,9409,8555,8450,8601,8610,8604,0.0,1018.0,1833.0,86.0,521172,399715,134481,80863,305826,7082
1,6908,3669.0,5986,6204,6499,5710.0,7.0,1393,264,1129,2794,2462.0,4665,6058,330.0,344.0,65.0,314,5749.0,837,230.0,59.0,93,1906,1999,2573,0.0,31817,438765,3397,6839,6265,6259,6381,6267,6253,0.0,0.0,6511.0,55.0,386325,293901,102708,108835,176276,6035
2,10144,3238.0,6849,8825,8420,4658.0,5.0,4244,665,3579,2568,1954.0,3535,7779,14.0,607.0,77.0,140,6233.0,897,53.0,8.0,998,599,1597,1129,0.0,24946,517987,1487,9147,9489,9618,9448,8546,8544,0.0,2045.0,2221.0,81.0,525288,332845,118784,184013,224512,7743
3,8210,6093.0,7762,7567,7664,4721.0,64.0,278,42,236,5943,4503.0,6912,7190,600.0,375.0,105.0,419,6936.0,895,189.0,13.0,60,1605,1665,1992,2.0,33414,559401,5904,8832,7399,7491,7846,7522,7522,0.0,1414.0,4713.0,59.0,459203,364668,126799,119336,213399,7138
4,25589,15855.0,21104,24089,21829,29074.0,519.0,4194,221,3973,13317,7575.0,17648,21842,2407.0,1777.0,405.0,1534,17515.0,917,1663.0,634.0,83,4289,4372,3372,8.0,67443,1037655,12590,26803,23130,23645,24496,23911,23864,4.0,5756.0,10157.0,398.0,1528337,1176323,311727,374451,843903,21491
5,1458,555.0,958,1282,1361,500.0,2.0,365,20,345,137,111.0,353,718,2.0,27.0,5.0,9,466.0,975,21.0,0.0,80,50,130,81,0.0,3766,72748,124,1068,1327,1405,1422,1331,1258,1.0,149.0,268.0,21.0,84722,61655,47483,9717,27593,715
6,8366,4170.0,6005,7506,7009,3955.0,18.0,2158,14,2144,3696,2723.0,4534,6692,346.0,227.0,59.0,432,6365.0,891,112.0,18.0,628,841,1469,2074,43.0,24168,439473,3492,7876,7229,7231,7371,7190,7158,0.0,1871.0,2715.0,67.0,443974,315456,196824,78373,169199,6644
7,385,244.0,189,319,336,180.0,2.0,23,8,15,170,144.0,170,193,0.0,0.0,2.0,3,185.0,929,2.0,0.0,39,45,84,52,0.0,3434,35071,118,222,349,353,349,404,359,0.0,0.0,383.0,0.0,31402,21868,14837,4438,12282,191
8,16272,8702.0,16944,14980,16706,7241.0,19.0,4802,282,4520,6998,5820.0,7854,12656,748.0,334.0,160.0,703,11885.0,868,321.0,83.0,126,3646,3772,3142,0.0,56651,914538,7182,15318,15745,15736,16225,15259,15258,0.0,3931.0,5735.0,23.0,1010193,738952,285707,301592,425161,12572
9,17877,6807.0,10921,11437,11568,8007.0,352.0,945,344,601,11818,7635.0,12463,13408,1789.0,215.0,149.0,1756,10970.0,940,966.0,558.0,220,2697,2917,2037,0.0,47706,553246,8994,14549,12278,12200,12140,11967,11956,2.0,5299.0,4375.0,33.0,823775,624677,312382,126695,386308,13354
10,10462,4386.0,8595,9014,9659,2461.0,55.0,2396,90,2306,3869,3400.0,4279,6675,130.0,254.0,101.0,376,6194.0,888,506.0,147.0,27,1694,1721,859,0.0,16793,270055,2951,9512,9704,9476,9202,9179,9179,2.0,1071.0,2841.0,107.0,537563,372866,195803,91005,251544,6595
11,11716,3994.0,7622,10108,9157,2506.0,3.0,1973,128,1845,5122,4551.0,6946,8919,465.0,691.0,93.0,454,8516.0,882,163.0,18.0,152,2038,2190,1788,0.0,22135,457650,5156,10839,10202,10145,10167,10424,10424,1.0,2502.0,4268.0,46.0,588964,439607,224584,78420,286465,8885
