Indicator,Total number of pregnant women Registered for ANC,Number of Pregnant women registered within first trimester,Number of pregnant women received 3 ANC check ups,TT2 or Booster given to Pregnant women (numbers),Number of Pregnant women given 100 IFA tablets,Number having Hb level<11 (tested cases),Number having severe anaemia (Hb<7) treated at institution,Number of Home deliveries,Number of home deliveries attended by SBA trained (Doctor/Nurse/ANM),Number of home deliveries attended by Non SBA trained (trained TB/Dai),Deliveries Conducted at Public Institutions,Number of Women Discharged under 48 hours of delivery in public facilities,Institutional deliveries (Public Insts.+Pvt. Insts.),Total reported deliveries,Number of C-section deliveries conducted at public facilities,Number of C-section deliveries conducted at private facilities,Total Number of reported Still Births,Number of Newborns having weight less than 2.5 kg,Number of New Borns Breast Fed within 1 hour,Sex Ratio at birth ( Female Live Bitrths/ Male Births *1000),Total Number of Abortions ( Spontaneous/ Induced) Reported,Total Number of MTPs ( Public) reported,Number of Vasectomies Conducted (Public + Pvt.),Number of Tubectomies Conducted (Public + Pvt.),Total Sterilisation Conducted,IUCD Insertions done (public facilities),IUCD insertions done (pvt. facilities),Oral Pills distributed,Condom pieces distributed,Number of Infants given OPV 0 (Birth Dose),Number of Infants given BCG,Number of Infants given DPT1,Number of Infants given DPT2,Number of Infants given DPT3,Number of Infants given Measles,Number of fully immunized children (9-11 months),Adverse Events Following Imunisation (Others),Number of Major Operations,Number of Minor Operations,Total Number of Infant Deaths reported,Population Persons,Literate Persons,Main workers Persons,Marginal workers Persons,Non-workers Persons,Total Number of reported live births
4,22551.0,7826.0,19012.0,19752.0,12926.0,7461.0,2291.0,4917.0,2835.0,2082.0,9045.0,8519.0,16288.0,21205.0,930.0,937.0,397.0,2009.0,18010.0,902,619.0,248.0,58.0,4422.0,4480.0,7036.0,424.0,46504.0,835755.0,16418.0,22602.0,21514.0,20960.0,20600.0,20432.0,20285.0,0.0,3552.0,3038.0,371.0,927454,538298,283693,84513,558403,20827.0
5,34484.0,12485.0,30073.0,30876.0,38223.0,17951.0,1083.0,1636.0,1095.0,541.0,10301.0,9587.0,22560.0,24196.0,417.0,2368.0,161.0,2252.0,23149.0,909,2424.0,403.0,237.0,3865.0,4102.0,7616.0,190.0,52211.0,502893.0,24699.0,30735.0,31449.0,30511.0,30354.0,30033.0,30033.0,0.0,2052.0,1648.0,256.0,1528421,1079782,485111,63667,975641,24891.0
6,42861.0,25409.0,27940.0,39799.0,30954.0,13795.0,2765.0,5660.0,1392.0,4268.0,14299.0,13190.0,28045.0,33705.0,467.0,109.0,438.0,1823.0,27309.0,863,1119.0,413.0,140.0,10187.0,10327.0,12887.0,1405.0,48249.0,942832.0,33123.0,42052.0,36740.0,35921.0,37909.0,37183.0,37183.0,14212.0,1513.0,2158.0,531.0,1722055,1083558,529768,159190,1032662,33431.0
7,18615.0,7349.0,13426.0,16965.0,17079.0,5448.0,1197.0,3542.0,2354.0,1188.0,6818.0,6642.0,10199.0,13741.0,58.0,0.0,150.0,2592.0,10329.0,756,543.0,272.0,67.0,2334.0,2401.0,6574.0,0.0,27733.0,540088.0,8526.0,20012.0,19795.0,19135.0,19314.0,19217.0,19217.0,0.0,652.0,789.0,94.0,950267,661264,249281,82846,616176,17823.0
8,32898.0,24882.0,24484.0,27485.0,30610.0,18694.0,4144.0,2616.0,960.0,1656.0,15641.0,12660.0,24691.0,27307.0,529.0,0.0,276.0,7546.0,23432.0,809,837.0,530.0,231.0,3628.0,3859.0,12044.0,0.0,61435.0,1121992.0,16135.0,32715.0,30541.0,30509.0,31819.0,31880.0,31228.0,0.0,825.0,580.0,240.0,1318964,808893,384448,138756,795167,27609.0
9,23678.0,14159.0,22006.0,24263.0,23410.0,11252.0,1748.0,2353.0,396.0,1957.0,10390.0,10390.0,18722.0,21075.0,420.0,0.0,187.0,6457.0,19331.0,853,831.0,136.0,434.0,2561.0,2995.0,7843.0,68.0,33839.0,451301.0,15686.0,25498.0,24728.0,24845.0,26014.0,24308.0,24308.0,0.0,829.0,897.0,175.0,1060741,626578,288326,85101,686617,19431.0
10,34942.0,20784.0,23627.0,32912.0,28103.0,20766.0,2206.0,3201.0,552.0,2649.0,16794.0,15893.0,30326.0,33527.0,892.0,0.0,473.0,8933.0,22362.0,823,1494.0,435.0,1687.0,3485.0,5172.0,12864.0,0.0,45796.0,584841.0,28239.0,31707.0,28220.0,27869.0,29657.0,30414.0,29441.0,0.0,1662.0,2102.0,100.0,1480437,950161,405549,104065,970720,32545.0
11,20438.0,8092.0,17328.0,17261.0,16801.0,13172.0,1168.0,707.0,343.0,364.0,6828.0,5766.0,16908.0,17615.0,781.0,2274.0,110.0,2067.0,13548.0,785,1296.0,77.0,565.0,2095.0,2660.0,7915.0,0.0,29744.0,637530.0,15698.0,17561.0,20738.0,20045.0,20362.0,21801.0,18163.0,244.0,1948.0,1657.0,151.0,949738,629794,282160,51528,615800,17561.0
12,18313.0,6149.0,17893.0,18480.0,18700.0,12322.0,7112.0,2916.0,2023.0,893.0,9800.0,8575.0,13758.0,16674.0,426.0,474.0,200.0,2858.0,14690.0,778,692.0,318.0,192.0,2802.0,2994.0,8047.0,0.0,36576.0,806460.0,7480.0,18497.0,17722.0,17727.0,18190.0,18311.0,18311.0,24.0,695.0,1136.0,10.0,910497,613104,211619,128137,569871,16826.0
13,19444.0,9002.0,17866.0,17402.0,17572.0,6850.0,25.0,179.0,9.0,170.0,9154.0,7212.0,11526.0,11705.0,1497.0,992.0,99.0,2117.0,9947.0,913,2431.0,2148.0,143.0,1692.0,1835.0,6011.0,196.0,28855.0,956025.0,12425.0,15602.0,14257.0,14308.0,14575.0,13848.0,13848.0,0.0,4092.0,4209.0,90.0,551230,393014,179289,28612,343287,11607.0
