Indicator,Total number of pregnant women Registered for ANC,Number of Pregnant women registered within first trimester,Number of pregnant women received 3 ANC check ups,TT2 or Booster given to Pregnant women (numbers),Number of Pregnant women given 100 IFA tablets,Number having Hb level<11 (tested cases),Number having severe anaemia (Hb<7) treated at institution,Number of Home deliveries,Number of home deliveries attended by SBA trained (Doctor/Nurse/ANM),Number of home deliveries attended by Non SBA trained (trained TB/Dai),Deliveries Conducted at Public Institutions,Number of Women Discharged under 48 hours of delivery in public facilities,Institutional deliveries (Public Insts.+Pvt. Insts.),Total reported deliveries,Number of C-section deliveries conducted at public facilities,Number of C-section deliveries conducted at private facilities,Total Number of reported Still Births,Number of Newborns having weight less than 2.5 kg,Number of New Borns Breast Fed within 1 hour,Sex Ratio at birth ( Female Live Bitrths/ Male Births *1000),Total Number of Abortions ( Spontaneous/ Induced) Reported,Total Number of MTPs ( Public) reported,Number of Vasectomies Conducted (Public + Pvt.),Number of Tubectomies Conducted (Public + Pvt.),Total Sterilisation Conducted,IUCD Insertions done (public facilities),IUCD insertions done (pvt. facilities),Oral Pills distributed,Condom pieces distributed,Number of Infants given OPV 0 (Birth Dose),Number of Infants given BCG,Number of Infants given DPT1,Number of Infants given DPT2,Number of Infants given DPT3,Number of Infants given Measles,Number of fully immunized children (9-11 months),Adverse Events Following Imunisation (Others),Number of Major Operations,Number of Minor Operations,Total Number of Infant Deaths reported,Population Persons,Literate Persons,Main workers Persons,Marginal workers Persons,Non-workers Persons,Total Number of reported live births
4,2138.0,965.0,941.0,1105.0,1088.0,878.0,60.0,94.0,76.0,18.0,1493.0,978.0,1596.0,1690.0,250.0,47.0,27.0,127.0,989.0,871,113.0,168.0,2.0,265.0,267.0,227.0,37.0,1260.0,1896.0,1407.0,1867.0,1711.0,1613.0,1525.0,1372.0,1411.0,4.0,1460.0,1572.0,0.0,103061,69790,35021,7534,60629,1658.0
5,3827.0,1221.0,1729.0,2125.0,1112.0,861.0,65.0,14.0,8.0,6.0,1406.0,1292.0,1406.0,1420.0,7.0,0.0,13.0,84.0,1391.0,930,277.0,274.0,0.0,4.0,4.0,211.0,0.0,1633.0,4521.0,1730.0,2777.0,2668.0,2305.0,2096.0,1682.0,1653.0,0.0,4.0,1567.0,2.0,146392,89632,50665,10473,85268,1407.0
6,1963.0,407.0,310.0,508.0,113.0,217.0,18.0,3.0,3.0,0.0,502.0,378.0,502.0,505.0,10.0,0.0,24.0,80.0,439.0,825,154.0,117.0,0.0,12.0,12.0,165.0,0.0,820.0,1388.0,502.0,770.0,803.0,778.0,748.0,695.0,537.0,0.0,75.0,964.0,2.0,78943,61102,19496,7417,52824,533.0
7,8549.0,4142.0,2695.0,2128.0,3664.0,1048.0,160.0,27.0,20.0,7.0,2518.0,1923.0,4642.0,4669.0,757.0,895.0,59.0,214.0,4260.0,927,477.0,448.0,0.0,442.0,442.0,748.0,139.0,1676.0,5571.0,6162.0,5465.0,3135.0,2843.0,2556.0,3374.0,2884.0,0.0,3358.0,4627.0,18.0,197283,142675,55753,19353,123166,4624.0
8,901.0,473.0,213.0,399.0,517.0,301.0,2.0,56.0,3.0,53.0,267.0,233.0,267.0,323.0,21.0,0.0,7.0,23.0,294.0,846,20.0,17.0,0.0,2.0,2.0,142.0,0.0,1081.0,1715.0,282.0,677.0,704.0,666.0,635.0,733.0,636.0,0.0,20.0,77.0,2.0,53868,30572,26714,4307,22873,360.0
9,1913.0,710.0,820.0,1430.0,1249.0,497.0,9.0,232.0,43.0,189.0,673.0,479.0,673.0,905.0,0.0,0.0,11.0,7.0,847.0,918,71.0,69.0,0.0,0.0,0.0,70.0,0.0,1320.0,2208.0,383.0,1524.0,1941.0,1892.0,1900.0,1707.0,1474.0,0.0,0.0,632.0,0.0,115726,53477,44399,6113,65377,894.0
10,775.0,343.0,378.0,395.0,435.0,472.0,14.0,44.0,38.0,6.0,247.0,182.0,247.0,291.0,245.0,0.0,8.0,7.0,319.0,852,17.0,91.0,0.0,56.0,56.0,108.0,0.0,999.0,3525.0,338.0,407.0,451.0,431.0,421.0,494.0,433.0,0.0,389.0,601.0,1.0,35929,19933,14272,3736,18125,387.0
11,1704.0,421.0,411.0,564.0,1250.0,745.0,23.0,20.0,13.0,7.0,910.0,844.0,910.0,930.0,4.0,0.0,25.0,15.0,872.0,994,122.0,119.0,0.0,96.0,96.0,246.0,0.0,1014.0,1629.0,723.0,985.0,1048.0,1025.0,976.0,1013.0,996.0,0.0,47.0,189.0,0.0,94387,55937,27302,12884,56788,923.0
12,3250.0,1575.0,1302.0,971.0,5732.0,338.0,15.0,20.0,15.0,5.0,895.0,846.0,895.0,915.0,18.0,0.0,22.0,52.0,888.0,908,5.0,106.0,0.0,3.0,3.0,523.0,0.0,3986.0,12222.0,882.0,1319.0,1275.0,1116.0,1092.0,1040.0,977.0,0.0,14.0,64.0,5.0,86973,52301,36747,8571,41826,895.0
13,1847.0,468.0,898.0,964.0,1352.0,778.0,1.0,11.0,9.0,2.0,1204.0,1078.0,1204.0,1215.0,78.0,0.0,14.0,58.0,1107.0,989,208.0,190.0,0.0,78.0,78.0,320.0,0.0,807.0,1797.0,456.0,1709.0,1499.0,1466.0,1384.0,1281.0,1270.0,0.0,55.0,358.0,0.0,114909,69463,45040,6157,63792,1215.0
