Indicator,Total number of pregnant women Registered for ANC,Number of Pregnant women registered within first trimester,Number of pregnant women received 3 ANC check ups,TT2 or Booster given to Pregnant women (numbers),Number of Pregnant women given 100 IFA tablets,Number having Hb level<11 (tested cases),Number having severe anaemia (Hb<7) treated at institution,Number of Home deliveries,Number of home deliveries attended by SBA trained (Doctor/Nurse/ANM),Number of home deliveries attended by Non SBA trained (trained TB/Dai),Deliveries Conducted at Public Institutions,Number of Women Discharged under 48 hours of delivery in public facilities,Institutional deliveries (Public Insts.+Pvt. Insts.),Total reported deliveries,Number of C-section deliveries conducted at public facilities,Number of C-section deliveries conducted at private facilities,Total Number of reported Still Births,Number of Newborns having weight less than 2.5 kg,Number of New Borns Breast Fed within 1 hour,Sex Ratio at birth ( Female Live Bitrths/ Male Births *1000),Total Number of Abortions ( Spontaneous/ Induced) Reported,Total Number of MTPs ( Public) reported,Number of Vasectomies Conducted (Public + Pvt.),Number of Tubectomies Conducted (Public + Pvt.),Total Sterilisation Conducted,IUCD Insertions done (public facilities),IUCD insertions done (pvt. facilities),Oral Pills distributed,Condom pieces distributed,Number of Infants given OPV 0 (Birth Dose),Number of Infants given BCG,Number of Infants given DPT1,Number of Infants given DPT2,Number of Infants given DPT3,Number of Infants given Measles,Number of fully immunized children (9-11 months),Adverse Events Following Imunisation (Others),Number of Major Operations,Number of Minor Operations,Total Number of Infant Deaths reported,Population Persons,Literate Persons,Main workers Persons,Marginal workers Persons,Non-workers Persons,Total Number of reported live births
24,46772.0,26887.0,29552.0,43184.0,28484.0,2681.0,619.0,15446.0,10351.0,5095.0,7937.0,3498.0,7937.0,23383.0,697.0,0.0,325.0,1659.0,13483.0,977.0,137.0,570.0,2.0,1322.0,1324.0,13773.0,0.0,31612.0,591430.0,22198.0,39349.0,46924.0,44023.0,45940.0,42433.0,54232.0,0.0,2806.0,2937.0,50.0,1885203,1092677,474685,117580,1292936,27358.0
25,68474.0,23021.0,55375.0,61477.0,20482.0,7052.0,577.0,23328.0,13342.0,9986.0,33065.0,18443.0,33065.0,56393.0,157.0,111.0,278.0,20305.0,45628.0,886.0,1452.0,481.0,84.0,2936.0,3020.0,22543.0,226.0,26121.0,786305.0,37352.0,66631.0,66440.0,63654.0,64668.0,67636.0,67636.0,0.0,2552.0,8359.0,54.0,2632733,1512165,670155,393773,1568804,60330.0
26,71054.0,53192.0,46282.0,60713.0,26604.0,0.0,0.0,20739.0,13633.0,7106.0,26742.0,25180.0,26742.0,47481.0,77.0,0.0,2001.0,16201.0,52359.0,844.0,6.0,1612.0,7.0,2630.0,2637.0,25755.0,0.0,49396.0,698280.0,75020.0,101713.0,55968.0,52323.0,50116.0,47290.0,52754.0,2244.0,788.0,3318.0,0.0,2498155,1521806,573648,187872,1736635,54581.0
27,37158.0,33152.0,30003.0,33928.0,19760.0,0.0,0.0,8626.0,928.0,7698.0,9532.0,8633.0,9532.0,18158.0,255.0,2315.0,63.0,2589.0,12312.0,837.0,0.0,208.0,9.0,1729.0,1738.0,12122.0,0.0,74897.0,665090.0,26486.0,29964.0,27064.0,26103.0,26409.0,26576.0,26576.0,0.0,2168.0,2380.0,0.0,1648114,1122947,458491,110616,1079006,25965.0
28,101056.0,20684.0,83179.0,94933.0,78431.0,0.0,0.0,15275.0,5479.0,9796.0,21564.0,547.0,21564.0,36839.0,394.0,0.0,112.0,3510.0,13451.0,871.0,536.0,1617.0,886.0,3564.0,4450.0,14799.0,121.0,33166.0,379794.0,53398.0,86950.0,91042.0,86722.0,87427.0,78275.0,78275.0,0.0,3773.0,6916.0,0.0,4681644,3123264,1252911,267626,3161106,68905.0
29,85743.0,85743.0,73090.0,73262.0,50934.0,26427.0,13348.0,33560.0,28564.0,4996.0,59379.0,65736.0,59379.0,92939.0,619.0,0.0,357.0,29859.0,77376.0,1013.0,115.0,289.0,2.0,10634.0,10636.0,10657.0,0.0,2614.0,180148.0,30287.0,77358.0,80245.0,76306.0,80542.0,87449.0,83905.0,0.0,5155.0,4323.0,0.0,3620267,2197549,766881,437720,2415666,78069.0
30,92777.0,28175.0,69795.0,87197.0,30001.0,1054.0,179.0,36748.0,29297.0,7451.0,37074.0,37674.0,37210.0,73958.0,837.0,109.0,595.0,10938.0,28761.0,838.0,0.0,86.0,1.0,6003.0,6004.0,21860.0,0.0,39661.0,763710.0,27109.0,79765.0,75776.0,72607.0,71509.0,72739.0,72725.0,0.0,101821.0,3561.0,0.0,3433918,1679994,739663,430889,2263367,74273.0
31,118268.0,38716.0,84709.0,106319.0,47287.0,517.0,0.0,28836.0,15955.0,12881.0,61494.0,243.0,61494.0,90330.0,1656.0,349.0,1243.0,14507.0,95307.0,964.0,519.0,572.0,147.0,12755.0,12902.0,39594.0,0.0,25401.0,945623.0,44248.0,106270.0,107512.0,102746.0,99832.0,93879.0,70576.0,5.0,8226.0,2534.0,0.0,4440895,2700328,746381,605248,3089265,95107.0
32,27615.0,19967.0,22090.0,25163.0,19857.0,3265.0,1540.0,5108.0,2927.0,2181.0,15898.0,13641.0,15898.0,21006.0,38.0,0.0,178.0,9020.0,19662.0,882.0,111.0,2286.0,105.0,1863.0,1968.0,13890.0,0.0,34786.0,599744.0,19034.0,23814.0,23591.0,23499.0,23270.0,23624.0,23624.0,0.0,654.0,4047.0,0.0,1104284,653299,290375,153280,660629,20381.0
33,108773.0,25582.0,101426.0,92936.0,3948.0,12193.0,1029.0,42229.0,37926.0,4303.0,55950.0,36145.0,55950.0,98179.0,1183.0,0.0,1441.0,25803.0,85423.0,866.0,167.0,1050.0,303.0,10114.0,10417.0,49483.0,0.0,46948.0,1580933.0,60699.0,101110.0,97921.0,91593.0,94324.0,93213.0,100508.0,0.0,7402.0,5612.0,62.0,4092845,2221600,969871,349074,2773899,102773.0
