Indicator,Total number of pregnant women Registered for ANC,Number of Pregnant women registered within first trimester,Number of pregnant women received 3 ANC check ups,TT2 or Booster given to Pregnant women (numbers),Number of Pregnant women given 100 IFA tablets,Number having Hb level<11 (tested cases),Number having severe anaemia (Hb<7) treated at institution,Number of Home deliveries,Number of home deliveries attended by SBA trained (Doctor/Nurse/ANM),Number of home deliveries attended by Non SBA trained (trained TB/Dai),Deliveries Conducted at Public Institutions,Number of Women Discharged under 48 hours of delivery in public facilities,Institutional deliveries (Public Insts.+Pvt. Insts.),Total reported deliveries,Number of C-section deliveries conducted at public facilities,Number of C-section deliveries conducted at private facilities,Total Number of reported Still Births,Number of Newborns having weight less than 2.5 kg,Number of New Borns Breast Fed within 1 hour,Sex Ratio at birth ( Female Live Bitrths/ Male Births *1000),Total Number of Abortions ( Spontaneous/ Induced) Reported,Total Number of MTPs ( Public) reported,Number of Vasectomies Conducted (Public + Pvt.),Number of Tubectomies Conducted (Public + Pvt.),Total Sterilisation Conducted,IUCD Insertions done (public facilities),IUCD insertions done (pvt. facilities),Oral Pills distributed,Condom pieces distributed,Number of Infants given OPV 0 (Birth Dose),Number of Infants given BCG,Number of Infants given DPT1,Number of Infants given DPT2,Number of Infants given DPT3,Number of Infants given Measles,Number of fully immunized children (9-11 months),Adverse Events Following Imunisation (Others),Number of Major Operations,Number of Minor Operations,Total Number of Infant Deaths reported,Population Persons,Literate Persons,Main workers Persons,Marginal workers Persons,Non-workers Persons,Total Number of reported live births
2,22614,13962.0,14215,12549,7663.0,8567.0,420.0,727,262.0,465.0,4043.0,2859.0,4046,4773,590.0,0.0,23.0,784.0,4368.0,985,496.0,7.0,41.0,449.0,490.0,1123,11.0,13260,97800,4871.0,5815,13536.0,13839.0,13930.0,13434,13475,8.0,3607.0,7277,0.0,753744,335649,132002,82862,538879,4786.0
3,31443,15527.0,16178,17174,9115.0,16451.0,3353.0,750,113.0,637.0,9702.0,6902.0,10051,10801,1900.0,196.0,150.0,767.0,8195.0,988,877.0,69.0,11.0,612.0,623.0,1679,0.0,24120,137309,8745.0,13375,17672.0,18201.0,18304.0,18831,19210,180.0,6097.0,22202,3.0,1008038,545148,187959,116241,703839,9963.0
4,15643,6167.0,5660,4663,3485.0,2224.0,140.0,3378,373.0,3005.0,3900.0,2295.0,3900,7278,553.0,0.0,0.0,85.0,2273.0,865,3.0,288.0,9.0,785.0,794.0,333,0.0,12649,78574,3770.0,7697,8054.0,7707.0,7252.0,6549,6569,0.0,1585.0,11390,1.0,409935,219083,79377,72535,258023,7271.0
5,93424,22436.0,25489,15393,51302.0,30282.0,554.0,1288,565.0,723.0,21797.0,14716.0,21797,23085,6629.0,0.0,497.0,2065.0,16631.0,820,483.0,2858.0,223.0,2960.0,3183.0,1426,0.0,21616,329836,13878.0,31991,20914.0,18890.0,18548.0,18850,56883,15.0,10556.0,35627,0.0,1529957,1137134,410344,98277,1021336,22064.0
6,2238,1351.0,1357,1194,826.0,1306.0,178.0,296,191.0,105.0,1570.0,1273.0,1570,1866,216.0,0.0,76.0,357.0,1387.0,850,155.0,36.0,7.0,115.0,122.0,631,0.0,1969,8614,1578.0,1780,1394.0,1303.0,1212.0,1204,452,0.0,779.0,5976,8.0,140802,86235,28941,22931,88928,1780.0
7,15278,6321.0,8669,9483,6268.0,6086.0,649.0,2804,82.0,2722.0,4283.0,2576.0,4621,7425,1268.0,253.0,63.0,616.0,4927.0,832,512.0,842.0,160.0,1094.0,1254.0,951,0.0,18320,262966,3270.0,10722,12934.0,12761.0,12632.0,11958,12151,0.0,2431.0,3577,0.0,616435,389204,142847,57584,416003,7386.0
8,27772,14603.0,12073,15956,10576.0,9936.0,1186.0,2042,1398.0,644.0,10679.0,8399.0,10679,12721,938.0,0.0,282.0,1924.0,10557.0,950,829.0,46.0,0.0,610.0,610.0,2487,0.0,17502,53428,8755.0,13094,16457.0,17277.0,16744.0,18059,18519,0.0,2929.0,50833,1.0,870353,439653,123836,105226,641290,12618.0
9,3642,1240.0,1191,1442,644.0,649.0,46.0,123,37.0,86.0,1806.0,1139.0,1806,1929,178.0,0.0,38.0,224.0,1502.0,849,177.0,27.0,8.0,37.0,45.0,652,0.0,913,4365,1538.0,2087,1833.0,1857.0,1762.0,1901,1488,1.0,1311.0,4374,23.0,133486,93769,57124,17953,58407,1890.0
10,11463,5785.0,7382,10487,12171.0,2009.0,297.0,2861,581.0,2280.0,6176.0,4451.0,6176,9037,916.0,0.0,330.0,1021.0,6077.0,894,79.0,678.0,0.0,818.0,818.0,1386,0.0,9793,88800,3782.0,10240,10362.0,10238.0,9879.0,9482,17870,3.0,2861.0,2800,2.0,476834,261724,73247,88146,315441,9602.0
11,9801,7199.0,7177,8344,3938.0,5771.0,58.0,196,24.0,172.0,3691.0,2284.0,3691,3887,1307.0,0.0,38.0,259.0,2637.0,985,598.0,0.0,15.0,218.0,233.0,250,0.0,9331,39134,2237.0,6093,8702.0,8870.0,9062.0,8650,8590,4.0,3356.0,8475,9.0,560440,293958,98305,90114,372019,3854.0
