Indicator,Total number of pregnant women Registered for ANC,Number of Pregnant women registered within first trimester,Number of pregnant women received 3 ANC check ups,TT2 or Booster given to Pregnant women (numbers),Number of Pregnant women given 100 IFA tablets,Number having Hb level<11 (tested cases),Number having severe anaemia (Hb<7) treated at institution,Number of Home deliveries,Number of home deliveries attended by SBA trained (Doctor/Nurse/ANM),Number of home deliveries attended by Non SBA trained (trained TB/Dai),Deliveries Conducted at Public Institutions,Number of Women Discharged under 48 hours of delivery in public facilities,Institutional deliveries (Public Insts.+Pvt. Insts.),Total reported deliveries,Number of C-section deliveries conducted at public facilities,Number of C-section deliveries conducted at private facilities,Total Number of reported Still Births,Number of Newborns having weight less than 2.5 kg,Number of New Borns Breast Fed within 1 hour,Sex Ratio at birth ( Female Live Bitrths/ Male Births *1000),Total Number of Abortions ( Spontaneous/ Induced) Reported,Total Number of MTPs ( Public) reported,Number of Vasectomies Conducted (Public + Pvt.),Number of Tubectomies Conducted (Public + Pvt.),Total Sterilisation Conducted,IUCD Insertions done (public facilities),IUCD insertions done (pvt. facilities),Oral Pills distributed,Condom pieces distributed,Number of Infants given OPV 0 (Birth Dose),Number of Infants given BCG,Number of Infants given DPT1,Number of Infants given DPT2,Number of Infants given DPT3,Number of Infants given Measles,Number of fully immunized children (9-11 months),Adverse Events Following Imunisation (Others),Number of Major Operations,Number of Minor Operations,Total Number of Infant Deaths reported,Population Persons,Literate Persons,Main workers Persons,Marginal workers Persons,Non-workers Persons,Total Number of reported live births
16,55443,32983,47235,50418,54202,10159,2471.0,617,424.0,193.0,20297,5331,48363,48980,3649,9606.0,439,4824,32665,1010,538.0,56.0,94,25921,26015,12235,0.0,134024,1564135,46852,47287,47259,45199,43495,46056,48462,41.0,6676.0,542.0,340,2529983,1350711,1047242,203299,1279441,48541
17,66397,34647,47863,61461,61461,17551,2963.0,8201,6964.0,1237.0,12680,8986,49224,57425,1904,7604.0,685,4389,43610,901,917.0,1.0,647,17168,17815,18208,0.0,195224,2216718,54051,57190,60133,58883,58863,54246,53481,0.0,3105.0,20531.0,624,3362029,1863455,1447023,236422,1678511,56750
18,116005,82240,108618,113561,113476,43173,1614.0,1749,1438.0,311.0,18422,18277,101446,103195,611,8169.0,195,4906,97367,865,56.0,16.0,266,34568,34834,18329,0.0,173583,2348889,88512,96287,98473,96289,95950,96506,91828,0.0,1521.0,9102.0,742,0,0,0,0,0,103000
19,54701,47865,44706,50751,51391,9797,343.0,5390,3805.0,1585.0,17620,14751,40957,46347,3448,6744.0,643,1777,39224,1030,682.0,17.0,215,17301,17516,13922,20.0,157463,2021568,41797,44193,45387,45090,44201,43104,42863,0.0,224.0,515.0,485,2686087,1464971,929465,351689,1404925,45723
20,84039,64308,61372,73322,82608,29246,2483.0,8292,5474.0,2818.0,44450,35319,64414,72706,4939,3342.0,1032,6282,54218,952,1499.0,173.0,1027,20723,21750,16136,0.0,169320,2649709,45965,71303,71501,70975,70528,69199,69169,0.0,805.0,2285.0,636,4242399,2505109,1462570,395916,2383021,71732
21,50638,32719,40668,46019,45318,35833,4829.0,4576,1776.0,2800.0,21685,6133,37604,42180,2410,4916.0,759,792,34704,940,699.0,76.0,888,20112,21000,12317,1184.0,111369,1416145,34490,43136,40184,40015,40945,41556,41556,0.0,5820.0,23031.0,620,2334773,1211885,949050,209841,1174868,41546
22,76075,46353,52457,61775,62118,11315,836.0,447,267.0,180.0,20720,19642,63735,64182,1491,5509.0,313,805,62457,915,637.0,379.0,3033,20176,23209,15409,51.0,155531,2875422,63858,63837,61782,60290,58739,61698,47694,0.0,90.0,594.0,458,3484962,2012466,1424810,265885,1793784,63869
23,76167,54147,63326,68909,70199,18395,2830.0,256,250.0,6.0,30577,4070,63846,64102,1938,3368.0,326,1601,62827,998,81.0,88.0,493,25681,26174,15658,1144.0,140093,2212265,52699,66598,63689,63712,64193,61385,61200,0.0,3850.0,16149.0,214,3923413,2632365,1522958,240280,2159955,63777
1,62702,62006,61685,62199,57079,1011,203.0,7589,5190.0,2399.0,21149,17860,46391,53980,1496,7125.0,128,2556,38177,985,208.0,191.0,808,12509,13317,4304,0.0,168662,178590,39993,53598,54062,53857,53282,49505,49396,0.0,0.0,0.0,470,2741239,1483347,1066460,257206,1417571,53852
2,96232,57647,81913,82806,76192,24844,3408.0,1897,1638.0,259.0,31221,29223,77811,79708,1641,6127.0,968,1933,72343,896,792.0,99.0,32,28362,28394,14835,6043.0,112422,1091368,69081,77461,76982,76217,75770,74134,74494,0.0,0.0,3901.0,430,4081147,2310960,1679654,356511,2044982,79032
