Indicator,Total number of pregnant women Registered for ANC,Number of Pregnant women registered within first trimester,Number of pregnant women received 3 ANC check ups,TT2 or Booster given to Pregnant women (numbers),Number of Pregnant women given 100 IFA tablets,Number having Hb level<11 (tested cases),Number having severe anaemia (Hb<7) treated at institution,Number of Home deliveries,Number of home deliveries attended by SBA trained (Doctor/Nurse/ANM),Number of home deliveries attended by Non SBA trained (trained TB/Dai),Deliveries Conducted at Public Institutions,Number of Women Discharged under 48 hours of delivery in public facilities,Institutional deliveries (Public Insts.+Pvt. Insts.),Total reported deliveries,Number of C-section deliveries conducted at public facilities,Number of C-section deliveries conducted at private facilities,Total Number of reported Still Births,Number of Newborns having weight less than 2.5 kg,Number of New Borns Breast Fed within 1 hour,Sex Ratio at birth ( Female Live Bitrths/ Male Births *1000),Total Number of Abortions ( Spontaneous/ Induced) Reported,Total Number of MTPs ( Public) reported,Number of Vasectomies Conducted (Public + Pvt.),Number of Tubectomies Conducted (Public + Pvt.),Total Sterilisation Conducted,IUCD Insertions done (public facilities),IUCD insertions done (pvt. facilities),Oral Pills distributed,Condom pieces distributed,Number of Infants given OPV 0 (Birth Dose),Number of Infants given BCG,Number of Infants given DPT1,Number of Infants given DPT2,Number of Infants given DPT3,Number of Infants given Measles,Number of fully immunized children (9-11 months),Adverse Events Following Imunisation (Others),Number of Major Operations,Number of Minor Operations,Total Number of Infant Deaths reported,Population Persons,Literate Persons,Main workers Persons,Marginal workers Persons,Non-workers Persons,Total Number of reported live births
26,69332.0,45812.0,54752.0,48682.0,67224.0,32413.0,1240.0,587.0,268.0,319.0,21001.0,9019.0,61639.0,62226.0,2566.0,6734.0,680.0,7015.0,50619.0,906.0,2024.0,885.0,37.0,5787.0,5824.0,21641.0,4905.0,91408.0,1077169.0,64760.0,67336.0,131.0,106.0,315.0,55983.0,55351.0,5225.0,4450.0,9309.0,433.0,4092688,3063302,1439485,148962,2508106,61973.0
27,33523.0,26379.0,27491.0,31757.0,34036.0,28359.0,1386.0,642.0,345.0,297.0,7916.0,387.0,32618.0,33260.0,375.0,2107.0,603.0,3562.0,31603.0,911.0,1895.0,73.0,5.0,12827.0,12832.0,21447.0,2119.0,52680.0,454551.0,26437.0,30261.0,108.0,79.0,76.0,28077.0,27894.0,183.0,2112.0,6157.0,518.0,2582611,1778801,855418,294553,1433994,33071.0
28,107301.0,82113.0,90450.0,81785.0,122349.0,81425.0,1916.0,632.0,174.0,458.0,29274.0,17292.0,98426.0,99058.0,4241.0,10916.0,808.0,13997.0,84935.0,886.0,1287.0,1241.0,14.0,33147.0,33161.0,11958.0,26334.0,120412.0,1449457.0,111058.0,120348.0,2210.0,2722.0,2564.0,102489.0,101474.0,11.0,23383.0,75389.0,157.0,6579258,5268208,2599302,131196,3862379,98628.0
29,34222.0,25971.0,27458.0,30229.0,33517.0,19074.0,316.0,647.0,175.0,472.0,11994.0,7183.0,27913.0,28560.0,406.0,1102.0,374.0,1786.0,27248.0,871.0,424.0,16.0,6.0,6630.0,6636.0,13206.0,2222.0,46902.0,336879.0,33380.0,32947.0,36.0,23.0,20.0,30190.0,29017.0,250.0,3278.0,10083.0,277.0,1863138,1251184,619032,137767,1107358,28467.0
30,6756.0,5493.0,6962.0,6093.0,8956.0,5481.0,224.0,2124.0,82.0,2042.0,2393.0,1822.0,2919.0,5043.0,46.0,0.0,121.0,1021.0,5280.0,923.0,236.0,14.0,394.0,1813.0,2207.0,812.0,0.0,18917.0,65238.0,3388.0,5735.0,29.0,32.0,35.0,5313.0,5065.0,31.0,1068.0,3214.0,40.0,247399,168994,97277,32921,117320,5475.0
31,69964.0,54575.0,63079.0,60120.0,67541.0,31625.0,1230.0,292.0,25.0,267.0,21999.0,10193.0,59734.0,60026.0,3328.0,7947.0,879.0,8992.0,52625.0,872.0,838.0,2589.0,14.0,9448.0,9462.0,20390.0,42.0,190622.0,2680580.0,56270.0,65790.0,629.0,492.0,469.0,55504.0,53963.0,675.0,5829.0,12821.0,236.0,4395677,3211721,1429545,339689,2627416,58094.0
32,33806.0,29925.0,29794.0,33354.0,35957.0,20326.0,1204.0,1125.0,456.0,669.0,12552.0,2106.0,29345.0,30470.0,1157.0,2250.0,411.0,4944.0,29316.0,925.0,1053.0,176.0,138.0,10181.0,10319.0,4389.0,1141.0,30144.0,273291.0,28594.0,34162.0,0.0,0.0,0.0,29298.0,27357.0,0.0,22083.0,22255.0,96.0,1840348,1341188,609885,174186,1057610,30445.0
1,134830.0,91272.0,101364.0,111310.0,155947.0,67022.0,1416.0,1286.0,1155.0,131.0,55410.0,11044.0,138930.0,140216.0,12345.0,31517.0,1222.0,13709.0,124148.0,915.0,2528.0,1617.0,209.0,45215.0,45424.0,76140.0,5200.0,575354.0,7324946.0,134197.0,142373.0,2088.0,2466.0,2542.0,133429.0,137212.0,430.0,18586.0,14677.0,116.0,8034390,6327066,2655683,293389,5088153,143419.0
2,34735.0,25801.0,30510.0,31262.0,34661.0,19640.0,754.0,688.0,437.0,251.0,10602.0,9309.0,24494.0,25182.0,855.0,1180.0,269.0,1687.0,24230.0,910.0,710.0,54.0,21.0,4322.0,4343.0,18740.0,271.0,64082.0,705312.0,27129.0,26400.0,0.0,0.0,0.0,32393.0,31220.0,14.0,3191.0,3850.0,124.0,1578163,1117448,561439,126613,890935,25063.0
3,41842.0,32109.0,37026.0,36164.0,38665.0,29053.0,274.0,42.0,15.0,27.0,14734.0,11296.0,36202.0,36244.0,1107.0,6618.0,685.0,5299.0,32435.0,931.0,773.0,120.0,23.0,11191.0,11214.0,15197.0,4034.0,39131.0,684783.0,35347.0,40094.0,0.0,0.0,0.0,36152.0,36200.0,1.0,20156.0,4188.0,459.0,2221690,1768602,729331,148966,1346375,35785.0
