Indicator,Total number of pregnant women Registered for ANC,Number of Pregnant women registered within first trimester,Number of pregnant women received 3 ANC check ups,TT2 or Booster given to Pregnant women (numbers),Number of Pregnant women given 100 IFA tablets,Number having Hb level<11 (tested cases),Number having severe anaemia (Hb<7) treated at institution,Number of Home deliveries,Number of home deliveries attended by SBA trained (Doctor/Nurse/ANM),Number of home deliveries attended by Non SBA trained (trained TB/Dai),Deliveries Conducted at Public Institutions,Number of Women Discharged under 48 hours of delivery in public facilities,Institutional deliveries (Public Insts.+Pvt. Insts.),Total reported deliveries,Number of C-section deliveries conducted at public facilities,Number of C-section deliveries conducted at private facilities,Total Number of reported Still Births,Number of Newborns having weight less than 2.5 kg,Number of New Borns Breast Fed within 1 hour,Sex Ratio at birth ( Female Live Bitrths/ Male Births *1000),Total Number of Abortions ( Spontaneous/ Induced) Reported,Total Number of MTPs ( Public) reported,Number of Vasectomies Conducted (Public + Pvt.),Number of Tubectomies Conducted (Public + Pvt.),Total Sterilisation Conducted,IUCD Insertions done (public facilities),IUCD insertions done (pvt. facilities),Oral Pills distributed,Condom pieces distributed,Number of Infants given OPV 0 (Birth Dose),Number of Infants given BCG,Number of Infants given DPT1,Number of Infants given DPT2,Number of Infants given DPT3,Number of Infants given Measles,Number of fully immunized children (9-11 months),Adverse Events Following Imunisation (Others),Number of Major Operations,Number of Minor Operations,Total Number of Infant Deaths reported,Population Persons,Literate Persons,Main workers Persons,Marginal workers Persons,Non-workers Persons,Total Number of reported live births
25,36752.0,22806.0,36665.0,32798.0,27816.0,28368.0,48.0,1035.0,844.0,191.0,14164.0,4287.0,29410.0,30445.0,2099.0,2673.0,320.0,4065.0,30167.0,930,13856.0,1087.0,8.0,7253.0,7261.0,6349.0,1003.0,43911.0,126836.0,30526.0,42769.0,31440.0,32422.0,34295.0,39069.0,39054.0,2.0,6363.0,6965.0,348.0,2826924,2174597,951522,201509,1683019,30300.0
26,19624.0,14693.0,20867.0,17948.0,13909.0,19498.0,134.0,19.0,15.0,4.0,7885.0,733.0,20236.0,20255.0,1440.0,1341.0,171.0,2989.0,15892.0,941,3608.0,655.0,39.0,5768.0,5807.0,6504.0,380.0,87975.0,495938.0,15964.0,19972.0,13114.0,14447.0,15874.0,18525.0,18484.0,19.0,6244.0,9188.0,216.0,1583498,1243505,553920,143546,888351,20164.0
27,51906.0,41168.0,51010.0,48076.0,22342.0,50870.0,419.0,4.0,3.0,1.0,25597.0,80.0,48215.0,48219.0,1492.0,3515.0,369.0,5321.0,47780.0,889,3304.0,672.0,58.0,14318.0,14376.0,15867.0,1812.0,113843.0,491662.0,52416.0,57196.0,35362.0,38141.0,42077.0,50027.0,50024.0,4.0,10086.0,8556.0,615.0,2923651,2199402,1128349,108401,1715538,47983.0
28,51506.0,37038.0,51951.0,49808.0,34863.0,52004.0,569.0,10.0,6.0,4.0,20051.0,24.0,47379.0,47389.0,2749.0,5482.0,500.0,6202.0,46896.0,927,11092.0,1374.0,88.0,19291.0,19379.0,12846.0,481.0,156382.0,680856.0,45030.0,60594.0,32146.0,34711.0,39578.0,49398.0,49365.0,2.0,7532.0,12409.0,316.0,3085369,2366650,1245250,144364,1709934,47121.0
29,9149.0,7697.0,9048.0,7459.0,2510.0,8270.0,29.0,4.0,3.0,1.0,5517.0,657.0,8734.0,8738.0,1454.0,462.0,81.0,1959.0,8413.0,935,2621.0,1148.0,92.0,2647.0,2739.0,4218.0,155.0,45684.0,332399.0,8191.0,8693.0,5918.0,6535.0,7095.0,8211.0,8203.0,22.0,3479.0,6448.0,44.0,842100,688594,223686,104888,518812,8713.0
30,99265.0,55952.0,79918.0,68263.0,64752.0,72386.0,491.0,64.0,47.0,17.0,31113.0,9575.0,68865.0,68929.0,1712.0,5942.0,630.0,6195.0,66066.0,878,4362.0,1748.0,29.0,22406.0,22435.0,16351.0,2664.0,129729.0,289572.0,68441.0,86958.0,60834.0,65062.0,70082.0,78263.0,76852.0,22.0,5048.0,5165.0,435.0,4520616,3177905,1888034,104576,2557149,68655.0
31,163576.0,94703.0,133319.0,120806.0,139610.0,103607.0,1540.0,339.0,106.0,233.0,70160.0,19797.0,98174.0,98513.0,6783.0,8208.0,1036.0,16666.0,90434.0,943,16447.0,4250.0,178.0,17832.0,18010.0,9970.0,8845.0,134109.0,1047042.0,110716.0,146669.0,101300.0,115005.0,131946.0,149419.0,144523.0,1070.0,17614.0,20439.0,665.0,12508049,9571230,4513209,645601,7352609,97748.0
32,20335.0,17168.0,19365.0,19810.0,6303.0,19264.0,251.0,45.0,25.0,20.0,12082.0,230.0,23160.0,23205.0,983.0,1841.0,153.0,3677.0,17740.0,949,3174.0,514.0,182.0,7135.0,7317.0,5673.0,1030.0,47221.0,649432.0,16661.0,18952.0,13572.0,14710.0,16037.0,19507.0,19507.0,0.0,4095.0,7142.0,170.0,1327308,1088426,574949,66593,695016,18553.0
33,20878.0,17796.0,19695.0,19287.0,11747.0,17938.0,18.0,113.0,84.0,29.0,9977.0,3262.0,19691.0,19804.0,59.0,992.0,209.0,1772.0,19370.0,903,144.0,0.0,4.0,4831.0,4835.0,3436.0,554.0,41437.0,175038.0,20398.0,21653.0,15262.0,16700.0,18068.0,20828.0,20631.0,4.0,2005.0,1284.0,149.0,1276251,989287,553317,70227,654255,19705.0
34,51761.0,38422.0,44627.0,40551.0,32806.0,43693.0,801.0,102.0,83.0,19.0,26232.0,11454.0,44764.0,44866.0,2856.0,3464.0,658.0,11043.0,44049.0,960,1513.0,49.0,72.0,14796.0,14868.0,7385.0,851.0,33358.0,68913.0,38097.0,49861.0,33440.0,35287.0,37755.0,44799.0,44826.0,39.0,4143.0,2824.0,433.0,2908941,2256881,1310317,157588,1448381,44362.0
1,79449.0,62638.0,72034.0,71717.0,49329.0,70321.0,224.0,236.0,182.0,54.0,27576.0,6165.0,77770.0,78006.0,3569.0,10373.0,571.0,6104.0,76669.0,895,8334.0,2068.0,53.0,20343.0,20396.0,26862.0,2567.0,197031.0,568889.0,57781.0,81403.0,0.0,0.0,0.0,77511.0,77503.0,6.0,6781.0,8198.0,330.0,4817389,3471259,2294643,135302,2420132,77637.0
2,34459.0,27338.0,32269.0,32054.0,19356.0,28044.0,741.0,175.0,147.0,28.0,25189.0,1511.0,35025.0,35200.0,9526.0,1467.0,692.0,5177.0,33766.0,905,1825.0,1047.0,381.0,7153.0,7534.0,8002.0,1966.0,42922.0,118807.0,34782.0,34782.0,0.0,0.0,0.0,29718.0,29689.0,1.0,8873.0,2224.0,1025.0,1913359,1573531,752801,83391,1079165,34782.0
3,45681.0,36556.0,44066.0,39224.0,20130.0,38556.0,377.0,1746.0,831.0,915.0,28717.0,9688.0,41848.0,43594.0,4168.0,6535.0,781.0,7932.0,40619.0,967,7310.0,665.0,636.0,10484.0,11120.0,5709.0,1304.0,25906.0,166433.0,35831.0,50539.0,0.0,95.0,336.0,43839.0,41815.0,14.0,11943.0,10802.0,544.0,3040271,2480065,1147564,168853,1727245,43740.0
4,86558.0,70530.0,81226.0,81870.0,46940.0,48070.0,1198.0,221.0,141.0,80.0,38486.0,9894.0,75461.0,75682.0,2757.0,4439.0,502.0,7777.0,74673.0,930,9042.0,989.0,47.0,13426.0,13473.0,8758.0,5163.0,75277.0,530286.0,52428.0,75553.0,4.0,318.0,703.0,73246.0,66038.0,17.0,627.0,7721.0,113.0,4183627,2976589,1718163,118333,2363867,75372.0
5,18189.0,16826.0,17426.0,17106.0,7647.0,18823.0,75.0,42.0,20.0,22.0,14149.0,80.0,17078.0,17120.0,4513.0,1772.0,235.0,3544.0,16968.0,944,836.0,505.0,1117.0,4419.0,5536.0,6146.0,72.0,30126.0,166956.0,13193.0,16772.0,99.0,76.0,75.0,18024.0,18029.0,98.0,10406.0,7278.0,280.0,1233775,972367,440375,189803,604921,17046.0
6,51943.0,40321.0,46473.0,42116.0,37339.0,35935.0,989.0,86.0,51.0,35.0,30306.0,3698.0,45234.0,45320.0,6292.0,1347.0,400.0,3241.0,42431.0,927,4087.0,3464.0,50.0,13429.0,13479.0,16629.0,1596.0,110764.0,305980.0,45309.0,45415.0,605.0,934.0,1680.0,45214.0,43331.0,1.0,10507.0,18526.0,254.0,2827161,2021925,1361435,89882,1397268,45064.0
7,49525.0,41401.0,45933.0,43865.0,34975.0,36597.0,143.0,305.0,290.0,15.0,18097.0,5329.0,37239.0,37544.0,736.0,2092.0,333.0,3352.0,36671.0,915,1958.0,344.0,140.0,10642.0,10782.0,6422.0,455.0,55815.0,336222.0,39360.0,46937.0,0.0,0.0,0.0,47064.0,46926.0,15.0,3865.0,6081.0,292.0,2783645,2152461,1222663,114622,1448506,37391.0
8,32349.0,27579.0,36746.0,29875.0,17649.0,32744.0,220.0,156.0,123.0,33.0,20394.0,2125.0,28828.0,28984.0,3015.0,1227.0,506.0,6618.0,27349.0,958,4491.0,595.0,1090.0,10741.0,11831.0,10308.0,1578.0,45316.0,239533.0,23869.0,31623.0,10.0,15.0,42.0,35002.0,34635.0,67.0,10354.0,12850.0,550.0,2274089,1732254,873002,256781,1149058,28761.0
9,44615.0,38478.0,39154.0,40798.0,22675.0,33119.0,474.0,1131.0,1038.0,93.0,32880.0,9178.0,40522.0,41653.0,5.0,537.0,122.0,8334.0,41583.0,910,1534.0,600.0,135.0,7301.0,7436.0,5632.0,872.0,71266.0,175543.0,29304.0,41894.0,5.0,5.0,5.0,39618.0,39601.0,0.0,626.0,2668.0,443.0,2247333,1442672,991074,90574,1194615,41692.0
10,19044.0,16407.0,19218.0,18103.0,8009.0,17855.0,581.0,1454.0,1164.0,290.0,14882.0,5087.0,15549.0,17003.0,1467.0,132.0,557.0,3821.0,16119.0,937,1091.0,172.0,2963.0,3642.0,6605.0,1717.0,92.0,20367.0,199599.0,14048.0,17284.0,0.0,0.0,0.0,18131.0,17466.0,120.0,4472.0,7385.0,398.0,1128269,851596,424239,209165,496652,16577.0
11,20207.0,17539.0,18932.0,18205.0,11644.0,21879.0,322.0,35.0,26.0,9.0,14882.0,4547.0,16606.0,16641.0,2761.0,997.0,227.0,2981.0,13393.0,938,903.0,360.0,1528.0,6968.0,8496.0,3491.0,45.0,18881.0,163749.0,15057.0,19088.0,0.0,0.0,0.0,20577.0,18424.0,0.0,8888.0,6675.0,295.0,1387964,1119286,456662,257019,675850,16529.0
12,22089.0,18014.0,20959.0,19930.0,9698.0,18894.0,574.0,107.0,57.0,50.0,11989.0,7491.0,16395.0,16502.0,959.0,633.0,186.0,1277.0,16329.0,916,578.0,105.0,92.0,6682.0,6774.0,2436.0,362.0,25799.0,215943.0,16535.0,24704.0,0.0,0.0,0.0,22248.0,21656.0,2.0,3196.0,21036.0,176.0,1285765,953958,574149,59102,653205,16412.0
13,84494.0,70031.0,73081.0,71342.0,43911.0,67276.0,449.0,597.0,580.0,17.0,28458.0,8442.0,69116.0,69713.0,2495.0,6203.0,619.0,5053.0,66824.0,901,4420.0,757.0,76.0,20473.0,20549.0,12698.0,1585.0,108155.0,244363.0,60394.0,76262.0,0.0,0.0,0.0,76309.0,73984.0,1.0,5363.0,3725.0,696.0,4533307,3186815,1848625,200345,2500817,69286.0
14,45264.0,36407.0,43331.0,41520.0,31235.0,35779.0,162.0,10.0,10.0,0.0,17723.0,10635.0,32355.0,32365.0,409.0,3063.0,401.0,2137.0,30928.0,899,1207.0,312.0,118.0,8779.0,8897.0,8119.0,842.0,15330.0,165385.0,40432.0,47620.0,962.0,2905.0,4687.0,36747.0,36614.0,1.0,2945.0,6212.0,151.0,2158999,1401127,992015,78403,1101330,32159.0
15,61813.0,50069.0,60347.0,57323.0,39466.0,56342.0,112.0,5.0,1.0,4.0,22212.0,1302.0,44107.0,44112.0,1523.0,7351.0,309.0,5486.0,43852.0,884,7595.0,2082.0,670.0,20000.0,20670.0,22228.0,5692.0,324895.0,523104.0,59590.0,55599.0,0.0,0.0,0.0,61824.0,61824.0,3.0,8137.0,12151.0,345.0,4065458,3089374,1568832,170139,2340619,43852.0
16,51794.0,38713.0,43366.0,38022.0,27008.0,46003.0,1722.0,32.0,27.0,5.0,24931.0,7390.0,41192.0,41224.0,799.0,2762.0,277.0,4153.0,41259.0,937,3062.0,321.0,62.0,13139.0,13201.0,7840.0,1198.0,70569.0,343695.0,46526.0,46839.0,0.0,0.0,0.0,44015.0,41594.0,50.0,4849.0,6600.0,40.0,2665645,1893433,1121337,66536,1499436,41274.0
17,256077.0,85417.0,175950.0,179805.0,216998.0,65711.0,2014.0,5.0,1.0,4.0,74578.0,11394.0,164313.0,164318.0,32047.0,10150.0,2112.0,20793.0,131266.0,940,35668.0,16922.0,720.0,20682.0,21402.0,22894.0,26379.0,335958.0,5454081.0,176954.0,186279.0,180.0,206.0,444.0,183602.0,182957.0,22.0,77810.0,33059.0,1097.0,2966363,2469195,1189162,83245,1697950,161897.0
18,91735.0,51072.0,68369.0,54720.0,57922.0,59089.0,1372.0,52.0,21.0,31.0,37721.0,2677.0,46430.0,46482.0,12148.0,2322.0,951.0,11810.0,36341.0,942,2778.0,1325.0,354.0,14210.0,14564.0,10959.0,1617.0,33157.0,304615.0,46753.0,59534.0,623.0,772.0,890.0,65840.0,66037.0,0.0,13571.0,11441.0,201.0,4977465,4081720,1879242,195639,2922408,45836.0
