Indicator,Total number of pregnant women Registered for ANC,Number of Pregnant women registered within first trimester,Number of pregnant women received 3 ANC check ups,TT2 or Booster given to Pregnant women (numbers),Number of Pregnant women given 100 IFA tablets,Number having Hb level<11 (tested cases),Number having severe anaemia (Hb<7) treated at institution,Number of Home deliveries,Number of home deliveries attended by SBA trained (Doctor/Nurse/ANM),Number of home deliveries attended by Non SBA trained (trained TB/Dai),Deliveries Conducted at Public Institutions,Number of Women Discharged under 48 hours of delivery in public facilities,Institutional deliveries (Public Insts.+Pvt. Insts.),Total reported deliveries,Number of C-section deliveries conducted at public facilities,Number of C-section deliveries conducted at private facilities,Total Number of reported Still Births,Number of Newborns having weight less than 2.5 kg,Number of New Borns Breast Fed within 1 hour,Sex Ratio at birth ( Female Live Bitrths/ Male Births *1000),Total Number of Abortions ( Spontaneous/ Induced) Reported,Total Number of MTPs ( Public) reported,Number of Vasectomies Conducted (Public + Pvt.),Number of Tubectomies Conducted (Public + Pvt.),Total Sterilisation Conducted,IUCD Insertions done (public facilities),IUCD insertions done (pvt. facilities),Oral Pills distributed,Condom pieces distributed,Number of Infants given OPV 0 (Birth Dose),Number of Infants given BCG,Number of Infants given DPT1,Number of Infants given DPT2,Number of Infants given DPT3,Number of Infants given Measles,Number of fully immunized children (9-11 months),Adverse Events Following Imunisation (Others),Number of Major Operations,Number of Minor Operations,Total Number of Infant Deaths reported,Population Persons,Literate Persons,Main workers Persons,Marginal workers Persons,Non-workers Persons,Total Number of reported live births
5,4753.0,1884.0,2963.0,3156.0,3888.0,44.0,3.0,710.0,302.0,408.0,1530.0,1355.0,1898.0,2608.0,64.0,133.0,26.0,98.0,1633.0,1004,31.0,121.0,0.0,161.0,161.0,226.0,60.0,10565.0,31826.0,12.0,2961.0,3116.0,3077.0,3582.0,2856.0,3178.0,19.0,923.0,2385.0,81.0,156267,115643,61782,15030,79247,2802.0
6,1836.0,1055.0,1307.0,1566.0,1661.0,190.0,58.0,595.0,187.0,408.0,794.0,529.0,794.0,1389.0,2.0,0.0,10.0,25.0,1099.0,784,37.0,2.0,0.0,50.0,50.0,84.0,0.0,7299.0,31445.0,0.0,1521.0,1567.0,1579.0,1519.0,1411.0,1430.0,39.0,3.0,1349.0,122.0,81028,55700,34234,3774,42277,1465.0
7,1699.0,612.0,1165.0,1416.0,1234.0,12.0,2.0,685.0,363.0,322.0,694.0,526.0,694.0,1379.0,21.0,0.0,21.0,20.0,1256.0,952,7.0,94.0,0.0,169.0,169.0,85.0,0.0,2602.0,6605.0,0.0,1297.0,1309.0,1311.0,1341.0,1172.0,1188.0,0.0,1134.0,721.0,130.0,57443,41979,15744,5028,36484,1452.0
8,1441.0,674.0,1181.0,1179.0,1200.0,6.0,0.0,176.0,135.0,41.0,1040.0,971.0,1040.0,1216.0,3.0,0.0,5.0,423.0,1215.0,896,31.0,22.0,0.0,50.0,50.0,245.0,0.0,8752.0,39147.0,3.0,1288.0,1243.0,1288.0,1263.0,1238.0,1293.0,30.0,42.0,960.0,54.0,62553,51857,28750,3193,29906,1217.0
1,13895.0,5470.0,9891.0,8540.0,6978.0,610.0,19.0,476.0,277.0,199.0,7066.0,5065.0,9118.0,9594.0,1094.0,528.0,105.0,454.0,9441.0,955,318.0,48.0,2.0,1595.0,1597.0,1023.0,246.0,39877.0,139862.0,1941.0,9447.0,9407.0,9360.0,9307.0,9343.0,9342.0,1.0,7242.0,14596.0,115.0,392133,332737,148574,24374,218410,9488.0
2,3379.0,2436.0,2839.0,3058.0,2980.0,498.0,2.0,432.0,141.0,291.0,2193.0,1988.0,2193.0,2625.0,54.0,0.0,16.0,0.0,2608.0,945,80.0,69.0,0.0,107.0,107.0,603.0,0.0,12134.0,35505.0,57.0,2982.0,2999.0,3058.0,3049.0,2840.0,2752.0,455.0,209.0,2603.0,94.0,123891,98746,52755,7942,62305,2610.0
3,2303.0,1162.0,1523.0,1804.0,1740.0,378.0,0.0,327.0,193.0,134.0,1182.0,1025.0,1182.0,1509.0,4.0,0.0,6.0,68.0,1496.0,991,152.0,15.0,0.0,57.0,57.0,162.0,0.0,3936.0,20962.0,10.0,1860.0,1856.0,1810.0,1758.0,1424.0,1299.0,0.0,272.0,3593.0,47.0,81953,64176,29463,7077,45247,1503.0
4,1735.0,613.0,953.0,1251.0,1360.0,40.0,0.0,802.0,376.0,426.0,544.0,321.0,685.0,1487.0,2.0,32.0,11.0,2.0,1451.0,993,6.0,70.0,0.0,46.0,46.0,51.0,3.0,1403.0,7066.0,3.0,1628.0,1694.0,1667.0,1590.0,1466.0,1438.0,807.0,119.0,699.0,26.0,112471,59869,36682,7525,68087,1479.0
5,2970.0,1339.0,3399.0,2822.0,2825.0,198.0,0.0,713.0,292.0,421.0,1847.0,967.0,2385.0,3098.0,135.0,126.0,18.0,120.0,2047.0,990,63.0,206.0,0.0,240.0,240.0,422.0,44.0,10523.0,32858.0,0.0,2709.0,2798.0,2938.0,3007.0,2668.0,2516.0,0.0,1474.0,2370.0,131.0,158826,118350,61897,15642,81168,3080.0
6,1871.0,905.0,1416.0,1390.0,1621.0,292.0,24.0,656.0,154.0,502.0,750.0,572.0,750.0,1406.0,1.0,0.0,9.0,22.0,1353.0,902,18.0,0.0,0.0,63.0,63.0,175.0,0.0,5161.0,30854.0,0.0,1569.0,1544.0,1518.0,1468.0,1530.0,1411.0,0.0,28.0,1980.0,27.0,83653,57902,35196,3450,44588,1392.0
