Indicator,Total number of pregnant women Registered for ANC,Number of Pregnant women registered within first trimester,Number of pregnant women received 3 ANC check ups,TT2 or Booster given to Pregnant women (numbers),Number of Pregnant women given 100 IFA tablets,Number having Hb level<11 (tested cases),Number having severe anaemia (Hb<7) treated at institution,Number of Home deliveries,Number of home deliveries attended by SBA trained (Doctor/Nurse/ANM),Number of home deliveries attended by Non SBA trained (trained TB/Dai),Deliveries Conducted at Public Institutions,Number of Women Discharged under 48 hours of delivery in public facilities,Institutional deliveries (Public Insts.+Pvt. Insts.),Total reported deliveries,Number of C-section deliveries conducted at public facilities,Number of C-section deliveries conducted at private facilities,Total Number of reported Still Births,Number of Newborns having weight less than 2.5 kg,Number of New Borns Breast Fed within 1 hour,Sex Ratio at birth ( Female Live Bitrths/ Male Births *1000),Total Number of Abortions ( Spontaneous/ Induced) Reported,Total Number of MTPs ( Public) reported,Number of Vasectomies Conducted (Public + Pvt.),Number of Tubectomies Conducted (Public + Pvt.),Total Sterilisation Conducted,IUCD Insertions done (public facilities),IUCD insertions done (pvt. facilities),Oral Pills distributed,Condom pieces distributed,Number of Infants given OPV 0 (Birth Dose),Number of Infants given BCG,Number of Infants given DPT1,Number of Infants given DPT2,Number of Infants given DPT3,Number of Infants given Measles,Number of fully immunized children (9-11 months),Adverse Events Following Imunisation (Others),Number of Major Operations,Number of Minor Operations,Total Number of Infant Deaths reported,Population Persons,Literate Persons,Main workers Persons,Marginal workers Persons,Non-workers Persons,Total Number of reported live births
2,47166.0,8954.0,22413.0,14747.0,20618.0,10700.0,752.0,6961.0,323.0,6638.0,13073.0,4611.0,19587.0,26548.0,2341.0,1763.0,779.0,3365.0,19626.0,958,1702.0,548.0,30.0,1692.0,1722.0,1254.0,25.0,11518.0,106187.0,17233.0,24114.0,19293.0,17413.0,16007.0,14295.0,13570.0,6.0,9161.0,4993.0,700.0,825921,578030,289576,37209,499135,26016.0
3,17580.0,4073.0,5212.0,10720.0,4304.0,6131.0,804.0,7114.0,746.0,6368.0,3933.0,3547.0,5246.0,12360.0,66.0,309.0,401.0,619.0,10490.0,941,729.0,20.0,9.0,311.0,320.0,554.0,18.0,11458.0,37856.0,4039.0,13544.0,13620.0,12532.0,11636.0,9815.0,9216.0,0.0,646.0,2524.0,197.0,395123,187527,110616,43562,240943,12033.0
4,8139.0,2194.0,4436.0,5774.0,2637.0,2146.0,9.0,4481.0,319.0,4162.0,1308.0,916.0,1308.0,5789.0,0.0,0.0,73.0,144.0,4680.0,943,165.0,0.0,0.0,74.0,74.0,490.0,0.0,6378.0,37742.0,1763.0,6433.0,7116.0,6536.0,5966.0,5715.0,5343.0,0.0,84.0,710.0,84.0,258840,155859,90875,15598,152366,5731.0
5,3841.0,1527.0,1742.0,2527.0,1445.0,415.0,2.0,1695.0,199.0,1496.0,491.0,326.0,491.0,2186.0,0.0,0.0,34.0,36.0,1832.0,935,27.0,0.0,0.0,0.0,0.0,166.0,0.0,4552.0,11660.0,910.0,3431.0,3677.0,3449.0,2868.0,3060.0,2282.0,0.0,0.0,223.0,46.0,142334,82061,38397,14671,89264,2177.0
6,19190.0,7461.0,10669.0,14751.0,11498.0,10207.0,362.0,8874.0,732.0,8142.0,6269.0,3800.0,7397.0,16271.0,105.0,455.0,427.0,1129.0,15520.0,947,278.0,37.0,16.0,714.0,730.0,1814.0,15.0,31827.0,121245.0,5446.0,16830.0,16298.0,15640.0,14725.0,14601.0,13927.0,0.0,1151.0,1183.0,287.0,643290,358701,188370,67322,387597,16015.0
7,13372.0,3135.0,5354.0,7700.0,3621.0,1881.0,42.0,6336.0,705.0,5631.0,2300.0,2002.0,2800.0,9136.0,4.0,15.0,137.0,417.0,5064.0,1001,311.0,1.0,0.0,42.0,42.0,64.0,0.0,3339.0,15541.0,3332.0,10901.0,12041.0,11092.0,10337.0,9221.0,8413.0,6.0,40.0,333.0,150.0,383461,230677,119802,43542,220116,9033.0
1,10601.0,3660.0,5326.0,6800.0,7556.0,2422.0,70.0,4112.0,579.0,3533.0,2115.0,1707.0,2115.0,6227.0,3.0,0.0,99.0,237.0,4860.0,990,78.0,35.0,0.0,104.0,104.0,376.0,0.0,7368.0,8067.0,3047.0,7273.0,7979.0,7348.0,7005.0,6714.0,6222.0,0.0,5.0,785.0,121.0,325574,201262,84467,43154,198185,6110.0
2,50472.0,9724.0,28268.0,15640.0,25638.0,12466.0,1005.0,6592.0,327.0,6265.0,14384.0,5505.0,21207.0,27799.0,2508.0,2459.0,836.0,3125.0,22037.0,952,2330.0,259.0,4.0,1644.0,1648.0,1598.0,23.0,12880.0,145742.0,17619.0,25030.0,20434.0,18897.0,17562.0,15948.0,15173.0,2.0,9869.0,5595.0,799.0,844535,597480,297753,37193,509757,27012.0
3,16570.0,3843.0,4830.0,10998.0,7161.0,7444.0,1127.0,6543.0,556.0,5987.0,3648.0,3286.0,5200.0,11743.0,74.0,435.0,312.0,719.0,10460.0,958,591.0,10.0,4.0,262.0,266.0,421.0,21.0,11643.0,49435.0,3959.0,13771.0,13936.0,13161.0,12195.0,11463.0,10738.0,1.0,713.0,2734.0,294.0,406278,196058,112238,45035,249170,11509.0
4,8029.0,2151.0,4357.0,5743.0,3936.0,2365.0,17.0,4312.0,370.0,3942.0,1526.0,789.0,1526.0,5838.0,6.0,0.0,51.0,159.0,4690.0,965,205.0,0.0,0.0,112.0,112.0,511.0,0.0,6683.0,42090.0,2201.0,6554.0,7537.0,6942.0,6310.0,5883.0,5420.0,0.0,104.0,823.0,86.0,266579,163135,93114,15361,158392,5815.0
