Indicator,Total number of pregnant women Registered for ANC,Number of Pregnant women registered within first trimester,Number of pregnant women received 3 ANC check ups,TT2 or Booster given to Pregnant women (numbers),Number of Pregnant women given 100 IFA tablets,Number having Hb level<11 (tested cases),Number having severe anaemia (Hb<7) treated at institution,Number of Home deliveries,Number of home deliveries attended by SBA trained (Doctor/Nurse/ANM),Number of home deliveries attended by Non SBA trained (trained TB/Dai),Deliveries Conducted at Public Institutions,Number of Women Discharged under 48 hours of delivery in public facilities,Institutional deliveries (Public Insts.+Pvt. Insts.),Total reported deliveries,Number of C-section deliveries conducted at public facilities,Number of C-section deliveries conducted at private facilities,Total Number of reported Still Births,Number of Newborns having weight less than 2.5 kg,Number of New Borns Breast Fed within 1 hour,Sex Ratio at birth ( Female Live Bitrths/ Male Births *1000),Total Number of Abortions ( Spontaneous/ Induced) Reported,Total Number of MTPs ( Public) reported,Number of Vasectomies Conducted (Public + Pvt.),Number of Tubectomies Conducted (Public + Pvt.),Total Sterilisation Conducted,IUCD Insertions done (public facilities),IUCD insertions done (pvt. facilities),Oral Pills distributed,Condom pieces distributed,Number of Infants given OPV 0 (Birth Dose),Number of Infants given BCG,Number of Infants given DPT1,Number of Infants given DPT2,Number of Infants given DPT3,Number of Infants given Measles,Number of fully immunized children (9-11 months),Adverse Events Following Imunisation (Others),Number of Major Operations,Number of Minor Operations,Total Number of Infant Deaths reported,Population Persons,Literate Persons,Main workers Persons,Marginal workers Persons,Non-workers Persons,Total Number of reported live births
25,76593,48674,59647,68866.0,66386.0,51958.0,2497.0,756,199,557.0,42801,3709.0,58138,58894,1456.0,3198.0,665,4760,56475.0,973.0,1849.0,257.0,76,10862.0,10938.0,19095.0,50.0,125228,944692,38670.0,72107,0,0.0,0.0,65644,63600,1085.0,3840.0,3403.0,699,3611283,2055014,1065579,546170,2012456,58386
26,50748,35382,35729,46980.0,43311.0,31983.0,665.0,184,22,162.0,32034,927.0,42453,42637,1767.0,1458.0,935,4669,40183.0,924.0,1185.0,840.0,98,10542.0,10640.0,18975.0,34.0,112353,1125588,28961.0,47112,8,0.0,9.0,48451,48047,69.0,6638.0,12621.0,451,2155778,1259833,654202,253824,1248549,41994
27,33284,23218,27355,30509.0,34550.0,25360.0,419.0,1279,818,461.0,18065,507.0,20693,21972,78.0,501.0,350,3024,20767.0,952.0,1954.0,682.0,40,3035.0,3075.0,11794.0,0.0,77350,683275,16747.0,24459,52,23.0,40.0,29682,29453,12.0,3054.0,1471.0,312,1252014,727004,415649,230144,616336,21526
28,42098,25498,32286,34499.0,32115.0,21989.0,455.0,16,13,3.0,22910,1072.0,32797,32813,1229.0,1013.0,462,4015,26566.0,908.0,1434.0,330.0,33,5694.0,5727.0,13697.0,8.0,77477,600307,23724.0,33567,0,0.0,0.0,31035,30670,1.0,2567.0,11853.0,374,1460336,889398,447113,199116,819044,32470
29,63271,45992,47409,58809.0,51415.0,35959.0,1585.0,194,151,43.0,21830,823.0,45831,46025,1606.0,4192.0,429,4178,44143.0,961.0,1283.0,461.0,96,9941.0,10037.0,19741.0,431.0,228564,2444493,30553.0,47020,0,0.0,0.0,48551,48513,1.0,5170.0,24370.0,607,2896314,1850310,733837,338492,1825381,46048
30,27549,13944,17261,27099.0,23593.0,19944.0,412.0,436,61,375.0,18396,2245.0,25568,26004,706.0,713.0,685,3724,24021.0,959.0,746.0,160.0,13,4110.0,4123.0,10773.0,107.0,104250,1092071,13344.0,24388,5,1.0,2.0,22804,22581,0.0,2169.0,9082.0,254,1143576,542781,353725,110999,679715,25472
31,30013,24911,24677,27761.0,28600.0,24234.0,652.0,46,21,25.0,21926,140.0,27088,27134,1214.0,113.0,424,4834,26487.0,979.0,1394.0,285.0,5,6227.0,6232.0,12007.0,0.0,118283,1307714,18869.0,26561,0,0.0,0.0,26749,26652,0.0,6662.0,6343.0,315,1539388,905808,535357,183222,823443,26860
32,111885,59912,79263,85276.0,86894.0,60998.0,1162.0,6280,2625,3655.0,55845,6988.0,62663,68943,6722.0,1324.0,1868,11506,55223.0,924.0,4045.0,1613.0,548,13215.0,13763.0,31047.0,690.0,319071,2926692,51514.0,73213,519,405.0,386.0,78618,77524,0.0,19699.0,35735.0,1126,3312234,1776960,876362,652650,1794702,68437
1,79051,46383,27619,22.9,58.3,3889.0,77.2,93,597,13.5,10443,1821.0,60784,61474,7730.0,2602.0,56001,52061,961.0,27.3,0.0,29363.0,562,20.2,97.0,16.9,0.8,0,0,21.0,2,519,40.8,11.5,31,3393,0.0,56700.0,19.7,0,2858509,1791995,921600,273013,1666862,1223
2,101300,56395,38590,17.8,47.3,2038.0,41.2,1690,2111,44.5,16768,3919.0,68976,72777,2504.0,4417.0,70530,65293,919.0,8.7,0.0,20311.0,418,20.7,93.8,7.0,0.3,0,0,5.0,1,1451,52.3,17.8,68,5939,0.0,69680.0,6.0,39,4155545,2746048,1344999,540172,2281004,1249
3,53976,35186,24371,16.2,42.3,748.0,38.0,166,424,28.1,2883,0.0,43912,44502,2196.0,4.0,40676,40898,988.0,20.7,0.0,4443.0,298,18.3,92.6,14.1,0.1,0,0,1.0,0,0,41.2,14.4,2,5573,0.0,42296.0,2.8,5,2002321,1085586,551303,578952,938853,980
