Indicator,Total number of pregnant women Registered for ANC,Number of Pregnant women registered within first trimester,Number of pregnant women received 3 ANC check ups,TT2 or Booster given to Pregnant women (numbers),Number of Pregnant women given 100 IFA tablets,Number having Hb level<11 (tested cases),Number having severe anaemia (Hb<7) treated at institution,Number of Home deliveries,Number of home deliveries attended by SBA trained (Doctor/Nurse/ANM),Number of home deliveries attended by Non SBA trained (trained TB/Dai),Deliveries Conducted at Public Institutions,Number of Women Discharged under 48 hours of delivery in public facilities,Institutional deliveries (Public Insts.+Pvt. Insts.),Total reported deliveries,Number of C-section deliveries conducted at public facilities,Number of C-section deliveries conducted at private facilities,Total Number of reported Still Births,Number of Newborns having weight less than 2.5 kg,Number of New Borns Breast Fed within 1 hour,Sex Ratio at birth ( Female Live Bitrths/ Male Births *1000),Total Number of Abortions ( Spontaneous/ Induced) Reported,Total Number of MTPs ( Public) reported,Number of Vasectomies Conducted (Public + Pvt.),Number of Tubectomies Conducted (Public + Pvt.),Total Sterilisation Conducted,IUCD Insertions done (public facilities),IUCD insertions done (pvt. facilities),Oral Pills distributed,Condom pieces distributed,Number of Infants given OPV 0 (Birth Dose),Number of Infants given BCG,Number of Infants given DPT1,Number of Infants given DPT2,Number of Infants given DPT3,Number of Infants given Measles,Number of fully immunized children (9-11 months),Adverse Events Following Imunisation (Others),Number of Major Operations,Number of Minor Operations,Total Number of Infant Deaths reported,Population Persons,Literate Persons,Main workers Persons,Marginal workers Persons,Non-workers Persons,Total Number of reported live births
15,13843.0,6280.0,12494.0,11885.0,13609.0,2941.0,149.0,2984.0,1243.0,1741.0,9710.0,2652.0,9710.0,12694.0,96.0,0.0,198.0,6154.0,11524.0,952,264.0,60.0,177.0,4955.0,5132.0,3301.0,0.0,51422.0,227930.0,6808.0,12621.0,12580.0,12548.0,12450.0,11256.0,11216.0,47.0,689.0,523.0,77.0,560043,341670,162571,66566,330700,12502.0
16,29585.0,14404.0,22569.0,24545.0,27898.0,7717.0,854.0,1791.0,0.0,1791.0,17534.0,849.0,22796.0,24587.0,1008.0,2276.0,405.0,5373.0,22346.0,918,275.0,311.0,821.0,12714.0,13535.0,4548.0,62.0,81130.0,819463.0,17503.0,22418.0,24401.0,24215.0,23834.0,23075.0,23015.0,6.0,1257.0,6052.0,318.0,1224667,791191,354231,113865,756382,24247.0
17,115275.0,52408.0,87167.0,86026.0,100591.0,42337.0,4938.0,1405.0,310.0,1095.0,34672.0,15137.0,80126.0,81531.0,2542.0,4220.0,363.0,21575.0,80977.0,965,421.0,1164.0,1467.0,43496.0,44963.0,19837.0,4680.0,296561.0,2704090.0,66867.0,78329.0,84685.0,82779.0,79542.0,79785.0,79785.0,0.0,365.0,9344.0,68.0,3184849,2222509,1093298,130531,1959903,81189.0
18,68513.0,39802.0,48070.0,45608.0,59405.0,24177.0,1255.0,4582.0,2391.0,2191.0,28567.0,146.0,44611.0,49193.0,3326.0,959.0,728.0,16379.0,40766.0,923,1117.0,761.0,471.0,26115.0,26586.0,13014.0,0.0,215137.0,1365289.0,40368.0,53647.0,48356.0,46392.0,45293.0,49655.0,44940.0,179.0,2785.0,4300.0,766.0,2430143,1716597,731349,251067,1446694,48806.0
19,40423.0,12600.0,31213.0,32388.0,38845.0,15947.0,893.0,8095.0,0.0,8095.0,24697.0,24269.0,24697.0,32792.0,163.0,0.0,540.0,4640.0,31491.0,950,753.0,651.0,212.0,10075.0,10287.0,7531.0,0.0,84650.0,363753.0,21734.0,34272.0,30108.0,29482.0,30237.0,30707.0,30707.0,0.0,1031.0,4498.0,499.0,1057093,356297,380930,152306,523436,32456.0
20,31736.0,14670.0,25075.0,27924.0,28276.0,4335.0,182.0,2491.0,426.0,2065.0,25103.0,11217.0,26973.0,29464.0,290.0,1041.0,619.0,2472.0,27042.0,922,434.0,254.0,618.0,13856.0,14474.0,6353.0,66.0,136567.0,1275296.0,21365.0,26564.0,27173.0,25502.0,24779.0,24395.0,24395.0,0.0,938.0,3924.0,731.0,1267213,763294,313971,218215,734296,28916.0
21,25191.0,15835.0,18025.0,19872.0,21237.0,6045.0,293.0,5968.0,2980.0,2988.0,14295.0,12560.0,14385.0,20353.0,43.0,18.0,320.0,1806.0,17568.0,948,274.0,305.0,856.0,10177.0,11033.0,2195.0,0.0,86606.0,498007.0,8622.0,21324.0,19798.0,19198.0,19198.0,19942.0,19297.0,7.0,779.0,4317.0,530.0,1037617,586929,324856,223057,488289,20039.0
22,40006.0,20713.0,32055.0,36734.0,41014.0,7462.0,294.0,2690.0,0.0,2690.0,23998.0,23397.0,26973.0,29663.0,1037.0,786.0,433.0,849.0,27498.0,925,125.0,197.0,1824.0,14948.0,16772.0,5252.0,28.0,75409.0,1514453.0,29006.0,30211.0,35219.0,34765.0,34288.0,34589.0,32725.0,2.0,1165.0,2318.0,421.0,1323851,819341,526405,141476,655799,29230.0
23,50812.0,18301.0,38110.0,44735.0,51365.0,9664.0,482.0,1114.0,236.0,878.0,40350.0,9852.0,41519.0,42633.0,54.0,263.0,609.0,3800.0,41448.0,917,508.0,369.0,207.0,12449.0,12656.0,7786.0,6.0,79195.0,880990.0,39706.0,41710.0,43604.0,40948.0,39565.0,40060.0,38761.0,20.0,68.0,570.0,484.0,1925009,1140000,513570,153348,1257811,42038.0
24,21212.0,9143.0,15032.0,19244.0,21013.0,4705.0,432.0,1386.0,314.0,1072.0,10885.0,10884.0,13697.0,15083.0,472.0,415.0,263.0,2736.0,13941.0,902,37.0,50.0,2115.0,6736.0,8851.0,4288.0,207.0,36273.0,542990.0,12212.0,15257.0,18245.0,17908.0,18667.0,18398.0,16890.0,0.0,569.0,282.0,236.0,815476,497151,350027,60741,404325,14820.0
25,28823.0,17646.0,22465.0,22715.0,23092.0,2325.0,86.0,1813.0,1001.0,812.0,20351.0,19353.0,20351.0,22164.0,46.0,0.0,499.0,1884.0,20469.0,933,161.0,264.0,409.0,10341.0,10750.0,5368.0,0.0,47321.0,782370.0,15365.0,21591.0,23177.0,22408.0,21596.0,21896.0,21887.0,41.0,87.0,3532.0,384.0,999263,537687,275047,150419,573470,21705.0
26,40188.0,20181.0,32622.0,36976.0,38665.0,2362.0,98.0,6591.0,5657.0,934.0,22355.0,14668.0,22355.0,28946.0,14.0,0.0,345.0,3874.0,25955.0,884,352.0,530.0,830.0,9993.0,10823.0,10011.0,19.0,181803.0,436484.0,25750.0,28986.0,33853.0,33287.0,34090.0,34003.0,29565.0,1.0,166.0,4111.0,131.0,1309352,802428,363583,142370,803122,28601.0
27,44021.0,23938.0,32009.0,37066.0,48934.0,5374.0,768.0,2419.0,518.0,1901.0,26903.0,23651.0,26903.0,29322.0,152.0,0.0,737.0,3522.0,24986.0,956,301.0,391.0,136.0,9383.0,9519.0,3838.0,0.0,116220.0,964002.0,22886.0,30545.0,34827.0,34399.0,33246.0,32466.0,32174.0,173.0,2065.0,2413.0,409.0,1513819,774066,468296,263632,781125,28878.0
