Indicator,Total number of pregnant women Registered for ANC,Number of Pregnant women registered within first trimester,Number of pregnant women received 3 ANC check ups,TT2 or Booster given to Pregnant women (numbers),Number of Pregnant women given 100 IFA tablets,Number having Hb level<11 (tested cases),Number having severe anaemia (Hb<7) treated at institution,Number of Home deliveries,Number of home deliveries attended by SBA trained (Doctor/Nurse/ANM),Number of home deliveries attended by Non SBA trained (trained TB/Dai),Deliveries Conducted at Public Institutions,Number of Women Discharged under 48 hours of delivery in public facilities,Institutional deliveries (Public Insts.+Pvt. Insts.),Total reported deliveries,Number of C-section deliveries conducted at public facilities,Number of C-section deliveries conducted at private facilities,Total Number of reported Still Births,Number of Newborns having weight less than 2.5 kg,Number of New Borns Breast Fed within 1 hour,Sex Ratio at birth ( Female Live Bitrths/ Male Births *1000),Total Number of Abortions ( Spontaneous/ Induced) Reported,Total Number of MTPs ( Public) reported,Number of Vasectomies Conducted (Public + Pvt.),Number of Tubectomies Conducted (Public + Pvt.),Total Sterilisation Conducted,IUCD Insertions done (public facilities),IUCD insertions done (pvt. facilities),Oral Pills distributed,Condom pieces distributed,Number of Infants given OPV 0 (Birth Dose),Number of Infants given BCG,Number of Infants given DPT1,Number of Infants given DPT2,Number of Infants given DPT3,Number of Infants given Measles,Number of fully immunized children (9-11 months),Adverse Events Following Imunisation (Others),Number of Major Operations,Number of Minor Operations,Total Number of Infant Deaths reported,Population Persons,Literate Persons,Main workers Persons,Marginal workers Persons,Non-workers Persons,Total Number of reported live births
29,10316,2369,9770,9881,6304,3946.0,0.0,748,117,631,7728,3146.0,7728,8476,550,0.0,211,1740,6882.0,909,1276,1007,0.0,2100,2100,1671,0.0,42583,426725,5761,10045,10028,10238,10366,10564,10489,526.0,537.0,705.0,188.0,0,0,0,0,0,8659
30,32949,15662,32184,32151,21544,15579.0,46.0,3499,238,3261,26303,21884.0,27028,30527,1958,391.0,822,3509,29074.0,949,1502,892,140.0,6474,6614,7926,63.0,72327,194682,18076,31839,34682,35501,35990,36999,36675,6223.0,321.0,1089.0,717.0,2121704,1380304,540944,347293,1233845,29889
1,24654,14537,23043,23770,19908,12588.0,65.0,1272,166,1106,17447,15227.0,18668,19940,274,15.0,552,3486,19032.0,938,797,487,0.0,4520,4520,5242,0.0,41083,116736,19280,22953,21441,21738,22063,21953,21716,2439.0,442.0,8571.0,191.0,1302413,915580,321381,221979,760107,19510
2,32646,14853,26554,29961,19468,15976.0,429.0,3170,356,2814,27069,21352.0,28734,31904,2500,0.0,878,8134,26981.0,915,1216,215,3.0,5334,5337,2961,0.0,43462,88697,20356,28090,27319,27261,27402,27218,26942,3115.0,2418.0,2664.0,1035.0,1719590,999243,413174,346646,961935,31236
3,42088,25001,35348,37743,26799,28047.0,811.0,1676,109,1567,34033,23201.0,34033,35709,4090,0.0,677,4335,32914.0,940,3664,1035,7.0,7377,7384,9132,35.0,84723,200952,35376,38555,37500,36942,37251,36074,35983,2549.0,6243.0,14380.0,777.0,2384737,1716240,649215,359411,1389517,35288
4,25104,15943,21646,23688,18835,11826.0,37.0,625,53,572,15999,13664.0,18956,19581,1933,1733.0,453,4317,16726.0,946,1726,1175,13.0,5414,5427,4666,0.0,64893,129607,13775,21845,21048,20988,21105,21169,21139,1396.0,2538.0,7946.0,625.0,1509819,1038694,494693,306744,712617,19240
5,8809,3778,7767,8355,5651,3507.0,37.0,1318,128,1190,5141,4762.0,5141,6459,171,0.0,163,1285,6148.0,937,605,252,15.0,834,849,1308,0.0,26423,76306,5278,6901,7486,7455,7676,7807,7700,432.0,991.0,2248.0,221.0,456130,294801,127659,103451,225734,6348
6,29515,24109,27256,27478,26359,6935.0,26.0,1279,606,673,20097,15479.0,23662,24941,1299,2407.0,394,2535,21371.0,1008,3108,2256,6.0,5914,5920,5471,0.0,56478,339348,20462,24098,26223,26215,26233,25684,25474,168.0,3018.0,13300.0,220.0,1543447,1152754,333676,155894,1056539,24632
7,41305,24230,37403,39632,34569,7199.0,76.0,925,74,851,31224,21373.0,58518,59443,5701,544.0,953,6715,55868.0,907,1647,1049,52.0,7891,7943,9392,0.0,90632,286762,31111,43003,36943,37528,37696,37846,36002,4138.0,10682.0,15974.0,52.0,2685135,2112390,714034,254286,1717821,58832
8,6377,2036,6280,6142,6232,1659.0,4.0,730,38,692,3657,2648.0,3657,4387,322,0.0,108,532,4055.0,945,153,3,2.0,1052,1054,1824,0.0,20233,35268,3216,4577,5225,5294,5461,5337,5337,2076.0,1213.0,1102.0,87.0,320825,212017,86420,88404,146932,4318
9,23609,11203,22424,21277,21178,9034.0,166.0,869,363,506,15146,12432.0,16324,17193,2012,501.0,358,3615,16462.0,902,1637,848,2.0,4634,4636,5425,0.0,63348,406648,13861,18788,19204,19121,19182,18790,18783,3240.0,5207.0,13691.0,336.0,1219728,874354,280538,175314,767026,16936
10,13923,7314,11676,12250,10060,5988.0,49.0,4514,459,4055,6594,2675.0,7319,11833,1011,0.0,193,1272,11590.0,955,223,95,71.0,2446,2517,1603,0.0,23202,131522,6151,11623,11411,11568,11572,11357,11328,2224.0,2606.0,3335.0,93.0,590394,284446,168509,130083,292778,11669
11,65803,24311,60424,58064,55152,15071.0,21.0,2473,389,2084,52591,35881.0,57259,59732,4796,1232.0,1356,9043,54844.0,919,1285,301,35.0,9248,9283,6133,26.0,134815,617329,45237,56733,54433,54536,54199,52682,52027,2680.0,15613.0,39419.0,44.0,3607710,2348298,917884,627060,2063650,58716
12,18669,7980,17034,17578,14861,1742.0,3.0,367,97,270,14043,12604.0,15118,15485,1068,659.0,243,1606,15314.0,931,933,475,2.0,3215,3217,4351,0.0,85347,452004,14089,18208,16630,16702,16984,17022,16960,234.0,1496.0,7942.0,123.0,1153539,922793,299494,121024,734460,15316
13,35779,20902,32614,33443,29475,2353.0,0.0,1089,14,1075,26050,18117.0,26050,27139,996,0.0,499,5176,25753.0,954,744,452,2.0,5698,5700,6432,0.0,59317,184654,26190,32712,30095,29966,29689,29161,29103,3429.0,1093.0,4306.0,429.0,1870706,1356764,420810,156010,1295327,26801
14,9797,3468,8578,8973,8118,3928.0,8.0,204,21,183,5894,3901.0,7630,7834,504,934.0,103,1476,7782.0,966,164,138,3.0,1682,1685,2397,0.0,33058,80096,7938,8265,8117,8136,8355,8389,8389,1055.0,310.0,1548.0,121.0,594569,427563,181124,80197,334183,7787
15,33705,22055,29375,30301,26251,13286.0,433.0,7382,1234,6148,19124,13730.0,19124,26506,1784,0.0,903,6115,24632.0,937,1296,289,86.0,5576,5662,4606,0.0,62503,176410,19028,28680,27251,27062,27450,26877,26827,3726.0,1731.0,7233.0,950.0,1630145,876888,375707,410614,848985,25882
16,17723,7895,16160,16845,15975,8111.0,150.0,3819,777,3042,12231,8242.0,12231,16050,614,0.0,613,4412,15169.0,948,719,436,28.0,1562,1590,2105,0.0,37382,128185,11250,15357,14338,14212,14046,13637,13011,60.0,1839.0,3753.0,449.0,751382,429391,165364,202676,385351,15559
17,25726,16073,23145,23990,20428,5887.0,9.0,560,37,523,18272,10968.0,19440,20000,1054,623.0,390,3218,14807.0,926,2406,1487,14.0,4136,4150,5043,0.0,65761,396056,16904,23361,22498,22409,22380,22290,22290,3065.0,4727.0,11774.0,182.0,1469748,1140492,328333,157395,985884,19764
18,39477,21372,37306,36682,31093,18552.0,139.0,5016,200,4816,26879,21894.0,26879,31895,1811,0.0,772,5481,30550.0,960,2147,1005,256.0,6434,6690,7710,0.0,83023,122318,26721,35745,34588,34238,34810,33748,33748,686.0,2218.0,2576.0,663.0,1853928,1117260,452624,348204,1055218,31344
19,48881,33689,32406,35091,26268,6610.0,207.0,486,31,455,28229,11566.0,33743,34229,5001,1605.0,610,7603,28198.0,931,2945,2404,33.0,6171,6204,6093,86.0,74477,332349,31249,43685,32867,32288,32552,32306,31173,2440.0,14390.0,13517.0,73.0,2335044,1854021,668471,177075,1493115,34163
20,31904,12259,26769,29553,25368,10532.0,118.0,10803,811,9992,16842,9833.0,17075,27878,736,0.0,937,6017,25374.0,965,991,322,440.0,5256,5696,4430,0.0,64880,146384,16846,28908,26578,26034,25893,25506,25178,410.0,1744.0,1292.0,787.0,1423306,625858,405689,316150,702550,27153
21,17273,10284,14970,16267,14363,6599.0,13.0,6514,315,6199,8985,1917.0,8985,15499,465,0.0,692,4174,14602.0,966,973,437,34.0,3324,3358,1876,0.0,30468,100675,7748,14805,14245,13895,13832,13214,12755,5273.0,32.0,1320.0,610.0,637669,279226,184461,140973,312660,14951
22,51672,33523,45726,48000,32345,35541.0,689.0,3224,88,3136,44792,21636.0,44792,48016,3075,0.0,1317,10967,46633.0,950,3042,1760,248.0,10172,10420,10086,0.0,135234,469200,41020,47567,43522,42929,43034,40780,40463,307.0,4137.0,21327.0,1123.0,2583573,1468731,535359,746206,1317305,47027
23,32938,12202,27063,30808,24308,12208.0,268.0,8861,289,8572,18010,16007.0,19170,28031,314,539.0,1365,7475,26858.0,968,934,9,74.0,3876,3950,4075,0.0,50509,142345,10745,26178,25726,25420,25032,23828,23528,3420.0,2780.0,4412.0,1135.0,1264229,520127,282069,353232,630234,27027
24,18024,14278,15417,17145,14893,7362.0,13.0,657,103,554,11932,9854.0,11932,12589,485,0.0,259,1489,10845.0,904,1332,511,2.0,3114,3116,5112,0.0,45857,167287,12435,14268,15182,15289,15554,15343,15199,2678.0,1224.0,4379.0,166.0,983745,725356,234066,122367,628066,12405
25,15277,8040,13834,13882,12212,13570.0,89.0,2865,349,2516,9819,8770.0,10446,13311,683,395.0,516,2264,11927.0,946,597,108,0.0,1815,1815,999,0.0,27642,59141,8375,15417,12997,12710,13013,12397,12136,1696.0,1954.0,902.0,689.0,627702,328785,156076,163567,308809,12955
26,27334,18496,24631,25913,21564,6321.0,9.0,703,387,316,15071,11252.0,16382,17085,1836,660.0,254,1192,16242.0,940,1255,607,5.0,5710,5715,8384,0.0,107979,522169,16144,22286,26162,26340,26761,26261,26114,93.0,2183.0,5456.0,157.0,1740907,1353275,467758,200750,1082106,16929
27,24138,10991,21282,22305,15013,34930.0,520.0,7770,673,7097,12027,6677.0,14593,22363,502,594.0,848,4771,20173.0,952,1012,166,283.0,3298,3581,2339,29.0,33652,52899,13756,20941,20316,20022,20107,19074,18949,695.0,3093.0,4787.0,445.0,997862,450425,223636,262995,515826,21768
28,18427,15627,17333,17363,14985,10936.0,77.0,602,21,581,17496,3232.0,17496,18098,3660,0.0,607,4460,16831.0,965,550,371,1.0,2777,2778,2639,0.0,67445,116804,18827,21980,17440,17581,18651,18246,18161,4928.0,9576.0,14972.0,9.0,1063582,740629,349000,175675,539559,17680
29,10709,2473,9940,10150,5994,5673.0,2.0,535,120,415,8297,4641.0,8297,8832,711,0.0,248,1973,8032.0,933,1115,862,2.0,1827,1829,1158,0.0,38786,306271,7202,8842,9122,9159,9234,9128,9109,550.0,2903.0,2786.0,204.0,0,0,0,0,0,8674
30,33760,16813,32223,32224,23820,14005.0,26.0,3206,247,2959,26810,22587.0,28257,31463,2101,832.0,858,6809,29509.0,941,1950,1049,169.0,6497,6666,6872,119.0,64719,149995,22146,25972,32718,32780,33464,32752,32684,8081.0,2302.0,2074.0,837.0,2150352,1419362,546841,356720,1247634,30747
1,23284,17384,21798,22394,16929,13503.0,56.0,1331,158,1173,17105,15902.0,18478,19809,628,7.0,493,3439,18387.0,933,1245,486,1.0,2158,2159,7687,0.0,54460,133925,20630,23343,21616,22120,22456,22463,22080,2728.0,993.0,15646.0,474.0,1316949,939552,323315,228782,766592,19440
2,33209,21254,28072,30348,23766,21593.0,135.0,2713,450,2263,28630,20388.0,31113,33826,3576,1543.0,991,8555,29525.0,925,1687,352,92.0,5850,5942,5586,0.0,61545,123303,25827,30954,28740,28375,28105,27407,27211,3271.0,3906.0,3121.0,1249.0,1756012,1037303,418759,361710,979157,33137
3,39960,29035,33859,36266,20555,32908.0,963.0,1745,126,1619,31882,21246.0,31882,33627,4412,0.0,598,4041,30487.0,969,3870,1037,3.0,4534,4537,7876,45.0,52537,77187,34810,37145,37424,37194,37368,37174,37162,2217.0,6780.0,16227.0,896.0,2417504,1765813,665374,384131,1390366,33258
4,23950,18853,21741,22607,19087,14307.0,0.0,603,65,538,15332,12870.0,18596,19199,2096,2181.0,420,4161,14757.0,942,1506,675,27.0,3423,3450,8420,21.0,82146,169897,16253,22433,21967,21769,21959,21294,21287,1936.0,4026.0,8404.0,685.0,1524308,1067288,505168,316733,709366,18905
5,8340,5898,7823,7878,5908,5803.0,120.0,1146,234,912,5824,5178.0,5824,6970,310,0.0,146,1255,6522.0,953,664,291,15.0,749,764,1506,0.0,27943,88583,6069,7177,7763,7761,7954,7807,7805,299.0,1070.0,1840.0,251.0,463804,307128,129673,107540,227776,6880
6,29113,24623,27174,27112,25097,8731.0,137.0,1002,444,558,19150,16487.0,23653,24655,1574,3508.0,323,2645,24241.0,954,2939,2235,13.0,5145,5158,7426,0.0,93320,448791,21505,24309,26420,26610,26954,25966,25899,264.0,3849.0,13049.0,303.0,1562343,1183229,336501,164211,1066068,24431
7,38593,26900,35480,36062,29269,8136.0,48.0,795,44,751,29428,18343.0,57848,58643,6056,3353.0,961,6257,55178.0,917,1791,847,22.0,5676,5698,9459,9.0,109795,420337,31187,42856,38057,38184,39011,38304,36889,5085.0,14424.0,21381.0,118.0,2715991,2164733,723083,261696,1732874,58027
8,6110,3976,6008,5963,6007,3422.0,17.0,626,156,470,3409,2521.0,3409,4035,58,0.0,92,577,3957.0,897,276,32,2.0,625,627,1682,0.0,21482,45234,3105,4549,5348,5437,5540,5586,5585,2068.0,901.0,1972.0,138.0,325060,219494,87967,91776,146856,3969
9,22733,16711,21765,20951,21205,9899.0,42.0,970,542,428,14718,12189.0,16451,17421,2117,938.0,366,3379,17010.0,907,1697,541,10.0,2256,2266,5722,0.0,42953,191028,13096,20058,20615,20788,20680,20396,20396,3186.0,5383.0,16306.0,406.0,1233413,897461,282152,184557,771946,17183
10,13477,7793,11269,11422,9209,6672.0,23.0,4295,435,3860,6989,4569.0,7514,11809,1210,0.0,212,2079,11630.0,954,316,82,44.0,2091,2135,2218,0.0,33456,136675,7444,12078,11531,11428,11410,11269,11265,3342.0,2628.0,6935.0,136.0,596785,296077,167586,133472,297330,11636
11,63960,35598,58999,57247,53711,18614.0,16.0,2170,401,1769,52244,40261.0,56590,58760,5176,1805.0,1250,6595,53122.0,943,1814,368,41.0,8922,8963,7496,66.0,146620,375861,53343,61743,55806,55375,55146,53727,53643,2572.0,17142.0,60689.0,124.0,3647705,2420632,926576,640496,2082090,57887
12,17765,10964,16578,16817,14323,2738.0,11.0,283,82,201,12117,10511.0,13336,13619,1327,719.0,202,1351,13466.0,936,1037,481,3.0,1745,1748,3938,0.0,57399,148642,14488,17812,16617,16838,17203,17018,16963,692.0,1650.0,8367.0,144.0,1161914,940154,304268,124983,735030,13466
13,34015,24045,31830,31615,26511,3192.0,60.0,1161,13,1148,25342,20993.0,25342,26503,1146,0.0,502,4936,24408.0,958,1011,722,0.0,3860,3860,5417,0.0,60413,156629,26677,32443,31317,31406,31499,29837,29802,2618.0,1183.0,4004.0,754.0,1892850,1391186,427595,162010,1305633,26160
14,10097,6276,8571,8632,7555,7354.0,41.0,96,7,89,5824,3451.0,7686,7782,491,1065.0,133,1338,7614.0,959,190,106,10.0,1311,1321,3850,0.0,44744,85868,7866,8570,8284,8354,8514,8592,8592,1247.0,740.0,1327.0,81.0,602248,438835,185828,82579,335382,7698
15,32461,24183,28705,29741,24659,23772.0,571.0,7925,1372,6553,18216,12080.0,18219,26144,1584,0.0,911,5057,24249.0,979,1604,456,65.0,4391,4456,6917,0.0,72380,244977,18290,28321,28000,27721,27767,27317,27261,3774.0,1768.0,10061.0,1087.0,1657454,916894,375183,429572,861270,25470
16,17271,9503,15283,15968,15283,9757.0,185.0,3865,457,3408,11937,8223.0,11937,15802,738,0.0,599,4809,14979.0,972,997,522,99.0,1602,1701,3568,0.0,57318,64834,12070,16572,15397,15424,15370,15178,15011,91.0,1006.0,3926.0,595.0,760688,445005,164498,210306,389204,15312
17,24833,17603,22034,22204,18751,8683.0,68.0,478,63,415,16968,13052.0,18357,18835,948,824.0,262,2799,16561.0,971,2684,1266,2.0,1332,1334,5056,0.0,48769,181230,17182,22002,22823,22832,22775,22651,22651,4343.0,2833.0,10477.0,191.0,1484666,1167002,331410,164198,992150,18674
18,38318,23322,37277,35467,31359,21507.0,115.0,5039,294,4745,26233,19969.0,26233,31272,1942,0.0,864,6318,30423.0,950,2598,1134,391.0,3588,3979,7286,0.0,88602,170070,24932,33335,35730,35358,36135,34574,34574,878.0,2669.0,4931.0,784.0,1880589,1151109,457774,360967,1065363,30620
19,64282,47780,39215,37890,27669,8487.0,772.0,544,60,484,26736,17389.0,34863,35407,5636,3395.0,540,6353,24512.0,917,4026,2512,57.0,6101,6158,11225,167.0,124108,850770,33310,42380,32832,33070,33425,33333,31866,2094.0,14985.0,16821.0,52.0,2377881,1908364,687148,186537,1510222,35212
20,33262,21588,27894,29849,26068,18108.0,164.0,10783,1590,9193,18110,8943.0,18364,29147,973,52.0,1066,7076,26613.0,979,1514,297,420.0,3950,4370,5897,0.0,64297,91608,18036,28984,27987,27771,27779,27016,26745,337.0,1722.0,1139.0,1143.0,1445650,656909,410384,326213,710849,28352
21,16715,10652,14801,15765,14519,8136.0,4.0,6445,316,6129,9863,1672.0,9863,16308,616,0.0,638,4585,14674.0,978,1275,729,71.0,1773,1844,2371,0.0,35058,100227,10112,16096,14792,14633,14547,14258,14201,4760.0,615.0,1685.0,562.0,650272,298272,187238,145888,317854,15808
22,48747,36476,43865,45240,30936,48975.0,373.0,2868,73,2795,43714,18860.0,43714,46582,3956,0.0,1278,11676,45121.0,939,3937,2262,175.0,8742,8917,14323,0.0,126042,287208,41408,45383,45105,45225,45912,45067,44543,611.0,6024.0,31344.0,1231.0,2616094,1521068,528960,784494,1327984,45675
23,31982,16888,28235,30191,24860,23707.0,941.0,9534,519,9015,19337,18012.0,20405,29939,430,574.0,1525,8126,28529.0,981,1068,37,72.0,2999,3071,4249,0.0,56116,185871,13494,29300,28132,27771,27956,26597,26404,3279.0,2987.0,12014.0,1273.0,1286444,546940,283558,364468,640580,28740
24,16997,15069,14418,16113,13486,9541.0,30.0,626,67,559,10913,8910.0,10913,11539,620,0.0,195,1585,10834.0,845,1448,322,19.0,2800,2819,7348,0.0,63809,235517,12263,13700,15363,15474,15641,15422,15383,3093.0,1365.0,4938.0,189.0,994394,744592,236601,126469,632570,11425
25,14683,9418,13661,13343,10816,13895.0,61.0,2462,281,2181,11331,10054.0,11922,14384,803,433.0,519,2632,12982.0,946,659,274,0.0,1981,1981,2096,30.0,26600,45697,10763,15484,13221,12955,12971,12671,12661,1260.0,2671.0,2329.0,675.0,636546,344553,158314,168712,310760,14029
26,25767,20745,23909,24930,19573,6435.0,13.0,411,118,293,14587,10816.0,15743,16154,2241,898.0,217,1726,15095.0,977,1305,497,1.0,3360,3361,8694,0.0,112119,390852,15051,17867,26575,26555,26715,26046,26016,18.0,2839.0,4505.0,204.0,1762388,1385026,476615,217425,1084641,16033
27,23763,14168,21493,21937,11308,47409.0,1058.0,7783,966,6817,12794,6324.0,15750,23533,674,862.0,804,5530,21347.0,970,1303,251,282.0,3098,3380,3160,18.0,43199,60017,14156,21550,21235,21142,21368,21064,20981,66.0,5227.0,6919.0,496.0,1013184,473419,221575,275705,523514,22963
28,17933,14921,16658,16090,11597,14626.0,62.0,467,7,460,18027,5767.0,18027,18494,4162,0.0,647,5991,16768.0,946,515,204,0.0,2408,2408,3158,0.0,80891,189206,19487,20961,16452,16414,16855,16979,16914,5042.0,9590.0,22195.0,66.0,1075005,759820,355237,179118,541722,18037
29,10803,6386,9987,10111,4970,7077.0,10.0,403,200,203,7903,5350.0,7903,8306,709,0.0,201,2018,7286.0,977,806,494,0.0,1448,1448,2244,0.0,42421,188358,7431,8347,9526,9453,9574,9264,9251,860.0,2287.0,5551.0,267.0,0,0,0,0,0,8157
30,34196,21190,30875,31544,23429,19953.0,15.0,2473,170,2303,26125,20907.0,27549,30022,2351,861.0,781,5449,28045.0,964,1907,727,128.0,5402,5530,8730,74.0,83534,203379,22262,28729,33073,32955,34262,33731,33615,7190.0,3905.0,4222.0,708.0,2179388,1459525,552801,366404,1261576,29425
1,23451,18851,21686,22566,19610,11735.0,37.0,981,178,803,17227,15267.0,19191,20172,1139,19.0,410,3188,18768.0,937,1462,411,1.0,3542,3543,8592,0.0,65841,184717,20767,22984,10045,12009,14076,20708,20577,3688.0,1389.0,13880.0,450.0,1331647,964152,325261,235795,773133,19891
2,32874,26880,29200,30604,29075,20740.0,44.0,2052,1118,934,28362,14386.0,30876,32928,3780,1898.0,968,8322,29195.0,942,2210,403,104.0,5022,5126,8389,0.0,68083,179683,27382,30389,13251,16002,19003,27694,27422,5310.0,4118.0,3556.0,1091.0,1793205,1076814,424420,377429,996687,32301
3,39663,29791,34226,35480,26860,38371.0,1835.0,1432,107,1325,31757,20896.0,32952,34384,4946,875.0,598,4107,30139.0,926,3936,1402,32.0,5179,5211,10801,29.0,64796,180007,34676,36362,16874,19947,23357,34856,34853,2196.0,7930.0,19421.0,832.0,2450721,1816817,681936,410550,1391215,33997
4,23612,19564,21708,21872,13620,15347.0,59.0,397,197,200,13899,10691.0,17842,18239,2199,2777.0,356,3484,14526.0,955,1655,611,60.0,4385,4445,7527,1.0,83910,207858,15892,18476,9839,11746,13632,20811,20794,2357.0,6145.0,11152.0,249.0,1538935,1096670,515865,327047,706130,18014
5,8707,6996,7681,8306,7866,5443.0,149.0,897,115,782,6208,5073.0,6208,7105,425,0.0,179,1271,6460.0,920,829,387,23.0,730,753,1755,0.0,21997,97816,6239,7161,3587,4257,4954,7501,7489,340.0,1277.0,1382.0,90.0,471607,319970,131719,111791,229837,6979
6,28380,24294,27466,27531,23099,12215.0,169.0,602,472,130,18421,12987.0,23360,23962,1507,3982.0,306,3302,22488.0,935,3144,2228,16.0,4002,4018,9335,0.0,103679,633058,23296,25787,12525,14838,17171,25284,25122,299.0,5935.0,15366.0,230.0,1581471,1214509,339350,172973,1075682,23742
7,39594,28479,37997,36734,30774,10774.0,27.0,548,19,529,27891,20359.0,55422,55970,6106,6448.0,879,6627,55425.0,918,1863,924,27.0,5429,5456,8355,3.0,115121,431915,28106,38150,17690,20308,23730,36102,35064,5777.0,13587.0,20019.0,237.0,2747202,2218374,732247,269321,1748060,55463
8,6051,5249,6114,5851,5832,4220.0,32.0,515,150,365,2820,1702.0,2820,3335,9,0.0,70,652,3220.0,970,398,86,2.0,686,688,1841,0.0,27203,88901,2556,3670,2715,3124,3645,5185,5185,1945.0,1029.0,2569.0,135.0,329351,227235,89542,95277,146780,3280
9,22052,18237,20695,20626,20480,10625.0,24.0,692,566,126,14268,11792.0,16182,16874,2105,1224.0,323,2741,16448.0,903,1794,555,26.0,3183,3209,3410,0.0,57141,162910,12928,19681,9475,11014,12928,19508,19508,2778.0,6795.0,18253.0,318.0,1247252,921179,283775,194286,776899,16657
10,13447,8601,11058,11440,10979,11665.0,251.0,3951,237,3714,6390,3875.0,6885,10836,984,0.0,184,1741,10611.0,945,350,117,41.0,2272,2313,1728,0.0,36399,158138,7092,11320,5968,7087,7958,10981,10976,5840.0,1807.0,4417.0,159.0,603245,308183,166668,136949,301952,10688
11,64264,38532,54890,57350,48510,22662.0,2.0,1552,399,1153,51114,39144.0,55779,57331,5476,2043.0,1229,7733,48457.0,932,2422,480,35.0,8881,8916,9775,55.0,137464,432884,54715,59526,24929,31258,37799,53659,53492,2239.0,17578.0,63887.0,253.0,3688144,2495194,935350,654220,2100695,56519
12,17223,13429,16189,16320,13990,3577.0,21.0,204,116,88,11591,5360.0,13204,13408,1727,1029.0,145,1330,12993.0,969,1034,242,3.0,1763,1766,3450,0.0,56839,180307,13517,15819,7719,8982,10610,16370,16287,1671.0,2004.0,9321.0,91.0,1170350,957842,309118,129072,735600,13310
13,33367,25526,32532,31150,30917,5598.0,26.0,928,253,675,23843,16084.0,23843,24771,1274,0.0,392,4137,23303.0,953,1326,937,3.0,3719,3722,6064,0.0,70085,166364,24482,30992,14900,17496,20294,29120,29102,2224.0,1274.0,3684.0,429.0,1915256,1426481,434488,168240,1316022,24495
14,9230,7033,6652,8078,7055,11864.0,92.0,42,20,22,5612,3382.0,7442,7484,750,1061.0,107,1304,7220.0,970,405,124,19.0,1525,1544,4893,15.0,46683,120242,7454,8121,3831,4612,5403,8302,8302,1078.0,795.0,885.0,128.0,610026,450405,190655,85032,336586,7414
15,32707,26362,28665,29516,21504,34212.0,390.0,6818,1446,5372,18208,12329.0,18334,25152,1837,41.0,834,6061,23195.0,965,1905,290,106.0,5517,5623,8762,4.0,66614,336640,17703,26576,12882,15605,18356,27158,27009,3315.0,2117.0,23394.0,964.0,1685221,958726,374660,449404,873733,24537
16,18439,13828,15849,16837,13559,12269.0,88.0,3529,687,2842,11414,5222.0,11414,14943,855,0.0,585,4307,13668.0,1017,1324,537,88.0,1382,1470,3363,0.0,59197,167650,11762,14903,8035,9278,10413,14562,14528,534.0,1323.0,3875.0,544.0,770110,461188,163636,218223,393095,14594
17,24610,18722,21522,22171,19283,11847.0,2.0,321,168,153,15540,12804.0,17756,18077,643,1261.0,273,2950,17057.0,986,2673,1082,7.0,2440,2447,7063,32.0,79452,354778,16157,20820,10241,12176,14411,21931,21931,6173.0,4940.0,12379.0,130.0,1499736,1194129,334515,171294,998456,17932
18,38382,25732,36678,36477,34329,23824.0,30.0,4188,199,3989,26357,16605.0,26357,30545,2111,0.0,864,5417,29747.0,944,2790,1205,79.0,4740,4819,10654,0.0,82353,164427,25775,33087,18091,21407,24765,34510,34485,478.0,2427.0,8162.0,754.0,1907635,1185984,462983,374197,1075605,29854
19,57648,48889,44744,37528,27482,10145.0,121.0,446,74,372,25795,15359.0,33229,33675,6171,3053.0,504,6435,26807.0,947,3893,2170,131.0,8154,8285,12238,73.0,137635,1121295,32802,39164,15786,18702,21515,30949,30377,2228.0,16586.0,58523.0,57.0,2421503,1964298,706348,196504,1527526,33370
20,33027,26784,27761,29493,26727,23535.0,87.0,9173,2840,6333,18493,8644.0,18801,27974,1194,98.0,1013,6377,25215.0,941,2108,263,584.0,4532,5116,7228,0.0,57194,84880,17821,27642,14710,17394,19983,27542,27407,580.0,2018.0,1283.0,826.0,1468346,689501,415134,336596,719246,27196
21,16513,11836,13294,15288,11575,13611.0,16.0,5648,748,4900,9172,1552.0,9172,14820,734,0.0,605,2962,13583.0,961,1439,674,153.0,2675,2828,3539,0.0,45191,162125,10394,14488,6977,8204,9499,14270,14268,5114.0,894.0,1156.0,744.0,663123,318617,190057,150973,323134,14366
22,47624,38465,42397,44178,33710,59468.0,681.0,2060,107,1953,42622,17833.0,42622,44682,4077,0.0,1113,11745,43284.0,951,3615,1590,258.0,8537,8795,14186,0.0,144544,408993,40636,43734,20528,24299,28408,42023,41693,574.0,5364.0,33939.0,1119.0,2649025,1575271,522638,824748,1338750,43932
23,32090,19836,27259,29554,21408,44884.0,1078.0,7699,790,6909,19340,17802.0,20425,28124,546,499.0,1323,7722,26781.0,934,1316,63,56.0,3604,3660,3762,0.0,65545,246525,15601,28201,13749,16385,18900,26870,26753,4174.0,3932.0,9007.0,753.0,1309048,575136,285055,376060,651096,27138
24,16899,15304,15004,16225,13948,10076.0,0.0,518,91,427,10446,6756.0,10446,10964,437,0.0,133,1412,10436.0,883,1981,388,34.0,2615,2649,6005,0.0,61231,250807,12974,13960,7046,8402,9838,14597,14591,2346.0,2924.0,6456.0,144.0,1005158,764338,239165,130709,637105,10911
