Indicator,Total number of pregnant women Registered for ANC,Number of Pregnant women registered within first trimester,Number of pregnant women received 3 ANC check ups,TT2 or Booster given to Pregnant women (numbers),Number of Pregnant women given 100 IFA tablets,Number having Hb level<11 (tested cases),Number having severe anaemia (Hb<7) treated at institution,Number of Home deliveries,Number of home deliveries attended by SBA trained (Doctor/Nurse/ANM),Number of home deliveries attended by Non SBA trained (trained TB/Dai),Deliveries Conducted at Public Institutions,Number of Women Discharged under 48 hours of delivery in public facilities,Institutional deliveries (Public Insts.+Pvt. Insts.),Total reported deliveries,Number of C-section deliveries conducted at public facilities,Number of C-section deliveries conducted at private facilities,Total Number of reported Still Births,Number of Newborns having weight less than 2.5 kg,Number of New Borns Breast Fed within 1 hour,Sex Ratio at birth ( Female Live Bitrths/ Male Births *1000),Total Number of Abortions ( Spontaneous/ Induced) Reported,Total Number of MTPs ( Public) reported,Number of Vasectomies Conducted (Public + Pvt.),Number of Tubectomies Conducted (Public + Pvt.),Total Sterilisation Conducted,IUCD Insertions done (public facilities),IUCD insertions done (pvt. facilities),Oral Pills distributed,Condom pieces distributed,Number of Infants given OPV 0 (Birth Dose),Number of Infants given BCG,Number of Infants given DPT1,Number of Infants given DPT2,Number of Infants given DPT3,Number of Infants given Measles,Number of fully immunized children (9-11 months),Adverse Events Following Imunisation (Others),Number of Major Operations,Number of Minor Operations,Total Number of Infant Deaths reported,Population Persons,Literate Persons,Main workers Persons,Marginal workers Persons,Non-workers Persons,Total Number of reported live births
14,68666,49588,58854,61198.0,56209.0,39831.0,30.0,18388.0,3.0,18385.0,42001.0,38901.0,42982,61370,2074,850.0,1038,13763,54849.0,952.0,2388.0,573,128,9551.0,9679.0,7460.0,41.0,332755,1978401,45701,60127,60721.0,58458.0,58018.0,54677,53815,89.0,12472.0,9974.0,313,2930115,1624905,613397,636243,1680473,59478
15,72402,31462,43578,60602.0,35605.0,41991.0,31.0,37309.0,86.0,37223.0,22132.0,16678.0,27522,64831,3093,2850.0,1207,6698,46830.0,922.0,1133.0,64,22,3333.0,3355.0,911.0,0.0,156322,978947,40612,64609,62937.0,60363.0,57310.0,55113,50906,571.0,5130.0,4044.0,519,3007134,1489666,824342,251284,1931508,64006
1,69023,50138,53953,54924.0,42608.0,41932.0,29.0,6834.0,0.0,6834.0,40687.0,29782.0,45385,52219,5759,2253.0,839,11175,42712.0,910.0,2495.0,9,1744,12926.0,14670.0,4133.0,0.0,750114,2448575,45062,60234,57355.0,57518.0,58808.0,62674,61313,11.0,15408.0,15673.0,575,3639782,2290157,913656,556991,2170873,51774
2,155013,88016,96690,106237.0,91743.0,70646.0,397.0,12624.0,503.0,12121.0,65141.0,42276.0,96953,109577,11601,15831.0,1807,22000,101846.0,912.0,3587.0,221,153,19806.0,19959.0,6582.0,297.0,691408,2390247,76902,138679,121144.0,120204.0,120366.0,120154,111369,2216.0,22646.0,11162.0,1133,7804975,5364669,2195124,767550,4844099,111687
3,70541,54626,51788,61346.0,46478.0,26266.0,132.0,14344.0,0.0,14344.0,48411.0,36361.0,51468,65812,5087,1326.0,950,10841,57450.0,969.0,1733.0,226,51,14812.0,14863.0,2225.0,0.0,411158,855228,44086,70009,63972.0,62396.0,62612.0,62583,60466,674.0,6598.0,8004.0,855,3555232,2230563,921381,433425,2201438,61805
4,33288,24935,27589,29525.0,25398.0,20228.0,37.0,7674.0,1.0,7673.0,19151.0,12923.0,20270,27944,3657,1043.0,473,4325,25954.0,939.0,2836.0,886,52,3472.0,3524.0,2153.0,0.0,240204,532391,19900,27908,28155.0,27874.0,27557.0,26698,25495,657.0,1950.0,1231.0,314,1694646,1117153,532343,180458,981985,26254
5,35148,17083,21814,25384.0,26510.0,15186.0,747.0,2082.0,667.0,1415.0,33908.0,0.0,34146,36228,6225,0.0,740,9223,0.0,947.0,432.0,293,13,3027.0,3040.0,2353.0,0.0,74631,580424,31510,43828,31465.0,30986.0,30304.0,31396,20800,0.0,208.0,654.0,866,1872438,1351052,538579,158766,1176211,35840
6,103216,50715,64836,70660.0,56720.0,40286.0,133.0,7280.0,3.0,7277.0,27277.0,20941.0,48291,55571,3672,13123.0,618,8301,52464.0,940.0,2333.0,701,73,6884.0,6957.0,4465.0,402.0,655821,1692854,47452,70373,68875.0,67492.0,68278.0,66553,58932,488.0,9067.0,14471.0,239,4911842,3685096,1526502,337252,3050510,55163
7,72566,51812,53290,62939.0,55465.0,66837.0,1121.0,13029.0,0.0,13029.0,36511.0,27567.0,42772,55801,3672,4090.0,941,7448,48102.0,935.0,2728.0,626,627,7365.0,7992.0,5240.0,318.0,226674,922816,43545,65056,60149.0,59255.0,58864.0,60106,55508,43.0,5074.0,6640.0,204,3923470,2580661,1167450,368501,2387860,55210
8,57253,36115,49221,52032.0,49883.0,43341.0,108.0,15609.0,0.0,15609.0,28633.0,21858.0,37504,53113,1589,7292.0,924,7058,44630.0,935.0,2288.0,245,181,10530.0,10711.0,4194.0,0.0,466783,1271826,27659,53112,51232.0,50924.0,51588.0,49961,46924,0.0,2686.0,8634.0,377,2855543,1904638,900771,244755,1710096,52451
