Indicator,Total number of pregnant women Registered for ANC,Number of Pregnant women registered within first trimester,Number of pregnant women received 3 ANC check ups,TT2 or Booster given to Pregnant women (numbers),Number of Pregnant women given 100 IFA tablets,Number having Hb level<11 (tested cases),Number having severe anaemia (Hb<7) treated at institution,Number of Home deliveries,Number of home deliveries attended by SBA trained (Doctor/Nurse/ANM),Number of home deliveries attended by Non SBA trained (trained TB/Dai),Deliveries Conducted at Public Institutions,Number of Women Discharged under 48 hours of delivery in public facilities,Institutional deliveries (Public Insts.+Pvt. Insts.),Total reported deliveries,Number of C-section deliveries conducted at public facilities,Number of C-section deliveries conducted at private facilities,Total Number of reported Still Births,Number of Newborns having weight less than 2.5 kg,Number of New Borns Breast Fed within 1 hour,Sex Ratio at birth ( Female Live Bitrths/ Male Births *1000),Total Number of Abortions ( Spontaneous/ Induced) Reported,Total Number of MTPs ( Public) reported,Number of Vasectomies Conducted (Public + Pvt.),Number of Tubectomies Conducted (Public + Pvt.),Total Sterilisation Conducted,IUCD Insertions done (public facilities),IUCD insertions done (pvt. facilities),Oral Pills distributed,Condom pieces distributed,Number of Infants given OPV 0 (Birth Dose),Number of Infants given BCG,Number of Infants given DPT1,Number of Infants given DPT2,Number of Infants given DPT3,Number of Infants given Measles,Number of fully immunized children (9-11 months),Adverse Events Following Imunisation (Others),Number of Major Operations,Number of Minor Operations,Total Number of Infant Deaths reported,Population Persons,Literate Persons,Main workers Persons,Marginal workers Persons,Non-workers Persons,Total Number of reported live births
24,27271.0,22575.0,25870.0,29078.0,25180.0,31110.0,1079.0,41.0,23.0,18.0,19997.0,5713.0,28722.0,28763.0,7535.0,3719.0,218.0,2270.0,28248.0,964,1842.0,453.0,11.0,9370.0,9381.0,4788.0,1220.0,70994.0,510431.0,26826.0,27964.0,3.0,0.0,0.0,28020.0,28085.0,212.0,14090.0,16198.0,461.0,1798879,1350181,681202,127797,990453,28733.0
25,38126.0,29944.0,35072.0,41995.0,28797.0,43651.0,546.0,113.0,32.0,81.0,18366.0,181.0,33385.0,33498.0,6882.0,9351.0,179.0,3390.0,29063.0,946,874.0,483.0,34.0,11359.0,11393.0,7233.0,504.0,65236.0,568471.0,28580.0,33455.0,0.0,0.0,0.0,41538.0,39676.0,0.0,10167.0,5043.0,252.0,2717643,1943232,1089896,280137,1347659,33452.0
26,15868.0,14413.0,15833.0,14436.0,17763.0,17801.0,386.0,18.0,3.0,15.0,4526.0,425.0,13791.0,13809.0,2108.0,5042.0,77.0,1856.0,13572.0,936,1266.0,97.0,22.0,4511.0,4533.0,2228.0,2938.0,43055.0,551888.0,13774.0,14883.0,152.0,153.0,160.0,15919.0,14495.0,17.0,20247.0,13352.0,51.0,1204463,977277,477479,48174,680850,14479.0
27,22311.0,18372.0,22497.0,21794.0,16001.0,18131.0,813.0,68.0,40.0,28.0,12036.0,297.0,23216.0,23284.0,2821.0,3490.0,186.0,2907.0,21671.0,931,2246.0,545.0,20.0,6235.0,6255.0,2077.0,741.0,40756.0,443504.0,19984.0,22671.0,2.0,1.0,2.0,21907.0,21823.0,224.0,11324.0,10874.0,125.0,1472004,1162501,516621,104486,852285,23275.0
1,41959.0,30762.0,38791.0,44336.0,22835.0,42737.0,1456.0,61.0,41.0,20.0,16947.0,758.0,42246.0,42307.0,1135.0,10653.0,268.0,5219.0,39389.0,946,380.0,47.0,4.0,10315.0,10319.0,5745.0,20.0,115008.0,570164.0,26951.0,44212.0,155.0,174.0,265.0,36304.0,39392.0,79.0,26109.0,25906.0,140.0,2021233,1317828,742359,134112,1149026,43134.0
2,168112.0,105521.0,223881.0,155613.0,232440.0,109677.0,4002.0,2.0,2.0,0.0,55880.0,3418.0,111952.0,111954.0,16431.0,14694.0,1283.0,8418.0,105550.0,939,5113.0,2965.0,251.0,46539.0,46790.0,20310.0,11616.0,292909.0,2478662.0,114435.0,132521.0,1179.0,895.0,723.0,121735.0,123531.0,90.0,58266.0,73657.0,913.0,11672779,9415141,4914492,557575,6253388,110140.0
3,15904.0,13038.0,16233.0,14953.0,15934.0,17728.0,390.0,6.0,2.0,4.0,4931.0,199.0,8709.0,8715.0,1198.0,2299.0,73.0,852.0,8639.0,953,1617.0,637.0,53.0,4105.0,4158.0,2742.0,494.0,36984.0,408408.0,8598.0,9140.0,8.0,14.0,1.0,12944.0,12814.0,23.0,12850.0,33133.0,30.0,719127,552243,285703,45377,389122,8653.0
4,100119.0,78024.0,102432.0,100542.0,107679.0,155862.0,5092.0,172.0,129.0,43.0,40392.0,2258.0,76906.0,77078.0,5949.0,13650.0,845.0,13360.0,72824.0,939,2874.0,680.0,79.0,24972.0,25051.0,13464.0,2172.0,54273.0,401863.0,76127.0,99826.0,911.0,858.0,969.0,81269.0,78466.0,90.0,37221.0,92561.0,440.0,5090053,3511736,1842187,387732,2860461,78074.0
5,59533.0,51567.0,59815.0,61342.0,51628.0,75451.0,4058.0,374.0,119.0,255.0,34272.0,3944.0,45818.0,46192.0,7032.0,5602.0,799.0,3049.0,42458.0,925,1086.0,556.0,19.0,17134.0,17153.0,8974.0,567.0,87251.0,565832.0,37485.0,59392.0,153.0,89.0,69.0,49769.0,48077.0,638.0,12894.0,7344.0,324.0,2697720,1711810,1066179,163891,1467677,45636.0
6,35030.0,25980.0,36304.0,35838.0,37463.0,44152.0,2019.0,133.0,62.0,71.0,25081.0,5893.0,32595.0,32728.0,2708.0,2588.0,172.0,2413.0,31418.0,939,935.0,210.0,51.0,6579.0,6630.0,2843.0,199.0,38336.0,335317.0,29023.0,34295.0,98.0,45.0,21.0,29522.0,29505.0,48.0,8042.0,3270.0,250.0,1813626,1214619,628697,160877,1029882,32619.0
