Indicator,Total number of pregnant women Registered for ANC,Number of Pregnant women registered within first trimester,Number of pregnant women received 3 ANC check ups,TT2 or Booster given to Pregnant women (numbers),Number of Pregnant women given 100 IFA tablets,Number having Hb level<11 (tested cases),Number having severe anaemia (Hb<7) treated at institution,Number of Home deliveries,Number of home deliveries attended by SBA trained (Doctor/Nurse/ANM),Number of home deliveries attended by Non SBA trained (trained TB/Dai),Deliveries Conducted at Public Institutions,Number of Women Discharged under 48 hours of delivery in public facilities,Institutional deliveries (Public Insts.+Pvt. Insts.),Total reported deliveries,Number of C-section deliveries conducted at public facilities,Number of C-section deliveries conducted at private facilities,Total Number of reported Still Births,Number of Newborns having weight less than 2.5 kg,Number of New Borns Breast Fed within 1 hour,Sex Ratio at birth ( Female Live Bitrths/ Male Births *1000),Total Number of Abortions ( Spontaneous/ Induced) Reported,Total Number of MTPs ( Public) reported,Number of Vasectomies Conducted (Public + Pvt.),Number of Tubectomies Conducted (Public + Pvt.),Total Sterilisation Conducted,IUCD Insertions done (public facilities),IUCD insertions done (pvt. facilities),Oral Pills distributed,Condom pieces distributed,Number of Infants given OPV 0 (Birth Dose),Number of Infants given BCG,Number of Infants given DPT1,Number of Infants given DPT2,Number of Infants given DPT3,Number of Infants given Measles,Number of fully immunized children (9-11 months),Adverse Events Following Imunisation (Others),Number of Major Operations,Number of Minor Operations,Total Number of Infant Deaths reported,Population Persons,Literate Persons,Main workers Persons,Marginal workers Persons,Non-workers Persons,Total Number of reported live births
15,36339.0,28059.0,35631.0,29329.0,35786.0,33227.0,1933.0,184.0,176.0,8.0,16613.0,4228.0,28603.0,28787.0,5458.0,4042.0,457.0,2407.0,20133.0,890,2079.0,374.0,51.0,2678.0,2729.0,15458.0,8.0,106674.0,2039375.0,29495.0,32327.0,2.0,2.0,1.0,29389.0,28912.0,1.0,13769.0,36702.0,17.0,1921583,1347356,561301,88383,1273311,28547.0
16,11636.0,8691.0,10812.0,11210.0,11212.0,9445.0,453.0,140.0,6.0,134.0,4478.0,7.0,9695.0,9835.0,777.0,2004.0,98.0,327.0,8794.0,927,440.0,56.0,9.0,838.0,847.0,3511.0,0.0,32383.0,664711.0,10222.0,10599.0,0.0,0.0,0.0,10831.0,10831.0,23.0,2242.0,9901.0,16.0,536201,408862,135813,39093,367565,9773.0
17,24021.0,17911.0,21808.0,22176.0,24247.0,16257.0,453.0,298.0,242.0,56.0,13262.0,8489.0,20213.0,20511.0,4773.0,1818.0,196.0,1790.0,14705.0,879,608.0,409.0,12.0,1862.0,1874.0,10501.0,0.0,78106.0,1700239.0,17747.0,24514.0,0.0,0.0,0.0,23010.0,23010.0,0.0,8069.0,22418.0,0.0,1505669,983018,418130,57267,1039764,20463.0
1,39412.0,28078.0,29833.0,1834.0,26475.0,35866.0,1001.0,1716.0,885.0,831.0,17492.0,5648.0,34544.0,36260.0,4911.0,7357.0,1060.0,2648.0,32436.0,889,1687.0,250.0,104.0,2686.0,2790.0,14026.0,11.0,90888.0,2398717.0,26111.0,37615.0,3.0,2.0,1.0,34449.0,34413.0,4.0,6792.0,11228.0,398.0,2185822,1622451,708654,109910,1368260,35562.0
2,20878.0,16673.0,15227.0,1096.0,16321.0,18963.0,656.0,939.0,352.0,587.0,10630.0,3464.0,19901.0,20840.0,2867.0,3575.0,264.0,1964.0,14677.0,908,808.0,818.0,86.0,2124.0,2210.0,8191.0,158.0,26427.0,553567.0,16055.0,17332.0,12.0,7.0,2.0,18399.0,18379.0,27.0,4672.0,9509.0,232.0,1528375,1005071,481146,100807,948695,20812.0
3,11666.0,9257.0,8139.0,321.0,8242.0,10748.0,118.0,292.0,87.0,205.0,7199.0,4610.0,9641.0,9933.0,2065.0,926.0,317.0,1613.0,6282.0,908,309.0,309.0,18.0,1310.0,1328.0,3812.0,441.0,25134.0,465554.0,7629.0,8128.0,4.0,7.0,2.0,8421.0,8395.0,116.0,2560.0,3379.0,257.0,661284,444182,195731,33275,432983,9721.0
4,8966.0,6456.0,7107.0,363.0,6991.0,5666.0,207.0,242.0,20.0,222.0,2392.0,497.0,5356.0,5598.0,540.0,1225.0,39.0,184.0,5441.0,908,288.0,69.0,13.0,238.0,251.0,2184.0,7.0,15058.0,548452.0,4523.0,6632.0,15.0,24.0,0.0,8152.0,8136.0,12.0,1223.0,15765.0,70.0,640828,481546,199646,20725,421518,5569.0
5,17112.0,12902.0,11116.0,806.0,10623.0,14530.0,33.0,829.0,64.0,765.0,5438.0,2803.0,9344.0,10173.0,1236.0,1937.0,142.0,832.0,6805.0,916,280.0,127.0,9.0,1260.0,1269.0,6085.0,61.0,53383.0,839476.0,8954.0,12241.0,0.0,1.0,0.0,13514.0,13382.0,0.0,954.0,6444.0,153.0,2220414,1475533,673819,156360,1390464,10083.0
6,25553.0,21138.0,15850.0,524.0,22445.0,20719.0,539.0,814.0,471.0,343.0,9612.0,4859.0,20645.0,21459.0,2724.0,7913.0,181.0,1647.0,18225.0,884,568.0,48.0,54.0,2045.0,2099.0,6534.0,62.0,79780.0,1650946.0,20230.0,20259.0,0.0,0.0,0.0,21546.0,21543.0,4.0,5288.0,11510.0,284.0,2423421,1837337,663003,130837,1630229,21466.0
7,24917.0,19007.0,19042.0,519.0,15539.0,22668.0,269.0,99.0,13.0,86.0,11063.0,766.0,19462.0,19561.0,3371.0,4345.0,267.0,1008.0,15522.0,902,634.0,100.0,48.0,1101.0,1149.0,6352.0,0.0,58557.0,929386.0,18126.0,21642.0,0.0,2.0,1.0,22105.0,21902.0,1334.0,7810.0,32329.0,101.0,1653759,1299296,408563,83599,1165417,19115.0
8,35652.0,27478.0,29527.0,707.0,28655.0,28507.0,103.0,456.0,220.0,236.0,11952.0,911.0,31208.0,31664.0,3666.0,9636.0,256.0,700.0,22302.0,916,2678.0,204.0,306.0,3694.0,4000.0,15458.0,8.0,131873.0,3197451.0,34731.0,39328.0,0.0,0.0,0.0,32333.0,32313.0,550.0,13056.0,63961.0,160.0,2344965,1810159,750154,89633,1505609,31733.0
9,12690.0,8819.0,9150.0,592.0,4771.0,11518.0,51.0,191.0,46.0,145.0,5178.0,1157.0,10097.0,10288.0,1293.0,2774.0,112.0,544.0,6139.0,921,871.0,70.0,24.0,910.0,934.0,1983.0,3.0,49826.0,927956.0,8815.0,10575.0,34.0,10.0,14.0,11987.0,12092.0,174.0,3569.0,18788.0,108.0,853871,637596,258992,38914,556022,10213.0
10,65792.0,43968.0,49537.0,3769.0,55824.0,51632.0,1640.0,2789.0,1856.0,933.0,21206.0,1114.0,45531.0,48320.0,5230.0,11229.0,610.0,4383.0,46809.0,929,1754.0,362.0,42.0,6293.0,6335.0,24575.0,507.0,144647.0,3979924.0,53509.0,63877.0,663.0,828.0,1246.0,59138.0,59036.0,91.0,8899.0,27514.0,350.0,3811970,2937262,1201232,175153,2439614,47966.0
11,11621.0,9758.0,9009.0,460.0,10657.0,10293.0,42.0,106.0,32.0,74.0,6560.0,2814.0,10128.0,10234.0,1582.0,579.0,97.0,764.0,9515.0,916,433.0,199.0,4.0,1596.0,1600.0,3910.0,0.0,37592.0,646896.0,10387.0,11483.0,0.0,0.0,0.0,10557.0,10623.0,1.0,3601.0,6066.0,96.0,822849,510171,259704,104149,462967,9962.0
12,15772.0,11596.0,11068.0,713.0,10301.0,13734.0,443.0,329.0,59.0,270.0,8334.0,5441.0,13431.0,13760.0,2174.0,1206.0,161.0,3676.0,10054.0,916,611.0,261.0,9.0,1678.0,1687.0,6384.0,144.0,36599.0,760851.0,11732.0,14735.0,9.0,4.0,1.0,13892.0,13872.0,127.0,1736.0,3238.0,70.0,1061662,724602,306255,53200,705691,13670.0
13,15652.0,12155.0,9984.0,712.0,12665.0,13226.0,1017.0,260.0,34.0,226.0,6056.0,4083.0,12534.0,12794.0,604.0,2049.0,177.0,1036.0,10206.0,892,1062.0,190.0,91.0,1527.0,1618.0,6842.0,952.0,48006.0,961114.0,10132.0,13674.0,1.0,0.0,0.0,12459.0,12459.0,31.0,3936.0,10634.0,92.0,985899,625618,301699,50101,635480,12741.0
14,9705.0,8739.0,7811.0,253.0,7667.0,6931.0,48.0,24.0,7.0,17.0,3444.0,53.0,7648.0,7672.0,763.0,2644.0,112.0,1146.0,6762.0,870,362.0,76.0,23.0,599.0,622.0,4022.0,0.0,26876.0,757220.0,7969.0,8187.0,1.0,1.0,0.0,8251.0,8251.0,9.0,1782.0,6680.0,126.0,0,0,0,0,0,7637.0
15,38020.0,28275.0,30498.0,2311.0,29985.0,35157.0,1669.0,113.0,99.0,14.0,16813.0,7146.0,28487.0,28600.0,5760.0,3838.0,483.0,2910.0,19920.0,922,1464.0,356.0,31.0,2092.0,2123.0,13475.0,4679.0,108141.0,2020030.0,29137.0,32871.0,3.0,0.0,0.0,29332.0,29322.0,55.0,11627.0,36254.0,87.0,1926804,1364074,559500,88088,1281028,28337.0
16,11378.0,8736.0,9186.0,426.0,9436.0,9693.0,135.0,134.0,14.0,120.0,4080.0,11.0,9497.0,9631.0,878.0,2062.0,76.0,344.0,8566.0,879,322.0,35.0,16.0,659.0,675.0,2698.0,0.0,33271.0,722412.0,9218.0,9808.0,0.0,0.0,0.0,10691.0,10691.0,311.0,1986.0,9752.0,100.0,510625,392306,126438,39019,352837,9608.0
17,24143.0,18116.0,18421.0,845.0,23376.0,22755.0,218.0,224.0,203.0,21.0,12898.0,8241.0,19985.0,20209.0,4755.0,2348.0,236.0,1741.0,14201.0,899,841.0,394.0,16.0,1539.0,1555.0,8588.0,0.0,75221.0,1560889.0,18231.0,24283.0,0.0,0.0,0.0,21961.0,21550.0,69.0,7601.0,18930.0,92.0,1477431,979250,403474,55177,1030678,20175.0
