Indicator,Total number of pregnant women Registered for ANC,Number of Pregnant women registered within first trimester,Number of pregnant women received 3 ANC check ups,TT2 or Booster given to Pregnant women (numbers),Number of Pregnant women given 100 IFA tablets,Number having Hb level<11 (tested cases),Number having severe anaemia (Hb<7) treated at institution,Number of Home deliveries,Number of home deliveries attended by SBA trained (Doctor/Nurse/ANM),Number of home deliveries attended by Non SBA trained (trained TB/Dai),Deliveries Conducted at Public Institutions,Number of Women Discharged under 48 hours of delivery in public facilities,Institutional deliveries (Public Insts.+Pvt. Insts.),Total reported deliveries,Number of C-section deliveries conducted at public facilities,Number of C-section deliveries conducted at private facilities,Total Number of reported Still Births,Number of Newborns having weight less than 2.5 kg,Number of New Borns Breast Fed within 1 hour,Sex Ratio at birth ( Female Live Bitrths/ Male Births *1000),Total Number of Abortions ( Spontaneous/ Induced) Reported,Total Number of MTPs ( Public) reported,Number of Vasectomies Conducted (Public + Pvt.),Number of Tubectomies Conducted (Public + Pvt.),Total Sterilisation Conducted,IUCD Insertions done (public facilities),IUCD insertions done (pvt. facilities),Oral Pills distributed,Condom pieces distributed,Number of Infants given OPV 0 (Birth Dose),Number of Infants given BCG,Number of Infants given DPT1,Number of Infants given DPT2,Number of Infants given DPT3,Number of Infants given Measles,Number of fully immunized children (9-11 months),Adverse Events Following Imunisation (Others),Number of Major Operations,Number of Minor Operations,Total Number of Infant Deaths reported,Population Persons,Literate Persons,Main workers Persons,Marginal workers Persons,Non-workers Persons,Total Number of reported live births
1,2815.0,1730.0,2738.0,1756.0,2053.0,888.0,18.0,3.0,2.0,1.0,3894.0,6.0,4028.0,4031.0,1096.0,89.0,53.0,601.0,2715.0,807.0,33.0,3.0,1.0,1119.0,1120.0,393.0,38.0,3244.0,70533.0,3776.0,3624.0,2868.0,2687.0,2602.0,2464.0,2461.0,456.0,0.0,726.0,0.0,200221,154915,58342,9959,131920,4004.0
2,751.0,195.0,526.0,408.0,494.0,217.0,23.0,0.0,0.0,0.0,488.0,0.0,829.0,829.0,327.0,178.0,0.0,34.0,353.0,919.0,48.0,85.0,1.0,419.0,420.0,75.0,4.0,525.0,17855.0,545.0,545.0,484.0,530.0,553.0,565.0,565.0,0.0,1141.0,340.0,0.0,41816,36470,10404,1398,30014,831.0
3,51500.0,18905.0,34092.0,18847.0,26484.0,30924.0,3343.0,27.0,18.0,9.0,29818.0,4136.0,34025.0,34052.0,6702.0,1492.0,866.0,2659.0,30079.0,914.0,807.0,392.0,0.0,8693.0,8693.0,1613.0,237.0,18651.0,601196.0,30003.0,30003.0,14536.0,12902.0,11736.0,10738.0,10738.0,3745.0,5739.0,28807.0,122.0,0,0,0,0,0,33360.0
4,977.0,382.0,677.0,625.0,671.0,767.0,41.0,0.0,0.0,0.0,474.0,58.0,721.0,721.0,169.0,14.0,4.0,10.0,464.0,943.0,6.0,0.0,4.0,4.0,8.0,31.0,0.0,50.0,15904.0,526.0,526.0,530.0,522.0,533.0,458.0,458.0,92.0,195.0,384.0,2.0,55625,39274,15372,1387,38865,721.0
1,4249.0,1791.0,3310.0,2485.0,935.0,1331.0,239.0,1.0,1.0,0.0,3280.0,1566.0,3535.0,3536.0,1495.0,78.0,50.0,506.0,2329.0,1090.0,189.0,39.0,2.0,800.0,802.0,352.0,30.0,3277.0,59090.0,3127.0,3127.0,2617.0,2502.0,2483.0,2471.0,2464.0,615.0,4466.0,5022.0,32.0,203430,158602,59051,10501,133952,3544.0
2,547.0,244.0,389.0,268.0,401.0,321.0,29.0,0.0,0.0,0.0,339.0,0.0,597.0,597.0,243.0,150.0,0.0,27.0,298.0,926.0,76.0,92.0,0.0,351.0,351.0,64.0,6.0,301.0,14750.0,431.0,431.0,436.0,401.0,450.0,585.0,585.0,0.0,1254.0,420.0,0.0,42350,37039,10626,1462,30275,599.0
3,50208.0,23891.0,33724.0,13277.0,35668.0,29236.0,2879.0,6.0,3.0,3.0,26180.0,2124.0,30530.0,30536.0,8577.0,1288.0,869.0,3352.0,26502.0,910.0,837.0,353.0,1.0,7090.0,7091.0,2131.0,423.0,14318.0,572706.0,28260.0,28260.0,14983.0,13144.0,11536.0,10974.0,10974.0,2985.0,9925.0,35187.0,127.0,0,0,0,0,0,29952.0
4,779.0,345.0,600.0,408.0,233.0,394.0,61.0,5.0,3.0,2.0,376.0,175.0,376.0,381.0,11.0,0.0,7.0,119.0,373.0,929.0,6.0,0.0,1.0,3.0,4.0,48.0,8.0,52.0,25190.0,304.0,304.0,324.0,300.0,332.0,512.0,512.0,337.0,361.0,353.0,6.0,58900,42037,16165,1505,41239,378.0
1,2987.0,1528.0,2416.0,2131.0,1602.0,1342.0,293.0,2.0,1.0,1.0,3046.0,1523.0,4008.0,4010.0,1596.0,680.0,35.0,302.0,2629.0,940.0,137.0,29.0,0.0,863.0,863.0,339.0,102.0,4635.0,105653.0,3237.0,3835.0,2443.0,2329.0,2308.0,2895.0,2920.0,814.0,3297.0,6387.0,9.0,206690,162375,59769,11072,136014,4120.0
2,444.0,191.0,362.0,245.0,364.0,134.0,34.0,0.0,0.0,0.0,349.0,0.0,540.0,540.0,242.0,84.0,0.0,15.0,508.0,850.0,96.0,99.0,0.0,342.0,342.0,69.0,7.0,357.0,21510.0,473.0,475.0,316.0,325.0,327.0,589.0,560.0,0.0,1196.0,662.0,0.0,42891,37618,10853,1530,30539,555.0
