Indicator,Total number of pregnant women Registered for ANC,Number of Pregnant women registered within first trimester,Number of pregnant women received 3 ANC check ups,TT2 or Booster given to Pregnant women (numbers),Number of Pregnant women given 100 IFA tablets,Number having Hb level<11 (tested cases),Number having severe anaemia (Hb<7) treated at institution,Number of Home deliveries,Number of home deliveries attended by SBA trained (Doctor/Nurse/ANM),Number of home deliveries attended by Non SBA trained (trained TB/Dai),Deliveries Conducted at Public Institutions,Number of Women Discharged under 48 hours of delivery in public facilities,Institutional deliveries (Public Insts.+Pvt. Insts.),Total reported deliveries,Number of C-section deliveries conducted at public facilities,Number of C-section deliveries conducted at private facilities,Total Number of reported live births,Total Number of reported Still Births,Number of Newborns having weight less than 2.5 kg,Number of New Borns Breast Fed within 1 hour,Sex Ratio at birth ( Female Live Bitrths/ Male Births *1000),Total Number of Abortions ( Spontaneous/ Induced) Reported,Total Number of MTPs ( Public) reported,Number of Vasectomies Conducted (Public + Pvt.),Number of Tubectomies Conducted (Public + Pvt.),Total Sterilisation Conducted,IUCD Insertions done (public facilities),IUCD insertions done (pvt. facilities),Oral Pills distributed,Condom pieces distributed,Number of Infants given OPV 0 (Birth Dose),Number of Infants given BCG,Number of Infants given DPT1,Number of Infants given DPT2,Number of Infants given DPT3,Number of Infants given Measles,Number of fully immunized children (9-11 months),Adverse Events Following Imunisation (Others),Number of Major Operations,Number of Minor Operations,Total Number of Infant Deaths reported
Nagpur,100884,52726,63693,60098,59373,70434,1611,99,77,22,38146,4038,54890,54989,10806,4723,54426,826,12757,40796,953,4961,1260,384,15557,15941,9222,2076,16926,593327,50225,67647,68706,68128,66873,67235,67134,5,8117,11389,388
Nanded,64176,51465,58678,53603,41844,54041,1656,595,376,219,43802,8067,64453,65048,1700,6470,64415,687,7876,63293,976,1058,277,63,19825,19888,6857,1148,83910,339427,60990,63147,67624,63921,63586,59042,58700,0,7418,5780,159
Nandurbar,35444,18828,29785,29196,18470,35370,433,6667,3548,3119,20062,11289,23995,30662,1090,638,30333,516,4723,27315,921,697,262,694,6049,6743,2310,325,40019,153452,22894,28331,33417,32568,32752,32301,32312,0,5627,3044,568
Nashik,118550,69227,103428,102824,78267,89264,2131,4087,2488,1599,58201,28351,88647,92734,5908,3948,93212,1157,13895,88348,916,6653,3575,1462,27334,28796,8896,4544,95785,538476,72620,114708,110645,106547,108463,107981,105401,0,19308,16414,701
Osmanabad,31425,23530,27001,25820,26943,30126,232,147,86,61,18195,1669,26383,26530,1697,2291,26383,285,2131,26125,883,3557,513,9,7341,7350,4732,685,32065,110090,22763,29455,30993,28793,28323,26867,26718,20,10794,8674,115
Palghar,64292,36787,62695,53146,55340,57648,946,2042,839,1203,24674,14259,38807,40849,722,2827,39915,380,6598,37672,932,3340,650,294,9119,9413,4823,1511,71526,336206,40920,47703,57031,57813,58563,60460,60268,26,2581,5574,144
Parbhani,37730,32396,31022,28401,30616,33064,1255,287,231,56,19756,12217,25845,26132,1918,219,25942,196,3758,25798,911,740,638,38,7838,7876,4843,948,26573,217280,29104,32920,40072,36980,35339,39357,39351,75,7131,13723,244
Pune,202039,136408,146809,132556,165551,112141,3018,134,102,32,57723,10681,142361,142495,10612,19030,141179,1541,20827,134206,917,44137,10327,256,43602,43858,21724,11565,197319,1313509,145109,153378,157398,158401,160125,163109,162807,1,18028,18107,499
Raigarh,36633,21816,35985,30977,30139,27400,54,917,698,219,13697,6576,31329,32246,1950,2546,31990,352,4066,31708,909,12503,1214,25,7221,7246,5867,1000,42377,178064,29156,37636,37480,36790,36682,37188,37177,0,6799,3995,251
Ratnagiri,19826,13970,20892,16972,14094,19070,56,26,14,12,8068,1577,13639,13665,1487,1226,13581,75,2852,11681,926,5283,727,36,5937,5973,6030,445,86183,423744,14547,18238,19734,19489,19325,19191,19048,128,5224,7974,187
Sangli,49780,40241,51444,45756,36579,48811,258,4,2,2,19637,210,49672,49676,2378,3901,49408,438,5388,47302,885,3767,746,43,13905,13948,15378,2193,110302,483138,46406,53972,51022,49484,50467,49140,49122,64,1561,7600,627
Satara,47967,33985,47909,45991,33104,47434,481,26,20,6,17422,368,47593,47619,2486,6569,47317,532,5332,41178,923,11816,1150,211,19030,19241,12093,714,170759,585334,37441,52673,47407,45592,46812,47054,46811,12,6746,11174,347
Sindhudurg,8845,7465,9139,7257,5745,8169,13,8,4,4,5848,736,9243,9251,1587,565,9225,94,2003,8380,926,2690,1327,30,2642,2672,3831,205,39323,288026,7948,9232,9150,8900,8828,8724,8724,29,4402,4221,36
Solapur,94347,53556,77702,68239,60646,72080,950,93,71,22,31591,9703,72117,72210,2938,6785,71970,534,6198,69125,901,5009,1917,18,22264,22282,16177,3088,120247,317393,58437,83517,83076,78855,78272,74703,73492,11,4440,4656,650
Thane,158622,79621,132605,115584,127016,99004,2327,436,123,313,49691,19592,106987,107423,5730,16536,110919,1271,21557,94041,933,17315,5881,139,19822,19961,11197,9850,163078,1088451,113077,136224,131652,130686,137414,135962,134230,933,17676,12407,513
Wardha,20726,17342,19493,18316,7216,19452,173,47,25,22,15038,4594,18888,18935,2357,1769,18835,215,4589,15444,953,2815,592,164,6858,7022,5036,988,49603,638467,16261,20052,20710,19899,19834,20063,20063,0,4380,4026,143
Washim,21953,18304,22224,17417,17612,19545,130,148,85,63,9105,3684,20942,21090,69,1158,21048,194,1821,21024,974,1019,8,16,5708,5724,3959,205,42419,252685,19078,21294,21511,21189,21152,20185,20181,4,3185,739,215
Yavatmal,50896,38692,43095,35784,36596,41276,1006,351,266,85,25148,14294,44140,44491,1946,3346,44918,505,9319,43015,933,543,226,68,15028,15096,6981,924,22618,59602,39188,47865,44810,44584,45119,44171,44324,23,4259,2628,307
