Indicator,Total number of pregnant women Registered for ANC,Number of Pregnant women registered within first trimester,Number of pregnant women received 3 ANC check ups,TT2 or Booster given to Pregnant women (numbers),Number of Pregnant women given 100 IFA tablets,Number having Hb level<11 (tested cases),Number having severe anaemia (Hb<7) treated at institution,Number of Home deliveries,Number of home deliveries attended by SBA trained (Doctor/Nurse/ANM),Number of home deliveries attended by Non SBA trained (trained TB/Dai),Deliveries Conducted at Public Institutions,Number of Women Discharged under 48 hours of delivery in public facilities,Institutional deliveries (Public Insts.+Pvt. Insts.),Total reported deliveries,Number of C-section deliveries conducted at public facilities,Number of C-section deliveries conducted at private facilities,Total Number of reported live births,Total Number of reported Still Births,Number of Newborns having weight less than 2.5 kg,Number of New Borns Breast Fed within 1 hour,Sex Ratio at birth ( Female Live Bitrths/ Male Births *1000),Total Number of Abortions ( Spontaneous/ Induced) Reported,Total Number of MTPs ( Public) reported,Number of Vasectomies Conducted (Public + Pvt.),Number of Tubectomies Conducted (Public + Pvt.),Total Sterilisation Conducted,IUCD Insertions done (public facilities),IUCD insertions done (pvt. facilities),Oral Pills distributed,Condom pieces distributed,Number of Infants given OPV 0 (Birth Dose),Number of Infants given BCG,Number of Infants given DPT1,Number of Infants given DPT2,Number of Infants given DPT3,Number of Infants given Measles,Number of fully immunized children (9-11 months),Adverse Events Following Imunisation (Others),Number of Major Operations,Number of Minor Operations,Total Number of Infant Deaths reported
Haveri,33526.0,20835.0,32408.0,27792.0,30374.0,3273.0,399.0,8252.0,6944.0,1308.0,12514.0,1808.0,12514.0,20766.0,493.0,1055.0,22068.0,570.0,1571.0,4436.0,930,498.0,293.0,207.0,13120.0,13327.0,10727.0,323.0,171697.0,869390.0,21484.0,27859.0,27505.0,26808.0,27359.0,26910.0,56939.0,,170.0,93.0,310.0
Kodagu,10783.0,6873.0,6725.0,8951.0,10165.0,1681.0,114.0,362.0,243.0,119.0,5333.0,1839.0,5333.0,5695.0,634.0,33.0,7645.0,71.0,455.0,2424.0,994,142.0,136.0,31.0,2141.0,2172.0,1985.0,37.0,16396.0,213404.0,1657.0,8112.0,7836.0,7688.0,8168.0,9877.0,19078.0,,49.0,37.0,76.0
Kolar,33489.0,17968.0,40258.0,34517.0,32941.0,1898.0,1177.0,1293.0,418.0,875.0,23425.0,4622.0,23425.0,24718.0,1082.0,559.0,24386.0,269.0,2903.0,7682.0,986,327.0,590.0,122.0,11743.0,11865.0,8697.0,147.0,50990.0,502965.0,26304.0,26582.0,30271.0,30051.0,31885.0,30787.0,27628.0,46.0,39.0,108.0,263.0
Koppal,29703.0,12022.0,21290.0,26293.0,31081.0,3384.0,633.0,13586.0,7330.0,6256.0,121494.0,4143.0,121494.0,135080.0,617.0,144.0,24460.0,904.0,3054.0,6075.0,895,337.0,103.0,210.0,9323.0,9533.0,3197.0,59.0,42764.0,233414.0,10989.0,28496.0,26597.0,26060.0,25932.0,25685.0,23991.0,26.0,,246.0,237.0
Mandya,27702.0,19949.0,20760.0,26982.0,24276.0,3375.0,97.0,642.0,339.0,303.0,13885.0,2027.0,13885.0,14527.0,1174.0,2366.0,21541.0,347.0,1545.0,3561.0,964,481.0,564.0,43.0,13476.0,13519.0,5607.0,549.0,60571.0,269180.0,22649.0,24201.0,21614.0,22836.0,24012.0,23210.0,23683.0,3.0,392.0,76.0,370.0
Mysore,47100.0,20343.0,45323.0,45332.0,33184.0,2935.0,3127.0,907.0,645.0,262.0,40836.0,13798.0,40836.0,41743.0,1146.0,575.0,44418.0,343.0,2863.0,22963.0,937,675.0,948.0,308.0,21323.0,21631.0,13266.0,967.0,105955.0,987479.0,38884.0,43994.0,40919.0,41448.0,42579.0,41965.0,43048.0,,993.0,164.0,649.0
Raichur,16642.0,27289.0,24516.0,39707.0,41175.0,2147.0,351.0,33687.0,29230.0,4457.0,16802.0,1982.0,16802.0,50489.0,846.0,406.0,38375.0,1008.0,3305.0,4421.0,909,206.0,693.0,189.0,24449.0,24638.0,10353.0,636.0,25897.0,526478.0,10684.0,41404.0,40894.0,39047.0,39220.0,33108.0,45710.0,,4.0,144.0,411.0
Ramanagar,15690.0,9096.0,15727.0,17458.0,16096.0,1239.0,145.0,856.0,626.0,230.0,8836.0,2126.0,10112.0,10968.0,1253.0,358.0,14601.0,53.0,404.0,2173.0,840,33.0,113.0,131.0,6417.0,6548.0,5843.0,144.0,35104.0,221271.0,2822.0,25120.0,14801.0,15762.0,16488.0,15777.0,15123.0,,,3.0,190.0
Shimoga,36896.0,24243.0,30679.0,29729.0,32891.0,5160.0,718.0,1531.0,890.0,641.0,22430.0,2664.0,22430.0,23961.0,2076.0,1163.0,29275.0,280.0,1850.0,7840.0,945,509.0,1546.0,52.0,10828.0,10880.0,7631.0,803.0,87722.0,463398.0,23321.0,32249.0,29358.0,30336.0,32343.0,32054.0,31738.0,,1308.0,499.0,80.0
Tumkur,52491.0,30799.0,57190.0,50764.0,34960.0,1451.0,1408.0,4572.0,2686.0,1886.0,28945.0,2944.0,28945.0,33517.0,4784.0,3831.0,35302.0,651.0,3049.0,8796.0,1038,677.0,674.0,1187.0,13657.0,14844.0,9451.0,2406.0,29316.0,688786.0,23599.0,44426.0,45003.0,45552.0,45356.0,42549.0,51659.0,,15.0,508.0,609.0
Udupi,15878.0,9192.0,14382.0,15247.0,14623.0,1512.0,237.0,281.0,168.0,113.0,4022.0,317.0,4022.0,4303.0,799.0,2387.0,14026.0,118.0,764.0,2622.0,942,297.0,302.0,22.0,5274.0,5296.0,1491.0,2921.0,31168.0,345229.0,14243.0,14534.0,14325.0,14212.0,14710.0,13005.0,13261.0,,650.0,87.0,122.0
Uttara Kannada,21583.0,16934.0,20698.0,21044.0,8643.0,1532.0,249.0,1252.0,882.0,370.0,8681.0,1425.0,8681.0,9933.0,1191.0,1232.0,20233.0,296.0,2573.0,3993.0,941,1242.0,1090.0,145.0,4454.0,4599.0,1272.0,1783.0,37715.0,237911.0,11670.0,21020.0,19109.0,18524.0,19117.0,18880.0,20174.0,22.0,570.0,475.0,153.0
Yadgir,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
