Indicator,Total number of pregnant women Registered for ANC,Number of Pregnant women registered within first trimester,Number of pregnant women received 3 ANC check ups,TT2 or Booster given to Pregnant women (numbers),Number of Pregnant women given 100 IFA tablets,Number having Hb level<11 (tested cases),Number having severe anaemia (Hb<7) treated at institution,Number of Home deliveries,Number of home deliveries attended by SBA trained (Doctor/Nurse/ANM),Number of home deliveries attended by Non SBA trained (trained TB/Dai),Deliveries Conducted at Public Institutions,Number of Women Discharged under 48 hours of delivery in public facilities,Institutional deliveries (Public Insts.+Pvt. Insts.),Total reported deliveries,Number of C-section deliveries conducted at public facilities,Number of C-section deliveries conducted at private facilities,Total Number of reported live births,Total Number of reported Still Births,Number of Newborns having weight less than 2.5 kg,Number of New Borns Breast Fed within 1 hour,Sex Ratio at birth ( Female Live Bitrths/ Male Births *1000),Total Number of Abortions ( Spontaneous/ Induced) Reported,Total Number of MTPs ( Public) reported,Number of Vasectomies Conducted (Public + Pvt.),Number of Tubectomies Conducted (Public + Pvt.),Total Sterilisation Conducted,IUCD Insertions done (public facilities),IUCD insertions done (pvt. facilities),Oral Pills distributed,Condom pieces distributed,Number of Infants given OPV 0 (Birth Dose),Number of Infants given BCG,Number of Infants given DPT1,Number of Infants given DPT2,Number of Infants given DPT3,Number of Infants given Measles,Number of fully immunized children (9-11 months),Adverse Events Following Imunisation (Others),Number of Major Operations,Number of Minor Operations,Total Number of Infant Deaths reported
Kishtwar,4223,2101,1101,23.5,39.0,28,50.9,14,627,2.2,,,3987,4628,532,,79,4050,3750,977,31.0,0.0,11,40,13.7,82.5,40.5,0.0,0,0,0,0,,38.1,4.2,0,265,,3221,40.7,0
Kulgam,10042,9355,1075,102.6,43.6,31,11.5,0,128,0.0,,,3970,4098,1285,,39,4060,3979,956,25.8,0.5,4256,1,0.2,0.0,0.0,0.0,0,0,0,0,,31.6,3.6,0,3104,,8856,-17.9,4
Kupwara,15680,13611,5840,65.3,78.0,513,84.9,219,41,84.2,,,8571,8831,2034,,124,8608,8527,977,44.0,0.3,402,61,10.6,100.0,17.1,0.4,0,0,0,0,,32.5,3.9,8,4366,,18613,24.9,0
Leh Ladakh,2328,1607,370,45.4,74.5,5,83.3,0,13,0.0,,,1806,1819,407,,19,1816,1457,920,74.5,0.0,1339,13,7.3,100.0,87.3,0.0,0,0,0,0,,5.4,1.4,0,68,,1571,50.4,0
Poonch,12271,8042,2207,59.8,33.0,123,59.7,176,945,15.7,,,9404,10525,2890,,325,9954,8517,957,22.6,0.0,4193,292,58.4,89.7,0.0,3.2,0,0,0,2,,15.7,1.9,8,2832,,9745,60.0,0
Pulwama,9190,8432,1047,118.6,24.6,360,95.7,0,79,0.0,1030.0,109.0,5091,5170,2416,1001.0,54,5067,4920,977,3.6,0.5,5791,0,0.0,,25.4,0.0,0,0,0,0,,10.8,0.6,0,1288,,9264,23.8,0
Rajouri,13858,11043,4006,127.7,105.3,294,54.5,9,890,1.0,799.0,83.0,11534,12433,1533,593.0,17,12236,10795,973,83.6,0.0,1868,662,70.7,99.8,1.4,4.4,0,0,0,0,19.0,19.6,3.6,3,1573,,14753,52.4,0
Ramban,7423,5134,2573,47.4,64.0,272,88.0,16,740,2.1,,,4230,4986,208,,36,4854,4650,871,71.2,0.2,2361,268,55.7,74.3,100.0,0.0,0,0,0,0,,39.0,7.9,8,1483,,5180,38.1,0
Reasi,7071,5661,1511,72.3,65.7,3,2.3,56,896,5.9,,,4142,5094,96,,54,4801,4880,913,92.4,0.0,98,205,47.7,100.0,0.0,0.0,0,0,0,2,,19.4,3.4,2,6518,,4436,48.0,0
Samba,4949,3089,637,132.4,22.2,94,95.9,0,116,0.0,,,1389,1505,220,,1,1500,1492,856,17.3,0.0,3214,180,70.3,99.4,0.0,6.3,0,0,0,0,,44.7,13.1,24,2414,,4450,-3.7,12
Shopian,4612,3970,301,75.1,18.7,46,12.7,0,103,0.0,,,1067,1170,285,,15,1159,1157,971,10.9,0.0,1964,0,0.0,,7.9,0.0,0,0,0,0,,4.4,0.3,0,493,,3891,-67.9,0
Srinagar,119752,73612,3976,76.5,6.9,854,5.6,1,10,9.1,7965.0,274.0,42949,42960,22287,7698.0,1432,42237,38288,962,5.8,0.6,7562,0,11.7,,89.0,0.0,0,0,0,0,255.0,22.9,0.7,96,3479,,20041,76.7,1
Udhampur,16371,9996,2733,53.2,26.1,123,94.6,0,1485,0.0,1038.0,441.0,7690,9175,1263,425.0,118,8672,9086,894,189.8,0.0,7976,541,93.2,100.0,0.0,0.0,0,0,0,0,148.0,45.9,10.4,32,5056,,7485,54.0,0
