Indicator,Total number of pregnant women Registered for ANC,Number of Pregnant women registered within first trimester,Number of pregnant women received 3 ANC check ups,TT2 or Booster given to Pregnant women (numbers),Number of Pregnant women given 100 IFA tablets,Number having Hb level<11 (tested cases),Number having severe anaemia (Hb<7) treated at institution,Number of Home deliveries,Number of home deliveries attended by SBA trained (Doctor/Nurse/ANM),Number of home deliveries attended by Non SBA trained (trained TB/Dai),Deliveries Conducted at Public Institutions,Number of Women Discharged under 48 hours of delivery in public facilities,Institutional deliveries (Public Insts.+Pvt. Insts.),Total reported deliveries,Number of C-section deliveries conducted at public facilities,Number of C-section deliveries conducted at private facilities,Total Number of reported live births,Total Number of reported Still Births,Number of Newborns having weight less than 2.5 kg,Number of New Borns Breast Fed within 1 hour,Sex Ratio at birth ( Female Live Bitrths/ Male Births *1000),Total Number of Abortions ( Spontaneous/ Induced) Reported,Total Number of MTPs ( Public) reported,Number of Vasectomies Conducted (Public + Pvt.),Number of Tubectomies Conducted (Public + Pvt.),Total Sterilisation Conducted,IUCD Insertions done (public facilities),IUCD insertions done (pvt. facilities),Oral Pills distributed,Condom pieces distributed,Number of Infants given OPV 0 (Birth Dose),Number of Infants given BCG,Number of Infants given DPT1,Number of Infants given DPT2,Number of Infants given DPT3,Number of Infants given Measles,Number of fully immunized children (9-11 months),Adverse Events Following Imunisation (Others),Number of Major Operations,Number of Minor Operations,Total Number of Infant Deaths reported
Harda,12842,7638,10957,12419,12665,1775,207,2111,687,1424,8577,6232,9673,11784,563,,10587,100,808,9543,953,559,191,35,2984,3019,3624,,33323,318673,6932,12852,11353,11142,11299,10355,10622,3.0,640,402,92
Hoshangabad,24193,13286,18625,19204,25317,8352,407,1077,31,1046,18381,511,22976,24053,2323,2314.0,23762,408,2713,22323,921,666,664,69,5324,5393,7440,19.0,111495,972244,15633,22170,21772,21725,21882,22109,19011,8.0,1390,5653,111
Indore,86875,45610,60500,56843,92839,28016,994,154,65,89,31951,6842,53302,53456,1561,3785.0,53220,229,8329,51968,843,612,1221,341,16232,16573,19253,4959.0,282662,713265,36358,51954,57074,56636,56467,61782,60254,15.0,1512,3998,216
Jabalpur,60846,33954,46097,36466,59773,29208,2142,2800,1086,1714,28687,3038,36540,39340,4088,1643.0,39064,529,8422,37832,914,1180,936,242,17518,17760,12731,2.0,56216,616160,31458,37737,38142,36847,36153,36615,34709,28.0,4007,4332,162
Jhabua,34453,10985,23243,23436,31959,12388,617,3886,0,3886,26642,11276,26642,30528,288,,30156,535,3872,29405,947,613,396,23,6959,6982,5839,,54658,161218,22367,29975,27982,27248,26788,26766,25317,182.0,974,2054,260
Katni,32239,16974,24487,25342,27557,7226,178,3179,325,2854,20063,5866,22482,25661,674,1462.0,25030,523,1986,22130,931,172,211,113,7575,7688,12014,7.0,76997,545966,19535,24618,24308,23627,23086,22396,21678,5.0,816,583,388
Khandwa,35110,24429,30829,29622,36129,27334,3956,3089,1662,1427,21654,16859,22130,25219,1711,275.0,28180,560,2431,25594,945,902,686,96,8951,9047,5170,27.0,72214,291734,18882,25865,27432,26760,26614,27151,25628,0.0,873,2277,95
Khargone,44903,21489,40201,35030,45085,20787,768,6723,320,6403,29241,5717,30172,36895,2632,185.0,35944,667,4620,33328,944,543,567,88,11235,11323,8448,1.0,64691,301066,26453,35039,39991,39258,39835,39167,35216,87.0,6804,6096,168
Mandla,22655,13646,16823,15562,20649,11653,873,4932,321,4611,13009,4896,13009,17941,419,,18211,371,3079,16263,945,414,188,83,3216,3299,1304,,27295,68167,9906,17634,17588,17675,17742,17733,16356,137.0,947,4028,59
Mandsaur,28547,18023,23566,24916,28412,14497,524,957,0,957,22549,1446,23663,24620,1809,643.0,24174,588,4527,22954,925,295,401,142,7014,7156,6724,,80964,511614,22423,23017,24353,23734,23757,22966,20116,2.0,1702,4916,84
Morena,55730,21547,38727,44038,52066,21187,898,1729,797,932,37059,12003,40000,41729,59,1007.0,41294,702,3111,38553,904,628,271,20,7707,7727,6606,8.0,75444,451039,39342,42630,44547,42878,42371,40373,38043,8.0,472,207,171
Narsinghpur,23529,9780,20318,18523,24516,3391,89,1939,106,1833,14363,9016,14363,16302,1081,,16624,235,2108,15676,943,302,339,60,7422,7482,6159,,31522,196712,14961,17062,20246,19944,19974,20257,20311,0.0,8376,3349,149
Neemuch,17407,8804,14123,16395,17593,6181,407,694,84,610,11957,57,11957,12651,722,,12560,259,3992,12489,921,53,75,182,2999,3181,3917,,55495,209513,12750,14060,15789,16121,16487,15940,8828,6.0,1349,1090,2
Panna,29319,20688,20901,19317,20901,3125,169,1659,897,762,17640,2338,17640,19299,313,,19039,313,2725,17776,924,159,476,16,4257,4273,6101,,27738,259019,15766,19424,25118,24856,24025,24713,24713,160.0,1086,1119,217
Raisen,35714,20955,28086,29381,34077,11012,946,3758,972,2786,16637,12325,16637,20395,438,,21970,486,3619,17899,899,430,342,147,5889,6036,5781,11.0,104531,194197,20771,24703,27515,27154,27549,25067,27953,21.0,229,2515,157
Rajgarh,37897,22496,28827,31647,36158,12554,537,2293,357,1936,24820,5409,24820,27113,600,,26969,544,3887,24763,945,525,580,40,7396,7436,3405,,105066,750719,24102,26456,32116,31670,31649,31545,30027,329.0,739,1575,361
Ratlam,35232,19792,27523,30558,35024,10582,216,1474,593,881,26832,15661,26832,28306,1665,,28013,427,7756,27215,914,398,638,93,8117,8210,8977,,36535,151667,27396,28738,31235,31700,30962,31463,30506,7.0,2959,4153,380
Rewa,71171,32861,46117,55021,65738,9778,406,6306,2091,4215,34858,5547,35491,41797,843,,43628,573,3124,40469,884,458,370,309,5960,6269,19941,,56188,314962,39849,45482,56933,55646,53410,54190,44917,12.0,486,3365,32
Sagar,53671,24933,41965,42119,59902,9433,957,7172,2207,4965,29083,5138,29212,36384,1479,,41243,817,2661,37901,926,926,361,106,13389,13495,9389,33.0,72835,555773,31280,44197,46392,45613,45240,45337,54499,3.0,2042,3490,94
Satna,65026,29892,53576,51587,60038,9768,499,5826,3264,2562,32519,4279,33637,39463,1287,318.0,38801,757,4574,35636,921,1996,1172,356,6643,6999,7308,0.0,40321,183704,36516,44947,48657,47625,46571,45913,43948,31.0,5100,20722,410
Sehore,37640,25761,33421,32870,35420,9668,727,1356,594,762,22073,17315,22073,23429,1241,,27199,391,3323,22764,920,712,509,177,5293,5470,12639,,139314,176401,20742,26845,32728,32976,33910,32658,33313,5.0,1107,1290,59
Seoni,27707,17076,20464,24227,24258,10182,550,1561,395,1166,20431,6186,21810,23371,2255,953.0,22159,458,3935,20615,967,1142,239,44,7743,7787,9179,21.0,44249,184779,19099,21270,23532,23411,23072,22480,22308,10.0,2870,6475,343
Shahdol,29798,15653,22392,21061,28534,8142,618,3429,2425,1004,18786,990,18786,22215,1711,,21677,658,2134,20960,948,427,157,272,4761,5033,3531,,17690,111319,16979,21587,21288,20706,20410,20480,19810,8.0,2410,1287,173
Shajapur,25097,17457,22155,23731,23517,10140,379,578,16,562,16163,7156,16163,16741,149,,18966,285,2445,17888,954,408,153,159,5427,5586,4306,,30476,361850,18156,19544,23421,23647,23435,21732,22240,12.0,402,775,63
Sheopur,19544,8178,11971,14857,19282,16609,957,3065,0,3065,12574,9740,12574,15639,432,,15433,251,4132,14597,940,315,43,3,3822,3825,1944,,45885,136448,10234,14102,16032,15610,14949,13874,12319,68.0,598,3286,229
Shivpuri,54344,26698,42924,43193,53610,17943,1262,5498,1335,4163,32323,21351,32323,37821,1059,,37164,670,4641,33740,903,612,191,24,9672,9696,11767,,99615,484779,32750,36858,44392,43445,42482,43856,43175,53.0,328,1501,297
Sidhi,33223,18733,26610,27150,38062,13551,1015,8473,5050,3423,20010,14476,20010,28483,447,,28581,421,5626,23584,932,952,1021,91,2688,2779,8449,,14582,105311,19870,30945,29728,29060,28074,27131,24990,0.0,788,7715,81
Singroli,33692,16023,24214,24174,31409,4052,123,13641,7952,5689,17486,12720,17486,31127,95,42.0,30983,403,3581,28454,929,517,255,104,4466,4570,1652,18.0,9055,23542,15642,29921,27941,27374,26034,30067,28119,226.0,253,4854,8
Tikamgarh,34221,15540,26368,29455,32614,5172,105,3293,1248,2045,17714,9388,17714,21007,250,,23755,343,2990,22180,912,239,42,21,7163,7184,9155,,63347,264154,19110,23482,30206,29778,28985,29684,28150,90.0,278,3688,129
Ujjain,63180,32725,39835,35236,62574,14692,662,1239,250,989,28259,215,30573,31812,2144,950.0,31328,617,8671,28667,921,775,599,188,11031,11219,8482,121.0,59961,475367,34999,37845,42026,42124,42738,42081,41289,89.0,8669,11285,298
Umaria,18306,10494,15277,14852,18148,3998,137,835,36,799,11400,5204,11400,12235,245,,12039,237,1266,10903,942,316,133,51,3057,3108,5500,,20977,86465,10925,13196,14028,13826,13758,13586,13190,30.0,339,14579,95
Vidisha,39998,24226,30813,32967,39724,6690,481,4687,1018,3669,21698,8254,24184,28871,764,876.0,28534,344,2351,26317,921,511,100,32,5306,5338,4510,38.0,89723,686056,27305,29919,32422,31896,31592,33284,33075,168.0,984,655,112
