Indicator,Total number of pregnant women Registered for ANC,Number of Pregnant women registered within first trimester,Number of pregnant women received 3 ANC check ups,TT2 or Booster given to Pregnant women (numbers),Number of Pregnant women given 100 IFA tablets,Number having Hb level<11 (tested cases),Number having severe anaemia (Hb<7) treated at institution,Number of Home deliveries,Number of home deliveries attended by SBA trained (Doctor/Nurse/ANM),Number of home deliveries attended by Non SBA trained (trained TB/Dai),Deliveries Conducted at Public Institutions,Number of Women Discharged under 48 hours of delivery in public facilities,Institutional deliveries (Public Insts.+Pvt. Insts.),Total reported deliveries,Number of C-section deliveries conducted at public facilities,Number of C-section deliveries conducted at private facilities,Total Number of reported live births,Total Number of reported Still Births,Number of Newborns having weight less than 2.5 kg,Number of New Borns Breast Fed within 1 hour,Sex Ratio at birth ( Female Live Bitrths/ Male Births *1000),Total Number of Abortions ( Spontaneous/ Induced) Reported,Total Number of MTPs ( Public) reported,Number of Vasectomies Conducted (Public + Pvt.),Number of Tubectomies Conducted (Public + Pvt.),Total Sterilisation Conducted,IUCD Insertions done (public facilities),IUCD insertions done (pvt. facilities),Oral Pills distributed,Condom pieces distributed,Number of Infants given OPV 0 (Birth Dose),Number of Infants given BCG,Number of Infants given DPT1,Number of Infants given DPT2,Number of Infants given DPT3,Number of Infants given Measles,Number of fully immunized children (9-11 months),Adverse Events Following Imunisation (Others),Number of Major Operations,Number of Minor Operations,Total Number of Infant Deaths reported
Kishtwar,4914,2501,1391,31.3,33.4,135,100.0,9,720,1.2,,,3874,4603,600,,94,3957,3898,914,26.0,0.0,179,41,8.7,100.0,0.0,0.0,0.0,0.0,0.0,0.0,,42.8,4.6,0,563,71,4267,100.0,0
Kulgam,10033,9486,1136,107.4,83.6,54,32.9,8,19,29.6,,,3937,3964,1803,,13,3894,3753,957,53.7,0.1,4740,1,0.2,100.0,1.8,0.0,0.0,0.0,0.0,0.0,,16.4,1.4,0,2645,223,10948,99.9,4
Kupwara,15334,14118,5379,64.5,75.2,483,98.8,136,59,69.7,,,7294,7489,1820,,140,7252,7253,941,52.1,0.0,702,23,3.9,95.7,10.2,4.5,0.0,0.0,0.0,0.0,,36.9,4.9,19,3913,349,17037,100.0,3
Leh Ladakh,2255,1732,312,51.8,86.4,3,100.0,4,8,33.3,,,1808,1820,467,,21,1813,1633,971,86.3,1.2,1487,24,10.9,95.8,84.9,1.4,0.0,0.0,0.0,0.0,,13.9,4.6,10,39,29,1565,100.0,2
Poonch,12701,8302,2412,53.5,41.6,120,67.0,104,999,9.4,,,9417,10520,2932,,311,10240,10252,924,18.1,0.0,2877,263,54.8,90.5,0.0,0.3,0.0,0.0,0.0,0.0,,11.4,1.7,8,3642,314,10715,100.0,3
Pulwama,9484,8746,1027,81.3,52.3,289,89.2,0,73,0.0,879.0,2.0,4970,5043,2779,876.0,33,4964,4854,1022,4.4,0.7,5048,0,0.0,,73.0,0.0,0.0,0.0,0.0,0.0,,10.7,0.4,0,1021,172,9760,100.0,0
Rajouri,15368,11780,4138,85.2,92.2,358,96.8,1,844,0.1,761.0,76.0,12220,13065,1945,564.0,82,12752,11062,976,66.8,0.0,1379,731,91.0,100.0,1.5,0.0,0.0,0.0,0.0,0.0,26.0,17.2,3.6,0,3027,115,13744,100.0,0
Ramban,6992,5425,2525,54.9,72.0,195,91.5,90,769,10.5,,,4321,5180,211,,13,4988,4786,956,72.1,0.0,2134,7,6.9,100.0,19.6,0.0,0.0,0.0,0.0,0.0,,32.3,4.4,8,885,68,5826,100.0,0
Reasi,7796,6233,1546,75.1,67.1,79,35.3,189,1122,14.4,,,4288,5599,27,,57,5467,5450,903,60.8,0.0,349,191,65.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,,25.9,6.0,6,5716,115,6363,100.0,0
Samba,5048,3466,856,83.3,53.0,104,99.0,0,100,0.0,,,1237,1337,279,,1,1331,1333,932,29.7,0.0,3523,178,97.3,96.6,0.0,0.0,0.0,0.0,0.0,0.0,,10.7,2.9,4,3946,75,5573,100.0,4
Shopian,5003,4383,267,74.3,50.6,185,88.5,2,47,4.1,,,1047,1096,411,,17,1065,1078,960,12.0,0.0,2383,0,0.0,,8.3,0.0,0.0,0.0,0.0,0.0,,1.1,0.1,0,980,91,4536,100.0,0
Srinagar,90489,49537,3851,65.9,6.5,368,2.7,0,15,0.0,7150.0,153.0,39317,39332,21574,6997.0,1283,38695,35856,948,3.2,1.2,8862,0,6.3,,46.8,3.2,0.0,0.0,0.0,0.0,129.0,7.2,0.1,21,4604,633,19385,100.0,0
Udhampur,16216,9422,2913,119.8,34.5,73,90.1,1,1440,0.1,955.0,572.0,7307,8748,1092,383.0,117,8486,8636,929,35.4,0.0,7224,626,89.6,100.0,0.0,2.1,0.0,0.0,0.0,0.0,147.0,43.7,11.6,43,6098,246,10595,100.0,0
