Indicator,Total number of pregnant women Registered for ANC,Number of Pregnant women registered within first trimester,Number of pregnant women received 3 ANC check ups,TT2 or Booster given to Pregnant women (numbers),Number of Pregnant women given 100 IFA tablets,Number having Hb level<11 (tested cases),Number having severe anaemia (Hb<7) treated at institution,Number of Home deliveries,Number of home deliveries attended by SBA trained (Doctor/Nurse/ANM),Number of home deliveries attended by Non SBA trained (trained TB/Dai),Deliveries Conducted at Public Institutions,Number of Women Discharged under 48 hours of delivery in public facilities,Institutional deliveries (Public Insts.+Pvt. Insts.),Total reported deliveries,Number of C-section deliveries conducted at public facilities,Number of C-section deliveries conducted at private facilities,Total Number of reported live births,Total Number of reported Still Births,Number of Newborns having weight less than 2.5 kg,Number of New Borns Breast Fed within 1 hour,Sex Ratio at birth ( Female Live Bitrths/ Male Births *1000),Total Number of Abortions ( Spontaneous/ Induced) Reported,Total Number of MTPs ( Public) reported,Number of Vasectomies Conducted (Public + Pvt.),Number of Tubectomies Conducted (Public + Pvt.),Total Sterilisation Conducted,IUCD Insertions done (public facilities),IUCD insertions done (pvt. facilities),Oral Pills distributed,Condom pieces distributed,Number of Infants given OPV 0 (Birth Dose),Number of Infants given BCG,Number of Infants given DPT1,Number of Infants given DPT2,Number of Infants given DPT3,Number of Infants given Measles,Number of fully immunized children (9-11 months),Adverse Events Following Imunisation (Others),Number of Major Operations,Number of Minor Operations,Total Number of Infant Deaths reported
Dewas,31979,25640,4592,68.3,88.0,297,37.5,36,165,17.9,2093.0,0.0,26905,27106,2081,1256.0,390,26705,25111,955,81.3,0.0,11766,717,57.4,100.0,11.6,0.9,0,0,1,0,,51.0,15.8,366,584,386,34851,100.0,0
Dhar,61484,43126,26278,80.0,92.4,2894,61.0,190,2311,7.6,1055.0,0.0,38626,41127,996,641.0,623,40656,39569,945,80.6,0.0,29076,1654,57.7,99.4,3.8,1.0,0,0,0,15,,43.6,15.7,380,584,184,57005,99.6,4
Dindori,21304,18899,8597,73.7,86.7,1191,65.6,215,602,26.3,,,11749,12566,12,,293,12314,11770,961,77.6,0.0,15698,305,11.1,99.7,0.1,0.0,0,0,0,0,,52.8,33.9,18,533,123,20959,100.0,1
Guna,33939,21799,7325,77.1,99.2,402,53.1,288,626,31.5,2529.0,62.0,26843,27757,768,1010.0,471,26795,25696,944,91.4,0.0,6816,399,54.5,96.7,0.4,0.1,0,0,3,21,3.0,83.6,12.9,57,1812,183,30259,96.3,28
Gwalior,46989,20810,11226,68.8,103.4,1476,38.9,48,749,6.0,9512.0,0.0,41099,41896,5239,6132.0,658,29005,27830,880,85.3,0.0,11626,745,65.0,100.0,8.3,1.3,0,0,5,1,365.0,46.4,8.7,291,2838,1231,40056,92.6,0
Harda,12608,8828,3980,78.7,89.0,150,52.8,0,1013,0.0,1801.0,166.0,9458,10471,407,1271.0,102,10366,10167,942,88.7,2.3,8200,146,39.9,100.0,6.8,0.0,0,0,0,0,1.0,46.9,18.5,24,115,15,11067,100.0,1
Hoshangabad,24537,17720,4694,68.6,82.5,31,12.6,1,271,0.4,3691.0,,20762,21034,3573,2069.0,274,20274,20004,914,69.9,1.2,7472,665,44.0,99.5,19.7,0.2,0,0,5,0,,56.5,18.4,120,1019,154,27249,98.4,1
Indore,90071,55050,22223,75.9,89.3,1330,39.7,54,59,47.8,30406.0,2821.0,65403,65516,5049,8496.0,990,64678,64002,984,84.4,0.3,25647,756,85.5,98.3,3.6,0.5,0,0,0,0,2534.0,24.0,8.8,135,2481,2582,77951,90.4,7
Jabalpur,45105,36041,12929,99.7,115.7,2061,61.4,18,361,4.7,2763.0,0.0,36979,37358,6925,703.0,832,36686,31981,934,108.9,0.0,27714,1192,56.9,89.5,15.3,0.6,0,0,0,9,,70.7,36.2,227,2738,788,53086,95.3,2
Jhabua,40666,24978,21581,75.7,73.0,1240,47.8,25,1234,2.0,1426.0,803.0,34849,36108,135,452.0,566,34780,34400,940,48.3,0.2,27471,1492,71.1,97.8,0.3,1.3,0,0,2,10,0.0,43.2,11.0,304,598,82,28863,99.2,6
Katni,28900,22664,7278,93.5,99.1,1259,57.7,79,654,10.8,2283.0,0.0,23335,24068,895,1521.0,547,23422,21184,931,91.7,0.0,18751,101,17.5,79.2,7.9,0.1,0,0,0,0,7.0,56.1,33.8,331,1265,242,31581,99.8,3
Khandwa,29770,28363,4446,88.0,93.9,656,97.8,62,38,62.0,2017.0,350.0,25743,25843,2140,1548.0,425,25494,25055,923,93.5,0.8,19249,556,51.6,88.1,5.0,0.3,0,0,0,0,41.0,48.4,14.4,112,1144,130,27240,99.7,2
Khargone,47203,31580,215,71.4,84.7,1228,55.5,26,4709,0.5,1571.0,12.0,31574,36309,1925,1004.0,545,35142,34555,948,66.0,0.0,26176,451,39.1,85.4,8.0,0.2,0,0,3,15,4.0,68.9,20.9,59,1128,496,45733,94.5,2
Mandla,27814,23512,11302,80.1,94.3,818,82.0,0,147,0.0,1004.0,2.0,17516,17663,242,633.0,405,17234,16469,939,74.8,0.0,10696,224,13.8,98.2,2.9,0.1,0,1,0,0,2.0,79.6,27.9,24,4117,51,25596,99.5,4
Mandsaur,26086,20798,2014,83.4,96.0,592,48.4,18,150,10.7,683.0,,22156,22324,2275,582.0,497,21363,20003,960,89.9,0.8,12884,442,52.2,98.6,21.2,0.9,0,0,0,6,,73.1,32.2,135,353,41,26191,77.3,18
Morena,50003,30496,11983,71.1,87.1,1919,65.9,4,643,0.6,4361.0,1246.0,40476,41123,587,1684.0,683,39322,36684,897,58.6,0.0,9230,307,31.4,100.0,1.9,0.1,0,0,0,0,43.0,68.6,14.9,294,3549,235,47476,100.0,4
Narsinghpur,21894,15990,7046,77.8,96.7,2564,79.6,11,388,2.8,2670.0,0.0,17700,18099,1512,1705.0,284,16458,16183,912,69.5,3.1,18186,371,32.9,72.2,4.5,0.4,0,0,37,0,,63.6,29.9,58,1242,130,24451,100.0,5
Neemuch,17609,14054,16,84.4,94.6,1213,95.1,96,136,41.4,2062.0,20.0,13177,13409,361,385.0,166,13227,12239,949,69.0,0.0,8223,40,26.7,97.5,4.8,0.8,0,0,2,7,,38.0,12.4,35,62,14,14864,98.4,1
Panna,31317,22597,2936,76.6,103.1,530,33.4,627,817,43.4,,,18913,20357,470,,319,20581,19402,917,94.3,0.0,19051,438,41.1,78.1,2.0,0.1,0,0,1,0,,62.9,24.3,234,2895,158,29854,70.7,16
Raisen,35329,27266,11214,83.9,90.2,368,53.6,254,857,22.9,,,21023,22134,610,,285,21665,21161,959,88.1,1.7,19706,686,50.2,99.3,8.2,0.9,0,0,2,1,,77.3,22.5,74,2621,359,33690,98.6,13
Rajgarh,37602,29792,9505,89.8,98.1,361,45.1,353,289,55.0,589.0,0.0,25054,25696,262,315.0,359,25022,24090,955,96.4,0.0,14732,295,24.6,99.7,3.3,0.2,0,0,37,0,,68.0,19.3,80,2074,215,39883,99.0,11
Ratlam,40764,30489,8244,80.7,87.6,788,67.8,35,542,6.1,2641.0,348.0,32665,33242,2142,1409.0,766,32512,30515,949,86.3,0.0,13709,1104,61.4,90.4,6.8,0.0,0,0,0,0,114.0,45.7,16.4,46,2423,397,38114,99.7,2
Rewa,64382,39730,14966,69.7,105.2,767,36.0,45,1270,3.4,1617.0,177.0,46334,47649,2316,665.0,668,45672,43688,922,85.0,0.2,17491,182,37.5,95.1,3.2,0.3,0,0,1,22,93.0,36.9,20.2,142,1974,1634,61133,99.5,54
Sagar,68726,45796,17360,73.8,87.7,1734,42.5,285,1715,14.3,1175.0,34.0,36207,38207,1518,191.0,594,37724,37397,949,64.6,0.1,14507,643,31.7,96.3,3.0,0.3,0,0,2,37,0.0,50.7,17.6,284,2831,594,63686,98.1,7
Satna,63117,40320,13756,77.1,88.6,2460,80.3,276,1412,16.4,4238.0,0.0,38062,39750,2480,751.0,550,37958,34359,919,57.0,0.0,20663,1019,27.1,83.6,9.4,0.8,0,0,6,0,,58.9,17.9,160,1863,329,58130,99.6,20
Sehore,33931,27118,10331,92.6,93.5,946,88.7,0,844,0.0,1531.0,112.0,23564,24408,1238,707.0,311,24142,23211,931,81.2,2.4,30401,1249,44.6,97.6,15.9,1.4,0,0,4,0,4.0,34.1,15.3,197,1285,360,36238,100.0,0
Seoni,30309,25892,2379,84.3,92.1,365,21.5,155,287,35.1,1282.0,19.0,22444,22886,2311,1138.0,456,22487,21861,976,67.4,0.0,20862,248,11.2,80.6,6.7,0.0,0,0,0,20,8.0,43.5,24.3,62,956,163,28233,100.0,1
Shahdol,26436,19869,5710,78.9,97.7,1518,58.4,572,527,52.0,985.0,249.0,22632,23731,2586,711.0,623,23346,21727,936,93.3,0.0,6379,115,10.5,100.0,16.7,0.0,0,0,0,0,0.0,77.1,19.2,17,1809,179,24296,99.4,0
Shajapur,19892,14806,478,76.6,94.4,499,49.6,4,90,4.3,535.0,0.0,14274,14368,164,336.0,198,14066,13518,950,83.3,0.9,13054,30,9.2,100.0,7.1,0.0,0,0,9,0,2.0,71.2,16.2,44,1830,224,22515,100.0,2
Sheopur,20677,12710,4225,73.4,99.0,924,43.4,0,1862,0.0,,,12163,14025,587,,190,13896,13199,935,81.0,0.1,5952,45,10.3,100.0,1.0,0.0,0,0,21,0,,62.4,20.5,55,2297,85,16422,71.5,0
Shivpuri,56039,30598,4171,75.8,102.9,479,26.2,176,2007,8.1,532.0,44.0,35383,37566,2115,59.0,618,32526,33097,933,82.6,0.0,10160,471,33.9,79.8,4.8,0.9,0,0,2,4,,58.2,14.6,21,1097,189,47707,86.5,0
Sidhi,35949,23807,7971,85.1,82.7,916,57.3,34,2613,1.3,674.0,79.0,25407,28054,766,57.0,584,26534,25637,931,51.7,0.1,11475,634,33.9,89.9,4.2,0.6,0,0,0,0,19.0,71.1,14.3,169,1468,240,32784,95.2,0
Singroli,41076,31075,14516,78.0,97.9,1500,59.6,163,2072,7.3,6175.0,,30438,32673,236,459.0,575,31501,30960,938,83.9,0.1,10141,325,40.3,87.1,0.3,0.0,0,0,7,5,1125.0,65.3,12.9,99,924,56,33187,96.5,3
Tikamgarh,46626,25650,9394,63.6,88.5,1007,43.3,121,1006,10.7,423.0,63.0,27768,28895,855,330.0,535,28991,28580,920,74.4,0.5,22870,579,33.0,96.9,3.8,0.0,0,0,14,6,0.0,54.7,17.2,54,3257,159,37350,98.4,10
Ujjain,49926,40038,14051,79.7,88.6,1349,53.8,7,114,5.8,12242.0,,36021,36142,2295,5464.0,511,35192,28998,959,86.6,0.6,20882,1045,71.5,95.1,13.5,2.0,0,0,0,1,224.0,47.6,15.6,159,2091,390,51347,100.0,3
Umaria,18131,11894,3810,69.6,89.1,1338,73.0,73,89,45.1,,,11363,11525,265,,261,11219,10764,907,73.4,0.0,3238,65,9.9,83.1,5.4,0.6,0,0,3,0,,66.4,44.0,66,603,305,15512,100.0,2
Vidisha,41548,29071,8340,76.6,96.0,775,59.0,153,1418,9.7,2151.0,236.0,24529,26100,1574,895.0,391,25231,24242,947,95.7,2.4,14049,316,25.3,86.7,6.3,0.2,0,0,0,31,20.0,81.9,20.5,100,2068,673,37201,90.4,24
