Indicator,Total number of pregnant women Registered for ANC,Number of Pregnant women registered within first trimester,Number of pregnant women received 3 ANC check ups,TT2 or Booster given to Pregnant women (numbers),Number of Pregnant women given 100 IFA tablets,Number having Hb level<11 (tested cases),Number having severe anaemia (Hb<7) treated at institution,Number of Home deliveries,Number of home deliveries attended by SBA trained (Doctor/Nurse/ANM),Number of home deliveries attended by Non SBA trained (trained TB/Dai),Deliveries Conducted at Public Institutions,Number of Women Discharged under 48 hours of delivery in public facilities,Institutional deliveries (Public Insts.+Pvt. Insts.),Total reported deliveries,Number of C-section deliveries conducted at public facilities,Number of C-section deliveries conducted at private facilities,Total Number of reported live births,Total Number of reported Still Births,Number of Newborns having weight less than 2.5 kg,Number of New Borns Breast Fed within 1 hour,Sex Ratio at birth ( Female Live Bitrths/ Male Births *1000),Total Number of Abortions ( Spontaneous/ Induced) Reported,Total Number of MTPs ( Public) reported,Number of Vasectomies Conducted (Public + Pvt.),Number of Tubectomies Conducted (Public + Pvt.),Total Sterilisation Conducted,IUCD Insertions done (public facilities),IUCD insertions done (pvt. facilities),Oral Pills distributed,Condom pieces distributed,Number of Infants given OPV 0 (Birth Dose),Number of Infants given BCG,Number of Infants given DPT1,Number of Infants given DPT2,Number of Infants given DPT3,Number of Infants given Measles,Number of fully immunized children (9-11 months),Adverse Events Following Imunisation (Others),Number of Major Operations,Number of Minor Operations,Total Number of Infant Deaths reported
Jhabua,33891.0,11034.0,23529.0,22688.0,31099.0,9785.0,350.0,5043.0,85.0,4958.0,22975.0,14561.0,23814.0,28857.0,171.0,24.0,28464.0,537.0,3181.0,26663.0,933,479.0,445.0,41.0,6151.0,6192.0,5206.0,5.0,37280.0,136381.0,16915.0,31355.0,27846.0,26654.0,25821.0,26614.0,26045.0,8.0,1085.0,2170.0,240.0
Katni,25875.0,12405.0,19587.0,20455.0,21194.0,5460.0,124.0,2698.0,209.0,2489.0,16425.0,3263.0,18173.0,20871.0,307.0,1086.0,20605.0,433.0,1941.0,18724.0,945,106.0,112.0,176.0,6184.0,6360.0,8555.0,10.0,35317.0,252588.0,15042.0,21304.0,20941.0,21211.0,21908.0,22176.0,20703.0,10.0,403.0,127.0,404.0
Khandwa,30934.0,25358.0,28544.0,28289.0,25881.0,10956.0,2345.0,1771.0,472.0,1299.0,24495.0,19662.0,24495.0,26266.0,1168.0,,25955.0,328.0,4979.0,18633.0,967,241.0,488.0,162.0,7380.0,7542.0,5292.0,46.0,51170.0,278070.0,16998.0,27422.0,28070.0,27797.0,28247.0,27165.0,32117.0,,,1884.0,255.0
Khargone,41110.0,19755.0,35791.0,32064.0,42298.0,21712.0,411.0,6312.0,127.0,6185.0,28002.0,11030.0,28713.0,35025.0,1934.0,484.0,34963.0,644.0,6141.0,32086.0,911,716.0,371.0,140.0,6631.0,6771.0,7004.0,,29791.0,104896.0,17789.0,37857.0,37974.0,37113.0,37358.0,36534.0,32194.0,81.0,6359.0,3433.0,546.0
Mandla,20312.0,13052.0,16071.0,16556.0,19134.0,6591.0,96.0,5911.0,205.0,5706.0,11937.0,3636.0,12757.0,18668.0,71.0,257.0,17098.0,304.0,1525.0,14127.0,997,367.0,254.0,484.0,4502.0,4986.0,1534.0,,22051.0,97956.0,7913.0,19383.0,17754.0,17482.0,17679.0,16814.0,16140.0,,993.0,3027.0,140.0
Mandsaur,29798.0,17366.0,25038.0,27491.0,61761.0,11312.0,416.0,1281.0,263.0,1018.0,22299.0,5007.0,23033.0,24314.0,1495.0,260.0,24191.0,660.0,3547.0,21820.0,912,211.0,145.0,458.0,6970.0,7428.0,5930.0,,42117.0,273467.0,22444.0,23566.0,25356.0,24981.0,25012.0,24014.0,32069.0,7.0,1795.0,2719.0,229.0
Morena,54814.0,22056.0,36981.0,44124.0,49880.0,12241.0,331.0,1366.0,483.0,883.0,38697.0,14654.0,41470.0,42836.0,29.0,891.0,42427.0,707.0,6140.0,40212.0,894,448.0,257.0,328.0,6758.0,7086.0,4934.0,4.0,74250.0,301633.0,36069.0,40728.0,46136.0,44827.0,43806.0,41557.0,39565.0,18.0,37.0,225.0,207.0
Narsinghpur,22296.0,8779.0,18778.0,18079.0,22523.0,4256.0,201.0,2238.0,267.0,1971.0,14479.0,10310.0,15014.0,17252.0,766.0,,17081.0,291.0,2575.0,14457.0,943,318.0,138.0,67.0,9401.0,9468.0,4088.0,,25622.0,152512.0,16166.0,16720.0,20217.0,19704.0,19918.0,19372.0,19276.0,11.0,8672.0,2950.0,145.0
Neemuch,18884.0,8874.0,14888.0,17815.0,18425.0,5771.0,559.0,1175.0,314.0,861.0,11173.0,1507.0,12887.0,14062.0,745.0,318.0,14213.0,206.0,7084.0,12501.0,897,29.0,51.0,302.0,2259.0,2561.0,3558.0,,49888.0,179271.0,11944.0,16055.0,16034.0,16264.0,16930.0,17875.0,9969.0,0.0,507.0,388.0,48.0
Panna,25543.0,12493.0,20377.0,18221.0,20177.0,1485.0,56.0,1494.0,822.0,672.0,16759.0,2571.0,16759.0,18253.0,170.0,,17947.0,375.0,1892.0,17238.0,958,59.0,239.0,23.0,4692.0,4715.0,4028.0,,20146.0,202089.0,15064.0,19738.0,24125.0,23607.0,23412.0,23655.0,23724.0,9.0,298.0,505.0,206.0
Raisen,31426.0,18114.0,25967.0,27090.0,28142.0,5120.0,91.0,4258.0,1030.0,3228.0,20735.0,11456.0,20849.0,25107.0,159.0,,24424.0,691.0,3871.0,15153.0,922,308.0,435.0,334.0,5518.0,5852.0,8842.0,40.0,118839.0,359893.0,22052.0,28268.0,27347.0,26887.0,28219.0,28322.0,22723.0,9.0,149.0,1966.0,287.0
Rajgarh,36385.0,21028.0,28359.0,31439.0,40674.0,6446.0,546.0,2789.0,126.0,2663.0,21372.0,9614.0,21372.0,24161.0,207.0,,23743.0,499.0,2856.0,20374.0,966,453.0,376.0,36.0,5338.0,5374.0,2518.0,,77088.0,303402.0,20806.0,27636.0,30273.0,29974.0,29864.0,29089.0,27472.0,385.0,549.0,1872.0,195.0
Ratlam,35521.0,18793.0,26620.0,31660.0,34076.0,8811.0,177.0,1593.0,568.0,1025.0,25719.0,19400.0,26377.0,27970.0,1713.0,155.0,28318.0,712.0,7582.0,26167.0,934,391.0,452.0,211.0,5441.0,5652.0,7034.0,,25266.0,107607.0,27656.0,29580.0,31491.0,31235.0,31528.0,30746.0,32954.0,13.0,2651.0,2918.0,536.0
Rewa,61652.0,32810.0,42394.0,51357.0,51952.0,8640.0,526.0,6973.0,945.0,6028.0,38585.0,1314.0,40581.0,47554.0,1150.0,,46799.0,781.0,1929.0,39641.0,930,430.0,382.0,669.0,6757.0,7426.0,20415.0,,50992.0,311161.0,33336.0,49957.0,55560.0,54100.0,56472.0,51700.0,48886.0,,5.0,2325.0,167.0
Sagar,56870.0,20508.0,48678.0,46477.0,43776.0,6804.0,1114.0,9408.0,1357.0,8051.0,33211.0,4623.0,35717.0,45125.0,1434.0,,44335.0,872.0,5817.0,38504.0,949,600.0,375.0,257.0,11319.0,11576.0,9152.0,48.0,109297.0,355311.0,29996.0,43596.0,47841.0,48254.0,48143.0,49316.0,48922.0,,1072.0,1950.0,168.0
Satna,54606.0,23588.0,45010.0,47156.0,44022.0,6209.0,660.0,6909.0,5204.0,1705.0,30634.0,1080.0,30662.0,37571.0,1417.0,,36926.0,716.0,6412.0,33846.0,941,1098.0,795.0,507.0,7114.0,7621.0,6870.0,341.0,59712.0,284661.0,35674.0,43817.0,45626.0,44736.0,44589.0,42815.0,42505.0,,1904.0,2574.0,1307.0
Sehore,36172.0,21977.0,31487.0,33743.0,34318.0,7808.0,385.0,1936.0,872.0,1064.0,22371.0,20106.0,23689.0,25625.0,640.0,331.0,25914.0,462.0,4421.0,20972.0,961,266.0,513.0,972.0,8830.0,9802.0,13435.0,9.0,85323.0,296268.0,22775.0,29202.0,32506.0,31993.0,33708.0,33422.0,33832.0,,1248.0,768.0,789.0
Seoni,26181.0,16381.0,19234.0,22745.0,21911.0,5301.0,301.0,2302.0,863.0,1439.0,18551.0,4218.0,20015.0,22317.0,1461.0,917.0,21540.0,506.0,3135.0,19433.0,945,861.0,182.0,43.0,5675.0,5718.0,10187.0,39.0,34154.0,113962.0,17915.0,21811.0,22140.0,22025.0,22238.0,22375.0,21076.0,6.0,2417.0,3050.0,439.0
Shahdol,29650.0,15072.0,20898.0,22111.0,24716.0,5818.0,409.0,5799.0,2860.0,2939.0,16462.0,4588.0,16523.0,22322.0,1014.0,21.0,21830.0,507.0,4312.0,16919.0,959,,243.0,1911.0,6835.0,8746.0,3443.0,5.0,14872.0,94496.0,12902.0,21517.0,24463.0,23005.0,22653.0,19186.0,14475.0,,1878.0,2733.0,199.0
Shajapur,33265.0,23559.0,28788.0,30332.0,33260.0,10473.0,523.0,823.0,25.0,798.0,24616.0,12817.0,24616.0,25439.0,84.0,,25033.0,450.0,9900.0,22437.0,933,337.0,74.0,294.0,5837.0,6131.0,5924.0,,26558.0,266365.0,18331.0,26167.0,29879.0,30454.0,30377.0,30614.0,27767.0,9.0,327.0,1216.0,159.0
Sheopur,17486.0,6107.0,11413.0,14873.0,18848.0,11470.0,361.0,2883.0,30.0,2853.0,13597.0,8975.0,13597.0,16480.0,436.0,,16485.0,351.0,4837.0,15263.0,908,213.0,67.0,1.0,2557.0,2558.0,2829.0,,39892.0,159291.0,9458.0,13746.0,15856.0,15212.0,14393.0,14445.0,10898.0,11.0,626.0,2406.0,250.0
Shivpuri,47671.0,22453.0,39157.0,42879.0,45382.0,15267.0,1361.0,4777.0,840.0,3937.0,31358.0,14319.0,31358.0,36135.0,788.0,,35541.0,599.0,5380.0,30968.0,932,386.0,233.0,35.0,9465.0,9500.0,7611.0,,92410.0,488287.0,28475.0,38054.0,42271.0,40653.0,41359.0,43781.0,43041.0,56.0,375.0,1021.0,450.0
Sidhi,31900.0,14165.0,25819.0,28781.0,29392.0,12245.0,1028.0,8505.0,5648.0,2857.0,19100.0,16295.0,19100.0,27605.0,418.0,,27296.0,337.0,11188.0,12154.0,954,270.0,575.0,534.0,2916.0,3450.0,7429.0,,16460.0,76240.0,15010.0,26854.0,29775.0,28424.0,28360.0,37674.0,24688.0,1.0,450.0,2301.0,249.0
Singroli,30722.0,16341.0,22179.0,26743.0,19072.0,905.0,52.0,14615.0,5894.0,8721.0,13121.0,7154.0,13121.0,27736.0,523.0,,26753.0,291.0,6765.0,17362.0,942,434.0,91.0,330.0,5072.0,5402.0,5702.0,272.0,68494.0,130528.0,13201.0,26049.0,28585.0,27899.0,26597.0,22198.0,20827.0,180.0,3388.0,1645.0,126.0
Tikamgarh,37006.0,19401.0,29433.0,33469.0,29549.0,6131.0,261.0,3499.0,691.0,2808.0,24051.0,4261.0,24051.0,27550.0,215.0,,27129.0,429.0,3413.0,22591.0,933,82.0,100.0,499.0,8987.0,9486.0,7975.0,,41274.0,411930.0,20141.0,27652.0,33204.0,32673.0,32264.0,33557.0,30930.0,,622.0,2205.0,207.0
Ujjain,64736.0,33390.0,41305.0,40800.0,48480.0,15829.0,941.0,1537.0,425.0,1112.0,28502.0,3293.0,31424.0,32961.0,2006.0,1073.0,32904.0,655.0,7723.0,29781.0,946,520.0,423.0,223.0,9930.0,10153.0,7569.0,98.0,42712.0,214338.0,33282.0,37110.0,40539.0,41455.0,42106.0,42083.0,41950.0,63.0,8563.0,8852.0,370.0
Umaria,16984.0,9148.0,13562.0,13893.0,16752.0,2590.0,172.0,1317.0,128.0,1189.0,10580.0,5403.0,10740.0,12057.0,206.0,,11802.0,309.0,1747.0,11024.0,922,380.0,131.0,193.0,2082.0,2275.0,7109.0,,14590.0,268351.0,9103.0,12745.0,14607.0,13638.0,14214.0,13957.0,13973.0,115.0,343.0,8352.0,187.0
Vidisha,38017.0,20640.0,27176.0,33787.0,35045.0,3456.0,3311.0,3840.0,2235.0,1605.0,15053.0,11367.0,15261.0,19101.0,719.0,17.0,18751.0,352.0,4083.0,10884.0,914,289.0,168.0,368.0,4182.0,4550.0,4032.0,62.0,78016.0,572287.0,23528.0,18588.0,34646.0,34246.0,33981.0,35126.0,33244.0,87.0,1880.0,1050.0,62.0
