Indicator,Total number of pregnant women Registered for ANC,Number of Pregnant women registered within first trimester,Number of pregnant women received 3 ANC check ups,TT2 or Booster given to Pregnant women (numbers),Number of Pregnant women given 100 IFA tablets,Number having Hb level<11 (tested cases),Number having severe anaemia (Hb<7) treated at institution,Number of Home deliveries,Number of home deliveries attended by SBA trained (Doctor/Nurse/ANM),Number of home deliveries attended by Non SBA trained (trained TB/Dai),Deliveries Conducted at Public Institutions,Number of Women Discharged under 48 hours of delivery in public facilities,Institutional deliveries (Public Insts.+Pvt. Insts.),Total reported deliveries,Number of C-section deliveries conducted at public facilities,Number of C-section deliveries conducted at private facilities,Total Number of reported live births,Total Number of reported Still Births,Number of Newborns having weight less than 2.5 kg,Number of New Borns Breast Fed within 1 hour,Sex Ratio at birth ( Female Live Bitrths/ Male Births *1000),Total Number of Abortions ( Spontaneous/ Induced) Reported,Total Number of MTPs ( Public) reported,Number of Vasectomies Conducted (Public + Pvt.),Number of Tubectomies Conducted (Public + Pvt.),Total Sterilisation Conducted,IUCD Insertions done (public facilities),IUCD insertions done (pvt. facilities),Oral Pills distributed,Condom pieces distributed,Number of Infants given OPV 0 (Birth Dose),Number of Infants given BCG,Number of Infants given DPT1,Number of Infants given DPT2,Number of Infants given DPT3,Number of Infants given Measles,Number of fully immunized children (9-11 months),Adverse Events Following Imunisation (Others),Number of Major Operations,Number of Minor Operations,Total Number of Infant Deaths reported
Balrampur,"64,409",,"54,601","61,854","61,410","20,173",,"52,031","34,498","17,533","15,363","8,896","15,363","67,394",516,1,"54,334",208,"16,833","34,267",939,3,80,46,"2,149","2,195","26,325",,"137,048","1,756,332","24,626","51,048","48,784","49,026","48,159","49,177","49,177",,56,132,
Banda,"53,559","2,439","16,123","74,941","21,009","1,070",47,"3,752","2,590","1,162","27,661","4,207","27,662","31,414",1,,"14,654",182,652,"7,036","1,019",122,229,93,"6,919","7,012","7,730",,"62,245","434,638","6,192","79,989","75,508","71,163","76,700","70,644","20,174",,"3,702",40,13
Barabanki,"81,347",,"16,363","120,572","28,759",,,16,16,,"36,427",,"36,427","36,443",,14,"19,701",151,"5,904",,845,121,782,11,"7,380","7,391","13,617",,"87,999","3,052,684","17,521","105,466","92,268","90,163","96,661","103,395","36,957",,,,
Bareilly,"73,740","26,642","27,359","163,691","27,322","18,519",,"23,407","14,761","8,646","24,473",,"24,473","47,880",156,,"42,528",94,"17,956",,846,19,"2,110",215,"5,095","5,310","25,120",54,"151,148","1,188,016","11,839","155,611","154,634","146,912","149,864","176,132","76,000",,,,
Basti,"79,760","79,760","68,415","67,652","47,605","15,299",,"11,499","9,103","2,396","31,288","6,763","31,288","42,787",,,"58,326",330,"13,664","58,326",923,14,,33,"2,741","2,774","23,098",,"146,450","1,358,800","24,511","71,416","73,688","69,959","69,714","69,698","64,427",,"3,773","7,823",
Bijnor,"73,912",,"35,086","107,900","37,295","9,456",,"20,860","8,031","12,829","12,785",,"12,785","33,645",63,,"32,564",98,"11,742","31,753",857,734,316,21,"2,456","2,477","16,365",,"100,940","784,053","18,484","100,176","91,614","90,591","93,957","98,031","45,206",,,,
Budaun,"94,756","65,845","49,251","83,847","75,623","37,026","14,218","48,350","17,203","31,147","30,032","25,825","30,032","78,382","1,040",110,"62,373","6,938","9,831","45,970",797,"1,791","4,805",567,"4,290","4,857","44,272",,"200,181","2,379,928","39,961","97,780","96,612","89,254","97,262","88,569","96,718",,153,439,4
Bulandshahar,"85,018","56,923","56,427","90,874","74,647","19,936","1,339","52,512","46,650","5,862","25,753","50,091","25,753","78,265",264,15,"64,022","3,582","18,553","31,365",864,106,"1,433",133,"6,849","6,982","45,304","4,697","200,061","1,895,568","45,337","167,876","99,397","91,898","97,459","97,387","97,387",,"2,136","5,979",3
C S M Nagar,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
Chandauli,"49,428","2,529","17,342","68,078","24,365",,,"9,612","8,377","1,235","17,971",,"17,971","27,583",28,,"12,627",220,"5,010","9,936",906,,117,250,"2,533","2,783","5,297",,"34,075","380,664","6,814","91,174","76,616","78,252","85,740","90,175","20,407",,,,
Chitrakoot,"22,330","19,944","14,836","23,089","13,592","4,195","3,531","10,266","8,172","2,094","14,427","9,728","14,427","24,693",3,"1,320","15,315",80,"8,753","13,667",950,34,,61,"8,474","8,535","5,118",,"21,776","263,218","9,421","30,958","29,971","28,492","27,314","25,850","21,203",,"3,613","2,589",241
Deoria,"107,915",,"18,671","126,881","59,767",,,"11,143","6,489","4,654","34,900","10,367","34,900","46,043",,,"24,319",168,149,"17,943",901,173,630,19,"7,353","7,372","17,458",,"50,523","1,368,666","9,894","137,071","111,835","106,176","103,997","120,266","34,176",,11,508,
Etah,"5,438","4,123","3,575","41,314","13,861",35,,"3,986","2,329","1,657","10,201",,"10,201","14,187",,,"14,869",32,"1,873","9,388",936,21,86,,"1,464","1,464",,,"5,429","55,017","10,524","45,767","47,089","46,196","45,343","40,941","45,172",,,,
Etawah,"35,785","12,384","11,788","69,443","9,937","6,795","4,995","7,508","7,076",432,"23,474",,"23,474","30,982","3,129",117,"4,926",38,"3,158","5,020",536,39,364,23,"3,248","3,271","4,563",,"32,642","331,151","6,640","67,370","53,419","54,233","65,920","62,193","15,704",,,,
Faizabad,"73,053","10,881","46,545","74,063","71,665",963,18,"13,037","9,553","3,484","24,456",,"24,456","37,493","1,713",,"35,243",382,"6,858","5,930",909,62,97,102,"4,404","4,506","28,059",,"160,434","1,146,235","26,939","74,615","71,136","65,626","67,783","60,527","60,471",,"2,032","2,358",39
Farrukhabad,"51,113","13,692","15,834","47,658","16,766","6,566",25,"8,986","6,493","2,493","8,967","3,382","8,967","17,953",49,3,"13,391",14,"2,391","11,501",862,7,"1,068",9,"2,009","2,018","7,701",200,"53,684","249,733","7,243","82,163","69,410","70,941","74,270","78,597","20,978",,98,995,131
Fatehpur,"77,028","5,753","19,019","93,834","28,442",51,31,"7,706","4,814","2,892","22,066",129,"22,066","29,772",530,,"9,143",33,"3,240","7,078",708,208,845,242,"1,540","1,782","8,851",,"37,522","160,072","6,693","104,170","78,548","74,119","75,495","94,901","22,746",116.0,319,"1,180",22
Firozabad,"65,291","31,851","19,961","78,553","26,640",,,"8,054","5,467","2,587","5,816","5,141","5,816","13,870",6,,"18,687","5,748","3,345","16,583",741,6,"1,953",11,"6,505","6,516","13,467",,"56,269","448,138","11,432","97,648","88,638","87,590","91,090","92,081","37,140",,,,
Gautam Buddha Nagar,"41,270","20,310","18,689","52,517","20,779",,,"9,137","5,549","3,588","10,546","7,404","10,588","19,725","1,007","3,045","12,427",6,246,"3,351",807,,268,11,"1,526","1,537","4,778",389,"22,085","287,274","7,953","49,511","37,511","36,216","46,062","44,792","11,080",,18,10,
Ghaziabad,"91,870","52,171","43,433","147,232","53,717",14,,"16,649","7,793","8,856","19,976","5,206","19,976","36,625",,,"23,227",32,"5,265","15,038",889,440,"1,801",190,"2,634","2,824","14,694",328,"113,428","572,399","28,446","174,583","131,514","124,446","148,067","156,021","58,331",,125,992,
Ghazipur,"60,351","25,890","23,549","111,554","23,286",,,"11,737","9,833","1,904","28,208",,"28,208","39,945",,,,,,,0,,462,"2,246","4,564","6,810","8,553",,"22,013","42,525","8,735","108,614","182,459","172,566","155,269","91,785","29,545",,,,
Gonda,"91,447",,"41,527","111,236","49,506","11,311",,9,9,,"16,066",,"16,066","16,075",72,6,"24,633",68,"3,312","12,417",777,,721,13,"7,136","7,149","12,595",16,"77,103","167,177","1,930","135,035","139,424","131,202","128,393","116,499","33,731",,829,"1,527",
Gorakhpur,"158,574","54,774","100,359","149,555","96,689","4,961",,"52,020","32,200","19,820","37,535","28,606","37,633","89,653",883,,"89,526",946,"8,656","91,167",958,315,559,21,"14,630","14,651","44,736",,"164,325","957,249","30,840","129,209","126,053","120,115","126,003","127,018","73,316",,,,5
Hamirpur,"32,109","10,218","9,396","40,100","13,333",,,"2,874","2,601",273,"16,454",,"16,454","19,328","1,272",,"7,401",99,"2,361","1,822",902,19,"2,609",257,"3,532","3,789","7,590",,"48,837","415,134","8,192","48,604","44,095","43,011","42,078","47,119","7,800",,,,
Hapur,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
Hardoi,"134,747",,"59,290","156,602","45,786",,,"29,736","28,286","1,450","32,002",,"32,002","61,738",126,,"46,156",581,"15,167","38,808",889,,"1,403",162,"7,764","7,926","49,857",,"121,576","1,209,024","30,603","190,806","162,372","154,513","158,449","162,538","64,882",,,,
Hathras,"32,317","24,911","24,787","67,985","23,664",15,7,"8,803","4,175","4,628","11,529","3,236","11,529","20,332",5,,"13,399",46,"1,985","10,248",919,1,"1,491",,"3,478","3,478","5,921",,"31,467","314,634","5,036","63,335","54,410","54,528","60,449","62,275","24,771",,150,295,
Jalaun,"52,706",,"31,620","43,468","46,054",,,"17,310","16,107","1,203","19,626",,"19,626","36,936",,,"33,624",101,"5,774","32,939",862,"1,445","1,090",41,"11,276","11,317","19,708",,"73,637","922,711","17,309","45,728","45,321","41,653","42,035","44,452","44,452",,330,"2,487",
Jaunpur,"130,291","6,612","103,910","126,151","54,981","3,068",524,"60,632","39,417","21,215","33,930","25,136","33,930","94,562","1,084",1,"107,239",233,"29,935","8,503",977,18,943,31,"16,127","16,158","37,320",,"207,150","2,289,401","23,521","132,064","100,268","94,876","87,047","120,473","120,473",,"5,133","3,157",92
Jhansi,"14,594","32,877","35,470","43,023","32,946","3,287","2,337","13,463","6,042","7,421","22,972","19,173","22,972","36,435","1,705",340,"40,064","12,518","12,812","24,962",600,"13,261",694,25,"2,560","2,585","18,467","3,384","270,919","989,481","14,076","47,876","51,337","49,241","46,863","27,423","48,304",,3,"5,648",
Jyotiba Phule Nagar,"50,380","18,084","16,686","86,356","15,761","6,818",,"6,569","3,368","3,201","10,446","1,063","10,446","17,015",2,,"10,530",81,"4,811","10,258",875,47,147,65,"4,320","4,385","11,077",,"40,757","280,617","7,785","77,223","73,327","71,908","74,798","74,640","18,302",,1,"2,950",
Kannauj,"52,746","52,746","47,449","47,853","2,094",,,"6,654",952,"5,702","13,841",64,"13,841","20,495",,82,"27,969",126,"19,766","24,446",902,116,21,38,"3,796","3,834","22,292",46,"68,993","1,227,953",,"46,792","46,978","42,488","45,537","44,871","40,688",,,"3,271",
Kanpur Dehat,"53,740",,"17,032","75,282","24,080",,,"10,106","6,296","3,810","14,790",,"14,790","24,896","3,670",,"9,636",,"4,931",,866,3,13,31,"2,608","2,639","19,238",,"183,654","492,600","9,013","82,099","73,917","67,061","71,290","72,131","168,130",,,,
Kanpur Nagar,"156,180",,"101,460","140,826","57,173",,,"43,759","9,029","34,730","31,527","28,984","31,527","75,286","1,780",,"89,700",676,"1,707",,955,333,,322,"5,520","5,842","43,148",,"267,423","3,209,060","45,999","133,324","121,207","116,793","115,643","119,573","119,573",,,,
Kashi Ram Nagar,"37,811","3,177","12,390","77,016","10,503","1,363",26,"6,269","4,886","1,383","7,816","2,764","7,820","14,089",817,,"7,882",18,"1,866","5,347",924,,93,,"2,252","2,252","7,663",,"18,929","157,634","4,098","68,426","66,209","63,344","69,127","65,474","45,009",,4,375,
Kaushambi,"55,902","37,758","39,390","57,468","683,413",205,5,"3,210","2,238",972,"15,747","1,013","15,747","18,957",6,,"21,758",29,"5,540","9,148",893,8,636,244,141,385,"2,498",,"6,278","99,873","8,030","52,756","47,716","40,639","48,488","57,026","7,585",,,,
Kushinagar,"95,919","21,401","67,285","76,939","53,726","1,846",214,"42,010","30,478","11,532","26,265","21,596","26,275","68,285","3,587",,"67,644",105,"8,382","27,428",835,6,,45,"12,599","12,644","25,581","1,289","105,291","536,160","6,590","87,314","93,819","88,728","87,023","83,194","83,194",,,,
Lakhimpur Kheri,"12,405",,"7,345","88,176","200,399",,,"3,530","1,943","1,587","28,003",,"28,003","31,533",454,13,"64,737",412,"12,280","6,548",874,52,"1,689",60,"11,298","11,358","43,503",,"201,456","3,524,841","32,968","111,889","98,749","89,781","97,167","96,781","96,781",,"1,515","4,558",10
Lalitpur,"32,573","32,573","30,287","33,048","21,724",,,"6,447","5,776",671,"19,268","16,519","19,268","25,715",18,3,"24,621",282,"11,239","17,201",923,56,,29,"7,409","7,438","10,695",,"50,029","537,874","14,477","33,290","29,642","28,872","32,726","32,613","32,613",,"1,716","1,249",65
Lucknow,"124,394",,"32,528","162,753","36,038",,,,,,"34,328",,"34,328","34,328",,,"15,548",51,"5,252",,873,67,"6,307",131,145,276,,,"70,295","543,410","14,312","173,411","154,858","145,922","152,185","149,337","11,830",,,,
Maharajganj,"76,399","6,268","24,717","111,587","30,592",,,"9,681","5,980","3,701","16,157","1,940","16,305","25,986",18,28,"19,797",187,"5,512","5,847",930,,4,90,"6,269","6,359","9,865",,"92,883","148,810","11,987","113,458","91,697","88,397","96,018","106,221","30,700",,,,
Mahoba,"30,324","7,871","15,389","41,610","9,165","1,167",292,"1,597",906,691,"11,757",,"12,172","13,769",,,,,"1,747","4,964",0,,84,54,"4,090","4,144","6,099",,"35,056","240,853","2,077","37,180","38,713","36,546","34,779","37,408","8,352",,,"3,683",
Mainpuri,"69,456","7,101","64,118","64,408","23,080",,,"19,029","14,134","4,895","12,855",,"12,855","31,884",,,"27,636",75,"4,184","23,820",902,,71,,"2,391","2,391","11,315",,"31,004","423,648","17,071","56,069","55,217","53,666","55,166","56,946","56,966",,,,
Mathura,"51,305","43,875","35,460","45,850","36,968","20,317","1,243","19,150","11,623","7,527","13,519","4,026","13,519","32,669",18,120,"30,839",48,"6,253","28,728",978,36,,20,"6,582","6,602","27,166",,"117,594","1,281,797","10,221","42,721","41,971","39,686","36,575","29,892","38,482",,20,,
Maunathbhanjan,"158,332","14,780","96,935","165,580","79,393",,,"73,115","40,649","32,466","18,179","2,904","18,179","91,294",13,3,"54,937","1,684","19,955","10,169","1,026",100,92,54,"10,592","10,646","50,685",,"142,852","1,261,980","33,416","202,217","188,168","180,739","182,601","187,908","53,342",,71,23,
Meerut,"131,635","34,185","58,681","112,197","85,626","1,937",335,"77,202","64,993","12,209","11,294","12,574","11,294","88,496","5,553","16,340","114,175",445,"22,114","111,292",940,860,"6,153",353,"9,524","9,877","34,466",189,"191,737","2,003,193","46,398","106,408","118,958","109,514","102,687","103,359","151,671",,"2,039","7,567",
Mirzapur,"83,022",897,"23,015","89,413","195,554",,,"8,408","8,408",,"21,164","2,711","21,164","29,572",156,,"17,681",40,"1,880","11,423",894,89,735,254,"9,121","9,375","9,956",,"57,402","27,472","2,277","92,982","176,515","69,231","76,595","71,080",,,,,
Moradabad,"102,160","22,334","33,619","170,641","32,261","13,346",28,"16,642","7,584","9,058","25,444","6,423","25,444","42,086",670,,"15,585",139,"12,693",373,"1,165",29,"1,615",22,"3,939","3,961","14,654",266,"88,921","626,165","20,195","181,714","159,917","148,506","160,595","176,465","46,506",,,"1,458",21
Muzaffarnagar,"92,139","12,050","24,541","126,581","27,987",622,45,"22,630","18,927","3,703","20,092","3,241","24,271","46,901",490,463,"26,430",449,"4,184","14,309",787,"1,040","1,991",67,"2,698","2,765","14,918",,"145,465","683,482","28,180","152,715","188,604","109,351","158,369","158,265","72,047",,358,466,20
Pilibhit,"53,012","31,976","26,940","50,113","34,865","1,540",125,"26,099","10,782","15,317","8,547","6,522","8,547","34,646",16,,"37,465",185,"2,845","2,119",893,59,181,99,"4,330","4,429","9,488",,"61,171","813,640","11,708","54,903","54,850","49,922","50,665","49,496","49,496",,321,"1,797",
Pratapgarh,"89,542","24,286","36,582","113,697","24,040",,,"13,598","9,875","3,723","34,734","10,745","34,734","48,332",38,11,"27,312",186,"8,516","21,972",658,132,"1,902",86,"7,249","7,335","10,775",,"65,053","477,938","15,696","127,226","104,518","105,837","118,071","123,088","31,533",,226,"2,349",
Rae Bareli,"97,912","52,348","56,098","127,120","52,328",,,"32,977","22,468","10,509","35,901",,"35,901","68,878",,,"22,411",310,955,"19,549",527,18,838,46,"7,760","7,806","35,913",,"125,857","1,393,455","23,520","132,553","126,036","123,707","127,957","123,222","65,387",,5,28,507
Rampur,"40,630",,"12,624","70,599","14,607",,,"8,020","4,907","3,113","8,731",,"8,731","16,751",77,27,"2,539",,668,,817,,356,16,"2,398","2,414","7,497",,"47,375","369,392","4,565","78,639","72,267","66,885","75,865","86,198","11,361",124.0,,,
Saharanpur,"75,642","30,017","55,623","105,822","72,634",,,"77,702","46,945","30,757","22,053",,"22,053","99,755","1,813",61,"77,702","1,587","15,382",,903,597,950,927,"6,599","7,526","25,002",,"152,772","1,826,890","42,276","96,916","96,809","93,928","96,868","96,848","96,848",,"1,352",252,
Sambhal,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
Sant Kabir Nagar,"48,087",,"34,340","43,357","33,870",,,"20,145","12,896","7,249","11,842","1,675","11,842","31,987",6,,"32,273",82,"8,863","1,084",909,49,46,118,"2,845","2,963","14,765",,"62,412","364,755","7,394","49,422","38,831","36,597","36,326","40,867","44,479",,47,250,
Sant Ravidas Nagar,"22,371","4,070","21,940","28,528","15,888",,,"5,324","4,558",766,"18,310",210,"18,310","23,634",,,"12,754",9,623,"3,370",851,3,,66,"2,522","2,588","8,605",,"43,766","357,740","3,055","24,958","23,588","21,597","22,521","22,810","11,367",,780,"2,588",
Shahjahanpur,"86,627","84,115","65,725","88,483","69,927",,,"48,079","18,349","29,730","17,368",,"17,368","65,447",133,29,"67,117",465,"10,012",,959,145,56,58,"4,747","4,805","25,165",272,"195,217","1,397,226","24,349","88,766","82,029","76,685","81,600","77,791","77,791",,744,"7,867",
Shamli,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
Shrawasti,"45,210","4,439","19,217","62,028","26,612",791,,"4,565","3,778",787,"12,862","7,435","12,862","17,427",42,,"13,601",,"4,749","13,125",980,,10,,"1,138","1,138","5,546",,"45,294","272,510","4,138","58,939","51,862","54,049","53,508","56,879","13,762",,"1,249",605,
Siddharth Nagar,"69,839",,"57,406","51,563","49,650",,,"40,382","30,557","9,825","11,167","11,603","11,167","51,549",436,19,"49,904",164,"9,715","47,862",887,15,,17,"2,582","2,599","33,809",,"115,084","1,162,600","25,717","67,645","64,163","44,963","41,471","53,404","53,404",,,"2,940",
Sitapur,"143,827","57,558","69,668","145,126","62,513",,,"34,197","14,404","19,793","46,367",,"46,367","80,564",276,118,"70,341",357,"20,985",,963,,"2,098",126,"11,884","12,010","20,360",,"75,416","779,425","33,191","177,556","154,814","149,266","150,365","121,889","69,045",,"7,625","4,728",
Sonbhadra,"30,364","13,691","19,610","29,415","32,721","2,680",454,"19,576","10,728","8,848","21,314","14,297","21,314","40,890","9,020",1,"32,044","2,074","6,358","18,138",474,"4,546",880,100,"1,716","1,816","24,652","8,672","96,330","788,906","3,640","37,943","36,808","36,809","34,245","32,916","27,916",,,"1,297",2
Sultanpur,"95,193","28,467","15,491","117,401","31,803",,,"20,492","11,195","9,297","35,435","12,068","35,494","55,986",214,,"31,120",148,"5,520","16,368",907,5,143,7,"5,518","5,525","24,775",,"125,424","971,235","7,586","155,620","129,736","130,591","149,362","138,954","36,595",,284,"1,948",
Unnav,"92,932","92,932","69,912","75,823","78,437","5,113",,"24,878","13,411","11,467","29,714",,"29,714","54,592",,,"49,730",437,"5,399","25,297",847,89,,57,"5,827","5,884","32,558",,"206,673","1,732,408","25,964","95,834","82,868","76,022","80,405","81,455","79,661",,,,
Varanasi,"50,880","19,824","20,316","165,474","21,997",227,108,"4,922","2,881","2,041","28,782","20,016","28,782","33,704",329,28,"24,386",41,"4,279","19,161",948,14,925,286,"8,895","9,181","36,593","1,454","108,429","614,608","15,315","136,020","129,261","114,803","120,048","127,313","75,683",,"5,680","4,108",
