Indicator,Total number of pregnant women Registered for ANC,Number of Pregnant women registered within first trimester,Number of pregnant women received 3 ANC check ups,TT2 or Booster given to Pregnant women (numbers),Number of Pregnant women given 100 IFA tablets,Number having Hb level<11 (tested cases),Number having severe anaemia (Hb<7) treated at institution,Number of Home deliveries,Number of home deliveries attended by SBA trained (Doctor/Nurse/ANM),Number of home deliveries attended by Non SBA trained (trained TB/Dai),Deliveries Conducted at Public Institutions,Number of Women Discharged under 48 hours of delivery in public facilities,Institutional deliveries (Public Insts.+Pvt. Insts.),Total reported deliveries,Number of C-section deliveries conducted at public facilities,Number of C-section deliveries conducted at private facilities,Total Number of reported live births,Total Number of reported Still Births,Number of Newborns having weight less than 2.5 kg,Number of New Borns Breast Fed within 1 hour,Sex Ratio at birth ( Female Live Bitrths/ Male Births *1000),Total Number of Abortions ( Spontaneous/ Induced) Reported,Total Number of MTPs ( Public) reported,Number of Vasectomies Conducted (Public + Pvt.),Number of Tubectomies Conducted (Public + Pvt.),Total Sterilisation Conducted,IUCD Insertions done (public facilities),IUCD insertions done (pvt. facilities),Oral Pills distributed,Condom pieces distributed,Number of Infants given OPV 0 (Birth Dose),Number of Infants given BCG,Number of Infants given DPT1,Number of Infants given DPT2,Number of Infants given DPT3,Number of Infants given Measles,Number of fully immunized children (9-11 months),Adverse Events Following Imunisation (Others),Number of Major Operations,Number of Minor Operations,Total Number of Infant Deaths reported
Lucknow,"155,529","89,644","111,370","110,601","215,350","71,584","4,663","3,967","3,031",936,"49,148","28,498","49,148","53,115","11,709",0,"65,994","2,767","11,387","58,897",904,"2,635","3,083",20,"4,500","4,520","14,893",0,"89,880","509,011","88,107","127,899","115,222","107,461","110,696","100,323","140,308",44,"45,356","39,076",273
Maharajganj,"72,553","26,227","47,375","61,752","51,503","18,963",413,"9,923","3,187","6,736","35,393","32,214","35,393","45,316",82,0,"45,256",503,"2,116","42,522",914,52,0,80,"5,864","5,944","14,482",0,"40,485","169,846","29,513","64,330","64,156","61,306","58,802","60,826","60,555",19,"4,559","2,011",18
Mahoba,"26,098","9,655","16,098","20,500","22,779","9,612",218,"1,454",746,708,"13,604","7,712","13,604","15,058",242,0,"14,961",94,"1,830","13,801",910,14,6,0,"2,844","2,844","3,714",0,"21,178","223,761","11,196","15,144","20,023","19,439","19,607","19,578","24,902",0,"3,204","5,488",1
Mainpuri,"54,626","33,576","44,241","47,919","52,071","12,037",243,"14,388","9,623","4,765","19,585","17,627","21,085","35,473",1,12,"35,341",289,"1,138","35,183",846,0,525,0,702,702,"15,836",0,"38,766","941,157","27,754","45,969","50,666","49,236","48,599","47,241","50,156",33,252,"3,773",
Mathura,"75,528","27,646","48,178","53,181","75,229","18,005","1,814","15,517","4,944","10,573","19,888","14,906","19,888","35,405",195,,"34,112",132,"2,789","32,512",900,15,"1,074",375,"2,268","2,643","8,221",,"52,870","698,643","26,444","53,824","51,969","50,418","48,256","48,913","54,284",14,"1,334","3,330",
Maunathbhanjan,"61,656","15,296","48,375","60,449","53,046","7,319","1,145","7,788","6,468","1,320","22,769","20,447","23,051","30,839",98,0,"41,669",783,"2,613","31,887",694,37,36,19,"1,943","1,962","14,965",76,"14,692","204,507","24,229","58,289","65,130","61,647","59,935","60,044","56,435",4,"2,104","1,935",
Meerut,"84,137","39,652","53,573","75,713","88,320","31,656","1,607","13,243","5,598","7,645","20,937","15,454","60,359","73,602","2,589","3,406","72,714",710,"4,203","69,404",866,"1,155",622,232,"3,853","4,085","10,703",0,"49,124","385,972","36,337","86,505","90,660","84,576","83,532","82,818","81,710",22,"19,744","11,201",42
Mirzapur,"68,803","24,021","43,765","62,080","31,316","7,271","1,917","13,478","5,499","7,979","37,157","24,341","37,738","51,216","1,990",0,"50,950",863,"2,838","46,263",919,550,219,13,"7,542","7,555","10,507",0,"25,349","591,725","32,684","63,962","63,228","60,771","62,218","56,436","53,456",0,"8,718","4,329",12
Moradabad,"65,512","43,492","50,645","55,350","62,313","20,602",576,"31,005","19,495","11,510","21,189","16,582","21,189","52,194","2,054",,"51,697",680,"4,056","50,098",883,516,334,173,"1,698","1,871","7,389",,"90,987","746,488","38,657","58,618","54,815","51,375","51,605","50,122","68,752",0,"12,555","6,284",96
Muzaffarnagar,"64,698","33,496","64,852","59,921","58,069","31,345","2,073","26,745","10,074","16,671","21,618","17,594","42,090","68,835","3,197",517,"68,428","1,132","4,666","60,956",884,"2,906","1,957",94,"3,436","3,530","12,852",120,"80,719","1,492,352","53,830","70,400","66,365","62,257","59,135","59,125","59,317",568,"7,342","2,171",55
Pilibhit,"52,074","26,956","34,470","41,774","46,753","29,618","1,192","15,837",303,"15,534","18,928","11,256","31,307","47,144",355,0,"47,622",623,"3,898","33,732",894,169,351,131,"2,920","3,051","7,665",0,"55,514","677,829","28,426","45,923","43,766","41,530","41,622","46,414","46,389",0,"1,978","2,448",
Pratapgarh,"73,331","51,679","56,834","59,959","69,870","17,671","1,094","9,477","5,720","3,757","41,815","32,621","41,815","51,292","1,655",0,"57,034","1,172","6,855","48,315",869,747,"1,407",383,"5,289","5,672","10,960",0,"76,605","376,954","38,810","64,807","67,815","62,301","59,779","56,566","52,388",80,"6,048","5,464",14
Rae Bareli,"53,174","24,627","37,871","47,477","63,910","29,213","1,840","1,646","1,169",477,"31,705","21,105","31,705","33,351","1,394",,"34,201","1,562","3,418","28,033",937,826,"1,313",110,"2,368","2,478","11,362",,"59,852","929,319","30,612","47,786","48,653","47,994","48,688","45,648","55,723",0,"6,411","3,522",1
Rampur,"72,215","33,487","44,253","44,595","19,737","11,696",962,"13,946",0,"13,946","18,643","15,726","22,115","36,061","1,032",,"33,470",396,"2,031","27,580",909,76,67,33,"1,281","1,314","9,352",,"67,303","1,031,010","26,789","50,848","48,352","44,647","43,650","46,056","42,152",2,"1,555","2,112",
Saharanpur,"106,572","39,308","54,505","101,489","78,291","18,326","1,517","18,309","14,550","3,759","32,389","30,354","46,529","64,838","3,457",0,"63,581","1,289","6,633","61,641",852,"1,416","1,213",75,"2,622","2,697","9,205",0,"67,173","208,628","48,589","88,970","98,500","96,451","94,992","94,802","94,831",0,"8,870","6,445",4
Sambhal,"61,459","34,172","45,076","47,585","56,885","6,393",620,"21,257","6,274","14,983","21,612","11,949","21,612","42,869",177,,"45,435",543,"8,967","36,745",889,404,15,99,"1,408","1,507","4,689",,"44,206","336,378","22,352","37,196","51,547","44,137","42,857","46,877","43,159",0,207,93,
Sant Kabir Nagar,"47,115","18,846","27,347","39,259","20,029","11,699",478,"7,474","1,820","5,654","32,766","16,100","33,299","40,773",324,324,"40,383",612,"2,329","36,511",874,272,131,6,"1,841","1,847","5,934",2,"36,218","360,068","23,036","44,107","42,861","40,060","38,178","38,585","36,589",3,"1,713","1,828",6
Sant Ravidas Nagar,"41,387","16,145","22,462","32,597","45,852","6,163",123,"4,999","3,115","1,884","24,212","18,539","24,212","29,211",9,0,"28,543",387,"1,603","27,207",912,46,4,9,"4,041","4,050","11,556",0,"29,642","977,982","14,167","36,284","37,185","34,429","32,749","31,287","30,737",0,"1,932","5,166",40
Shahjahanpur,"75,182","27,933","53,289","66,498","56,494","8,497",671,"21,968","6,276","15,692","26,340","11,729","30,366","52,334",141,,"49,184",679,"5,507","48,606",880,208,4,34,464,498,"13,836",296,"22,840","73,892","34,479","68,730","66,369","60,666","61,208","59,814","58,022",32,"1,030","2,142",
Shamli,"39,426","26,823","31,038","24,461","33,400","9,159","1,335","10,356","1,957","8,399","9,760","9,364","9,760","20,116",18,0,"44,879",330,"2,405","21,320",846,13,626,161,787,948,"5,685",0,"38,498","198,570","19,584","31,080","28,480","25,984","26,135","27,221","26,407",0,108,"1,090",3
Shrawasti,"36,873","15,161","18,283","24,943","33,129","5,952","1,379","2,722",118,"2,604","23,997","23,405","23,997","26,719",17,,"25,783",913,"2,402","23,227",890,123,0,0,699,699,"5,044",,"37,695","345,798","16,940","32,100","29,714","27,324","25,238","28,927","28,731",58,393,"1,358",11
Siddharth Nagar,"65,193","23,129","51,748","56,679","21,630","2,460",106,"28,873","3,485","25,388","30,925","28,184","30,925","59,798",292,0,"59,338",464,"1,121","57,938",892,110,31,1,"1,515","1,516","7,929",0,"23,238","255,580","31,587","61,753","66,387","62,563","58,928","54,290","52,533",2,"1,652","2,534",3
Sitapur,"144,674","65,883","111,602","133,044","118,277","31,656","5,373","29,189","16,122","13,067","69,558","49,244","70,299","99,488",766,62,"96,882","1,372","7,578","87,426",864,93,"2,446",10,"6,771","6,781","10,371",53,"62,269","897,023","68,028","126,080","127,866","121,297","118,946","107,914","121,999",63,"6,052","8,648",
Sonbhadra,"56,195","24,443","32,712","42,853","31,531","5,953",235,"13,298","5,132","8,166","26,459","22,058","26,459","39,757",0,,"39,647",775,"2,987","31,866",904,598,4,78,"2,381","2,459","5,788",,"38,269","282,795","15,216","44,163","44,757","43,347","43,328","40,237","38,994",6,496,"1,105",20
Sultanpur,"52,494","34,130","32,268","44,943","16,992","17,269",374,"2,181","1,322",859,"22,776","26,673","22,776","24,957","1,509",0,"37,405",402,"7,098","31,621",926,890,57,371,"1,442","1,813","24,125",45,"69,709","1,222,711","23,447","48,272","47,801","48,387","45,070","39,812","40,835",63,"2,377","2,966",12
Unnav,"80,261","37,354","48,529","69,733","70,558","15,743","1,225","5,843","2,218","3,625","37,284","29,558","37,298","43,141",478,0,"43,112",934,"4,285","41,536",909,"1,026","1,985",40,"2,585","2,625","20,243",735,"68,542","829,556","43,529","72,302","74,340","71,629","72,998","69,589","58,703",0,"9,648","7,628",3
Varanasi,"82,854","24,408","71,962","81,249","63,853","24,168",554,"3,574","3,231",343,"36,023","23,967","67,136","70,710","1,802",,"70,820",307,"6,031","69,914",931,975,"1,753",276,"11,103","11,379","25,574",,"51,173","751,326","46,738","94,201","89,276","88,751","89,516","94,975","82,916",117,"12,241","12,341",
