Indicator,Total number of pregnant women Registered for ANC,Number of Pregnant women registered within first trimester,Number of pregnant women received 3 ANC check ups,TT2 or Booster given to Pregnant women (numbers),Number of Pregnant women given 100 IFA tablets,Number having Hb level<11 (tested cases),Number having severe anaemia (Hb<7) treated at institution,Number of Home deliveries,Number of home deliveries attended by SBA trained (Doctor/Nurse/ANM),Number of home deliveries attended by Non SBA trained (trained TB/Dai),Deliveries Conducted at Public Institutions,Number of Women Discharged under 48 hours of delivery in public facilities,Institutional deliveries (Public Insts.+Pvt. Insts.),Total reported deliveries,Number of C-section deliveries conducted at public facilities,Number of C-section deliveries conducted at private facilities,Total Number of reported live births,Total Number of reported Still Births,Number of Newborns having weight less than 2.5 kg,Number of New Borns Breast Fed within 1 hour,Sex Ratio at birth ( Female Live Bitrths/ Male Births *1000),Total Number of Abortions ( Spontaneous/ Induced) Reported,Total Number of MTPs ( Public) reported,Number of Vasectomies Conducted (Public + Pvt.),Number of Tubectomies Conducted (Public + Pvt.),Total Sterilisation Conducted,IUCD Insertions done (public facilities),IUCD insertions done (pvt. facilities),Oral Pills distributed,Condom pieces distributed,Number of Infants given OPV 0 (Birth Dose),Number of Infants given BCG,Number of Infants given DPT1,Number of Infants given DPT2,Number of Infants given DPT3,Number of Infants given Measles,Number of fully immunized children (9-11 months),Adverse Events Following Imunisation (Others),Number of Major Operations,Number of Minor Operations,Total Number of Infant Deaths reported
Chittaurgarh,"33,292","23,386","27,655","32,357","31,187","27,380","1,111",600,297,303,"25,103","5,808","27,980","28,580","1,851",101,"28,152",627,"9,487","24,192",899,"1,585",210,93,"5,130","5,223","9,211",0,"150,105","1,431,057","22,318","27,139","16,434","19,220","21,998","27,355","27,347",10,"4,240","2,728",349
Churu,"49,238","36,578","40,311","47,307","52,897","28,131",996,922,235,687,"29,029","1,577","35,748","36,670",430,691,"36,974",497,"4,321","35,545",935,717,226,552,"8,329","8,881","12,116",0,"131,299","1,394,237","20,392","41,388","25,786","29,306","32,662","40,824","40,621",0,"3,474","5,588",423
Dausa,"33,993","19,419","21,135","31,991","31,886","23,067",309,553,410,143,"19,088","1,269","29,604","30,157",26,566,"30,062",403,"5,189","25,763",930,289,154,13,"8,158","8,171","7,996",159,"123,962","1,517,102","19,798","28,055","18,203","20,763","23,216","29,334","29,316",0,400,748,105
Dhaulpur,"33,278","18,980","20,302","32,019","28,103","17,915",736,"1,488",444,"1,044","26,515",55,"26,515","28,003",873,0,"27,939",496,"3,490","27,752",930,496,122,18,"5,310","5,328","9,115",0,"88,861","675,300","23,367","27,116","15,605","18,468","21,831","27,246","25,906",0,"1,710","1,957",266
Dungarpur,"40,440","27,327","30,302","37,811","33,789","39,300","1,046","1,756","1,269",487,"24,194","2,955","30,518","32,274",703,8,"31,921",667,"9,411","28,902",927,"1,420",587,6,"4,754","4,760","7,013",0,"131,268","1,383,257","19,510","33,368","18,564","21,277","23,854","31,722","31,283",3,"15,280","2,920",796
Ganganagar,"44,492","31,391","37,656","40,852","40,008","36,101","2,058",827,273,554,"23,389","2,180","35,587","36,414",585,"1,386","36,112",654,"7,327","32,898",918,679,58,167,"9,599","9,766","11,388","2,750","97,890","1,229,810","23,764","42,072","24,826","27,731","31,753","40,081","39,663",0,"3,848","10,632",380
Hanumangarh,"44,503","36,616","39,087","43,477","43,366","29,425","1,083",508,346,162,"19,214","2,809","41,210","41,718",818,"1,866","41,484",555,"5,601","40,123",957,456,200,321,"8,443","8,764","8,880","2,616","73,807","583,698","26,799","42,303","28,521","30,409","32,485","40,833","39,060",3,"1,474","5,189",279
Jaipur,"245,112","123,919","151,445","132,886","155,979","120,393","7,228",571,372,199,"78,570","10,807","144,496","145,067","18,219","13,083","143,504","2,505","36,712","129,830",912,"6,214","2,151",760,"28,515","29,275","19,810","9,704","360,866","4,163,874","118,422","152,245","82,584","94,495","101,211","123,645","122,398",18,"88,634","230,964","1,966"
Jaisalmer,"16,206","8,942","11,816","14,301","16,056","4,373",331,"3,457","1,422","2,035","12,367","2,111","12,728","16,185",89,44,"16,502",350,"5,204","14,736",876,802,97,9,"3,113","3,122","4,774",0,"78,488","709,954","10,723","16,459","9,265","9,985","10,945","14,665","13,325",11,266,472,39
Jalor,"47,974","23,763","37,387","47,847","46,987","18,032",655,"2,921","1,332","1,589","21,821","5,367","43,154","46,075",47,"1,452","45,854","1,090","13,744","45,173",939,873,53,35,"10,127","10,162","10,958",269,"150,268","1,740,440","33,514","45,792","24,747","28,022","32,329","42,906","42,445",1,876,"2,520",289
Jhalawar,"32,700","24,316","29,742","30,267","29,703","19,888",333,543,338,205,"26,755",21,"28,926","29,469","1,620",895,"28,829",748,"9,722","26,910",929,"1,035",28,41,"8,125","8,166","6,933",0,"145,856","1,928,826","25,756","27,916","16,666","19,616","22,508","28,215","28,073",7,"6,658","32,418",829
Jhunjhunun,"45,931","33,434","39,994","43,923","45,714","24,328",734,50,42,8,"12,467",307,"32,065","32,115",57,"2,541","31,954",367,"5,065","31,020",893,908,335,299,"7,661","7,960","12,280",137,"163,037","2,120,797","27,056","41,927","23,413","26,042","29,666","37,711","37,709",1,"2,969","3,372",202
Jodhpur,"130,268","68,380","94,209","86,571","101,744","33,022","2,841","9,424","5,845","3,579","59,609","17,784","71,207","80,631","7,862","6,085","79,406","1,532","22,895","63,240",944,"2,582","2,395",38,"14,121","14,159","15,582","2,479","255,906","2,631,381","60,783","87,868","45,464","51,148","57,193","74,845","70,024",6,"2,871","10,194",89
Karauli,"41,815","26,629","29,109","37,780","33,855","18,413",665,"1,038",358,680,"23,062","1,301","28,075","29,113",182,891,"29,026",386,"4,389","28,322",942,335,187,15,"6,852","6,867","9,571",150,"114,277","1,131,351","21,449","29,275","18,341","21,043","23,936","30,934","30,514",0,514,"9,666",344
Kota,"45,102","28,113","40,433","41,597","39,791","13,329",551,258,97,161,"25,489",126,"37,163","37,421","4,713","4,228","37,184",593,"7,982","35,783",930,428,273,289,"7,709","7,998","8,052","2,470","113,761","999,223","31,933","39,144","24,222","26,999","30,385","37,414","37,172",2,378,"1,884",246
Nagaur,"80,141","47,303","60,227","71,609","71,230","44,023","1,064","1,273",497,776,"43,463","8,899","58,113","59,386",685,"2,300","59,340",644,"10,493","56,091",956,"1,498",111,83,"10,418","10,501","13,685",53,"75,775","622,201","33,774","66,517","37,963","42,739","47,994","59,769","56,840",0,"2,742","1,959",584
Pali,"47,858","27,712","37,846","44,318","51,051","26,793","1,018","1,505",180,"1,325","31,490","9,269","38,060","39,565","1,215",280,"39,156","1,053","14,349","37,584",923,852,649,55,"9,708","9,763","14,024",50,"158,499","1,649,028","27,527","44,174","23,366","26,664","30,237","38,655","37,823",11,"4,700","12,970",401
Pratapgarh,"21,728","9,836","16,731","20,558","21,014","17,201",112,344,112,232,"18,140","1,658","18,343","18,687",104,0,"18,296",557,"7,238","16,229",938,395,53,22,"4,213","4,235","4,637",0,"74,603","722,986","15,421","17,724","10,018","11,623","12,978","16,853","16,388",10,"1,711",906,208
Rajsamand,"31,876","19,230","21,799","28,505","33,576","26,330","1,101","2,994","1,400","1,594","16,163","4,456","20,666","23,660",116,"1,244","23,559",348,"7,542","22,945",897,"1,358",212,51,"3,260","3,311","6,756",0,"90,138","783,958","16,163","29,011","16,826","19,584","21,440","26,878","26,188",0,762,531,350
Sawai Madhopur,"37,896","20,363","26,345","34,202","26,991","17,970",587,287,195,92,"21,429","6,797","30,218","30,505",677,291,"32,531",390,"13,267","23,493",947,934,313,25,"5,756","5,781","8,809",14,"104,840","983,554","19,930","29,503","17,063","19,447","22,612","26,797","26,120",0,"1,515","1,357",317
Sikar,"63,572","51,758","53,239","61,625","58,385","32,929","1,452",415,375,40,"21,220","2,109","45,403","45,818",945,"4,331","46,198",466,"4,380","45,106",939,"1,177",367,67,"11,360","11,427","14,738",194,"240,562","2,766,813","18,312","49,892","28,404","32,090","37,531","48,458","47,893",3,"2,857","15,940",590
Sirohi,"28,073","15,983","20,875","28,243","28,994","17,220",121,385,126,259,"17,320","3,038","24,531","24,916",200,839,"24,412",677,"4,563","22,902",919,338,127,60,"5,070","5,130","8,939",0,"82,643","779,378","12,936","27,969","15,035","17,096","19,501","24,056","23,552",10,"1,470","5,647",417
Tonk,"30,998","25,108","25,182","29,562","28,366","24,594","1,240",112,74,38,"20,175",86,"27,255","27,367",761,250,"27,059",433,"6,952","26,902",954,"1,203",131,16,"6,701","6,717","8,923",14,"112,700","1,080,646","18,113","24,726","16,098","18,478","21,472","26,764","26,641",0,"6,652","3,303",379
Udaipur,"122,820","57,080","72,409","85,502","117,532","70,580","1,009","9,420","7,803","1,617","56,000","23,235","58,876","68,296","6,674",881,"68,623","1,937","20,230","64,234",908,"3,726","1,388",324,"16,804","17,128","17,196","7,313","391,178","3,952,506","56,991","83,409","40,987","49,628","61,782","77,636","75,979",0,"14,609","14,776",707
