Indicator,Total number of pregnant women Registered for ANC,Number of Pregnant women registered within first trimester,Number of pregnant women received 3 ANC check ups,TT2 or Booster given to Pregnant women (numbers),Number of Pregnant women given 100 IFA tablets,Number having Hb level<11 (tested cases),Number having severe anaemia (Hb<7) treated at institution,Number of Home deliveries,Number of home deliveries attended by SBA trained (Doctor/Nurse/ANM),Number of home deliveries attended by Non SBA trained (trained TB/Dai),Deliveries Conducted at Public Institutions,Number of Women Discharged under 48 hours of delivery in public facilities,Institutional deliveries (Public Insts.+Pvt. Insts.),Total reported deliveries,Number of C-section deliveries conducted at public facilities,Number of C-section deliveries conducted at private facilities,Total Number of reported live births,Total Number of reported Still Births,Number of Newborns having weight less than 2.5 kg,Number of New Borns Breast Fed within 1 hour,Sex Ratio at birth ( Female Live Bitrths/ Male Births *1000),Total Number of Abortions ( Spontaneous/ Induced) Reported,Total Number of MTPs ( Public) reported,Number of Vasectomies Conducted (Public + Pvt.),Number of Tubectomies Conducted (Public + Pvt.),Total Sterilisation Conducted,IUCD Insertions done (public facilities),IUCD insertions done (pvt. facilities),Oral Pills distributed,Condom pieces distributed,Number of Infants given OPV 0 (Birth Dose),Number of Infants given BCG,Number of Infants given DPT1,Number of Infants given DPT2,Number of Infants given DPT3,Number of Infants given Measles,Number of fully immunized children (9-11 months),Adverse Events Following Imunisation (Others),Number of Major Operations,Number of Minor Operations,Total Number of Infant Deaths reported
Karur,"14,812","14,713","15,705","14,695","6,946","14,636",179,9.0,1.0,8.0,"7,650","1,112","13,244","13,253","1,871","3,445","13,201",141,"1,318","7,664",898,"1,266",358,39,"3,835","3,874","5,724",416,"5,204","108,930","13,088","13,088",,,,"13,690","13,663",,"7,211","11,474",127
Krishnagiri,"29,105","23,519","29,899","27,504","4,000","43,550",321,162.0,4.0,158.0,"19,944","11,865","26,243","26,405","3,758","3,870","26,390",286,"4,387","18,288",908,"1,542",446,29,"8,939","8,968","13,319",369,"10,604","222,230","25,759","25,772",,,,"26,519","23,135",173,"10,757","34,246",505
Madurai,"53,531","49,517","51,663","52,781","31,822","52,917","1,235",20.0,4.0,16.0,"32,783","25,232","48,326","48,346","2,980","3,433","48,072",433,"4,905","34,628",900,"4,256","1,298",20,"13,749","13,769","13,394","1,343","8,824","152,338","46,470","47,953",,,,"49,500","47,268",81,"6,697","45,164",586
Nagapattinam,"22,924","22,259","34,366","21,837","8,409","41,922",990,8.0,1.0,7.0,"13,509","1,784","20,325","20,333","5,466",,"20,249",175,"2,051","17,845",899,"2,089",576,19,"5,749","5,768","10,386",98,"3,910","90,974","20,127","20,172",,3.0,2.0,"21,151","17,028",783,"11,857","79,309",27
Namakkal,"22,756","20,961","23,983","22,817","13,933","29,900",769,14.0,3.0,11.0,"11,724",535,"20,079","20,093","3,961","5,061","19,730",186,"2,635","13,212",868,"2,172",878,27,"6,871","6,898","9,608",24,"8,580","178,810","19,593","19,596",,,,"20,738","20,486","1,611","7,867","55,242",212
Nilgiris,"7,883","7,458","8,224","7,592","5,370","12,004",45,8.0,1.0,7.0,"4,789","1,877","7,008","7,016","1,326",741,"7,046",94,"1,608","5,785",940,592,67,7,"2,341","2,348","3,427",257,"5,428","167,825","6,973","7,380",,,,"7,801","7,329",760,"3,092","24,364",73
Perambalur,"9,028","7,831","8,832","8,896","4,170","10,668",30,8.0,3.0,5.0,"5,194",245,"8,271","8,279","1,811","2,003","8,036",99,"1,001","7,348",953,804,137,10,"2,122","2,132","3,227",0,"6,976","82,355","8,025","8,027",0.0,0.0,0.0,"8,340","8,289",1,"4,494","21,737",67
Pudukkottai,"26,673","23,608","26,119","26,063","20,365","28,394",533,,,,"17,040",981,"24,136","24,136","4,065","3,402","23,829",307,"2,570","16,669",912,"1,625",517,16,"5,603","5,619","7,622",106,"11,126","209,931","23,912","23,924",,,,"24,811","24,154","1,770","9,236","26,555",240
Ramanathapuram,"21,482","20,573","20,091","21,226","14,804","29,222",966,24.0,24.0,,"12,552","4,512","18,790","18,814","4,706","4,235","18,764",191,"2,094","9,849",931,"1,554",361,24,"6,404","6,428","9,901",261,"10,045","167,678","18,551","18,526",,,,"19,745","18,323","1,223","12,050","45,741",265
Salem,"56,852","51,488","53,149","55,467","14,033","54,951","1,411",17.0,,17.0,"32,156","15,899","50,943","50,960","2,428","9,619","50,613",368,"4,770","36,590",892,"4,447",846,20,"13,366","13,386","14,606",2,"9,815","264,310","50,605","50,605",,,,"51,591","51,585","1,327","6,839","38,936",685
Sivaganga,"20,431","19,636","19,844","20,057","11,906","20,548",383,,,,"12,738",,"18,166","18,166","1,776","2,750","18,161",147,"2,040","11,996",933,"1,110",280,33,"6,143","6,176","7,257",177,"6,708","170,817","17,621","17,811",,,,"19,127","18,659",10,"4,640","13,139",204
Thanjavur,"37,054","34,895","42,992","36,923","10,369","50,803",629,14.0,4.0,10.0,"21,538","5,341","33,069","33,083","3,125","8,502","32,866",366,"3,093","21,395",912,"2,387","1,211",71,"11,184","11,255","21,855",225,"14,861","154,753","32,811","32,801",,,,"33,498","32,304",4,"5,382","68,672",349
Theni,"18,053","15,062","17,664","17,498","14,781","21,306",284,23.0,4.0,19.0,"13,014","5,481","15,985","16,008","2,601","1,889","15,825",194,"2,893","11,459",913,"1,379",447,35,"5,935","5,970","7,552",288,"6,805","179,150","15,730","15,829",,,,"16,442","15,045",45,"4,864","40,039",282
Thiruvallur,"40,548","37,832","42,303","40,355","29,424","46,591",996,2.0,1.0,1.0,"28,992","9,180","36,698","36,700","5,104","1,178","36,567",341,"3,805","25,936",917,"2,187",617,93,"8,881","8,974","8,264",163,"10,796","208,769","33,480","33,480",,,,"35,060","35,060",9,"11,405","64,289",481
Thiruvarur,"19,853","18,631","18,061","19,316","17,353","19,573",394,3.0,,3.0,"11,999","3,256","17,471","17,474","2,046","3,774","17,500",167,"1,299","12,509",972,"1,539",481,26,"5,063","5,089","11,737",,"12,955","173,090","17,249","17,364",,,,"18,102","17,370",94,"4,199","46,503",188
Tiruchirappalli,"43,789","40,619","49,062","42,743","12,288","65,554",683,42.0,1.0,41.0,"24,632","4,331","38,520","38,562","1,583","8,991","38,226",354,"3,412","25,632",928,"3,602","1,337",155,"11,115","11,270","14,968","1,317","5,170","243,809","37,291","37,079",,,,"39,193","38,220",915,"5,154","56,888",394
Tirunelveli,"45,826","42,002","42,461","44,347","26,572","54,523",383,10.0,3.0,7.0,"19,394","9,188","39,866","39,876","3,489","12,327","39,839",355,"4,251","22,496",947,"2,967",745,28,"14,558","14,586","12,405",975,"9,514","128,320","39,552","39,584",,,,"41,566","38,268",860,"7,800","29,710",422
Tirupur,"32,881","31,965","32,060","32,046","15,872","39,991",425,16.0,0.0,16.0,"18,780","2,332","31,898","31,914","5,223","5,222","31,684",230,"2,115","19,744",942,"1,674",433,20,"8,127","8,147","7,085",264,"8,245","93,760","30,101","30,101",0.0,0.0,0.0,"30,393","30,450",234,"11,422","34,542",226
Tiruvanamalai,"41,975","39,734","41,263","41,755","29,051","63,160",377,119.0,42.0,77.0,"32,240","15,435","37,498","37,617","1,189",332,"37,088",600,"4,704","32,427",912,"2,909","1,014",33,"9,440","9,473","10,493",3,"11,372","183,389","37,088","37,088",,,,"39,067","38,206",80,"5,649","26,619",466
Toothukudi,"24,548","23,027","21,422","23,290","13,418","27,448","1,091",8.0,6.0,2.0,"14,694","4,096","22,148","22,156","3,489","5,123","22,173",126,"1,667","13,544",959,"1,166",471,19,"8,863","8,882","10,010",663,"8,373","117,769","21,584","21,960",,,,"22,008","20,577",,"7,398","71,456",547
Vellore,"58,905","52,805","57,766","58,332","34,682","77,090","1,372",41.0,5.0,36.0,"39,944","12,609","52,704","52,745","7,449","8,527","52,132",623,"7,779","38,546",914,"4,067","1,653",30,"21,519","21,549","21,176",667,"9,944","278,670","51,043","51,043",,,,"53,181","51,160",147,"19,651","132,867",481
Viluppuram,"59,556","53,896","64,324","58,275","33,842","81,641","1,587",,,,"46,766","18,837","53,582","53,582","1,902",936,"52,887",695,"6,527","42,557",892,"4,836",955,18,"11,761","11,779","16,182",,"22,227","253,410","51,887","51,887",,,,"51,275","51,275",567,"6,150","99,154",708
Virudhunagar,"27,793","26,582","24,572","26,453","12,789","32,693","2,704",45.0,32.0,13.0,"16,749","7,329","25,012","25,057","7,661","6,539","24,802",255,"2,928","14,367",929,"1,844",455,47,"10,834","10,881","8,718",550,"6,663","216,020","24,784","24,802",,,,"24,440","21,284",962,"13,953","48,253",340
