Indicator,Total number of pregnant women Registered for ANC,Number of Pregnant women registered within first trimester,Number of pregnant women received 3 ANC check ups,TT2 or Booster given to Pregnant women (numbers),Number of Pregnant women given 100 IFA tablets,Number having Hb level<11 (tested cases),Number having severe anaemia (Hb<7) treated at institution,Number of Home deliveries,Number of home deliveries attended by SBA trained (Doctor/Nurse/ANM),Number of home deliveries attended by Non SBA trained (trained TB/Dai),Deliveries Conducted at Public Institutions,Number of Women Discharged under 48 hours of delivery in public facilities,Institutional deliveries (Public Insts.+Pvt. Insts.),Total reported deliveries,Number of C-section deliveries conducted at public facilities,Number of C-section deliveries conducted at private facilities,Total Number of reported live births,Total Number of reported Still Births,Number of Newborns having weight less than 2.5 kg,Number of New Borns Breast Fed within 1 hour,Sex Ratio at birth ( Female Live Bitrths/ Male Births *1000),Total Number of Abortions ( Spontaneous/ Induced) Reported,Total Number of MTPs ( Public) reported,Number of Vasectomies Conducted (Public + Pvt.),Number of Tubectomies Conducted (Public + Pvt.),Total Sterilisation Conducted,IUCD Insertions done (public facilities),IUCD insertions done (pvt. facilities),Oral Pills distributed,Condom pieces distributed,Number of Infants given OPV 0 (Birth Dose),Number of Infants given BCG,Number of Infants given DPT1,Number of Infants given DPT2,Number of Infants given DPT3,Number of Infants given Measles,Number of fully immunized children (9-11 months),Adverse Events Following Imunisation (Others),Number of Major Operations,Number of Minor Operations,Total Number of Infant Deaths reported
,_Uttar Pradesh,"5,818,739",45.2,"3,805,712",83.4,85.3,"3,001,188",1.9,"624,120","94,872",15.2,"2,555,702",34.1,50.6,17.5,"97,282",35.3,100.5,90.2,11.2,89.1,362,"31,684",0.6,"3,886","258,182","2,413","1,019,069","6,084","778,672","1,551,231","2,704,976",48.6,"64,722","40,985","4,695,612",131.0,13,4.7,"279,750",0.2
1.0,Agra,"128,423",54.5,"70,840",94.7,81.6,"97,068",2.8,"5,294","1,967",37.2,"48,902",94.1,67.7,5.7,"2,789",39.6,95.6,98.5,10.3,96.6,1,"1,124",0.6,131,"7,478",0,"40,270",132,"28,146","37,581","57,803",40.4,"2,341","1,927","110,157",122.4,3,6.7,"4,092",0.0
2.0,Aligarh,"90,869",52.4,"51,187",89.1,173.3,"53,344",1.4,"9,852","1,100",11.2,"48,734",100.0,68.8,13.6,"2,549",20.8,98.7,96.9,15.1,96.6,27,823,4.0,78,"2,866",17,"22,897",614,"3,761","25,261","52,103",49.7,"1,556",976,"88,576",122.0,1,2.1,"3,975",0.0
3.0,Allahabad,"171,908",54.2,"137,671",95.5,79.4,"42,841",2.6,"10,386",241,2.3,"70,699",,41.1,12.8,"3,686",61.6,99.2,99.5,7.5,97.9,2,532,0.8,486,"14,437",0,"27,639",268,"21,117","56,216","56,918",40.2,898,"1,046","142,587",185.4,0,3.0,"8,733",0.3
4.0,Ambedkar Nagar,"53,955",39.3,"41,729",90.1,94.7,"41,536",1.3,"3,978","1,692",42.5,"26,026",65.7,65.1,10.2,821,46.7,99.0,98.2,7.8,93.7,4,254,0.0,4,"1,717",15,"13,925",17,"9,480","34,830","36,625",55.7,399,276,"52,991",131.6,0,4.4,"2,738",0.0
5.0,Auraiya,"41,347",54.2,"24,504",78.4,87.1,"12,721",8.1,"2,690",120,4.5,"18,150",100.0,44.2,12.8,1,54.4,100.2,90.0,7.9,91.0,0,130,0.2,1,"1,106",13,"17,611",84,"14,262","7,726","14,863",57.5,440,197,"27,540",122.3,0,4.4,0,0.0
6.0,Azamgarh,"130,857",49.6,"81,064",75.3,127.3,"67,028",3.1,"5,883","1,945",33.1,"49,351",88.3,40.2,10.1,"2,044",27.2,104.1,93.1,10.9,93.0,16,183,0.1,13,"5,996",139,"11,941",1,"12,305","13,959","45,272",48.7,"2,738","2,216","104,830",166.7,0,4.3,"9,119",2.1
7.0,Bagpat,"33,996",69.2,"19,589",82.2,74.6,"15,229",1.5,"2,869",0,0.0,"12,859",12.5,52.4,13.9,225,33.2,99.4,98.6,10.0,97.3,0,477,0.2,189,817,0,"5,100",0,"3,202","13,647","19,346",51.1,0,0,"27,006",138.1,0,3.0,389,0.0
8.0,Bahraich,"122,409",31.0,"79,042",86.2,92.3,"36,150",2.2,"16,870","1,876",11.1,"63,934",7.7,52.7,20.7,"2,027",34.1,99.6,81.8,12.0,78.5,0,410,0.7,61,"5,537",142,"11,360",189,"7,683","8,985","59,417",56.9,"7,036","4,660","91,697",110.0,0,7.5,"6,181",0.1
9.0,Ballia,"82,004",41.3,"59,164",81.6,85.7,"23,590",2.8,"10,866","2,963",27.3,"43,483",27.8,53.1,20.0,294,46.6,99.8,97.7,7.0,94.3,0,508,0.2,5,"4,587",0,"6,428",8,"5,794","7,629","22,533",23.8,211,191,"68,308",119.6,0,3.7,"1,593",4.8
