Indicator,Total number of pregnant women Registered for ANC,Number of Pregnant women registered within first trimester,Number of pregnant women received 3 ANC check ups,TT2 or Booster given to Pregnant women (numbers),Number of Pregnant women given 100 IFA tablets,Number having Hb level<11 (tested cases),Number having severe anaemia (Hb<7) treated at institution,Number of Home deliveries,Number of home deliveries attended by SBA trained (Doctor/Nurse/ANM),Number of home deliveries attended by Non SBA trained (trained TB/Dai),Deliveries Conducted at Public Institutions,Number of Women Discharged under 48 hours of delivery in public facilities,Institutional deliveries (Public Insts.+Pvt. Insts.),Total reported deliveries,Number of C-section deliveries conducted at public facilities,Number of C-section deliveries conducted at private facilities,Total Number of reported live births,Total Number of reported Still Births,Number of Newborns having weight less than 2.5 kg,Number of New Borns Breast Fed within 1 hour,Sex Ratio at birth ( Female Live Bitrths/ Male Births *1000),Total Number of Abortions ( Spontaneous/ Induced) Reported,Total Number of MTPs ( Public) reported,Number of Vasectomies Conducted (Public + Pvt.),Number of Tubectomies Conducted (Public + Pvt.),Total Sterilisation Conducted,IUCD Insertions done (public facilities),IUCD insertions done (pvt. facilities),Oral Pills distributed,Condom pieces distributed,Number of Infants given OPV 0 (Birth Dose),Number of Infants given BCG,Number of Infants given DPT1,Number of Infants given DPT2,Number of Infants given DPT3,Number of Infants given Measles,Number of fully immunized children (9-11 months),Adverse Events Following Imunisation (Others),Number of Major Operations,Number of Minor Operations,Total Number of Infant Deaths reported
,_Uttarakhand,"229,256",61.0,"164,544",84.0,46.7,"148,509",2.3,"20,333","5,687",28.0,"89,687",35.8,53.3,14.3,"9,804",53.1,100.9,90.5,8.2,84.2,24.0,"3,530",1.8,362,"12,529",160,"56,310",509,"33,961","86,195","134,207",63.4,128.0,141.0,"177,584",116.9,12.0,4.1,"25,275",1.1
1.0,Almora,"11,109",51.7,"6,615",71.6,30.1,"4,559",1.0,"1,306",823,63.0,"5,165",26.3,49.8,19.1,277,57.1,98.8,86.3,7.8,93.2,1.0,141,1.4,47,951,4,"5,605",54,"1,145","3,400","6,317",75.0,3.0,6.0,"7,713",106.7,0.0,4.4,"2,120",0.0
2.0,Bageshwar,"4,402",79.3,"3,524",83.8,59.3,163,0.0,421,298,70.8,"2,481",,56.4,14.5,59,46.3,99.7,95.5,5.1,96.4,0.0,472,10.9,27,250,4,"1,985",0,84,576,"1,940",44.5,0.0,0.0,"3,836",95.4,0.0,3.3,109,0.0
3.0,Chamoli,"6,689",56.9,"6,073",99.5,63.1,899,0.3,"1,535","1,123",73.2,"3,102",,46.4,33.1,90,48.7,98.3,96.2,5.5,96.3,0.0,53,1.4,46,"1,052",54,"3,451",224,"2,223",494,"4,703",58.5,0.0,0.0,"6,320",111.3,12.0,3.6,566,0.0
4.0,Champawat,"4,469",62.8,"3,980",96.1,26.7,"1,500",1.0,645,250,38.8,"1,981",,44.3,24.6,0,38.5,98.6,90.4,4.6,92.9,0.0,29,1.0,9,545,1,487,0,"2,654",316,"1,729",63.2,0.0,0.0,"3,761",145.6,0.0,2.8,0,0.0
5.0,Dehradun,"40,974",59.3,"25,945",71.8,34.4,"42,330",5.9,833,86,10.3,"15,435",33.3,50.0,3.9,"2,624",84.3,99.4,75.2,17.7,62.7,3.0,562,2.4,37,"1,497",7,"6,754",35,"1,747","13,448","30,589",88.6,0.0,0.0,"29,126",130.3,0.0,4.8,"6,902",0.0
6.0,Garhwal,"13,141",45.6,"9,485",82.3,73.4,"9,737",5.1,986,252,25.6,"7,610",94.1,61.4,10.9,936,46.9,100.4,98.0,8.8,91.3,0.0,388,4.7,3,"1,020",0,"2,377",9,963,"5,571","7,692",70.2,2.0,5.0,"8,337",99.3,0.0,5.5,"4,813",0.0
7.0,Hardwar,"61,208",57.0,"41,092",81.5,47.6,"32,330",1.3,"5,905",567,9.6,"11,630",0.0,42.2,18.6,606,35.9,106.2,82.3,4.8,73.8,0.0,366,0.3,15,583,24,"5,445",21,"7,180","13,367","28,907",43.7,111.0,126.0,"44,405",108.4,0.0,2.4,"1,272",0.9
8.0,Nainital,"17,467",66.3,"13,462",92.2,31.7,"9,167",2.3,"1,653",882,53.4,"11,706",0.0,78.6,10.7,"3,475",43.1,99.7,99.5,9.0,88.2,20.0,870,5.1,71,"1,729",6,"6,320",94,"3,251",795,"13,599",82.0,10.0,1.0,"14,073",98.0,0.0,3.6,"4,466",4.6
9.0,Pithoragarh,"7,115",66.9,"6,265",100.8,31.5,"1,197",0.9,"1,066",891,83.6,"5,122",0.0,73.0,17.0,826,43.0,98.7,99.0,5.1,97.0,0.0,28,0.8,12,808,0,"7,408",49,133,"6,177","6,402",90.8,0.0,1.0,"6,541",119.6,0.0,5.0,"1,171",25.4
10.0,Rudraprayag,"4,190",58.1,"3,289",86.0,81.6,"1,197",0.4,436,313,71.8,"2,354",,56.2,15.6,144,68.5,99.1,100.6,8.8,94.5,,20,1.9,4,605,0,"1,626",3,153,"3,773","4,707",68.8,,,"3,373",129.9,,4.0,561,0.0
11.0,Tehri Garhwal,"11,027",57.0,"9,099",94.4,44.8,"8,966",0.8,"1,348",181,13.4,"3,857",56.9,36.6,25.0,38,47.0,99.4,88.8,10.6,95.3,0.0,258,1.4,2,920,0,"1,975",3,"1,799","7,120","5,172",67.7,0.0,0.0,"10,320",182.8,0.0,4.0,127,0.0
12.0,Udham Singh Nagar,"41,410",73.5,"30,294",89.5,59.9,"26,993",1.1,"3,445",0,0.0,"15,506",91.4,62.2,11.8,660,63.1,99.6,99.6,6.6,93.7,0.0,250,0.1,34,"1,353",60,"11,227",0,"11,207","23,609","19,099",47.2,2.0,2.0,"34,770",121.4,0.0,3.7,"1,397",0.0
13.0,Uttarkashi,"6,055",53.5,"5,421",90.0,30.2,"9,471",2.4,754,21,2.8,"3,738",,61.7,16.8,69,32.1,98.7,100.2,11.2,97.5,0.0,93,3.9,55,"1,216",0,"1,650",17,"1,422","7,549","3,351",73.3,0.0,0.0,"5,009",116.2,0.0,5.4,"1,771",0.0
