Indicator,Total number of pregnant women Registered for ANC,Number of Pregnant women registered within first trimester,Number of pregnant women received 3 ANC check ups,TT2 or Booster given to Pregnant women (numbers),Number of Pregnant women given 100 IFA tablets,Number having Hb level<11 (tested cases),Number having severe anaemia (Hb<7) treated at institution,Number of Home deliveries,Number of home deliveries attended by SBA trained (Doctor/Nurse/ANM),Number of home deliveries attended by Non SBA trained (trained TB/Dai),Deliveries Conducted at Public Institutions,Number of Women Discharged under 48 hours of delivery in public facilities,Institutional deliveries (Public Insts.+Pvt. Insts.),Total reported deliveries,Number of C-section deliveries conducted at public facilities,Number of C-section deliveries conducted at private facilities,Total Number of reported live births,Total Number of reported Still Births,Number of Newborns having weight less than 2.5 kg,Number of New Borns Breast Fed within 1 hour,Sex Ratio at birth ( Female Live Bitrths/ Male Births *1000),Total Number of Abortions ( Spontaneous/ Induced) Reported,Total Number of MTPs ( Public) reported,Number of Vasectomies Conducted (Public + Pvt.),Number of Tubectomies Conducted (Public + Pvt.),Total Sterilisation Conducted,IUCD Insertions done (public facilities),IUCD insertions done (pvt. facilities),Oral Pills distributed,Condom pieces distributed,Number of Infants given OPV 0 (Birth Dose),Number of Infants given BCG,Number of Infants given DPT1,Number of Infants given DPT2,Number of Infants given DPT3,Number of Infants given Measles,Number of fully immunized children (9-11 months),Adverse Events Following Imunisation (Others),Number of Major Operations,Number of Minor Operations,Total Number of Infant Deaths reported
,_Tamil Nadu,"1,022,933",94.1,"848,166",101.3,87.9,"2,855,250",5.5,92,28,30.4,"515,305",5.0,88.3,0.0,"201,158",1.6,100.1,100.0,15.5,69.7,165.0,"38,960",2.4,594,"258,624",30,"367,843","1,883","49,957","532,695","906,715",96.9,46,36,"925,808",108.1,0,3.3,"458,444",0
1.0,Ariyalur,"12,095",89.6,"8,422",97.1,76.1,"29,351",1.8,0,0,,"5,039",0.0,69.0,0.0,"2,268",0.0,100.2,100.0,14.9,91.4,0.0,739,2.3,30,"2,804",0,"4,435",8,313,"3,112","10,952",131.1,0,0,"11,072",160.6,0,2.7,"5,151",0
2.0,Chennai,"86,297",97.9,"85,412",99.6,95.1,"209,009",9.5,0,0,,"51,919",8.3,114.5,0.0,"26,903",0.0,101.1,100.0,12.4,61.8,1.0,"2,125",5.1,41,"23,656",0,"50,970",508,"3,046","14,913","77,105",75.3,0,0,"78,953",81.4,0,8.0,"82,929",0
3.0,Coimbatore,"53,649",91.1,"42,174",107.3,90.2,"106,729",0.9,1,0,0.0,"15,467",0.0,82.0,0.0,"6,633",0.0,99.5,100.0,13.0,65.9,0.0,"2,528",1.7,11,"11,413",0,"14,511",27,"5,162","11,023","46,470",104.0,0,0,"47,439",106.2,0,1.0,"18,628",0
4.0,Cuddalore,"35,003",93.1,"31,974",96.6,88.9,"87,920",3.8,1,1,100.0,"18,202",0.0,105.6,0.0,"8,559",0.1,99.6,100.0,10.0,61.8,0.0,446,1.5,16,"8,050",0,"15,098",65,"2,690","23,434","31,564",78.9,0,0,"32,061",84.9,0,2.2,"17,104",0
5.0,Dharmapuri,"26,917",97.3,"19,736",102.2,95.5,"83,215",2.7,33,1,3.0,"16,497",0.0,82.3,0.1,"4,763",0.0,98.9,100.0,22.2,67.1,1.0,"1,394",2.1,19,"6,456",0,"10,469",2,369,"26,624","22,649",102.1,0,0,"23,772",104.6,0,6.4,"6,052",0
6.0,Dindigul,"28,758",96.6,"19,911",99.1,108.5,"113,235",11.0,1,0,0.0,"15,065",0.0,96.7,0.0,"4,046",0.0,99.4,100.0,14.9,68.7,0.0,488,1.4,8,"8,995",0,"9,131",30,"3,538","20,493","25,484",87.4,0,0,"25,764",108.2,0,2.1,"11,390",0
7.0,Erode,"26,450",95.2,"25,968",116.7,90.8,"59,662",5.8,3,1,33.3,"9,497",6.3,103.1,0.0,"4,160",0.0,100.6,100.0,14.6,93.1,3.0,446,1.7,25,"9,149",0,"9,028",18,"2,432","17,076","24,541",88.8,0,0,"24,362",98.7,0,3.0,"7,976",0
8.0,Kancheepuram,"46,793",93.0,"45,206",99.2,104.9,"96,286",3.7,2,1,50.0,"25,762",7.6,81.0,0.0,"11,238",1.1,100.3,99.6,24.5,91.2,,"2,147",1.2,57,"13,258",0,"12,190",26,"2,553","26,935","41,101",102.5,0,0,"42,493",119.9,0,4.3,"23,535",0
9.0,Kanniyakumari,"24,126",96.4,"27,017",112.0,100.0,"20,359",12.7,0,0,,"7,500",8.3,93.4,0.0,"4,110",0.0,100.0,100.0,4.6,100.0,0.0,446,1.4,35,"6,363",2,"8,128",19,"1,105","14,038","21,879",95.6,0,0,"21,667",92.6,0,2.8,"13,931",0
10.0,Karur,"13,157",99.4,"10,990",101.8,83.9,"40,439",2.6,0,0,,"5,526",7.7,83.4,0.0,"1,908",0.0,100.3,100.0,18.1,75.6,0.0,581,3.6,16,"3,351",0,"5,205",110,255,"6,356","11,752",104.1,0,0,"12,035",128.4,0,1.7,"4,133",0
11.0,Krishnagiri,"27,555",89.1,"20,824",103.3,86.9,"97,569",5.9,5,1,20.0,"17,313",11.9,84.8,0.0,"4,873",0.0,100.8,100.0,20.9,83.5,0.0,"1,056",1.4,6,"7,390",1,"11,543",20,98,"19,364","24,041",92.8,0,0,"25,246",97.3,0,3.0,"9,754",0
12.0,Madurai,"51,091",95.1,"39,780",98.9,75.7,"169,291",2.4,0,0,,"27,529",9.2,84.9,0.0,"9,841",0.0,100.6,100.0,18.8,81.2,42.0,"1,289",2.5,5,"10,157",0,"12,944",0,"1,143","20,718","45,402",99.5,0,0,"46,236",116.1,0,1.3,"8,202",0
13.0,Nagapattinam,"20,820",98.0,"20,977",101.3,91.6,"48,507",2.1,0,0,,"8,578",14.6,70.6,0.0,"4,119",0.0,100.1,100.0,11.1,77.5,1.0,979,2.0,22,"4,216",0,"9,511",75,538,"10,525","18,572",124.2,0,0,"19,473",131.3,0,2.9,"8,272",0
14.0,Namakkal,"19,979",94.2,"17,666",103.7,99.6,"73,256",2.7,0,0,,"7,744",4.8,83.6,0.0,"3,146",0.0,100.4,100.0,16.8,54.8,0.0,624,2.5,9,"5,927",1,"4,285",41,356,"9,647","17,454",103.5,0,0,"18,189",115.1,0,2.2,"7,328",0
15.0,Nilgiris,"7,336",95.1,"5,804",90.2,117.2,"13,561",1.7,0,0,,"3,440",0.0,68.9,0.0,"1,152",0.0,100.1,100.0,20.6,81.7,0.0,145,0.8,6,"1,802",0,"2,880",26,607,"5,532","5,215",98.2,0,0,"7,019",139.9,0,2.9,"2,610",0
16.0,Perambalur,"8,866",91.7,"6,154",101.9,99.1,"29,790",4.0,0,0,,"5,624",0.6,91.6,0.0,"2,488",0.0,100.5,100.0,18.3,79.0,0.0,624,2.5,4,"1,987",1,"4,712",11,103,"4,607","7,610",91.9,0,0,"7,973",98.9,0,3.6,"5,904",0
17.0,Pudukkottai,"24,911",92.0,"17,316",99.6,92.8,"50,503",12.7,0,0,,"11,572",5.7,73.3,0.0,"3,704",0.0,99.7,100.0,15.9,57.0,1.0,"1,074",1.3,16,"4,459",0,"6,203",17,"1,423","16,748","21,855",117.6,0,0,"23,049",135.1,0,3.2,"2,999",0
18.0,Ramanathapuram,"21,311",95.5,"15,966",100.9,126.2,"86,669",3.0,0,0,,"9,775",8.5,80.1,0.0,"4,898",0.0,100.2,100.0,17.9,69.1,0.0,782,2.0,10,"5,763",0,"9,826",0,880,"20,352","18,472",105.4,0,0,"18,804",109.5,0,3.7,"10,131",0
19.0,Salem,"56,677",95.4,"43,348",101.9,71.5,"131,390",2.6,0,0,,"22,073",16.4,80.6,0.0,"7,448",0.0,100.0,100.0,16.9,60.2,35.0,"3,260",1.7,12,"10,811",0,"13,658",103,357,"19,493","48,493",95.0,0,0,"51,409",131.7,0,1.7,"22,505",0
20.0,Sivaganga,"19,390",99.0,"13,813",97.8,56.1,"79,512",6.7,0,0,,"11,496",0.9,87.0,0.0,"5,127",0.0,100.0,100.0,16.4,94.9,1.0,624,2.2,18,"5,461",0,"9,720",12,"3,311","9,951","16,499",91.1,0,0,"17,678",104.6,0,2.4,"12,015",0
21.0,Thanjavur,"30,927",97.2,"29,551",101.7,74.8,"98,488",14.6,0,0,,"24,339",0.0,127.4,0.0,"9,496",0.0,100.5,100.0,11.9,53.6,0.0,"1,339",4.0,50,"10,099",0,"19,115",35,"1,799","25,710","27,088",68.1,0,0,"28,107",78.2,0,5.9,"13,399",0
22.0,Theni,"22,396",62.7,"12,916",70.8,48.0,"65,035",7.5,0,0,,"13,270",0.0,71.2,0.0,"5,562",0.0,101.0,100.0,17.2,64.8,22.0,641,2.4,2,"4,771",0,"5,477",10,494,"17,056","16,459",92.5,0,0,"14,808",93.2,0,2.2,"9,769",0
