Indicator,Total number of pregnant women Registered for ANC,Number of Pregnant women registered within first trimester,Number of pregnant women received 3 ANC check ups,TT2 or Booster given to Pregnant women (numbers),Number of Pregnant women given 100 IFA tablets,Number having Hb level<11 (tested cases),Number having severe anaemia (Hb<7) treated at institution,Number of Home deliveries,Number of home deliveries attended by SBA trained (Doctor/Nurse/ANM),Number of home deliveries attended by Non SBA trained (trained TB/Dai),Deliveries Conducted at Public Institutions,Number of Women Discharged under 48 hours of delivery in public facilities,Institutional deliveries (Public Insts.+Pvt. Insts.),Total reported deliveries,Number of C-section deliveries conducted at public facilities,Number of C-section deliveries conducted at private facilities,Total Number of reported live births,Total Number of reported Still Births,Number of Newborns having weight less than 2.5 kg,Number of New Borns Breast Fed within 1 hour,Sex Ratio at birth ( Female Live Bitrths/ Male Births *1000),Total Number of Abortions ( Spontaneous/ Induced) Reported,Total Number of MTPs ( Public) reported,Number of Vasectomies Conducted (Public + Pvt.),Number of Tubectomies Conducted (Public + Pvt.),Total Sterilisation Conducted,IUCD Insertions done (public facilities),IUCD insertions done (pvt. facilities),Oral Pills distributed,Condom pieces distributed,Number of Infants given OPV 0 (Birth Dose),Number of Infants given BCG,Number of Infants given DPT1,Number of Infants given DPT2,Number of Infants given DPT3,Number of Infants given Measles,Number of fully immunized children (9-11 months),Adverse Events Following Imunisation (Others),Number of Major Operations,Number of Minor Operations,Total Number of Infant Deaths reported
_Uttarakhand,"229,256","139,754","27,932",51.2,46.7,"4,396",55.9,"5,687","14,646",28.0,"32,618","11,671","122,305","142,638","9,804","7,138","1,524","130,271","121,150",922,31.0,0.0,"66,095","4,037",54.5,95.0,11.0,0.8,0.0,0.0,5.0,32,"1,571",19.4,12.2,509,"33,961",,"166,753",50.1,26
Almora,"11,109","5,745","1,341",42.5,30.1,22,19.1,823,483,63.0,369,97,"5,534","6,840",277,272,88,"5,827","6,293",932,11.1,0.0,"2,537",160,59.7,84.4,5.4,4.1,0.0,0.0,0.0,0,3,6.7,7.2,54,"1,145",,"7,040",22.9,2
Bageshwar,"4,402","3,491",164,31.1,59.3,,0.0,298,123,70.8,,,"2,481","2,902",59,,16,"2,762","2,788",931,0.7,0.0,0,481,50.5,100.0,0.0,0.0,0.0,0.0,0.0,0,,19.4,15.5,0,84,,"2,866",23.6,0
Chamoli,"6,689","3,809",580,44.4,63.1,0,0.0,"1,123",412,73.2,,,"3,102","4,637",90,,49,"4,385","4,391",902,10.1,0.0,723,95,64.2,100.0,0.3,0.0,0.0,0.0,1.0,11,,3.5,3.9,224,"2,223",,"4,838",48.5,0
Champawat,"4,469","2,807",316,44.6,26.7,2,10.0,250,395,38.8,,,"1,981","2,626",0,,44,"2,342","2,405",923,5.4,0.0,0,43,59.7,93.0,0.0,0.0,0.0,0.0,0.0,0,,66.1,16.3,0,"2,654",,"3,772",54.5,0
Dehradun,"40,974","24,310","3,464",77.0,34.4,"2,448",81.4,86,747,10.3,"5,034","1,678","20,469","21,302","2,624","1,333",166,"15,930","13,274",936,13.9,0.0,"20,084",999,64.0,100.0,30.0,0.1,0.0,0.0,4.0,1,,13.4,5.9,35,"1,747",,"27,453",43.5,3
Garhwal,"13,141","5,995","1,328",51.3,73.4,731,82.2,252,734,25.6,459,432,"8,069","9,055",936,,145,"8,904","8,293",902,59.8,0.2,"4,512",613,61.2,72.8,20.6,2.0,0.0,0.0,0.0,0,,9.8,3.0,9,963,,"9,041",51.5,2
Hardwar,"61,208","34,877","8,779",43.8,47.6,487,32.6,567,"5,338",9.6,"14,228",0,"25,858","31,763",606,"3,481",364,"27,771","24,885",919,62.0,0.0,"17,418",171,45.8,100.0,19.4,0.0,0.0,0.0,0.0,1,"1,568",33.2,15.5,21,"7,180",,"36,576",45.6,0
Nainital,"17,467","11,581","2,636",40.5,31.7,233,21.4,882,771,53.4,"2,030",,"13,736","15,389","3,475","1,204",233,"15,274","13,533",906,6.3,0.0,"1,781",893,50.7,100.0,20.5,2.3,0.0,0.0,0.0,3,,31.0,16.8,94,"3,251",,"14,111",74.6,0
Pithoragarh,"7,115","4,760",907,61.6,31.5,73,34.9,891,175,83.6,71,0,"5,193","6,259",826,0,33,"6,118","5,994",883,0.1,0.0,"1,859",58,67.4,100.0,10.8,0.0,0.0,0.0,0.0,0,0,15.7,22.7,49,133,,"7,388",45.2,0
Rudraprayag,"4,190","2,436",313,63.3,81.6,1,2.1,313,123,71.8,,,"2,354","2,790",144,,38,"2,783","2,613",904,40.7,0.0,"1,914",79,79.8,91.1,3.5,0.0,,,,0,,10.7,7.4,3,153,,"3,592",41.4,0
Tehri Garhwal,"11,027","6,287","1,313",55.0,44.8,33,20.6,181,"1,167",13.4,181,103,"4,038","5,386",38,45,66,"4,751","5,101",913,42.2,0.0,"2,106",150,36.8,100.0,0.2,0.2,0.0,0.0,0.0,16,0,21.2,10.8,3,"1,799",,"9,779",40.3,1
Udham Singh Nagar,"41,410","30,416","6,763",45.3,59.9,288,50.0,0,"3,445",0.0,"10,246","9,361","25,752","29,197",660,803,196,"28,979","27,256",940,23.7,0.0,"12,361",60,19.4,100.0,6.4,0.0,0.0,0.0,0.0,0,,23.0,16.6,0,"11,207",,"35,145",63.9,18
Uttarkashi,"6,055","3,240",28,37.5,30.2,78,32.5,21,733,2.8,,,"3,738","4,492",69,,86,"4,445","4,324",926,0.0,0.0,800,235,71.6,100.0,0.0,0.0,0.0,0.0,0.0,0,,30.7,13.5,17,"1,422",,"5,152",40.4,0
