Indicator,Total number of pregnant women Registered for ANC,Number of Pregnant women registered within first trimester,Number of pregnant women received 3 ANC check ups,TT2 or Booster given to Pregnant women (numbers),Number of Pregnant women given 100 IFA tablets,Number having Hb level<11 (tested cases),Number having severe anaemia (Hb<7) treated at institution,Number of Home deliveries,Number of home deliveries attended by SBA trained (Doctor/Nurse/ANM),Number of home deliveries attended by Non SBA trained (trained TB/Dai),Deliveries Conducted at Public Institutions,Number of Women Discharged under 48 hours of delivery in public facilities,Institutional deliveries (Public Insts.+Pvt. Insts.),Total reported deliveries,Number of C-section deliveries conducted at public facilities,Number of C-section deliveries conducted at private facilities,Total Number of reported live births,Total Number of reported Still Births,Number of Newborns having weight less than 2.5 kg,Number of New Borns Breast Fed within 1 hour,Sex Ratio at birth ( Female Live Bitrths/ Male Births *1000),Total Number of Abortions ( Spontaneous/ Induced) Reported,Total Number of MTPs ( Public) reported,Number of Vasectomies Conducted (Public + Pvt.),Number of Tubectomies Conducted (Public + Pvt.),Total Sterilisation Conducted,IUCD Insertions done (public facilities),IUCD insertions done (pvt. facilities),Oral Pills distributed,Condom pieces distributed,Number of Infants given OPV 0 (Birth Dose),Number of Infants given BCG,Number of Infants given DPT1,Number of Infants given DPT2,Number of Infants given DPT3,Number of Infants given Measles,Number of fully immunized children (9-11 months),Adverse Events Following Imunisation (Others),Number of Major Operations,Number of Minor Operations,Total Number of Infant Deaths reported
_West Bengal,"1,656,977","1,360,476","139,914",77.0,82.8,"8,355",64.6,"1,324","57,140",2.3,"262,992","8,481","1,266,423","1,324,887","226,130","192,233","21,722","1,252,678","1,100,803",942,21.1,0.3,"271,986","31,532",41.8,89.7,39.4,1.3,0,3,45,100,"2,795",59.9,35.4,"7,875","38,622",,"1,396,177",-0.2,474
Alipurduar,"23,992","21,165","2,164",71.6,82.5,493,53.0,0,"1,064",0.0,"2,913",50,"21,451","22,515","4,083","2,477",463,"21,298","20,551",963,35.4,0.5,"6,114",608,48.0,91.6,27.9,2.1,0,0,2,4,186,65.8,36.5,282,"3,066",,"20,713",7.1,9
Bankura,"55,596","51,670","5,060",75.2,80.8,40,54.8,2,"2,154",0.1,"2,983",,"45,805","47,961","8,731","2,792",815,"47,706","40,278",932,25.3,0.0,"10,264",665,27.5,91.4,30.3,0.1,0,0,2,8,2,66.7,31.2,94,723,,"50,083",-0.8,10
Birbhum,"64,835","58,360","4,452",76.2,74.3,35,18.6,0,"1,473",0.0,"7,196",0,"57,055","58,528","5,858","3,599",865,"57,215","56,735",944,17.7,0.0,"2,710","1,157",22.1,90.1,18.4,0.2,0,0,0,1,3,66.8,33.2,207,221,,"60,158",-1.5,30
Dakshin Dinajpur,"28,158","23,338","2,931",73.7,80.5,115,71.9,0,655,0.0,"1,034",1,"22,830","23,485","3,502",981,421,"22,853","21,538",936,12.8,0.1,"1,610","1,610",36.7,83.9,30.4,0.3,0,0,0,2,0,76.5,46.0,436,"2,025",,"24,067",-6.0,8
Darjiling,"28,137","20,285",839,70.7,83.5,149,44.9,3,299,1.0,"4,088",,"26,244","26,546","6,156","1,936",551,"21,464","21,345",945,46.2,1.9,"9,723",467,24.5,91.6,51.6,2.3,0,0,0,0,,41.0,14.1,141,821,,"26,493",9.8,4
Haora,"68,823","60,724","4,894",94.3,102.6,647,109.5,0,"1,097",0.0,"17,284","3,985","45,616","46,713","7,932","12,713",569,"45,396","40,569",958,32.8,1.2,"16,990","2,068",56.0,99.6,57.1,3.0,0,0,0,44,139,42.8,35.9,801,"2,932",,"61,694",-11.2,15
Hugli,"83,008","68,039","1,852",81.0,82.8,128,43.1,2,274,0.7,"25,706",,"66,070","66,346","13,323","23,133",707,"65,879","64,020",948,20.1,0.0,"9,079","1,877",32.9,94.2,57.8,1.2,0,0,3,1,1,46.6,29.0,316,"1,619",,"68,690",-4.2,58
Jalpaiguri,"36,699","32,896","2,427",83.5,89.4,462,45.1,0,468,0.0,274,0,"26,666","27,134","5,556",127,446,"26,702","25,625",948,6.7,0.0,"8,867","1,551",43.8,72.7,28.8,0.9,0,0,0,2,0,70.9,41.2,152,235,,"33,482",-14.4,15
Jhargram,"18,902","18,538","1,380",82.6,89.2,11,14.1,10,190,5.0,,,"15,792","15,992","2,309",,266,"15,727","15,597",968,28.6,0.0,"2,096",641,35.3,95.9,23.6,1.7,0,0,0,0,,69.9,75.9,70,306,,"16,990",-0.6,10
Kalimpong,"2,496","1,918",123,90.2,88.5,18,85.7,1,113,0.9,,,"1,571","1,685",552,,19,"1,673","1,422",984,55.0,0.9,507,66,28.4,100.0,18.4,21.4,0,0,0,0,,1.3,1.0,22,238,,"2,420",-33.6,0
Koch Bihar,"52,376","44,625","4,532",79.8,91.0,425,69.8,0,"3,609",0.0,"6,921",152,"42,823","46,432","6,710","6,431",793,"45,919","40,266",956,21.1,0.0,"16,520",831,19.2,85.0,40.5,0.9,0,0,0,0,,71.7,52.0,152,"3,867",,"46,237",-0.5,9
Kolkata,"131,971","44,257","7,141",51.5,45.0,"2,766",96.1,,,,"7,359",0,"84,604","84,604","40,669","5,463","2,231","81,784","58,166",941,37.2,1.6,"34,981","3,519",77.3,81.4,66.6,5.8,0,0,8,2,"1,731",82.6,21.8,859,"3,635",,"38,943",58.8,27
Maldah,"101,665","87,501","15,275",75.0,83.1,44,10.9,0,"5,672",0.0,"8,597",,"86,963","92,635","8,521","7,633","1,770","91,237","79,729",943,43.3,0.0,400,"1,256",38.0,80.4,36.8,0.8,0,1,8,18,5,70.0,44.2,"1,036","1,289",,"90,181",-0.6,21
Murshidabad,"167,538","145,631","26,329",79.1,83.5,463,65.0,0,"11,976",0.0,"32,519","2,270","140,227","152,203","14,050","29,808","2,854","133,377","109,364",949,4.5,0.0,"25,310","3,507",35.5,86.7,26.3,0.0,0,0,15,1,,39.7,11.9,431,"3,697",,"146,475",-1.8,60
Nadia,"78,766","71,127","4,417",78.1,105.6,214,45.6,0,453,0.0,"19,462",667,"64,266","64,719","15,022","17,822",927,"52,282","51,789",924,8.2,0.0,"19,240","2,626",48.8,95.1,55.5,0.8,0,0,0,1,0,77.5,69.1,147,"1,151",,"70,804",4.7,32
North Twenty Four Parganas,"146,754","108,454","5,773",66.4,77.6,527,65.0,0,"1,291",0.0,"16,672","1,199","75,092","76,383","18,668","13,660","1,046","61,960","52,898",959,38.5,0.2,"18,091","2,256",44.4,95.2,53.8,3.2,0,0,1,0,297,67.7,50.7,753,"2,324",,"124,301",-24.8,34
Paschim Barddhaman,"42,178","28,094","1,870",69.2,62.4,379,108.0,0,32,0.0,,,"23,852","23,884","6,229",,487,"23,219","21,926",919,15.7,0.0,"11,446","1,111",45.4,95.6,39.9,0.3,0,0,0,0,,61.3,59.9,660,154,,"39,486",-0.6,8
Paschim Medinipur,"75,923","68,814","5,422",77.8,84.3,155,46.5,"1,298",326,79.9,"21,009",0,"63,227","64,851","8,880","2,935",773,"64,470","62,569",962,13.2,0.0,"6,710",501,18.2,95.6,28.6,0.4,0,1,0,1,22,54.9,34.0,36,459,,"68,687",-0.7,6
Purba Barddhaman,"79,512","74,494",756,97.8,80.8,248,210.2,0,81,0.0,"30,215",,"80,699","80,780","12,719","24,301","1,377","79,467","76,066",890,8.3,0.0,"32,942",953,56.9,88.7,27.8,0.6,0,0,0,9,270,42.4,42.3,62,21,,"72,929",-4.9,16
