Indicator,Total number of pregnant women Registered for ANC,Number of Pregnant women registered within first trimester,Number of pregnant women received 3 ANC check ups,TT2 or Booster given to Pregnant women (numbers),Number of Pregnant women given 100 IFA tablets,Number having Hb level<11 (tested cases),Number having severe anaemia (Hb<7) treated at institution,Number of Home deliveries,Number of home deliveries attended by SBA trained (Doctor/Nurse/ANM),Number of home deliveries attended by Non SBA trained (trained TB/Dai),Deliveries Conducted at Public Institutions,Number of Women Discharged under 48 hours of delivery in public facilities,Institutional deliveries (Public Insts.+Pvt. Insts.),Total reported deliveries,Number of C-section deliveries conducted at public facilities,Number of C-section deliveries conducted at private facilities,Total Number of reported live births,Total Number of reported Still Births,Number of Newborns having weight less than 2.5 kg,Number of New Borns Breast Fed within 1 hour,Sex Ratio at birth ( Female Live Bitrths/ Male Births *1000),Total Number of Abortions ( Spontaneous/ Induced) Reported,Total Number of MTPs ( Public) reported,Number of Vasectomies Conducted (Public + Pvt.),Number of Tubectomies Conducted (Public + Pvt.),Total Sterilisation Conducted,IUCD Insertions done (public facilities),IUCD insertions done (pvt. facilities),Oral Pills distributed,Condom pieces distributed,Number of Infants given OPV 0 (Birth Dose),Number of Infants given BCG,Number of Infants given DPT1,Number of Infants given DPT2,Number of Infants given DPT3,Number of Infants given Measles,Number of fully immunized children (9-11 months),Adverse Events Following Imunisation (Others),Number of Major Operations,Number of Minor Operations,Total Number of Infant Deaths reported
_Tripura,"67,891","35,967","35,809","45,441","54,097","9,712",491,"7,951",319,"7,632","38,035","25,636","39,815","47,766","6,010","1,708","47,758","1,104","6,721","40,394",922,"6,842","5,913",403,"3,659","4,062","1,938",4.0,"73,388","571,377","15,407","55,402","61,064","55,058","50,363","48,710","39,930",43.0,"7,181","17,463",210
Dhalai,"7,235","4,681","3,436","4,999","6,745","1,488",52,884,29,855,"3,959",605,"3,959","4,843",29,,"4,757",114,541,"4,203",924,973,951,4,21,25,548,,"9,925","50,381",248,"5,708","6,819","5,531","4,825","4,781","4,086",1.0,45,52,34
Gomati,"7,930","4,488","4,288","5,439","5,414",339,278,"1,124",2,"1,122","4,994","4,332","4,994","6,118",643,,"6,024",106,593,"5,472",934,406,375,14,285,299,210,,"10,660","65,170",855,"6,092","7,361","6,450","5,981","5,691","5,079",,891,"8,727",2
Khowai,"5,008","2,902","2,899","4,051","4,672",461,17,404,54,350,"2,808","2,427","2,808","3,212",,,"3,168",44,417,"2,952",929,136,95,10,163,173,98,,"3,058","41,457","1,175","4,207","5,256","4,889","4,656","4,228","3,758",4.0,,,4
North Tripura,"7,976","2,996","3,762","5,168","8,557",636,6,"1,505",83,"1,422","2,693","2,340","2,693","4,198",4,,"4,148",148,343,"3,771",943,654,571,158,110,268,364,,"8,950","53,173",547,"6,511","8,309","6,871","5,823","6,612","3,972",,23,518,41
Sipahijala,"7,739","4,567","4,133","6,410","7,633",435,35,"1,125",78,"1,047","3,484","2,939","3,484","4,609",112,,"4,553",80,749,"3,694",921,807,625,124,311,435,135,,"6,761","73,984",524,"6,111","7,572","7,327","6,988","6,507","5,966",1.0,7,"3,519",23
South Tripura,"7,768","4,339","4,037","5,072","5,940",609,51,"1,231",1,"1,230","2,854",158,"2,854","4,085",,,"4,052",49,326,"3,735",944,"1,145","1,123",21,4,25,191,,"11,548","88,227",514,"5,482","7,233","6,537","5,826","5,881","4,343",,,,10
Unakoti,"5,092","1,728","2,268","3,339","3,469",455,2,633,5,628,"3,658","3,156","3,658","4,291",360,,"4,113",182,896,"3,536",907,826,753,2,264,266,129,,"11,942","51,663",746,"4,488","5,178","4,538","3,989","3,907","2,312",33.0,474,"1,163",87
West Tripura,"19,143","10,266","10,986","10,963","11,667","5,289",50,"1,045",67,978,"13,585","9,679","15,365","16,410","4,862","1,708","16,943",381,"2,856","13,031",910,"1,895","1,420",70,"2,501","2,571",263,4.0,"10,544","147,322","10,798","16,803","13,336","12,915","12,275","11,103","10,414",4.0,"5,741","3,484",9
