Indicator,Total number of pregnant women Registered for ANC,Number of Pregnant women registered within first trimester,Number of pregnant women received 3 ANC check ups,TT2 or Booster given to Pregnant women (numbers),Number of Pregnant women given 100 IFA tablets,Number having Hb level<11 (tested cases),Number having severe anaemia (Hb<7) treated at institution,Number of Home deliveries,Number of home deliveries attended by SBA trained (Doctor/Nurse/ANM),Number of home deliveries attended by Non SBA trained (trained TB/Dai),Deliveries Conducted at Public Institutions,Number of Women Discharged under 48 hours of delivery in public facilities,Institutional deliveries (Public Insts.+Pvt. Insts.),Total reported deliveries,Number of C-section deliveries conducted at public facilities,Number of C-section deliveries conducted at private facilities,Total Number of reported live births,Total Number of reported Still Births,Number of Newborns having weight less than 2.5 kg,Number of New Borns Breast Fed within 1 hour,Sex Ratio at birth ( Female Live Bitrths/ Male Births *1000),Total Number of Abortions ( Spontaneous/ Induced) Reported,Total Number of MTPs ( Public) reported,Number of Vasectomies Conducted (Public + Pvt.),Number of Tubectomies Conducted (Public + Pvt.),Total Sterilisation Conducted,IUCD Insertions done (public facilities),IUCD insertions done (pvt. facilities),Oral Pills distributed,Condom pieces distributed,Number of Infants given OPV 0 (Birth Dose),Number of Infants given BCG,Number of Infants given DPT1,Number of Infants given DPT2,Number of Infants given DPT3,Number of Infants given Measles,Number of fully immunized children (9-11 months),Adverse Events Following Imunisation (Others),Number of Major Operations,Number of Minor Operations,Total Number of Infant Deaths reported
_Telangana,"876,839","490,164","895,648","683,305","929,919","285,430","28,405","7,675","3,571","4,104","207,571","101,544","552,841","560,516","66,625","200,217","601,443","7,999","25,318","388,504",947,"6,088","1,861","6,800","175,380","182,180","27,778","20,627","529,054","2,934,850","486,913","578,892","175,581","215,880","258,916","622,136","557,461",102.0,"163,649","256,940",937.0
Adilabad,"51,611","36,959","49,691","48,824","52,220","18,243","2,985","4,028","2,126","1,902","17,118","9,038","40,818","44,846","4,068","19,903","46,552",494,"2,841","44,104",964,730,182,56,"6,730","6,786",636,,"13,035","48,086","40,960","45,511","14,615","17,469","20,698","45,165","45,165",0.0,"5,585","8,925",51.0
BHADRADRI KOTHAGUDEM,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
Hyderabad,"259,120","79,294","308,172","122,235","307,955","67,523","19,054",,,,"62,613","27,560","93,930","93,930","18,954",,"124,487","3,988","7,800","77,831",938,"1,159",839,914,"24,641","25,555","13,624",17,"71,402","365,348","105,424","122,353","25,779","30,871","35,711","82,139","76,660",38.0,"21,977","55,495",
JAGITIAL,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
JANGOAN,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
JAYASHANKAR BHUPALPALLY,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
JOGULAMBA GADWAL,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
KAMAREDDY,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
KOMARAM BHEEM,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
Karim Nagar,"88,642","59,487","57,203","68,505","79,464","21,709",958,0,0,0,"13,970","5,219","58,264","58,264","7,571","39,303","59,028",101,773,"11,328","1,157",125,41,"2,782","17,670","20,452","2,101",0,"20,138","79,386","56,847","56,823","17,691","20,511","23,973","62,172","52,195",0.0,"14,182","16,561",25.0
Khammam,"44,627","38,812","39,724","42,133","48,052","24,404","3,031",246,122,124,"15,729","9,042","46,312","46,558","6,347","21,545","46,544",193,"1,395","42,209",975,215,83,37,"16,394","16,431","1,696",8,"80,126","444,839","25,304","41,730","7,790","10,452","14,176","42,828","42,017",0.0,"78,470","50,179",164.0
MAHABUBABAD,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
MANCHERIAL,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
MEDCHAL MALKAJGIRI,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
Mahbubnagar,"97,815","60,690","84,293","82,066","85,650","33,932",413,"2,388",864,"1,524","18,372","11,901","69,065","71,453","2,849","27,480","71,009","1,024","1,444","19,094",930,551,50,22,"23,067","23,089",918,"3,995","74,900","921,285","45,613","70,342","23,339","27,864","33,951","78,135","71,873",64.0,"9,957","32,070",139.0
Medak,"52,939","32,976","68,826","46,676","49,749","39,657",23,0,0,0,"26,783","13,426","45,626","45,626","7,451","11,906","45,581",567,"2,368","39,530",947,175,54,18,"15,634","15,652","1,926",,"24,916","157,803","22,007","40,656","14,749","17,850","21,332","49,380","38,532",0.0,"7,695","20,664",113.0
NAGARKURNOOL,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
NIRMAL,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
Nalgonda,"59,943","43,429","63,765","57,584","57,182","9,507",233,874,383,491,"11,326","4,430","46,024","46,898","5,346","19,835","53,405",693,"2,433","47,286",895,"1,658",202,5,"17,987","17,992","3,351","5,807","124,112","482,870","48,637","50,403","14,675","17,784","21,832","53,902","53,197",0.0,"4,114","15,088",179.0
Nizamabad,"48,095","36,181","58,351","47,959","48,724","9,207",273,6,3,3,"12,193","2,655","44,616","44,622","3,704","25,708","44,555",625,969,"40,678",951,751,0,67,"14,677","14,744","1,137",,"39,078","90,460","37,145","42,166","14,681","17,024","19,705","47,087","47,183",0.0,"3,926","9,902",82.0
PEDDAPALLI,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
RAJANNA SIRCILLA,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
Ranga Reddy,"119,022","62,167","111,785","115,649","123,028","16,700",337,112,54,58,"12,025","8,101","63,530","63,642","2,502","15,923","64,406",88,"1,073","45,229",816,112,27,119,"24,651","24,770","1,061","10,800","36,903","135,011","62,943","63,287","27,158","36,655","44,040","107,112","86,044",0.0,"3,242","20,183",91.0
SANGAREDDY,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
SIDDIPET,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
SURYAPET,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
