Indicator,Total number of pregnant women Registered for ANC,Number of Pregnant women registered within first trimester,Number of pregnant women received 3 ANC check ups,TT2 or Booster given to Pregnant women (numbers),Number of Pregnant women given 100 IFA tablets,Number having Hb level<11 (tested cases),Number having severe anaemia (Hb<7) treated at institution,Number of Home deliveries,Number of home deliveries attended by SBA trained (Doctor/Nurse/ANM),Number of home deliveries attended by Non SBA trained (trained TB/Dai),Deliveries Conducted at Public Institutions,Number of Women Discharged under 48 hours of delivery in public facilities,Institutional deliveries (Public Insts.+Pvt. Insts.),Total reported deliveries,Number of C-section deliveries conducted at public facilities,Number of C-section deliveries conducted at private facilities,Total Number of reported live births,Total Number of reported Still Births,Number of Newborns having weight less than 2.5 kg,Number of New Borns Breast Fed within 1 hour,Sex Ratio at birth ( Female Live Bitrths/ Male Births *1000),Total Number of Abortions ( Spontaneous/ Induced) Reported,Total Number of MTPs ( Public) reported,Number of Vasectomies Conducted (Public + Pvt.),Number of Tubectomies Conducted (Public + Pvt.),Total Sterilisation Conducted,IUCD Insertions done (public facilities),IUCD insertions done (pvt. facilities),Oral Pills distributed,Condom pieces distributed,Number of Infants given OPV 0 (Birth Dose),Number of Infants given BCG,Number of Infants given DPT1,Number of Infants given DPT2,Number of Infants given DPT3,Number of Infants given Measles,Number of fully immunized children (9-11 months),Adverse Events Following Imunisation (Others),Number of Major Operations,Number of Minor Operations,Total Number of Infant Deaths reported
Balrampur,"82,920","45,772","58,052","17,981","69,356","36,716","5,222","23,499","2,332","21,167","2,666",696,"35,519","59,018",316,450,"57,621","1,099","4,729","56,423",943,79,3,6,837,843,"9,235",0,"35,062","309,538","35,695","68,737","1,362",592,301,"37,184","61,310",336,155,842,178
Banda,"63,183","25,772","21,967","9,722","49,244","31,943","1,612","1,240",356,884,"2,496",573,"35,667","36,907",10,"1,194","36,767",652,"7,570","34,821",926,228,28,24,"3,325","3,349","9,578",43,"77,295","340,660","30,356","40,235",55,23,39,"21,791","47,169",122,746,"4,360",22
Barabanki,"104,540","36,460","56,215","14,106","107,238","86,485",663,"4,124",476,"3,648","3,612","1,114","52,202","56,326","2,786","1,980","55,598","1,098","6,168","45,105",919,809,148,24,"4,757","4,781","9,620",90,"152,966","851,866","40,012","83,889",9,0,6,"62,760","86,884",9,"5,577","7,775",187
Bareilly,"124,138","76,006","67,324","30,071","104,316","42,876",506,"20,698",31,"20,667","41,085",0,"81,626","102,324","1,169",0,"101,306",703,"4,898","92,903",940,227,485,112,"4,172","4,284","13,401","1,404","39,892","684,888","41,397","107,372",601,398,322,"61,050","107,246",0,"6,327","3,545",0
Basti,"91,619","36,749","32,685","3,557","54,327","50,152",365,"3,104",122,"2,982","14,654",75,"48,515","51,619","1,638",429,"50,868",607,"4,635","45,239",976,345,12,16,"1,596","1,612","8,270",0,"62,280","318,708","28,110","61,315",592,494,558,"27,276","65,924",0,"5,083","1,822",174
Bijnor,"104,128","64,573","70,275","20,486","64,694","41,164",982,"12,042","3,812","8,230","34,524",31,"75,514","87,556","1,369",95,"93,691",761,"4,893","84,931",900,"1,282",52,25,"2,233","2,258","6,842","1,020","55,581","1,502,657","49,439","100,078",197,172,155,"48,697","90,310",0,"2,781","1,370",423
Budaun,"110,941","43,449","40,954","29,182","52,119","52,940","1,354","14,263","1,161","13,102","1,237",64,"50,574","64,837",202,72,"63,803","1,259","7,808","61,921",941,"1,499","1,384",6,"1,958","1,964","12,604",118,"20,668","274,921","46,078","73,991",663,470,432,"58,122","84,595","1,635",426,"2,389",105
Bulandshahar,"102,979","54,905","53,587","23,724","87,847","50,292","1,022","13,486","3,193","10,293","34,791",,"73,066","86,552",523,0,"88,821",332,"5,663","51,356",913,416,"1,446",32,"3,406","3,438","13,982",,"86,157","1,208,365","47,843","80,489",237,109,60,"47,341","84,646",17,"2,600","10,158",117
C S M Nagar,"51,676","29,861","45,810","8,958","49,648","16,130",770,784,421,363,213,,"30,043","30,827",137,88,"30,443",519,"4,977","29,506",940,21,5,2,"1,955","1,957","12,359",,"32,119","375,722","26,960","44,571",17,0,0,"21,515","41,848",66,107,402,187
Chandauli,"66,520","44,577","49,116","11,008","69,805","37,145","1,777","3,231",344,"2,887","6,672",0,"33,585","36,816",713,8,"34,898",387,"3,524","33,936",928,226,84,39,"8,524","8,563","7,220",489,"31,179","325,090","18,315","58,666",118,63,78,"32,251","50,557",494,"1,528","5,494",45
Chitrakoot,"28,132","17,857","19,333","9,574","27,358","38,066","1,395","1,026",165,861,,,"19,277","20,303",3,,"20,303",272,"3,643","19,624",927,208,0,14,"2,775","2,789","8,370",,"56,720","549,405","17,441","25,641",85,48,63,"17,692","24,925",18,"1,317","4,772",193
Deoria,"83,789","43,887","35,342","3,668","53,273","22,319",546,"2,113",744,"1,369","19,602",0,"64,884","66,997","1,370","1,798","65,718",446,"4,561","45,328",945,13,158,23,"3,883","3,906","13,188",,"12,758","382,879","40,464","79,674",22,21,200,"34,196","83,604",47,"5,707","2,993",1
Etah,"56,464","25,668","24,080","19,582","83,965","26,828",467,"7,991",237,"7,754","1,325",70,"20,664","28,655",51,0,"28,801",366,"2,201","27,815",942,149,97,61,"1,408","1,469","3,644",0,"27,513","403,920","19,387","42,496",142,30,29,"26,074","38,395",0,41,549,82
Etawah,"61,717","28,731","29,958","9,522","80,006","26,126",571,395,73,322,"2,359","1,878","33,359","33,754","3,379","1,176","33,767",267,"5,942","32,664",939,42,152,5,"2,279","2,284","16,374",212,"50,157","761,765","34,607","45,993",70,10,0,"30,530","38,591",774,"1,949","3,441",39
Faizabad,"67,410","23,123","39,663","7,705","46,995","43,295",521,"2,816",377,"2,439","14,966",0,"44,438","47,254",828,0,"45,519",642,"3,314","30,889",883,133,0,27,"1,689","1,716","11,685",0,"40,614","278,169","25,982","56,850","1,355",704,429,"33,339","56,189",43,"4,664","7,135","1,025"
Farrukhabad,"86,095","30,714","28,879","17,038","62,594","33,940",808,"8,683",782,"7,901","4,548",983,"25,260","33,943",155,"1,824","34,187",565,"3,990","27,049",896,835,444,1,559,560,"8,157",353,"63,848","631,645","28,475","52,204","1,013",694,921,"33,120","46,260",41,242,548,122
Fatehpur,"82,324","47,813","54,092","11,115","76,553","59,697","1,143","7,583","1,131","6,452","8,556","6,946","42,161","49,744",160,"1,140","48,463",531,"7,146","43,204",913,594,87,22,"1,392","1,414","6,490",241,"23,620","338,908","36,854","58,921",358,121,92,"49,095","70,896",0,"2,979","4,340",23
Firozabad,"72,614","31,956","60,078","17,392","61,839","52,680","2,478","1,615",316,"1,299","3,316",6,"32,984","34,599",102,"4,224","38,977",311,"3,918","29,956",912,190,538,32,"2,852","2,884","20,105",0,"54,316","583,686","37,088","72,378",427,208,248,"32,494","68,805",0,"6,006","4,107",24
Gautam Buddha Nagar,"68,873","46,827","46,548","14,794","68,675","38,844","1,784","2,103",0,"2,103","24,668","10,494","43,682","45,785","2,158","9,670","45,554",367,"8,690","29,364",891,465,738,33,"2,869","2,902","8,100",468,"90,037","496,514","39,249","50,706",0,0,0,"38,426","50,060",25,"3,988","8,773",1
Ghaziabad,"109,312","58,510","44,623","27,900","75,718","57,544",856,"11,800","7,177","4,623","50,997","27,104","67,248","79,048","1,667","7,616","83,518",146,"9,082","60,425",927,"1,051",448,37,"1,892","1,929","11,138","1,974","38,737","422,878","56,758","96,550","1,074",959,834,"48,606","92,113",300,"5,559","9,634",44
Ghazipur,"99,331","56,466","67,174","6,623","71,973","27,839",638,"5,035","3,987","1,048","7,945","7,922","53,871","58,906",457,0,"61,663",588,"4,613","52,943",932,290,105,42,"7,788","7,830","6,049",0,"20,904","197,584","42,184","92,669",0,0,1,"55,771","97,046",28,611,"1,787",180
Gonda,"108,095","37,813","60,249","23,636","67,243","58,327","1,224","10,463",732,"9,731","1,355",470,"52,909","63,372","3,542","1,917","59,603",988,"6,486","52,551",938,513,92,4,"2,436","2,440","9,759",0,"42,269","189,387","38,750","89,690",122,95,80,"46,903","80,074",763,"1,301",917,25
Gorakhpur,"142,282","64,758","50,016","13,580","134,853","45,817",170,"2,491",458,"2,033","46,061","41,860","106,108","108,599","1,771","3,094","99,143",847,"7,494","58,819",857,93,350,84,"10,364","10,448","20,259",198,"33,314","680,820","76,805","126,569","7,428","5,323","5,168","65,857","110,929",17,"3,797","4,314",10
Hamirpur,"25,918","16,154","17,488","1,330","24,375","26,446",85,443,139,304,32,0,"19,510","19,953",510,20,"19,778",234,"3,231","18,890",884,196,"1,632",31,"2,273","2,304","13,741",0,"65,012","639,331","16,936","21,155",32,0,27,"14,489","26,201",0,"1,909","7,509",4
Hapur,"43,926","26,074","30,801","13,076","26,387","21,487","1,037","3,383",0,"3,383","20,094","3,061","28,899","32,282",39,724,"32,118",211,"1,903","26,678",931,197,2,45,"1,580","1,625","7,837",318,"26,966","317,716","24,203","36,219",176,144,109,"18,000","35,471",59,48,170,9
Hardoi,"133,415","62,172","72,357","20,032","119,863","102,452","1,189","19,449",26,"19,423","7,442",564,"71,976","91,425",662,269,"91,413","2,200","11,078","79,357",907,592,684,35,"3,515","3,550","17,556",155,"86,510","964,766","61,656","92,958",865,532,325,"52,338","88,583",1,"3,377","6,837",339
Hathras,"48,363","26,136","30,156","11,162","48,607","19,160",543,"19,604",86,"19,518","4,302","4,302","24,845","44,449",149,"2,204","43,349",428,"6,506","40,057",925,707,158,17,"1,718","1,735","10,009",,"13,546","713,416","26,413","39,900",0,0,0,"20,123","33,435",8,606,"3,458",6
Jalaun,"51,794","24,190","34,549","2,991","39,503","28,969","1,158","2,497",871,"1,626","2,753","1,550","22,452","24,949",155,"1,549","24,556",310,"4,802","23,851",917,536,299,41,"3,473","3,514","9,941",19,"58,706","475,372","26,730","33,002",712,710,671,"21,606","35,689",116,"6,573","4,470",85
Jaunpur,"133,156","70,393","69,449","22,771","120,328","54,504",182,"12,111",212,"11,899","24,875",440,"77,272","89,383","1,704","9,940","88,056","1,117","5,668","78,609",949,60,141,21,"8,061","8,082","8,773",9,"37,155","407,822","38,238","122,553",18,10,41,"63,666","103,313",9,"3,977","2,626",16
Jhansi,"48,081","26,754","37,326","1,594","43,223","37,104","1,799",703,229,474,"11,036",,"36,234","36,937","2,266","7,500","35,938",341,"6,252","33,139",929,129,924,82,"8,122","8,204","18,979",189,"77,005","677,418","28,286","47,831",399,263,116,"29,220","42,540",95,"9,017","34,116",9
Jyotiba Phule Nagar,"49,527","23,983","25,717","14,483","48,004","28,772","1,798","10,190","3,606","6,584","10,049",634,"24,501","34,691",264,854,"28,068",387,"2,712","25,317",904,106,12,47,"2,689","2,736","11,790",0,"23,017","462,046","18,719","40,678",82,33,62,"22,378","42,058",33,"1,637",429,291
Kannauj,"50,190","20,720","24,584","12,071","51,933","42,113",349,"2,611",61,"2,550","8,392",0,"31,702","34,313",250,893,"34,252",527,"3,978","32,282",945,108,52,11,745,756,"7,689",5,"30,524","424,493","19,035","40,533",50,8,19,"22,293","39,632",24,"1,902",895,48
Kanpur Dehat,"77,202","22,180","20,606","6,814","45,230","37,890","2,201","1,698",3,"1,695","5,364","4,811","26,095","27,793",171,0,"27,516",299,"3,346","26,630",902,823,303,17,914,931,"7,345",0,"55,196","780,523","18,938","36,700",207,157,243,"25,191","30,433",0,532,"7,995",2
Kanpur Nagar,"140,253","50,687","46,797","24,431","527,204","68,103","1,507","2,407",456,"1,951","37,576","1,335","74,719","77,126","6,172",569,"78,421",701,"5,156","27,588",948,824,943,330,"4,410","4,740","23,067",464,"113,602","901,236","42,144","89,439","1,446",811,672,"111,659","123,445",2,"11,217","18,709",101
Kashi Ram Nagar,"58,212","21,874","25,148","16,627","40,155","25,445",337,"5,930",205,"5,725","4,638","4,638","26,291","32,221",6,296,"32,067",603,"1,798","25,636",936,552,18,2,782,784,"6,093",238,"28,216","109,430","21,946","38,192",894,284,288,"21,643","37,708",97,6,583,145
Kaushambi,"52,358","22,385","34,608","16,953","42,361","20,133",143,"1,953",30,"1,923","3,913",,"33,407","35,360",111,941,"34,834",668,"5,311","29,829",931,122,18,36,"2,498","2,534","5,679",45,"38,533","407,973","21,914","44,058",64,36,20,"31,166","38,986",58,688,"2,651",96
Kushinagar,"84,794","57,115","73,456","6,596","73,988","22,843","1,425","10,482","2,886","7,596","2,574",,"55,978","66,460",184,,"64,129",588,"4,987","60,609",932,17,170,5,"3,642","3,647","7,662",0,"15,596","159,675","39,796","92,924",176,140,232,"44,050","89,167",41,960,716,31
Lakhimpur Kheri,"131,553","49,661","58,922","24,886","96,040","90,077","1,819","11,801","2,086","9,715","5,545","1,221","68,821","80,622",524,"3,101","79,913","1,913","11,695","71,546",916,321,808,46,"6,166","6,212","11,485",0,"26,115","233,249","53,290","87,454",647,324,101,"46,067","110,702",110,"2,688","12,282",291
Lalitpur,"35,465","16,136","24,742","7,670","34,390","17,138",459,982,85,897,907,180,"26,376","27,358","1,037",718,"26,926",462,"4,082","25,830",934,166,106,42,"7,586","7,628","9,006",0,"20,872","449,797","23,887","28,401",0,0,0,"12,474","28,761",89,"2,998","9,497",218
Lucknow,"133,264","66,955","60,724","13,977","193,316","122,328","5,167",654,244,410,"18,150","3,733","71,182","71,836","14,443",45,"63,270","1,720","10,468","48,765",925,"2,295","2,128",380,"6,137","6,517","26,738",526,"122,169","1,010,042","62,471","104,156","2,267","1,818","1,042","55,176","108,955",22,"31,603","35,178",621
Maharajganj,"73,217","30,430","54,694","13,540","66,392","47,183",220,"10,793",233,"10,560","24,622",440,"64,109","74,902",190,"1,652","74,324",585,"5,233","65,966",872,85,93,22,"6,172","6,194","7,170",0,"31,750","280,919","30,306","58,441",222,41,27,"32,490","63,341",101,"1,676","1,835",154
Mahoba,"26,832","10,266","22,138","1,585","32,272","15,475",587,49,5,44,0,0,"12,794","12,843",257,0,"13,445",199,"2,547","12,840",877,25,780,11,"2,981","2,992","4,725",0,"16,938","280,979","14,167","15,594",1,0,0,"13,786","23,337",0,"2,221","4,650",37
Mainpuri,"62,838","39,018","35,916","12,828","48,935","27,671",171,"11,817","4,304","7,513","2,870","2,148","23,999","35,816",353,391,"35,557",280,"1,403","32,562",949,2,579,5,"1,329","1,334","22,707",0,"22,531","947,943","36,905","54,977",16,11,14,"29,561","50,565",0,400,"2,374",0
Mathura,"81,366","34,769","42,815","32,470","284,920","31,877",781,"14,139",250,"13,889","17,496",0,"42,054","56,193",546,0,"47,623",127,"3,330","37,680",924,52,517,58,"6,744","6,802","13,088",211,"53,873","951,896","36,900","72,720","1,425",656,584,"44,592","66,626",326,"1,231","1,306",90
Maunathbhanjan,"65,635","26,345","35,104","2,155","55,437","12,314",170,"3,828","3,119",709,"23,398","16,431","47,040","50,868",3,0,"28,188",253,"2,525","22,584",970,7,1,0,"1,642","1,642","3,283",0,"28,105","333,197","24,695","61,082",171,15,8,"61,063","63,445",1,704,"3,046",27
Meerut,"89,922","40,010","48,570","18,014","69,418","38,469",795,"7,658",933,"6,725","14,138",21,"36,487","44,145","2,850","5,669","44,311",571,"5,379","42,213",918,"1,153","1,012",348,"4,399","4,747","12,073",287,"69,890","572,584","49,280","91,583",19,0,0,"54,975","89,002","1,791","3,265","2,439",301
Mirzapur,"83,566","35,728","43,579","26,103","77,801","36,281",538,"10,332",934,"9,398",192,0,"37,730","48,062","1,772",0,"50,093",720,"4,862","47,104",922,"1,024",72,83,"8,394","8,477","7,950",0,"41,876","321,883","31,676","75,841",197,86,234,"38,665","67,640",389,"4,528","3,867",307
Moradabad,"89,143","41,800","56,260","24,926","78,709","52,345",321,"29,627","9,084","20,543","10,244",402,"29,998","59,625","1,116",0,"58,863",702,"3,708","57,298",925,106,93,21,"2,130","2,151","17,979",54,"98,177","1,019,758","46,790","78,099","1,004",448,444,"46,860","72,948",0,"4,504","4,369",58
Muzaffarnagar,"80,703","38,143","39,549","16,584","65,599","48,406","1,459","8,165",237,"7,928","28,993","5,673","57,085","65,250","3,404",0,"65,728",903,"6,257","63,450",941,"1,603",991,68,"3,870","3,938","7,050",201,"15,004","333,279","54,188","68,667",3,2,42,"42,783","71,576",35,"4,352","5,942",314
Pilibhit,"51,933","33,516","37,645","5,584","50,593","49,325","1,147","7,693",0,"7,693","7,419",84,"27,652","35,345",369,0,"34,216",581,"4,242","27,048",948,585,101,17,"1,974","1,991","6,611",0,"56,665","545,104","32,568","49,913",1,1,1,"26,089","50,489",18,677,"4,395",86
Pratapgarh,"100,873","34,800","42,080","13,644","66,889","49,460",277,"1,825",597,"1,228","3,108",0,"44,138","45,963","2,410",0,"44,190",596,"4,354","40,209",904,459,352,37,"4,900","4,937","6,949",,"86,535","420,089","56,405","96,280",1,2,0,"60,514","87,922",0,"3,512",923,4
Rae Bareli,"60,431","31,355","46,963","10,710","56,432","61,956","1,766","1,811",506,"1,305","7,310",,"49,166","50,977","2,167","4,264","51,302",841,"9,355","42,807",928,452,"1,624",45,"3,759","3,804","9,560",10,"56,137","436,309","37,785","54,175",141,67,124,"34,886","79,623",108,"5,504","4,541",173
Rampur,"75,255","38,198","39,163","21,210","50,232","54,739",961,"15,073",337,"14,736","12,077",612,"31,228","46,301",230,"5,295","46,353",533,"3,007","33,673",948,255,2,9,"1,434","1,443","7,833",1,"52,313","382,324","27,652","60,361",396,589,244,"29,145","52,913",0,568,"1,214",283
Saharanpur,"111,040","71,998","97,194","30,339","92,442","87,936","1,874","9,099",75,"9,024","36,342","7,935","73,923","83,022","3,405","3,093","82,380",640,"6,525","80,964",927,695,940,57,"2,225","2,282","11,746",362,"34,732","499,692","63,724","103,427",833,756,906,"60,323","91,557",25,"5,844","8,162",314
Sambhal,"76,913","37,109","32,952","19,906","51,968","34,852",600,"19,934",10,"19,924","6,647",66,"33,129","53,063",5,124,"52,607",811,"4,272","44,409",902,2,47,3,"1,623","1,626","13,287",0,"36,534","691,139","33,248","50,651",701,298,372,"27,620","50,202",0,0,"3,057",16
Sant Kabir Nagar,"53,818","24,131","34,513","5,380","49,740","26,959",233,"5,027",110,"4,917","5,044",0,"33,769","38,796",115,"1,179","38,449",455,"3,014","31,532",983,514,54,9,"1,426","1,435","6,772",0,"48,428","304,693","19,860","45,106",188,81,41,"20,472","46,626",0,732,"1,290",62
Sant Ravidas Nagar,"40,852","21,801","24,352","9,131","28,784","7,497",134,375,59,316,"3,744","1,599","25,942","26,317",15,"1,074","25,511",303,"2,339","23,603",939,39,37,26,"3,807","3,833","5,532",0,"29,281","125,499","16,114","33,781",19,30,91,"18,549","42,824",5,489,890,83
Shahjahanpur,"90,030","51,734","72,782","27,167","84,943","59,367","1,705","18,686",197,"18,489","12,727",0,"49,864","68,550","1,090",0,"65,266","1,074","6,027","63,079",906,856,248,24,"2,698","2,722","16,252",246,"23,028","296,415","41,231","70,867",462,154,"2,078","44,088","78,520",3,"2,036","2,134",379
Shamli,"39,968","23,718","32,715","13,119","38,500","22,611","3,794","3,707",17,"3,690","2,751",,"19,897","23,604",27,174,"23,193",470,"2,660","22,938",876,70,0,15,532,547,"6,460",4,"51,945","155,517","26,103","38,844",265,101,268,"21,462","34,211",32,32,31,113
Shrawasti,"49,146","28,841","32,991","9,195","32,652","29,800","1,809","4,468",68,"4,400",,,"28,109","32,577",39,,"32,113",926,"4,910","29,928",917,114,0,16,899,915,"4,730",,"16,191","86,956","24,472","38,166","1,119",422,281,"25,185","28,895",131,9,16,487
Siddharth Nagar,"81,663","43,651","50,633","13,093","65,175","20,684",884,"21,946","1,470","20,476","6,521","4,336","43,941","65,887",561,0,"65,889",691,"4,909","63,544",896,70,78,15,"1,681","1,696","4,975",0,"27,945","103,169","44,067","65,735","1,099",634,280,"46,238","61,659",13,"1,179","2,069",18
Sitapur,"176,910","92,878","112,816","29,572","150,772","80,136","1,870","21,396","1,116","20,280",132,28,"79,082","100,478","1,556",10,"100,411","1,554","12,518","96,226",904,"1,006","2,539",42,"9,082","9,124","14,819",4,"43,153","732,087","81,988","125,878","2,161","1,029","2,528","76,112","120,989",33,"1,974","6,157","1,311"
Sonbhadra,"59,462","40,739","49,613","16,848","47,061","22,207",737,"8,377","1,043","7,334","3,362","2,694","28,910","37,287",56,334,"36,917",532,"3,832","33,868",919,852,39,86,"6,172","6,258","5,620",6,"32,069","118,649","17,892","41,698",318,187,143,"26,347","38,964","2,541","1,872","1,271",340
Sultanpur,"67,714","36,247","36,587","8,855","25,009","51,190",907,566,130,436,"1,707",792,"39,074","39,640","1,849",847,"39,142",777,"6,945","37,132",931,135,750,6,"2,285","2,291","11,872",0,"60,634","700,887","44,386","60,663",951,40,128,"27,543","65,904",72,"4,120","2,773",95
Unnav,"70,364","23,152","36,878","11,482","60,876","78,445","1,003","4,009","1,263","2,746",614,,"36,381","40,390","1,161",439,"40,143",680,"6,236","39,395",931,463,"2,565",13,"2,742","2,755","9,118",,"35,738","656,365","31,617","51,731",396,85,400,"39,196","72,587",1,"4,798","8,641",335
Varanasi,"90,317","33,110","72,670","18,114","232,499","25,972",319,710,465,245,"38,727",0,"73,841","74,551","4,150",0,"75,073",500,"3,881","72,310",894,433,486,72,"10,170","10,242","16,113","1,058","32,509","442,419","34,894","95,847",620,62,500,"93,929","100,749",279,"11,483","8,005",67
