Indicator,Total number of pregnant women Registered for ANC,Number of Pregnant women registered within first trimester,Number of pregnant women received 3 ANC check ups,TT2 or Booster given to Pregnant women (numbers),Number of Pregnant women given 100 IFA tablets,Number having Hb level<11 (tested cases),Number having severe anaemia (Hb<7) treated at institution,Number of Home deliveries,Number of home deliveries attended by SBA trained (Doctor/Nurse/ANM),Number of home deliveries attended by Non SBA trained (trained TB/Dai),Deliveries Conducted at Public Institutions,Number of Women Discharged under 48 hours of delivery in public facilities,Institutional deliveries (Public Insts.+Pvt. Insts.),Total reported deliveries,Number of C-section deliveries conducted at public facilities,Number of C-section deliveries conducted at private facilities,Total Number of reported live births,Total Number of reported Still Births,Number of Newborns having weight less than 2.5 kg,Number of New Borns Breast Fed within 1 hour,Sex Ratio at birth ( Female Live Bitrths/ Male Births *1000),Total Number of Abortions ( Spontaneous/ Induced) Reported,Total Number of MTPs ( Public) reported,Number of Vasectomies Conducted (Public + Pvt.),Number of Tubectomies Conducted (Public + Pvt.),Total Sterilisation Conducted,IUCD Insertions done (public facilities),IUCD insertions done (pvt. facilities),Oral Pills distributed,Condom pieces distributed,Number of Infants given OPV 0 (Birth Dose),Number of Infants given BCG,Number of Infants given DPT1,Number of Infants given DPT2,Number of Infants given DPT3,Number of Infants given Measles,Number of fully immunized children (9-11 months),Adverse Events Following Imunisation (Others),Number of Major Operations,Number of Minor Operations,Total Number of Infant Deaths reported
Karim Nagar,"20,074","11,596","2,230",63.8,96.2,110,16.6,0,0,,"5,454",418,"15,470","15,470","7,118",0,23,"11,148","6,321",974,83.7,1.0,"15,457",881,96.7,100.0,59.5,0.0,0.0,0.0,0.0,1,,14.6,0.1,0,69,,"13,632",99.3,0
Khammam,"21,210","18,055","1,140",113.9,100.5,"2,612",82.9,12,1,92.3,"24,157","4,327","34,602","34,615","6,626","16,883",50,"34,852","31,634","1,036",75.1,0.0,"4,413",44,37.3,90.9,78.1,0.6,0.0,0.0,0.0,0,,20.8,3.9,2,952,,"20,659",97.3,52
MAHABUBABAD,"11,822","10,475","2,341",59.2,78.2,27,9.0,21,0,100.0,"4,166",,"7,712","7,733","2,303",,11,"4,111","4,170",945,48.0,0.0,139,0,0.0,,0.0,0.0,0.0,0.0,0.0,0,,1.5,0.2,1,178,,"10,651",100.0,1
MANCHERIAL,"10,847","8,340","1,204",181.8,222.0,"1,123",65.3,4,7,36.4,"5,676",,"10,298","10,309","1,855","5,183",53,"7,785","7,604",948,207.1,0.2,"4,134",1,1.1,100.0,68.8,31.2,0.0,0.0,0.0,0,,0.0,0.0,0,199,,"11,758",76.9,2
MEDCHAL MALKAJGIRI,"63,107","36,569","5,485",97.7,124.7,172,12.6,7,0,100.0,"34,795","7,128","42,343","42,350",553,"21,838",85,"23,219","16,511",968,120.1,0.1,"4,752",5,18.5,100.0,9.5,0.2,0.0,0.0,0.0,0,"5,902",6.5,3.1,32,297,,"61,829",99.6,0
Mahbubnagar,"28,848","22,362",875,93.4,104.2,247,41.9,1,0,100.0,"7,687","3,255","25,148","25,149","4,607","4,426",61,"22,466","17,629",936,86.7,0.1,957,83,43.7,56.6,55.2,0.0,0.0,0.0,0.0,0,"5,672",27.3,1.2,3,"1,028",,"30,671",93.4,4
Medak,"17,220","11,635",707,59.1,102.8,514,18.2,14,5,73.7,"2,963",606,"9,166","9,185","2,143","2,124",23,"9,386","7,267",965,83.2,0.0,"7,887",1,2.2,100.0,31.1,0.0,0.0,0.0,0.0,0,,90.3,33.7,12,38,,"12,762",91.8,0
NAGARKURNOOL,"17,689","12,098","1,606",89.1,140.4,570,23.5,0,0,,"4,752",,"11,315","11,315","2,895","3,592",33,"11,215","10,852",880,124.5,0.7,"4,881",5,25.0,0.0,68.2,0.3,0.0,0.0,0.0,6,,11.9,0.2,0,"1,343",,"13,826",95.9,0
NIRMAL,"11,966","10,439","1,645",108.9,123.8,842,14.7,9,10,47.4,"7,121",90,"12,477","12,496","3,106","6,467",19,"11,804","11,173",983,112.2,0.8,"4,864",18,39.1,55.6,84.5,4.9,0.0,1.0,0.0,0,,21.1,3.1,3,76,,"10,954",82.7,2
Nalgonda,"24,665","19,559","2,036",98.0,106.0,345,9.8,85,53,61.6,"8,484","3,036","21,406","21,544","6,992","5,448",126,"17,773","17,057",915,86.2,0.0,"6,806",133,42.8,38.3,15.2,0.0,0.0,0.0,0.0,0,,18.7,2.8,34,590,,"23,524",99.4,0
Nizamabad,"28,378","24,151","2,968",146.6,159.9,216,18.7,0,0,,"12,453",,"27,783","27,783","6,730","11,049",341,"26,452","24,393",973,93.4,0.0,"3,192",0,0.0,,46.1,0.1,0.0,0.0,0.0,0,,32.4,1.1,0,470,,"27,967",98.5,0
PEDDAPALLI,"34,887","15,873","8,695",54.6,72.0,161,47.6,0,0,,"3,893",,"8,757","8,757","3,472","3,589",12,"8,323","6,045","1,001",64.9,0.0,"4,805",0,0.0,,99.3,0.3,0.0,0.0,0.0,1,,50.0,1.2,5,25,,"14,965",93.5,3
RAJANNA SIRCILLA,"9,038","7,964",898,120.4,143.1,178,129.9,47,0,100.0,"3,444",77,"6,528","6,575","1,930","3,124",7,"6,544","6,620",961,127.0,2.8,827,0,0.0,,92.5,7.5,0.0,0.0,0.0,0,,7.2,0.6,0,208,,"8,525",97.1,2
Ranga Reddy,"50,338","30,559","6,378",98.6,86.3,150,23.4,0,0,,"29,413","4,721","38,374","38,374","3,168","7,520",64,"38,317","36,939",972,66.1,0.2,"13,898",4,80.3,100.0,50.0,0.9,0.0,0.0,0.0,0,"3,656",0.0,0.0,12,"1,174",,"47,460",100.0,0
SANGAREDDY,"25,224","17,322",786,115.6,86.9,935,33.9,9,1,90.0,"5,791","1,624","24,142","24,152","5,569","4,133",28,"23,815","20,947",943,68.8,0.0,"6,109",14,16.7,100.0,45.6,0.2,,,,0,,42.6,0.4,17,432,,"24,412",99.8,14
SIDDIPET,"19,404","14,579","12,807",275.1,506.1,"1,079",75.5,6,1,85.7,"5,126",762,"16,720","16,727","6,765","4,364",29,"12,826","9,695",945,296.0,6.5,"13,396",35,38.5,60.0,65.1,0.0,0.0,0.0,0.0,0,,27.4,0.7,13,89,,"16,567",80.7,2
SURYAPET,"18,442","15,149",502,108.8,191.0,411,11.9,0,4,0.0,"6,300",700,"11,568","11,572","3,505","5,590",367,"5,011","5,287",915,176.5,0.0,893,0,0.0,,83.1,0.1,0.0,0.0,0.0,0,,28.5,4.2,0,12,,"19,534",100.0,19
VIKARABAD,"20,300","13,488","3,911",95.0,101.9,218,19.8,1,1,50.0,"3,566",,"12,158","12,160","2,460","2,619",52,"11,891","10,883",902,84.1,0.1,"6,769",185,82.2,97.8,9.6,0.0,0.0,0.0,0.0,6,,24.7,0.2,8,205,,"14,272",78.3,2
WANAPARTHY,"11,813","7,973","3,666",87.6,144.0,719,38.4,57,11,83.8,"3,367",717,"8,537","8,605","2,027","2,454",59,"8,643","7,067",820,122.1,0.1,"5,679",3,4.4,66.7,44.5,4.3,0.0,0.0,0.0,0,13,25.5,0.3,0,173,,"9,447",93.2,0
WARANGAL RURAL,"10,028","7,585","1,684",117.4,147.1,38,17.2,5,3,62.5,"4,384",95,"9,158","9,166","2,558",,19,"9,206","9,285",954,114.9,0.6,783,80,74.8,88.8,55.8,4.2,0.0,0.0,0.0,0,,40.4,0.9,0,189,,"8,249",99.5,0
Warangal Urban,"16,780","12,986","2,540",74.8,84.2,"3,574",37.3,0,0,,"6,298","1,516","21,993","21,993","8,226","4,781",51,"22,124","11,258",924,63.6,0.3,"13,064",470,65.0,59.1,47.4,3.2,0.0,0.0,0.0,0,,8.9,0.1,49,95,,"21,001",99.6,0
YADADRI BHONAGIRI,"16,469","9,834","3,361",69.5,91.1,277,28.1,11,0,100.0,"3,714",529,"8,700","8,711","3,165","3,166",45,"8,677","8,037",871,79.1,2.5,"5,352",201,57.6,57.2,29.2,21.3,0.0,0.0,0.0,0,,12.7,4.8,33,128,,"13,497",87.3,0
