Indicator,Total number of pregnant women Registered for ANC,Number of Pregnant women registered within first trimester,Number of pregnant women received 3 ANC check ups,TT2 or Booster given to Pregnant women (numbers),Number of Pregnant women given 100 IFA tablets,Number having Hb level<11 (tested cases),Number having severe anaemia (Hb<7) treated at institution,Number of Home deliveries,Number of home deliveries attended by SBA trained (Doctor/Nurse/ANM),Number of home deliveries attended by Non SBA trained (trained TB/Dai),Deliveries Conducted at Public Institutions,Number of Women Discharged under 48 hours of delivery in public facilities,Institutional deliveries (Public Insts.+Pvt. Insts.),Total reported deliveries,Number of C-section deliveries conducted at public facilities,Number of C-section deliveries conducted at private facilities,Total Number of reported live births,Total Number of reported Still Births,Number of Newborns having weight less than 2.5 kg,Number of New Borns Breast Fed within 1 hour,Sex Ratio at birth ( Female Live Bitrths/ Male Births *1000),Total Number of Abortions ( Spontaneous/ Induced) Reported,Total Number of MTPs ( Public) reported,Number of Vasectomies Conducted (Public + Pvt.),Number of Tubectomies Conducted (Public + Pvt.),Total Sterilisation Conducted,IUCD Insertions done (public facilities),IUCD insertions done (pvt. facilities),Oral Pills distributed,Condom pieces distributed,Number of Infants given OPV 0 (Birth Dose),Number of Infants given BCG,Number of Infants given DPT1,Number of Infants given DPT2,Number of Infants given DPT3,Number of Infants given Measles,Number of fully immunized children (9-11 months),Adverse Events Following Imunisation (Others),Number of Major Operations,Number of Minor Operations,Total Number of Infant Deaths reported
Fatehpur,"82,324","47,813","11,115",65.7,93.0,"1,143",44.8,"1,131","6,452",14.9,"8,556","6,946","42,161","49,744",160,"1,140",531,"43,766","43,204",913,39.2,0.1,"29,330",87,18.1,100.0,1.7,0.0,0,0,0,0,241,57.9,11.2,118,"16,361",,"70,896",16.7,5
Firozabad,"72,614","31,956","17,392",82.7,85.2,"2,478",37.0,316,"1,299",19.6,"3,316",6,"32,984","34,599",102,"4,224",311,"31,073","29,956",912,43.3,0.0,"63,479",538,73.9,100.0,0.7,11.2,0,0,0,0,0,39.8,27.0,83,"6,141",,"68,805",55.1,0
Gautam Buddha Nagar,"68,873","46,827","14,794",67.6,99.7,"1,784",57.6,0,"2,103",0.0,"24,668","10,494","43,682","45,785","2,158","9,670",367,"45,554","29,364",891,99.8,0.0,"37,469",738,83.9,100.0,24.6,4.5,0,0,1,0,468,22.4,9.6,103,"6,137",,"50,060",24.2,20
Ghaziabad,"109,312","58,510","27,900",40.8,69.3,856,31.3,"7,177","4,623",60.8,"50,997","27,104","67,248","79,048","1,667","7,616",146,"72,428","60,425",927,53.2,0.1,"17,246",448,62.2,93.5,5.7,2.9,0,0,0,0,"1,974",32.2,22.1,97,"11,670",,"92,113",49.7,20
Ghazipur,"99,331","56,466","6,623",67.6,72.5,638,22.0,"3,987","1,048",79.2,"7,945","7,922","53,871","58,906",457,0,588,"53,121","52,943",932,34.0,0.0,"12,748",105,26.6,52.4,1.5,0.0,0,0,0,0,0,56.6,7.5,11,"33,749",,"97,046",39.8,1
Gonda,"108,095","37,813","23,636",55.7,62.2,"1,224",28.1,732,"9,731",7.0,"1,355",470,"52,909","63,372","3,542","1,917",988,"51,734","52,551",938,34.7,0.2,"12,143",92,15.2,100.0,12.1,0.0,0,0,1,13,0,26.2,5.0,97,"9,486",,"80,074",47.7,11
Gorakhpur,"142,282","64,758","13,580",35.2,94.8,170,7.4,458,"2,033",18.4,"46,061","41,860","106,108","108,599","1,771","3,094",847,"57,691","58,819",857,54.9,0.3,"31,167",350,79.0,95.7,1.9,0.1,0,0,0,0,198,32.4,10.9,42,"15,551",,"110,929",48.0,19
Hamirpur,"25,918","16,154","1,330",67.5,94.0,85,11.5,139,304,31.4,32,0,"19,510","19,953",510,20,234,"19,373","18,890",884,15.0,0.0,"10,200","1,632",89.3,25.2,0.0,0.0,0,0,0,0,0,13.4,9.4,0,"11,812",,"26,201",31.5,0
Hapur,"43,926","26,074","13,076",70.1,60.1,"1,037",74.8,0,"3,383",0.0,"20,094","3,061","28,899","32,282",39,724,211,"27,890","26,678",931,6.8,0.0,"8,938",2,1.0,100.0,0.0,0.0,0,0,0,0,318,38.8,34.6,8,"4,104",,"35,471",50.3,25
Hardoi,"133,415","62,172","20,032",54.2,89.8,"1,189",33.1,26,"19,423",0.1,"7,442",564,"71,976","91,425",662,269,"2,200","81,711","79,357",907,17.9,1.3,"52,556",684,55.8,92.4,1.3,0.7,0,0,0,15,155,44.1,12.0,9,"17,486",,"88,583",43.7,29
Hathras,"48,363","26,136","11,162",62.4,100.5,543,48.1,86,"19,518",0.4,"4,302","4,302","24,845","44,449",149,"2,204",428,"39,272","40,057",925,4.1,0.0,"10,201",158,47.3,97.5,0.7,0.0,0,0,0,0,,42.7,20.8,15,"26,325",,"33,435",49.6,1
Jalaun,"51,794","24,190","2,991",66.7,76.3,"1,158",48.4,871,"1,626",34.9,"2,753","1,550","22,452","24,949",155,"1,549",310,"23,779","23,851",917,42.1,0.1,"25,389",299,40.8,99.7,0.9,0.0,0,0,0,0,19,31.4,15.8,51,"15,447",,"35,689",34.5,20
Jaunpur,"133,156","70,393","22,771",52.2,90.4,182,17.2,212,"11,899",1.8,"24,875",440,"77,272","89,383","1,704","9,940","1,117","81,086","78,609",949,12.2,0.0,"7,877",141,70.1,100.0,3.1,0.0,0,0,0,0,9,65.5,11.0,33,"27,816",,"103,313",48.1,8
Jhansi,"48,081","26,754","1,594",77.6,89.9,"1,799",57.0,229,474,32.6,"11,036",,"36,234","36,937","2,266","7,500",341,"35,309","33,139",929,22.3,1.6,"22,203",924,93.0,100.0,3.0,0.3,0,0,0,0,189,23.5,17.7,274,"12,492",,"42,540",38.9,8
Jyotiba Phule Nagar,"49,527","23,983","14,483",51.9,96.9,"1,798",32.8,"3,606","6,584",35.4,"10,049",634,"24,501","34,691",264,854,387,"25,066","25,317",904,7.1,0.0,"2,381",12,10.2,100.0,0.4,3.8,0,0,0,0,0,39.9,32.5,1,"6,647",,"42,058",45.0,5
Kannauj,"50,190","20,720","12,071",49.0,103.5,349,19.0,61,"2,550",2.3,"8,392",0,"31,702","34,313",250,893,527,"32,969","32,282",945,44.8,0.2,"5,586",52,54.4,90.4,1.9,0.0,0,0,0,0,5,36.3,12.0,31,"9,325",,"39,632",45.0,0
Kanpur Dehat,"77,202","22,180","6,814",26.7,58.6,"2,201",58.0,3,"1,695",0.2,"5,364","4,811","26,095","27,793",171,0,299,"27,045","26,630",902,16.7,5.4,"8,687",303,26.9,100.0,4.7,2.0,0,0,0,0,0,30.6,10.8,76,"10,203",,"30,433",31.4,12
Kanpur Nagar,"140,253","50,687","24,431",33.4,375.9,"1,507",45.7,456,"1,951",18.9,"37,576","1,335","74,719","77,126","6,172",569,701,"28,739","27,588",948,138.1,1.0,"22,148",943,53.4,69.4,35.6,3.9,0,0,2,25,464,23.1,14.3,78,"23,869",,"123,445",-24.8,9
Kashi Ram Nagar,"58,212","21,874","16,627",43.2,69.0,337,12.4,205,"5,725",3.5,"4,638","4,638","26,291","32,221",6,296,603,"26,255","25,636",936,9.3,0.0,"7,486",18,3.2,83.3,18.2,0.0,0,0,2,41,238,68.6,19.3,1,"3,010",,"37,708",43.3,37
Kaushambi,"52,358","22,385","16,953",66.1,80.9,143,12.1,30,"1,923",1.5,"3,913",,"33,407","35,360",111,941,668,"30,087","29,829",931,4.5,0.0,"16,854",18,12.9,100.0,0.0,0.0,0,0,0,0,45,65.0,12.5,0,"7,278",,"38,986",29.3,15
Kushinagar,"84,794","57,115","6,596",86.6,87.3,"1,425",60.2,"2,886","7,596",27.5,"2,574",,"55,978","66,460",184,,588,"61,764","60,609",932,3.4,0.0,"6,757",170,90.9,72.9,0.2,0.2,0,0,0,2,0,26.6,3.8,46,"3,773",,"89,167",52.6,3
Lakhimpur Kheri,"131,553","49,661","24,886",44.8,73.0,"1,819",10.1,"2,086","9,715",17.7,"5,545","1,221","68,821","80,622",524,"3,101","1,913","75,917","71,546",916,44.2,0.1,"24,094",808,71.6,99.9,0.8,0.2,0,0,1,16,0,67.7,12.3,116,"11,432",,"110,702",47.3,88
Lalitpur,"35,465","16,136","7,670",69.8,97.0,459,27.2,85,897,8.7,907,180,"26,376","27,358","1,037",718,462,"26,905","25,830",934,10.0,0.0,"5,877",106,39.0,100.0,1.1,0.1,0,0,0,0,0,54.8,19.4,10,"6,454",,"28,761",56.1,13
Lucknow,"133,264","66,955","13,977",45.6,145.1,"5,167",63.8,244,410,37.3,"18,150","3,733","71,182","71,836","14,443",45,"1,720","56,785","48,765",925,133.3,2.5,"57,188","2,128",53.0,73.3,25.4,12.0,0,0,5,37,526,46.5,23.4,611,"16,708",,"108,955",47.0,34
Maharajganj,"73,217","30,430","13,540",74.7,90.7,220,10.6,233,"10,560",2.2,"24,622",440,"64,109","74,902",190,"1,652",585,"67,856","65,966",872,38.2,0.0,"17,883",93,52.2,100.0,0.5,0.0,0,0,0,0,0,40.2,7.3,1,"13,527",,"63,341",44.4,17
Mahoba,"26,832","10,266","1,585",82.5,120.3,587,26.6,5,44,10.2,0,0,"12,794","12,843",257,0,199,"13,232","12,840",877,66.2,0.1,"13,550",780,96.9,100.0,1.1,1.0,0,0,0,0,0,28.5,10.5,4,"7,094",,"23,337",11.6,0
Mainpuri,"62,838","39,018","12,828",57.2,77.9,171,23.0,"4,304","7,513",36.4,"2,870","2,148","23,999","35,816",353,391,280,"33,342","32,562",949,22.7,0.0,"4,146",579,99.7,100.0,0.0,0.0,0,0,0,0,0,7.8,8.3,41,"18,091",,"50,565",46.2,30
Mathura,"81,366","34,769","32,470",52.6,350.2,781,15.8,250,"13,889",1.8,"17,496",0,"42,054","56,193",546,0,127,"38,075","37,680",924,24.6,0.0,"5,723",517,90.9,92.1,16.2,10.1,0,0,1,4,211,24.8,13.2,91,"9,523",,"66,626",38.7,28
Maunathbhanjan,"65,635","26,345","2,155",53.5,84.5,170,20.1,"3,119",709,81.5,"23,398","16,431","47,040","50,868",3,0,253,"26,026","22,584",970,15.6,0.0,"66,176",1,12.5,100.0,0.0,0.0,0,0,0,0,0,55.0,7.6,0,"1,289",,"63,445",0.0,0
Meerut,"89,922","40,010","18,014",54.0,77.2,795,33.4,933,"6,725",12.2,"14,138",21,"36,487","44,145","2,850","5,669",571,"42,024","42,213",918,6.6,0.2,"16,771","1,012",62.1,99.6,17.1,13.1,0,0,4,17,287,42.4,22.9,140,"12,332",,"89,002",40.0,12
Mirzapur,"83,566","35,728","26,103",52.1,93.1,538,19.9,934,"9,398",9.0,192,0,"37,730","48,062","1,772",0,720,"47,467","47,104",922,52.4,0.3,"12,202",72,6.6,72.2,2.0,0.0,0,0,0,5,0,51.7,10.9,138,"3,604",,"67,640",49.0,11
Moradabad,"89,143","41,800","24,926",63.1,88.3,321,13.7,"9,084","20,543",30.7,"10,244",402,"29,998","59,625","1,116",0,702,"58,301","57,298",925,19.5,0.3,"20,475",93,46.7,71.0,13.7,1.8,0,0,2,1,54,17.8,16.2,21,"39,576",,"72,948",40.0,15
Muzaffarnagar,"80,703","38,143","16,584",49.0,81.3,"1,459",52.6,237,"7,928",2.9,"28,993","5,673","57,085","65,250","3,404",0,903,"64,592","63,450",941,72.9,0.1,"20,044",991,38.2,100.0,22.9,14.8,0,0,0,11,201,48.3,12.1,66,"9,391",,"71,576",37.7,39
Pilibhit,"51,933","33,516","5,584",72.5,97.4,"1,147",60.9,0,"7,693",0.0,"7,419",84,"27,652","35,345",369,0,581,"27,413","27,048",948,0.1,0.0,"6,781",101,14.7,100.0,15.1,0.1,0,0,0,0,0,61.9,20.2,2,"12,461",,"50,489",47.7,14
Pratapgarh,"100,873","34,800","13,644",41.7,66.3,277,20.3,597,"1,228",32.7,"3,108",0,"44,138","45,963","2,410",0,596,"41,708","40,209",904,34.0,0.0,"18,695",352,43.4,100.0,4.6,2.0,0,0,0,0,,38.0,6.4,46,"8,417",,"87,922",37.1,11
Rae Bareli,"60,431","31,355","10,710",77.7,93.4,"1,766",45.8,506,"1,305",27.9,"7,310",,"49,166","50,977","2,167","4,264",841,"49,019","42,807",928,22.5,0.0,"23,742","1,624",78.2,100.0,4.1,4.6,0,0,1,3,10,44.3,10.1,139,"7,795",,"79,623",35.6,8
Rampur,"75,255","38,198","21,210",52.0,66.7,961,32.4,337,"14,736",2.2,"12,077",612,"31,228","46,301",230,"5,295",533,"35,126","33,673",948,3.8,0.0,"22,253",2,1.5,100.0,6.1,0.0,0,0,3,0,1,48.0,19.6,4,"6,316",,"52,913",51.7,0
Saharanpur,"111,040","71,998","30,339",87.5,83.3,"1,874",59.3,75,"9,024",0.8,"36,342","7,935","73,923","83,022","3,405","3,093",640,"81,481","80,964",927,27.9,0.7,"30,822",940,59.0,99.5,24.7,22.0,0,0,0,9,362,24.7,7.7,0,"4,689",,"91,557",41.7,12
Sambhal,"76,913","37,109","19,906",42.8,67.6,600,21.7,10,"19,924",0.1,"6,647",66,"33,129","53,063",5,124,811,"44,916","44,409",902,35.2,0.0,"2,717",47,95.9,100.0,0.4,3.9,0,0,0,0,0,65.5,32.8,7,"9,662",,"50,202",45.5,20
Sant Kabir Nagar,"53,818","24,131","5,380",64.1,92.4,233,23.3,110,"4,917",2.2,"5,044",0,"33,769","38,796",115,"1,179",455,"31,963","31,532",983,61.0,0.0,"6,386",54,9.5,83.3,0.7,0.1,0,0,2,0,0,21.4,5.1,53,"16,072",,"46,626",54.6,4
Sant Ravidas Nagar,"40,852","21,801","9,131",59.6,70.5,134,35.5,59,316,15.7,"3,744","1,599","25,942","26,317",15,"1,074",303,"23,877","23,603",939,16.0,0.0,"4,002",37,48.7,48.6,0.1,0.0,0,0,1,0,0,43.6,10.9,1,"2,114",,"42,824",45.1,2
Shahjahanpur,"90,030","51,734","27,167",80.8,94.3,"1,705",36.5,197,"18,489",1.1,"12,727",0,"49,864","68,550","1,090",0,"1,074","64,001","63,079",906,47.8,0.0,"11,003",248,22.5,96.4,12.2,0.5,0,0,0,0,246,49.0,21.4,26,"14,325",,"78,520",37.8,2
Shamli,"39,968","23,718","13,119",81.9,96.3,"3,794",100.0,17,"3,690",0.5,"2,751",,"19,897","23,604",27,174,470,"22,970","22,938",876,32.1,0.0,"3,379",0,0.0,,3.0,0.0,0,0,0,0,4,44.4,16.7,0,"12,909",,"34,211",44.7,0
Shrawasti,"49,146","28,841","9,195",67.1,66.4,"1,809",36.8,68,"4,400",1.5,,,"28,109","32,577",39,,926,"30,930","29,928",917,47.5,0.0,"12,841",0,0.0,,0.0,0.1,0,0,0,0,,78.4,13.2,5,"5,355",,"28,895",34.0,6
Siddharth Nagar,"81,663","43,651","13,093",62.0,79.8,884,41.9,"1,470","20,476",6.7,"6,521","4,336","43,941","65,887",561,0,691,"63,793","63,544",896,31.0,0.0,"5,085",78,52.7,88.5,7.6,0.8,0,0,0,0,0,48.2,6.4,10,"6,827",,"61,659",29.7,0
Sitapur,"176,910","92,878","29,572",63.8,85.2,"1,870",33.1,"1,116","20,280",5.2,132,28,"79,082","100,478","1,556",10,"1,554","90,498","96,226",904,10.0,0.2,"43,263","2,539",71.6,100.0,1.4,6.8,0,0,1,0,4,64.4,12.1,368,"12,842",,"120,989",39.5,158
Sonbhadra,"59,462","40,739","16,848",83.4,79.1,737,65.5,"1,043","7,334",12.5,"3,362","2,694","28,910","37,287",56,334,532,"33,930","33,868",919,45.7,0.0,"2,599",39,6.5,59.0,0.6,0.0,0,0,0,3,6,44.0,9.7,0,"1,891",,"38,964",36.8,3
Sultanpur,"67,714","36,247","8,855",54.0,36.9,907,30.8,130,436,23.0,"1,707",792,"39,074","39,640","1,849",847,777,"38,742","37,132",931,0.0,0.1,"17,447",750,84.7,100.0,9.7,0.0,0,0,0,0,0,26.9,8.5,6,"14,893",,"65,904",54.6,6
Unnav,"70,364","23,152","11,482",52.4,86.5,"1,003",41.2,"1,263","2,746",31.5,614,,"36,381","40,390","1,161",439,680,"38,507","39,395",931,11.5,2.0,"14,357","2,565",84.7,99.5,3.8,19.2,0,0,0,0,,37.4,9.5,185,"9,608",,"72,587",24.2,3
Varanasi,"90,317","33,110","18,114",80.5,257.4,319,42.1,465,245,65.5,"38,727",0,"73,841","74,551","4,150",0,500,"73,578","72,310",894,129.6,4.3,"24,090",486,52.9,100.0,4.7,0.3,0,0,0,0,"1,058",30.4,13.9,20,"8,161",,"100,749",2.0,0
