Indicator,Total number of pregnant women Registered for ANC,Number of Pregnant women registered within first trimester,Number of pregnant women received 3 ANC check ups,TT2 or Booster given to Pregnant women (numbers),Number of Pregnant women given 100 IFA tablets,Number having Hb level<11 (tested cases),Number having severe anaemia (Hb<7) treated at institution,Number of Home deliveries,Number of home deliveries attended by SBA trained (Doctor/Nurse/ANM),Number of home deliveries attended by Non SBA trained (trained TB/Dai),Deliveries Conducted at Public Institutions,Number of Women Discharged under 48 hours of delivery in public facilities,Institutional deliveries (Public Insts.+Pvt. Insts.),Total reported deliveries,Number of C-section deliveries conducted at public facilities,Number of C-section deliveries conducted at private facilities,Total Number of reported live births,Total Number of reported Still Births,Number of Newborns having weight less than 2.5 kg,Number of New Borns Breast Fed within 1 hour,Sex Ratio at birth ( Female Live Bitrths/ Male Births *1000),Total Number of Abortions ( Spontaneous/ Induced) Reported,Total Number of MTPs ( Public) reported,Number of Vasectomies Conducted (Public + Pvt.),Number of Tubectomies Conducted (Public + Pvt.),Total Sterilisation Conducted,IUCD Insertions done (public facilities),IUCD insertions done (pvt. facilities),Oral Pills distributed,Condom pieces distributed,Number of Infants given OPV 0 (Birth Dose),Number of Infants given BCG,Number of Infants given DPT1,Number of Infants given DPT2,Number of Infants given DPT3,Number of Infants given Measles,Number of fully immunized children (9-11 months),Adverse Events Following Imunisation (Others),Number of Major Operations,Number of Minor Operations,Total Number of Infant Deaths reported
Karur,"14,495","14,156","13,371","2,886","12,466","45,680",595,0,0,0,"5,163",,"10,958","10,958","2,140","3,467","10,985",21,"1,886","8,173",974,602,634,7,"3,319","3,326","4,473",306,"13,801","102,455","10,985","10,985",0,0,0,105,"12,120",0,"5,116","36,442",91
Krishnagiri,"29,879","25,183","28,505","7,682","29,801","103,871",963,27,20,7,"5,981",752,"23,538","23,565","5,544","3,865","23,533",314,"4,535","21,053",919,"1,106",583,2,"7,831","7,833","11,935",342,"12,766","215,582","28,364","28,468",0,0,0,0,"25,740",0,"10,724","36,007",373
Madurai,"50,968","47,719","44,887","11,209","41,903","137,239","1,013",3,0,3,"20,845",,"47,386","47,389","9,973","12,123","47,409",72,"10,546","29,466",963,"1,098","1,494",6,"10,625","10,631","11,215",508,"14,738","133,662","47,409","47,409",0,0,0,"1,721","48,911",101,"32,995","62,996",198
Nagapattinam,"21,363","20,753","16,429",113,"32,967","49,764",342,7,7,0,"5,561",46,"14,483","14,490","4,315","3,123","14,500",75,"1,960","11,006",891,690,628,13,"4,339","4,352","8,334",107,"15,725","116,764","18,787","18,797",0,0,0,4,"18,562",0,"10,007","81,896",142
Namakkal,"20,526","17,817","19,125","4,337","20,349","73,311",923,0,0,0,"8,786",478,"17,368","17,368","4,496","5,898","17,413",105,"3,916","13,433",936,559,938,7,"6,233","6,240","4,027",17,"13,305","187,740","20,089","20,088",0,0,0,124,"18,596",0,"8,344","49,187",187
Nilgiris,"7,797","7,392","6,571",853,"10,579","11,182",73,0,0,0,"1,689",164,"5,109","5,109","1,272",607,"5,109",23,982,"4,823",981,173,129,5,"1,807","1,812","2,528",172,"11,489","84,586","7,096","7,203",0,0,0,0,"6,790",0,"2,691","32,993",40
Perambalur,"9,541","8,683","8,832","3,035","9,258","5,768",338,4,0,4,"2,614",20,"8,080","8,084","2,260","1,604","8,131",70,"1,734","6,147",926,614,476,9,"2,021","2,030","4,677",0,"8,572","25,390","7,934","7,947",0,0,0,0,"7,966",0,"5,883","23,275",60
Pudukkottai,"26,288","24,199","23,459","6,597","23,829","60,057",230,0,0,0,"9,975",487,"21,286","21,286","4,233","4,028","21,340",75,"2,467","9,707",954,"1,111",449,5,"4,385","4,390","7,470",21,"13,817","259,120","23,915","24,032",0,0,0,30,"24,679",142,"8,201","44,217",84
Ramanathapuram,"21,882","20,851","20,807","5,808","19,415","88,853","1,200",0,0,0,"7,614",546,"17,560","17,560","4,838","4,253","17,600",44,"2,084","12,249",980,719,552,8,"5,745","5,753","8,911",154,"22,972","251,036","22,225","22,433",0,0,0,"1,157","19,782",0,"9,363","26,056",151
Salem,"56,722","53,111","54,208","14,318","44,882","156,873","1,619",1,0,1,"27,269","4,486","49,578","49,579","7,336","10,914","49,685",478,"7,710","33,043",903,"2,483","1,466",7,"11,028","11,035","8,854",4,"24,062","357,160","53,066","53,073",0,0,0,26,"50,690",0,"22,847","59,394",378
Sivaganga,"19,260","18,817","18,987","5,237","16,567","83,188","1,659",0,0,0,"6,151",,"17,735","17,735","5,377","3,200","17,701",62,"2,359","17,552",942,789,578,32,"5,485","5,517","8,184",88,"26,805","198,915","16,647","16,597",0,0,0,0,"17,423",0,"14,947","49,942",292
Thanjavur,"33,928","31,883","26,116","2,220","25,291","76,573",917,0,0,0,"14,836",,"38,102","38,102","9,362","11,055","38,281",115,"5,489","22,486",898,"1,971","1,796",15,"9,718","9,733","14,505",8,"26,653","127,850","38,281","38,281",0,0,0,64,"27,342",0,"16,749","54,309",186
Theni,"17,433","14,630","16,508","3,143","15,510","64,620",304,6,1,5,"2,799",0,"16,105","16,111","6,480","1,985","16,090",122,"2,178","11,435",909,687,475,5,"4,648","4,653","4,706",146,"7,772","160,931","15,671","15,533",0,0,0,3,"15,729",0,"10,272","49,834",74
Thiruvallur,"35,123","33,999","29,674","5,742","34,922","92,810","1,004",0,0,0,"6,488",769,"21,649","21,649","5,336","3,085","21,656",89,"2,537","17,477",989,956,"1,117",9,"7,127","7,136","7,287",5,"16,614","192,513","32,664","32,580",0,0,0,56,"33,476",0,"10,649","50,850",144
Thiruvarur,"18,392","17,665","16,738",130,"17,453","36,532",106,0,0,0,"3,341",0,"13,152","13,152","5,191","2,826","13,186",56,"1,206","8,240",963,670,716,1,"4,379","4,380","8,609",4,"15,607","224,562","15,648","15,702",0,0,0,0,"16,916",0,"11,877","61,593",81
Tiruchirappalli,"39,802","37,062","35,543","9,686","28,306","126,902","1,153",0,0,0,"19,669",,"39,010","39,010","6,115","9,447","38,912",369,"4,988","27,896",936,"2,099","1,673",29,"9,390","9,419","11,902",70,"22,610","181,690","35,990","36,582",0,0,0,0,"34,036",0,"153,231","198,204",343
Tirunelveli,"43,442","40,089","37,355","6,164","36,720","99,023",560,2,0,2,"26,724",,"43,482","43,484","7,998","15,142","43,269",312,"5,284","26,491",958,"1,048",802,18,"11,491","11,509","11,282",537,"10,793","91,779","40,409","40,285",0,0,0,0,"38,870",0,"19,967","36,838",301
Tirupur,"32,901","31,946","29,973","6,746","42,492","90,830",556,4,1,3,"15,070","1,053","25,977","25,981","5,273","7,324","25,914",259,"5,689","13,885",985,502,422,14,"6,553","6,567","8,016",314,"12,945","176,744","26,887","26,887",0,0,0,0,"29,989",0,"10,715","77,046",133
Tiruvanamalai,"37,560","35,482","34,647","12,013","33,965","110,379",797,11,11,0,"4,469",68,"24,028","24,039","4,860",841,"23,964",278,"4,712","17,862",919,"1,822","1,687",17,"8,928","8,945","6,616",,"17,306","170,741","31,727","32,008",0,0,0,0,"34,369",0,"15,454","58,738",304
Toothukudi,"21,996","21,031","19,855","1,132","16,081","59,500",953,1,0,1,"9,140",0,"21,534","21,535","5,953","4,771","21,602",55,"2,133","18,300",927,616,665,7,"7,048","7,055","9,247",518,"16,427","42,669","20,805","20,805",0,0,0,0,"19,869",0,"16,891","72,047",153
Vellore,"59,317","54,685","53,853","16,715","50,801","224,112","1,065",8,3,5,"30,927",,"65,662","65,670","11,487","14,847","65,750",514,"7,950","39,970",928,"2,750","1,984",10,"16,422","16,432","19,469",485,"29,405","491,830","54,551","54,544",0,0,0,131,"50,492",2,"28,830","167,138",777
Viluppuram,"53,589","49,999","44,116","18,426","41,584","155,636","1,459",5,2,3,"14,179","1,479","40,596","40,601","7,802","8,279","40,428",476,"6,519","30,715",928,"3,258","1,886",5,"9,841","9,846","12,844",76,"28,671","441,103","51,080","50,900",0,0,0,0,"48,896",0,"16,586","132,935",604
Virudhunagar,"26,961","25,046","25,332","1,827","23,153","115,032","1,712",6,3,3,"9,756",110,"24,898","24,904","7,844","5,361","24,701",207,"3,977","21,795",942,871,491,4,"8,845","8,849","9,547",477,"20,037","254,375","25,414","25,417",0,0,0,0,"22,537",3,"13,878","32,321",202
