Indicator,Total number of pregnant women Registered for ANC,Number of Pregnant women registered within first trimester,Number of pregnant women received 3 ANC check ups,TT2 or Booster given to Pregnant women (numbers),Number of Pregnant women given 100 IFA tablets,Number having Hb level<11 (tested cases),Number having severe anaemia (Hb<7) treated at institution,Number of Home deliveries,Number of home deliveries attended by SBA trained (Doctor/Nurse/ANM),Number of home deliveries attended by Non SBA trained (trained TB/Dai),Deliveries Conducted at Public Institutions,Number of Women Discharged under 48 hours of delivery in public facilities,Institutional deliveries (Public Insts.+Pvt. Insts.),Total reported deliveries,Number of C-section deliveries conducted at public facilities,Number of C-section deliveries conducted at private facilities,Total Number of reported live births,Total Number of reported Still Births,Number of Newborns having weight less than 2.5 kg,Number of New Borns Breast Fed within 1 hour,Sex Ratio at birth ( Female Live Bitrths/ Male Births *1000),Total Number of Abortions ( Spontaneous/ Induced) Reported,Total Number of MTPs ( Public) reported,Number of Vasectomies Conducted (Public + Pvt.),Number of Tubectomies Conducted (Public + Pvt.),Total Sterilisation Conducted,IUCD Insertions done (public facilities),IUCD insertions done (pvt. facilities),Oral Pills distributed,Condom pieces distributed,Number of Infants given OPV 0 (Birth Dose),Number of Infants given BCG,Number of Infants given DPT1,Number of Infants given DPT2,Number of Infants given DPT3,Number of Infants given Measles,Number of fully immunized children (9-11 months),Adverse Events Following Imunisation (Others),Number of Major Operations,Number of Minor Operations,Total Number of Infant Deaths reported
_Uttarakhand,"230,252","148,429","30,199",54.5,31.8,"3,128",55.7,"4,806","13,862",25.7,"41,205","18,679","129,173","147,841","10,683","9,527","1,795","142,377","129,352",937,52.8,0.0,"77,299","4,320",56.9,96.8,14.1,0.7,1.0,0.0,15.0,17,876.0,20.9,12.2,"1,439","36,433",,"182,943",97.9,9
Almora,"10,838","5,185","1,402",39.9,33.0,52,50.0,690,338,67.1,240,10,"4,939","5,967",379,198,87,"5,731","5,623",958,64.2,0.0,"3,652",201,69.0,100.0,8.1,4.2,0.0,0.0,2.0,2,0.0,5.6,5.6,57,"1,603",,"7,597",98.9,0
Bageshwar,"4,317","3,576",182,31.1,46.9,,0.0,319,181,63.8,,,"2,369","2,869",132,,11,"2,832","2,697",956,23.4,0.0,251,381,99.0,98.7,17.8,0.0,1.0,0.0,1.0,0,,20.6,14.7,26,192,,"4,992",14.7,0
Chamoli,"6,381","3,502",567,55.2,43.7,0,0.0,830,453,64.7,,,"2,740","4,023",88,,65,"3,537","3,551",899,31.3,0.0,"1,266",49,71.0,100.0,0.2,0.0,0.0,0.0,0.0,8,,2.4,2.9,0,"3,625",,"5,701",98.1,0
Champawat,"4,457","3,334",334,59.0,54.0,2,5.0,87,496,14.9,,,"1,787","2,370",0,,43,"2,238","2,297",895,93.4,0.0,"1,130",65,49.6,100.0,0.0,0.0,0.0,0.0,0.0,0,,66.6,12.5,0,"1,847",,"3,845",100.0,0
Dehradun,"43,839","29,298","3,599",74.0,15.5,760,72.6,68,764,8.2,"8,257","2,665","23,461","24,293","2,862","2,012",273,"23,855","18,781",934,36.6,0.0,"18,206",997,67.9,100.0,38.3,1.0,0.0,0.0,2.0,3,732.0,11.0,4.7,45,"2,702",,"31,075",100.0,0
Garhwal,"12,463","6,201","1,794",52.2,74.0,851,61.4,213,727,22.7,508,472,"7,992","8,932","1,108",,134,"8,921","8,065",916,79.1,0.7,"5,441",485,57.9,73.8,25.7,1.7,0.0,0.0,0.0,0,,22.7,6.7,56,387,,"9,593",96.4,0
Hardwar,"61,912","35,972","11,558",44.1,24.1,371,28.5,703,"4,982",12.4,"17,678","5,737","29,450","35,135",883,"4,521",497,"32,359","29,701",938,73.6,0.0,"16,901",120,41.8,100.0,8.2,0.0,0.0,0.0,10.0,2,144.0,50.2,23.6,367,"6,339",,"43,295",99.6,3
Nainital,"18,406","12,191","2,151",41.2,21.5,381,56.5,796,667,54.4,"3,812",,"15,380","16,843","3,359","1,917",251,"16,649","14,704",938,32.9,0.0,813,956,44.5,100.0,20.9,1.6,0.0,0.0,0.0,1,,28.1,16.0,35,"1,881",,"16,947",100.0,0
Pithoragarh,"6,935","4,182",976,70.5,63.8,106,84.8,729,220,76.8,7,0,"5,150","6,099",920,0,55,"6,039","5,221",905,59.8,0.0,"2,051",552,87.6,100.0,11.0,0.0,0.0,0.0,0.0,0,,13.7,18.5,827,498,,"7,220",99.9,0
Rudraprayag,"3,915","2,744",364,76.5,79.5,79,100.0,241,83,74.4,,,"2,156","2,480",155,,33,"2,467","2,300",926,71.7,0.0,"2,340",64,97.0,93.8,4.5,0.0,,,,0,,13.2,8.4,0,162,,"3,513",100.0,2
Tehri Garhwal,"10,541","6,292","1,584",61.4,53.0,61,39.1,101,"1,327",7.1,191,75,"4,065","5,493",43,85,79,"4,879","5,259",926,64.1,0.0,"3,135",167,41.2,100.0,0.3,0.0,0.0,0.0,0.0,0,,20.8,9.5,6,"2,623",,"9,706",100.0,2
Udham Singh Nagar,"40,150","32,788","5,656",56.2,33.5,411,86.2,8,"2,698",0.3,"10,512","9,720","25,986","28,692",683,794,172,"28,312","26,635",959,37.8,0.0,"18,006",64,18.3,93.8,4.3,0.0,0.0,0.0,0.0,1,0.0,24.2,13.9,0,"13,838",,"34,408",99.9,0
Uttarkashi,"6,098","3,164",32,47.6,15.7,54,32.7,21,926,2.2,,,"3,698","4,645",71,,95,"4,558","4,518",926,16.2,0.0,"4,107",219,67.2,100.0,0.0,0.0,0.0,0.0,0.0,0,,20.9,7.8,20,736,,"5,051",100.0,2
