Area Name,Population Persons,Literate Persons,Main workers Persons,Marginal workers Persons,Non-workers Persons
dhamtari,872234,634763,392125,57014,431360
raipur,5006132,3549018,1520750,706159,2795163
durg,3776441,2743871,1410620,379890,2000892
mahasamund,1173694,773100,371835,203500,602392
bastar,1492893,815294,386350,373332,738175
kawardha,0,0,0,0,0
korba,1364925,968573,388439,208308,769721
koriya,715013,477314,167164,166851,387522
kanker,0,0,0,0,0
rajnandgaon,1744205,1162391,623277,361008,819140
bilaspur,3257125,2143451,999061,536707,1736110
dantewada,0,0,0,0,0
janjgirchampa,1871683,1300195,500777,697140,796258
surguja,2675872,1473267,635195,679636,1380869
jashpur,936920,579973,313868,253232,378263
raigarh,1678021,1127934,526781,233464,918894
