Area Name,Population Persons,Literate Persons,Main workers Persons,Marginal workers Persons,Non-workers Persons
south,142073,95868,52758,19568,68850
east,271423,196156,105156,27131,139102
west,132339,82063,49405,14652,67230
north,42887,28198,17316,6096,19445
