Area Name,Population Persons,Literate Persons,Main workers Persons,Marginal workers Persons,Non-workers Persons
south,153468,123178,48519,31065,76665
east,300647,241204,119445,30732,150567
west,142093,111077,53755,27273,64592
north,44828,33733,17083,6205,21621
