Area Name,Population Persons,Literate Persons,Main workers Persons,Marginal workers Persons,Non-workers Persons
lawngtlai,123578,66002,39534,7443,76832
mamit,89162,62570,37201,2883,49595
aizawl,408654,348637,154299,22131,233176
serchhip,66162,55834,30397,2290,33942
saiha,56144,42360,14195,4641,37431
champhai,127626,102900,53469,6583,68655
lunglei,164071,123957,62128,16941,85150
kolasib,86004,67659,29932,6874,49410
